🔴 Okno na świat można zasłonić gazetą | LIVE #29
🔗 https://www.youtube.com/watch?v=x8IefhhaVxk

82:  Dzięki za uwagę!
4767:  Wybieram taki temat, na który będę chcieć pisać nawet wtedy, kiedy nie będzie mi się chciało absolutnie nic.
4773:  W skrajnych przypadkach, jeżeli potrzebujecie pomyśleć ad absurdum, dzisiaj to jest leitmotiv naszej rozmowy, to powiedzcie sobie, dobra, to pomyślmy, co by było, gdybym miał 40 stopni gorączki, był odizolowany w szpitalu i o czym bym wtedy myślał?
4788:  Jaki to byłby temat?
4789:  Z tego spektrum, który mamy najbardziej, nie?
4792:  Więc jeżeli to jest na przykład, nie wiem, współczesna,
4794:  antropologia, to o którymś z filozofów bym myślał, czy to będzie może Imperium Rzymskie, o którym będę myśleć najczęściej, wiecie, tego typu tematy.
4801:  To, co najbardziej nam leży na sercu, wtedy to wybieracie i jest duża, duża szansa, że będziecie pisać o tym chętniej, ponieważ gwarantuję Wam, że to, czy wypalicie się pisząc pracę dyplomową, długą pracę, to nie jest pytanie czy, tylko to jest pytanie kiedy.
4815:  Będzie to po 4 miesiącach, niektórzy po 6, niektórzy po 2, ale to będzie.
4820:  To nie jest kwestia czy, tylko to jest kwestia kiedy, więc się nie martwcie tym absolutnie.
4824:  Czy to normalne, że na studiach informatycznych mam egzamin ustny z definicji w programowaniu?
4828:  Nie, to jest dziwne.
4830:  Nia Doris pisze, jak miło znowu tu być.
4832:  Jakżeż mnie miło czytać takie rzeczy, dziękuję Ci za 9 miesięcy wsparcia.
4835:  Pamiętam, pisze Oliwia, jak obejrzała Planeta Małp, jak została przedstawiona tam postać kobieca, niesamowicie mnie zdziwiło, bo jest totalnie to inaczej niż dzisiaj, ale dla mnie to jest nawet ciekawe.
4843:  Właśnie tak uważam, Oliwio, że powinniśmy w ten sposób patrzeć na historię kultury.
4846:  I to jest, zauważcie, ciekawe i fascynujące.
4848:  Ja się pytam, dlaczego takich rozmów nie ma na lekcjach języka polskiego, a już tutaj przypominam dlaczego.
4853:  Więc prawdziwa taka historia literatury czy historia kultury będzie się właśnie tym interesowała i jeżeli ktoś oczywiście chce takie robić edycje zmienione, to powinno to być bardzo dobrze zaznaczone.
4862:  No trochę tak, jak jesteśmy w stanie odróżnić Dark Souls Scholar of the First Sin od Dark Souls 2.
4867:  Dziękuję i równocześnie Małgorzacie P. za rozdanie pięciu wsparć.
4870:  Zobrodziło dzisiaj, moi drodzy, jamniką o jami.
4873:  retroaktywny zmiany historii, patrz na skuwanie płaskorzeźb Faraona Heretyka.
4879:  O, to jest bardzo ciekawy przykład, że zauważcie, że dzisiaj bardzo często mówimy na przykład, że no nie mamy dowodów na to, że chociażby funkcjonowała w przeszłości coś, z czym my się bardzo nie zgadzamy w teraźniejszości, ale mi się to udało powiedzieć ogólnie, tak żeby każdy znalazł tutaj coś dla siebie.
4897:  A teraz, moi drodzy, skąd?
4899:  To wiecie.
4900:  Czy bierzecie pod uwagę na przykład sytuację, w której jakaś społeczność religijna spaliłaby księgi, które nazwałaby heretyckimi?
4907:  Ho ho, przez co straciliśmy coś, na podstawie czego dowodzimy, czyli straciliśmy dowód historyczny, straciliśmy jakieś świadectwo epoki.
4915:  Zawsze trzeba o tym pamiętać i dlatego takie retroaktywne usuwanie zmian, czy w ogóle niszczenie dzieł sztuki, bo coś,
4921:  jest dla mnie mega niepokojące, niezależnie absolutnie od tego, kto się tego dopuszcza.
4925:  Pamiętam swoją drogą, jak ISIS atakował muzea zbierające archeologiczne różnego rodzaju, znalazłem to słowo, bo go pokrótce usiłowałem znaleźć w głowie, mianowicie archeologiczne zabytki z czasów Persji,
4943:  i imperiów na Blisko Wschodnich i byłem absolutnie przerażony widząc wysadzane w powietrze rzeźby.
4950:  Ja nie znajdowałem słów oburzenia i krytyki i zastanawiałem się dlaczego tutaj społeczności międzynarodowe nie interweniują, dlaczego to nie jest asumptem do wysłania wojsk we wszystkich krajach praktycznie zainteresowanych tym, żeby skarb kultury zachować.
4964:  To było straszne doświadczenie, zresztą tak samo się poczułem jak
4968:  czytałem doniesienia o tym, że mumie w Kairyskim Muzeum, w którym akurat byłem parę lat wcześniej, w trakcie arabskiej wiosny były spalone.
4977:  Dla mnie to było przerażające odkrycie, więc oczywiście pamiętajmy, że wtedy Wielka Brytania przychodzi i mówi, my mamy rozwiązanie tego problemu, dajcie nam, dajcie nam te wszystkie zabytki, my je przechowamy, my je przechowamy, z dala od was, z dala od waszych kultur.
4998:  Uwielbiam to podejście w Wielkiej Brytanii.
5000:  Mi nie wierzycie, to zobaczcie jaki jest napis przy rzeźbach z tympanonu w British Museum.
5007:  Czy warto ryzykować prośbą o możliwość poprawy oceny sprzętu, jeżeli jest uwarunkowana przez projekt grupowy?
5011:  Tak, nie powinno być z tym żadnych problemów.
5014:  Czy planuję jakieś materiały o higienie w sieci?
5016:  Pyta Adix.
5017:  Czy mam jakieś porady przed pierwszym wystąpieniem na konferencji naukowej?
5020:  Jeśli chodzi o porady, to zastosowałbym te, o których Ci mówiłem w odniesieniu w ogóle do wystąpień publicznych wcześniej.
5025:  Natomiast jeżeli chodzi o pierwszą kwestię, jest planowany materiał na pewno na temat takiej ogólnej higieny dla ludzi, którzy...
5034:  mogą w ogóle nie wiedzieć o istnieniu takich absolutnych podstaw, więc nie oczekujcie, że ja tutaj będę mądrzejszy od niebezpiecznika na przykład, którego, czemu by nie, od razu Wam polecę.
5046:  Niebezpiecznik to jest znakomita strona, na której możecie się dowiedzieć bardzo dużo o higienie cyfrowej.
5051:  Swoją drogą to jest rozwinięcie wideobloga, który funkcjonuje już od naprawdę bardzo, bardzo długiego czasu, więc tutaj bym szukał informacji w pierwszej kolejności, a ja się postaram zrobić takie przystępne wprowadzenie do tematu.
5062:  Oczywiście suto ilustrowane odniesieniami do niebezpiecznika i stron pokrewnych.
5069:  Pytanie off-top, czy popalałem cygara?
5072:  Nie, nie, to mi się zdarzyło raz dosłownie spróbować, dwa razy, natomiast generalnie rzecz biorąc od czasu, kiedy nabawiłem się moich skłonów, problemów natury gastrycznej, no to wszelkiego rodzaju używki są nie dla mnie, co jest informacją równocześnie bardzo pozytywną i równocześnie cokolwiek smutną, ale mogę wam śmiało powiedzieć, że po praktycznie w tym momencie już dwóch latach od niesięgania po żadne,
5094:  Nie czuję problemu.
5096:  W związku z powyższym dla wszystkich tych, którzy uważają, że nie da się bez tego obyć, informuję niniejszym, da się i nawet można być szczęśliwym.
5103:  No niesamowite.
5104:  Absolutnie się da.
5105:  Są klocki Lego Jamnika.
5106:  Ja się obawiam, że te klocki Lego Jamnika to jest jednak AI.
5109:  Gdyby były, to ja bym bardzo się tym zainteresował.
5112:  Swoją drogą ostatnio złożyłem wreszcie, moi drodzy, Żyrafa z Horizon Zero Dawn, w związku z powyższym jak zaczniemy grać to w Horizona pecetowego to zaprezentuję Wam Żyrafa.
5124:  Oczywiście nie byłbym w stanie tego zrobić sam, zrobiłem to w bardzo miłym towarzystwie.
5129:  Ja sam bym się chyba nie podjął układania 1000 elementowego zestawu.
5133:  Uświadomiłem to sobie w momencie, w którym otworzyłem wszystkie te worki i wtedy równocześnie uświadomiłem sobie, że nie byłbym w stanie tego zrobić na live, ponieważ mam za mały stół.
5144:  Czy planuje ograć właściwie na live'ie Horizon'a dwójkę?
5147:  Tak, wyobraźcie, jest planowany i na tę okoliczność będzie prezentowany żyraf.
5153:  Czy znam zbrodnię Dumbledora?
5154:  Dzisiaj był odcinek, dobra rozrywka, polecam.
5157:  Nie znam, absolutnie, ciekawa sprawa.
5160:  Czy tylko mnie bawi oburzenie relatywizmem?
5163:  Zastanawia się Warlock Gawron, dziękuję Ci za wsparcie od 8 miesięcy.
5166:  Nie wiem, co masz na myśli, mówiąc o oburzeniu relatywizmem.
5169:  Mam wrażenie, że może chodzić na przykład o relatywizm moralny, który był krytykowany w Pieśni Nody i Ognia, chociażby.
5176:  Dla mnie to jest piękniejsze w tym znaczeniu, że pokazuje skalę szarości właśnie i sprawia, że ten świat jest o wiele bardziej realistyczny niż świat, w którym świetliste elfy i hobbitowie, elfowie i hobbitowie walczą z mrocznym czarnoksiężnikiem.
5188:  No wiadomo, kto wygra, prawda?
5190:  U Martina nigdy nie wiadomo, kto wygra.
5192:  I na tym polega urok tej prozy.
5194:  A jeżeli chodzi o szukanie na przykład drogi pośrodku chociażby, to nie widzę z tym żadnego problemu również.
5200:  Zresztą nauka się specjalizuje zawsze w mówieniu, to zależy.
5204:  Xil Moon, dziękuję za wsparcie serdeczne i trybut.
5207:  Czy oglądałeś może special Doktora Who na 60-lecie?
5209:  No właśnie jeszcze nie.
5210:  Ja w ogóle jestem strasznie do tyłu z Doktorem Who i to jest do nadrobienia.
5213:  W tym momencie siedzę serialowo nad Percym Jacksonem i Bogami Olimpijskimi i powiem Wam, że jest naprawdę nieźle.
5221:  To jest na Disney+, i dlatego nie wierzę, nie wierzę sam w to, co mówię, ponieważ wydawało mi się, że Disney+, nie jest w stanie dowieźć sensownego serialu.
5228:  Od razu mówię, że pamiętajcie, żeby traktować to możliwie
5233:  lekko, bo to taki jest też serial.
5235:  To jest serial do oglądania spokojnie, ze spoglądaniem na telefon okazjonalnym.
5241:  Natomiast jest to solidna fantazy mityczna dla... No, nie lubię określenia dla młodzieży, ale powiedzmy, że się wpisuje w ten gatunek young adult, który ja osobiście bardzo lubię.
5254:  No i na pewno mogę powiedzieć, że z mojej perspektywy było to lepsze zdecydowanie od Akademii Dobra i Zła na Netflixie, w tym, tego filmu.
5261:  Zdecydowanie
5262:  zdecydowanie lepsze od kolejnych sezonów Riverdale po trzecim, zdecydowanie lepsze od Umbrella Academy, chociaż Umbrella Academy jest bardziej zaawansowana narracyjnie i ludzie, którzy wolą taką postmoderne w stylu kina Tarantino, to mogą bardziej lubić Umbrella Academy.
5277:  Więc ogląda się dobrze, sympatycznie, jeżeli ktoś nie zna w ogóle fantastyki mitologicznej, nie wie jak to się je,
5284:  to można obejrzeć, na pewno jest to lepsze od tego filmu, który swego czasu wyszedł, więc to jest aktualnie oglądane i oprócz tego oglądana jest animka Freiren, wreszcie mi się udało ją zacząć oglądać, ludzie polecali na czatach nieustannie, ja się dziwiłem dlaczego,
5298:  To się nazywa Freeren Ukresu Drogi, moi drodzy.
5300:  Jeśli mnie pamięć nie myli, pokażę Wam na Shindenie to, ponieważ nie mam żadnego dostępu w tym momencie do Crunchy Rolla i nie chce mi się tam wchodzić.
5307:  W każdym razie tak to się nazywa.
5308:  Ja nawet nie podejmuję się próby wymówienia tej japońskiej nazwy, natomiast po prostu mówię, że to jest Freeren.
5315:  I Freeren jest o tyle ciekawa, że jest to opowieść fantasy, ale właśnie o sytuacji, w której bohaterowie nasi już wrócili ze szlaku.
5322:  i rozeszli się po karczmach i zajęciach bieżących, natomiast Magini Freiren, oczywiście, że to jest serial, znaczy animka o Magini, w związku z powyższym mi się podoba automatycznie, stwierdza, że ona wyrusza dalej w podróż, więc macie trochę odwrócony ten model fantasy, to jest troszeczkę tak, jakby to był Władca Pierścieni, ale po tym, jak Frodo już pokonał Morgota, znaczy Saurona, nie Morgota, Morgota właśnie mógłby pokonać w następnej części swych przygód.
5344:  Ciekawa sprawa i ciekawy eksperyment narracyjny, bardzo mi się podobał.
5348:  co uważam o nowej dziedzinie w objemie filologii Polski, jaka jest polonistyka.
5351:  Zabawna anegdotka jest taka, że profesor, który bardzo lobbował za tym, żeby założyć i powołać tę nową dyscyplinę, równocześnie był tym samym, który skrytykował ministra Czarnka za jej powołanie.
5362:  Joan pisze, że najbardziej szkodliwe teksty po prostu powinny być wydawane z krytycznym komentarzem, tak jak w przypadku Mein Kampf.
5367:  Zgadzam się w 100%.
5368:  Im więcej krytycznego komentarza, mądrego i dobrze sformułowanego, dobrze napisanego, tym wszyscy będziemy mądrzejsi.
5376:  Patrząc na to, jak dużo odkryto w pruderyjnych czasach wiktoriańskich, pisze alternatywka z sąsiedztwem, myślę, że z większością z nas znajdzie kiedyś jakąś informację, która będzie dla nas wywrotowa.
5384:  Jest to absolutna prawda.
5386:  Marcin Giełzak, witamy serdecznie Marcina i gratulujemy sukcesu w podcastu Dwie Lewe Ręce.
5391:  Panu na chwilę przed własnym live'em mam powiedzieć, że dziś obchodzą już pierwsze urodziny, no żartujesz absolutnie.
5397:  Niesamowite, moi drodzy, jeszcze raz wsparcie serdeczne i jamniki dla dwóch lewych rąk.
5402:  Na wypadek, gdybyście jakimś cudem jeszcze tego podcastu nie znali, chociaż ja staram się praktycznie co drugi live polecać, to cóż mi pozostaje, jak nie pokazać Wam raz jeszcze.
5411:  Zresztą, jak widzicie, jestem bardzo na bieżąco.
5414:  Słuchałem sobie właśnie narzekań Marcina i Jakuba o tym, co się dzieje w tym momencie w Stanach Zjednoczonych i z powrotem
5423:  naszego najbardziej wykształconego prezydenta w historii, w ogóle wszystkich prezydentów, do rozwiązywania różnego rodzaju strasznie pustych fabularnie zadań w Gęszcinie.
5432:  Gęszcin ma jakiś problem teraz, że się tam nic nie dzieje.
5435:  No i dzięki Marcinowi Jakubowi przynajmniej to było jakoś nasycone treścią.
5439:  Już muszę, od razu się wyspowiadam z mojej krytyki Trumpa.
5442:  Ona się bierze wyłącznie z jednego zdania, które kiedyś powiedział.
5445:  Mianowicie prezydent Trump stwierdził, że żeby zaimponować swoją erudycją wszystkim na świecie, nie tylko obywatelom amerykańskim, koniecznie musi się uciec
5453:  do wypowiedzenia zdania.
5456:  Czyli w przekładzie na naszą piękną mowę słowiańską, jestem bardzo wykształconym człowiekiem, mam słowa, mam wiele słów.
5473:  Przypominam, że to z tego kraju właśnie wzięliśmy testy ABCD w 1999 roku.
5480:  Może powinniśmy zadrżeć również nad faktem, że jest to człowiek, który odebrał edukację prywatną, najlepszą.
5487:  Tyle w temacie.
5491:  Barlock pisze, czy może się zgodzić w sprawie Percy'ego Jacksona, chociaż ogólny poziom ocenia jako średni.
5496:  Tak, to jest średni serial, uczciwie mówisz Barlock, to jest średni serial, ale na tle tych wszystkich, które były na Disney+, jest świetny.
5503:  Przypominam, że na tym kanale wyżywaliśmy się chociażby.
5506:  na, ojej, cóż to było, wiecie, to jest super, ja nawet wyparłem, co to był za serial z Disney+, nad którym się wyżywałem w którymś momencie strasznie i bardzo dobrze, może tak właśnie miało być, że miałem to wyprzeć, więc całe szczęście i to było naprawdę bardzo, bardzo, bardzo złe, nigdy nie zapomnę, jak w jednej scenie tego serialu
5523:  Autentycznie włączyła się jakaś muzyka rockowa, która totalnie nie pasowała do klimatu fantasy i mówię to jako człowiek, który zachwycił się absolutnie Legend of Vox Machina, gdzie Bart jest właśnie rockmanem.
5533:  I to był Willow.
5534:  Dziękuję S88 Art za przypomnienie, a może nie.
5537:  Może ci właśnie nie dziękuję.
5539:  Ale dziękuję widzowie, którzy nie wiedzieli o czym bełkocze Krzysztof.
5546:  Games Prime przecież nie pozdrawia swojego prowadzącego z programowania gier, który wystawia pukciki na 10 zamiast opisać co jest źle i domyślnie człowieku.
5554:  No to jest smutne, zwłaszcza biorąc pod uwagę fakt, że cała krytyka gamedevowa coraz bardziej zaczyna mówić o tym, no dobrze, ale co te twoje pukciki w recenzji znaczą?
5565:  Czemu odpowiadają?
