🔴 Kij bez kierunku nie będzie drogowskazem | LIVE #27
🔗 https://www.youtube.com/watch?v=N8q4yU142oY

81:  Dzięki za uwagę!
4889:  Jeżeli trybutariusze, drodzy, mają taką możliwość, to mogą wysłać cyfrowy tort jamniczy na taką okoliczność.
4898:  Ojej.
4900:  Krzysztof, dlaczego USA tak uporczawie unika i nie wdraża systemu metrycznego?
4904:  Dziwią się sami Amerykanie,
4911:  Myślę, że mogę polecić wam znowu film.
4913:  Dzisiaj bardzo dużo polecam filmów.
4916:  Why I Will Never Use The Metric System Johnny'ego Harris'a.
4919:  Johnny Harris jest jednym z przykładów takich youtuberów popularnonaukowych, których bardzo lubię, który wiele razy też był weryfikowany za różnego rodzaju nadużycia, nazwijmy to, natury dziennikarskiej.
4930:  Johnny Harris jest dziennikarzem, zdarza mu się mylić, ale to nie oznacza, że nie warto go polecać wtedy, kiedy ma naprawdę
4936:  To jest fantastyczne take'i, kiedy robi dobrą robotę.
4939:  Zresztą to John'emu Harrisowi zawdzięczamy.
4942:  Sposób opowiadania o historii, o polityce za pośrednictwem map.
4947:  On opracował to na potrzeby Voxu, kiedy jeszcze dla nich pracował i miał taką rewelację.
4953:  serię Bodez, jak ja Wam ją polecam, oczywiście nie umiem pisać, Bodez, oglądałem ją z wypiekami na twarzy, mimo że ja nie do końca lubię dokumenty, ale uwielbiam dokumenty właśnie audiowizualne i seria Bodez, o to jest właśnie ta seria, to jest coś, co polecam Wam od razu w ciemno, jest rewelacyjna,
4974:  I swoją drogą o wpływie Johnny'ego Harrisa świadczy bardzo dobrze to, że jak teraz sobie wejdziecie na taki kanał GoodTimesBadTimes.pl, to zobaczycie, że, o proszę bardzo, system opowiadania historii za pośrednictwem map, dokładnie w taki zwizualizowany sposób, no i stał się już takim formatem YouTubowym, więc Johnny Harris, jemu to zawdzięczamy.
4993:  Polecam wam ten film o systemie metrycznym.
4996:  YouTube anglojęzyczny, piszę mat słusznie, jest przede wszystkim miliard razy większy.
4999:  Oczywiście, większa możliwość wyłapania jakościowego kontentu już.
5002:  To jest absolutna prawda, aczkolwiek pamiętajcie, że no ja też mógłbym robić kanał po angielsku, a jednak tego nie robię i sporo YouTuberów z krajów nieanglojęzycznych też tego nie robi.
5011:  W związku z powyższym ta próba, którą mamy, prawda jest taka, że i tak jest większościowo z krajów anglosaskich, be it, nie wiem, Wielka Brytania, Australia, Kanada, Stany Zjednoczone i tak dalej, i tak dalej.
5024:  Zresztą wystarczy zobaczyć na statystyki najpopularniejszych youtuberów, czy youtuberów o największych zasięgach w ogóle na świecie praktycznie.
5033:  W tym miejscu można polecić obie książki Janiny Bąk o statystyce i Janina Bąk absolutnie godna polecenia, zresztą miałem niesamowitą przyjemność kiedyś porozmawiać z Janiną Bąk w Bunkrze Nauki, więc polecam też tę rozmowę bardzo.
5048:  Black Cat pisze, że był wychowany w szkole pruskiej, nie mógł siedzieć z dorosłymi przy stole do 18 roku życia.
5053:  Ja miałem bardzo podobne doświadczenia, tylko na szczęście moi rodzice byli tymi, którzy oporowali przeciwko temu, ale do dziś pamiętam jakiś tam rodzinny ślub, wesele czy whatever, gdzie był stolik dla dzieci i stolik dla dorosłych.
5067:  Bo wiecie, jeżeli by one się wymieszały, to by doszło do kolapsu czasoprzestrzeni, zwinięcia horyzontu zdarzeń, no i co najmniej jeszcze stworzenia jakiejś kieszeni astralnej w obrębie naszego znanego wszechświata.
5080:  Niebezpieczne rzeczy, każdy kto był w Pocket Dimension w Dungeons & Dragons wie o czym mówię.
5089:  Nigdy nie lubiłem usprawiedliwiania, pisze Gumek, na przykład w przypadku matfizu, że nie muszą rozumieć lektur, przecież znają się na matematyce i odwrotnie na humanistyce.
5095:  Ten podział jest strasznie stary, ale został też bardzo dawno temu już skompromitowany.
5100:  On funkcjonował jeszcze w XIX wieku i wiecie od czego się narodził?
5104:  Mianowicie po prostu wtedy wykształcała się wiedza o literaturze czy kulturze jako dyscyplina naukowa i podzielono naukę na dwie takie subdyscypliny, czy dwa nurty.
5115:  Nauki, które opisywały prawa rządzące rzeczywistością, czyli wyjaśniały nam to, jak działa świat, wyjaśniały, jak działa grawitacja, wyjaśniały, czym jest dualizm korpusku larnofalowy itd., itd.
5127:  To nie jest coś, że użyjecie trzech metafor i macie piękny opis, tylko potrzebujecie konkretnych dowodów,
5133:  które są osadzone w naszej rzeczywistości, prawa, które opisaliśmy, a które w niej naszym zdaniem obowiązują.
5140:  I zdaniem konsensusu naukowców, bo pamiętajmy, że nigdy nie mamy 100% pewności, że coś obowiązuje.
5146:  Na tyle na ile wiemy, na tyle na ile jesteśmy w stanie eksperymentalnie tego dowieźć, uznajemy to za fakty.
5152:  Są jeszcze nauki, które są opisowe, to znaczy opisują społeczeństwo, robią to, co ja w tej chwili, to znaczy opisują wam jakąś, nie wiem, światopogląd, albo pokazują wam czyjąś opinię, starają się dbać o jakość argumentacji, o to, żeby ona była wewnętrznie spójna, o to, żeby dążyć do jakiejś prawdy, chociaż pamiętajmy, że też jej nie możemy osiągnąć, tak samo jak nie jesteśmy w stanie osiągnąć stuprocentowego opisu rzeczywistości przy użyciu technik empirycznych.
5175:  bo zawsze jest jakiś margines błędu.
5177:  No i tak samo w naukach opisowych, ideograficznych.
5180:  Więc macie nauki nomotetyczne od nomos greckiego prawo i nauki ideograficzne, czyli takie, które opisują przypadki jednostkowe.
5187:  No, idios greckie jednostkowe.
5188:  Dlatego idiolek też to jest nasz sposób wypowiadania się.
5192:  Za każdym razem ten idios tutaj funkcjonuje.
5194:  No i z tego się wzięło taka pretensja humanistyki do bycia bardzo naukową.
5201:  I to jest ten podział, który dzisiaj już nie ma żadnego sensu, bo macie kogoś, kto jest po informatyce i równocześnie pisze questy dla gamedevu.
5209:  Macie w ogóle grę komputerową, która z jednej strony jest szczytowym moim zdaniem osiągnięciem sztuki programistycznej i tworzenia algorytmów bardzo złożonych, samouczących się niejednokrotnie,
5220:  A z drugiej strony macie najwspanialsze osiągnięcia sztuki pisarskiej, bo pisarze wszystkich wieków dążyli do tego, żeby stworzyć fabułę, która będzie wielowątkowa, która będzie miała niekończonącą się liczbę rozgałęzień, potencjalnie.
5234:  Dadaiści śnili o tym, tworzyli sobie szufladę z pociętymi kawałkami poezji, żeby tworzyć z tego nieskończoną liczbę wierszy.
5241:  Więc jedna i druga grupa osiągnęły tutaj szczyt swoich możliwości we współpracy.
5248:  I nie rozumiem dzisiaj tego podziału, on jest jeszcze bardziej kretyński niż był już w XX wieku, bo jak się rzekło, w XIX wieku jeszcze miał jakiś sens, bo wtedy dopiero dochodziło do powstawania się i profesjonalizacji nauk o literaturze, kulturze itd., itd.
5264:  Nawet mi nie mów Frida, że zdanie dzieci i ryby głosu nie mają jeszcze jest dzisiaj powtarzane.
5268:  Proszę, nie mówcie mi tego, nie piszcie tego, bo to będzie przerażające.
5273:  Jakiś porady na drugi etap Olimpiady Literatury i Języka Polskiego?
5276:  Czy są jakieś elementy, na które trzeba położyć nacisk, które cię zaskoczyły?
5279:  Pyta Radr.
5280:  Drugi etap to jest wojewódzki.
5282:  Szczerze powiedziawszy, dla mnie on był najtrudniejszy, więc postawiłbym bardzo mocno na przygotowanie się z zakresu gramatyki, bo chyba tamcie najbardziej z tego będą sprawdzać.
5291:  a na trzecim etapie, czyli tym już ogólnopolskim, w zasadzie tylko sprawdzają cię z umiejętności pisania tekstu.
5297:  Nie bałbym się natomiast właśnie w ogóle wypracowania pisemnego, bo jeśli nic się nie zmieniło od moich czasów, to na to będziesz mieć zdecydowanie więcej czasu niż na maturze, to znaczy zwykle jest to powyżej grubo dwóch godzin.
5308:  Ja miałem cztery.
5310:  Nie wiem, czy dalej to zostało utrzymane, ale z tego, co wiem, Olimpiada Literatury i Języka Polskiego na szczęście nie reformuje się tak często i szybko, jak szkolnictwo czy szkodnictwo.
5321:  Nie mam niestety tej książki na półce, więc wam nie pokażę, ale tam jest piękny rozdział na temat protokołów mędrców Syjonu.
5327:  I Umberto Eco rozkłada tam na czynniki pierwsze, to jak wygląda argumentacja zwolennika teorii spiskowych.
5349:  Więc po prostu później rozmawianie z nimi ma ten uroczy posmak, czy pozostawia ten uroczy posmak na języku, że widzicie powtarzające się schematy i trochę mniej się boicie o to, że cywilizacja upada i się rozkłada.
5363:  Ale generalnie trzeba raczej przyjść do takiej rozmowy, podejść inaczej.
5367:  Może po pierwsze z pewnym pobłażaniem, no niestety, ale z drugiej strony ze świadomością tego, z kim rozmawiamy.
5374:  To znaczy, że zwykle zwolennicy teorii spiskowych usiłują nas do czegoś przekonać,
5378:  Chyba, że po prostu opowiadają to dla frajdy.
5380:  Wtedy nie ma nic w tym złego, ale jak zamieniają się w ewangelisty zaciętego, mówią, że no wiesz, bo oni chcą, zawsze słuchają coś o oni w teorii spiskowej, to wtedy można, jeżeli ma się zbyt plastyczny umysł i nie jest się dość asertywnym, to można bardzo łatwo zostać wciągniętym.
5397:  w tą rzecz teorię i kiedyś mógłbym powiedzieć, że byłaby to teoria tak absurdalna, jak na przykład mniemanie, że Ziemia jest płaska, a potem sobie uświadamiam, że jej żyje w Internecie, gdzie Sajfan zrobił cztery kilkugodzinne filmy o tym, że ludzie serio w to wierzą.
5411:  Co sądzę o ResearchGate?
5412:  Czy to tylko dla naukowców?
5413:  Zastanawiam się jako student, który jest zaangażowany w daną rzecz i pisząc o tym, co mogę opublikować, nie planując kariery naukowej.
5418:  Na ResearchGate możecie, moi drodzy, publikować teksty czy eseje w formie preprintów.
5423:  Wiele razy o tym mówiłem i jeszcze raz wam o tym powiem.
5426:  ResearchGate w dużym skrócie dla tych, którzy nie wiedzą o co chodzi, to jest serwis społecznościowy dla ludzi w ogóle parających się nauką.
5433:  Wygląda to mniej więcej w ten sposób.
5435:  Już wam pokazuję to, tylko musi się załadować.
5438:  Tak to wygląda.
5440:  Publikować możecie tutaj, jak widzicie, nie tylko jakieś konferencyjne materiały, a może się wygaszę, żebyście widzieli wszystko.
5448:  ale możecie też na przykład prezentacje konferencyjne, albo w zakładce inne możecie jakieś eksperymentalne dane opublikować, albo dane surowe, albo nawet pracę dyplomową, którą obroniliście na uczelni, więc jak najbardziej spoko.
5463:  Zachęcam wszystkich, którzy chcą się dzielić tym, nad czym pracują, do tego, żeby coś tutaj sobie opublikować.
5468:  Absolutnie nie jest tak, że trzeba mieć na to jakieś zezwolenia.
5471:  Pamiętajcie tylko o tym oczywiście, że jeżeli obroniliście pracę dyplomową, no to wrzucacie do takiego serwisu nie wersję z logiem uczelnianym, ponieważ do niej ma uczelnia licencję zwykle na jakieś 2 do 5 lat w zależności od statutu.
5482:  Możecie też poprosić o pozwolenie specjalne, zwykle uczelnia je daje, nikt nie będzie was o to ścigał.
5487:  albo po prostu możecie wtedy opublikować wersję taką surową, bez logotypów uczelnianych, po prostu jako swoje przemyślenia i ludzie w ten sposób z tego skorzystają, no bo wiecie, dostęp do prac dyplomowych jest żaden, a dzięki takim serwisom możemy się przynajmniej dowiedzieć, nad czym pracują studenci obecnie.
5503:  Kirito słusznie pisze swoją drogą propsu za odniesienie do Sword Art Online niezmienne, że społeczeństwo nie rozwija się jak młodych się gnoi.
5511:  Absolutna prawda, wydawałoby się, że to jest oczywisty, bardzo dziwny dźwięk wydał mój kubek termiczny, nie wiem czy to było słyszalne.
5519:  Ludzie, którzy teraz dopiero przychodzą na świat i się rozwijają i tak dalej i tak dalej, powinni służyć jako inspiracja.
5527:  Prosta sprawa, znowu mogę się odwołać do tutoringu, którego ideą jest to, że się uczysz od człowieka, który może ma od Ciebie mniejsze doświadczenie życiowe, ale równocześnie ma świeższe spojrzenie na tematy.
5536:  Ale wiecie, to działa też w drugą stronę.
5538:  masz świeże spojrzenie na różne tematy, ale to nie znaczy, że nie możesz się czegoś nauczyć od osoby, która ma więcej kompetencji, jest bardziej doświadczona życiowo.
5546:  Natomiast dzielenie ludzi na młodych, którzy głosu nie mają jak ryby i wielkie autorytety, mandarynat, który siedzi nad nami jak mandaryni, czuł, kiwa głowami, muska sobie długie wąsy i poucza nas, jak mamy żyć, prowadzi tylko do tego, że jedni od drugich się nie uczą.
5564:  I z jednej strony macie
5566:  Starych nazwijmy to, którzy zieją pogardą względem, nie wiem, na przykład pokolenia, które ma takie rewolucyjne poglądy, że być może warto byłoby się nie dać zajechać w pracy i na przykład nie brać bezpłatnych nadgodzin.
5580:  Bardzo rewolucyjny pogląd.
5582:  Albo drugi rewolucyjny pogląd, że być może w wieku 20 lat powinny być inne opcje zakupu mieszkania niż tylko za 4,5 miliona złotych.
5589:  Też bardzo rewolucyjny, szkodliwy pogląd, roszczeniowy niesamowicie.
5593:  Ale to też w drugą stronę, że przez to, że nas uczą takiego bezkrytycznego poklasku dla autorytetu, jak faktycznie spotykamy się z kimś, kto ma kompetencje, no to jesteśmy Ludwikiem Dornem, który mówi wykształciuchy.
5607:  I potem 1 trzecia społeczeństwa głosuje na partię podpisującą się pod takimi tezami.
5612:  Nad czym boleje do dzisiaj.
5613:  Ale tak jest.
5615:  I trzeba się zastanowić, dlaczego tak jest.
5617:  Skąd się biorą te komentarze, o których pisał Dawid Myśliwiec?
5620:  Jakim cudem w XXI wieku, w wysoko rozwiniętym społeczeństwie, znajdują się ludzie, którzy potrafią pisać o maseczce jako o namordniku.
5628:  Gdzie w Korei Południowej, w Japonii, w całych Chinach nawet, ludzie od lat już, jak mają środowisko,
5636:  ślimkają i charczą i są chorzy, to zakładają na mordnik po to, żeby nie zarażać innych, ponieważ na tym polega społeczeństwo.
5644:  Więc jeżeli społeczeństwo takie jak ińskie, które, nie muszę wam chyba mówić, nie należy do najlepszych na świecie pod względem tego, czego możemy się od nich nauczyć, robi coś lepiej od nas,
5656:  To jest to dość przerażające.
5657:  Ja na przykład, zawsze to powtarzałem, strasznie się cieszyłem, jak skutkiem ubocznym COVID-u było noszenie masek, ponieważ to był jedyny czas w moim życiu, jedyny, kiedy nie zaraziłem się cholernym zapaleniem gardła i katarem siennym, który miałem za każdym razem, przypadkowo trzy razy do roku, wtedy kiedy większość ludzi ślimkała, charczała na mnie w autobusach.
5679:  I oni sobie zostawią swoją flegmę dla siebie, tak?
5682:  Można zresztą się o tym było przekonać, jak ktoś miał namordnik i zrzeczoną flegmę później w nim znajdował.
5688:  No niespodzianka, gdzie ona by się znalazła, gdyby nie maseczka?
5692:  Więc ja dostałem szału wtedy, jak ludzie zaczęli mówić o tym właśnie w kontekście jakiejś teorii spiskowej, bo to jest po prostu praktyka, którą się przyjmuje w społeczeństwie, no.
5701:  Już nie mówiąc o społeczeństwie, możemy powiedzieć o jakiejś małej grupie znajomych, tak?
5705:  Dlaczego miałbym nie pójść na przykład do pracy, jeżeli mam pewność, że nie zarażę nikogo katarem?
5711:  Katar nie powinien powodować, że ja zostaję niniejszym w domu i będę się teraz leczył i zażywał antybiotyki, tylko mogę sobie z tym gdzieś pójść, jeżeli lekarz mi nie zabronił.
