🔴 Ćwiczę pamięć, by umieć zapominać | LIVE #6
🔗 https://www.youtube.com/watch?v=SivTj36l0BQ

8:  Dziękuje za uwagę.
4060:  Wiesz co, bardzo miła świnko, piękny nick swoją drogą, nie wydaje mi się, ja nie jestem takim zwolennikiem wszystkoizmu, wydaje mi się, że każdy ma jakieś inklinacje swoje, predyspozycje, coś lubi bardziej niż coś innego.
4074:  Ja tak mam nawet w przypadku gier wideo, naprawdę nikt aktywnie mnie nie zachęcał, ani nie zrażał do grania w platformówki, po prostu kiedyś grałem dużo w platformówki, bo nie było innych gier i innych gatunków za bardzo do wyboru.
4086:  I tak zraziłem się na całe życie i dzisiaj mówię, nie zagram na przykład Hollow Knighta, bo jest zręcznościowy, nie zagram Worry in the Blind Forest, obejrzę stream, będę płakał przy tej grze, bo jest przepiękna, będę zachwycał się muzyką, bo jest cudowna, nie zagram w to cholerstwo, ponieważ jest platformówką.
4101:  Zraziłem się na całe życie, a nie miałem do czynienia nigdy z nauczycielem, który by zachęcał mnie na jakiekolwiek gry wideo, za moment wyrwę sobie kabel z mikrofonu, mam nadekspresję ruchów.
4109:  Czy Uniwersytet może uczestniczyć w wykładach nie będąc na danym kierunku?
4112:  Oczywiście, że tak.
4113:  Zawsze wykłady były otwarte i nie rozumiem dlaczego dzieje się inaczej.
4120:  Co sądzę o inicjatywie obowiązkowego psychologa w każdej szkole, uważam, że ta inicjatywa jest właśnie całkowicie bezsensowna, ponieważ ten psycholog nie będzie robił innych rzeczy niż obecni psychologowie w szkołach zatrudniani.
4131:  I problem polega na tym, że oni powinni zajmować się właśnie sytuacją, w której ktoś potrzebuje pomocy, więc to powinno działać oddolnie, nie odgórnie, że psycholog wzywa kogoś do siebie, tylko że można do niego przyjść.
4144:  Ech...
4145:  Straszne.
4146:  Etymologicznie istnienie funkcji pedagoga szkolnego sugeruje, że szkolnik nic nie uczy.
4150:  W sumie niedalekie od prawdy.
4151:  Smutne.
4152:  Smutne.
4153:  Psykologi i pedagog szkolni potrzebują zastępstwa za przedmiotowców.
4156:  To często się też zdarza.
4158:  Fate2Black pyta, jaki sposób rozróżnić błędy logiczne i chwyty erystyczne od sposobu rozmowy?
4163:  Z tego co wiem, niektórzy zarzucają mi infobombing na inną ilość dygresji i chwyty erystyczne, bo ja nie robię wam wykładów.
4171:  To jest proste.
4173:  Myślę, że każdy, kto wchodzi na vlog i oczekuje, że ja będę podawał obiektywne informacje,
4181:  To jest ciekawe podejście, bo vlog, sama nazwa jego wskazuje, że to jest gość, który mówi do kamery to, co myśli.
4188:  Więc trudno, żeby nie można było mówić tego, co się myśli.
4192:  Jeżeli ktoś próbuje udawać, no to nie kończy się to dobrze.
4196:  Nawet Kurzgesagt, jeden z najbardziej cenionych kanałów popularnonaukowych w ogóle w internecie, Dawid Myśliwiec to samo zresztą zrobił, nakręci prawie równocześnie filmy.
4205:  Nie ufajcie temu, co słyszycie.
4207:  Z bardzo prostego powodu, takiego mianowicie, że to jest subiektywne przetworzenie informacji, które można zdobyć w innych miejscach, dlatego też ja zamieszczam zawsze źródła pod materiałami, różne i prasowe i naukowe, żeby można było zweryfikować to, co mówię, na własną rękę.
4223:  I to jest najbardziej kluczowa rzecz.
4224:  Jeżeli chodzi o infobombing, ja taki mam styl mówienia i dygresyjny, można się to podobać, może się to nie podobać, natomiast ja osobiście uważam, że...
4232:  Wypowiedź jakakolwiek musi być zajmująca.
4235:  I jeżeli nie ma dygresji, ja się nudzę osobiście, jak kogoś słucham.
4238:  I dla mnie monotonna wypowiedź, która jest taka pięknie ustrukturyzowana, to jest wstęp i to jest rozwinięcie i potem jest zakończenie.
4246:  To mi przypomina te wszystkie sceny i satyry z YouTube'a.
4251:  Every essay on YouTube ever.
4254:  I powiedzmy, że mówimy na przykład o herbacie.
4258:  Już w 1754 roku, kiedy John Graham zbierał liście herbaty w Indiach.
4265:  No i zawsze każdy esej wygląda tak samo w którymś momencie.
4270:  to się robi nudne.
4271:  Więc moja teza jest taka, żeby nie być nudnym, trzeba robić coś inaczej.
4276:  Więc ja to robię po prostu po swojemu.
4278:  Może jeśli ktoś myśli, że ja piszę sobie wcześniej scenariusz, a potem go deklamuję, to może w tym widzieć jakiś problem, ale ja to robię zawsze na żywo.
4286:  W tym momencie do Was mówię, mógłbym teraz zacząć robić odcinek dla każdego coś przykrego.
4290:  Z tą różnicą, że mam czaty przed sobą i nie miałbym jak korzystać z różnych materiałów, które mi się na przykład wyświetlają na ekranie.
4296:  To, co robię zwykle, jak nagrywam dla każdego coś przykrego, to patrzę na swoje nagranie, jak siebie nagrywam, żeby widzieć mimikę i kontrolować to, co robię.
4304:  To jest mój sposób, jedyny, jaki istnieje.
4306:  Nie ma nic innego zwykle na ekranie, chyba że akurat czytam artykuł dla was, nie?
4312:  Czy uważałem taki fenomen, że dzieciom podobają się gry typu kreatory?
4315:  Minecraft, Roblox kreator, typu gry Mario, pyta Sylwia Kucińska.
4319:  No jeszcze dorzuciłbym do tego Factorio, taka rozrywka.
4321:  Podoba mi się, nie polega na rywalizacji, tylko na tworzeniu, co myślę pewnie.
4324:  Jeszcze dorzuciłbym do tego takie symulatory do tworzenia miast, typu Cities Skylands albo SimCity.
4330:  Jest tego naprawdę bardzo dużo.
4332:  Jest to mega rozwijające, ludziom się podoba, a jeszcze i Minecraft, i Factorio przy okazji uczy takiego myślenia programistycznego, algorytmicznego.
4339:  To jest też precyzyjnie ten powód, dla którego ja tych gier nie znoszę.
4342:  ponieważ ja szukam w grach eskapizmu i narracji.
4347:  I gry ery logicznych Parkowy bardziej też nie lubię, z tego samego powodu niestety.
4352:  Czy miałem jakieś przypołowe sytuacje w szkole przez jakieś wygłupy?
4355:  Oj, chyba miałem, ale tak na szybko, żeby przywołać, to mi się nic nie przypomina.
4359:  Oczywiście poza klasyczną sytuacją z tym, że Krzysztof wrzasnął, że kopnie jakiegoś nauczyciela w dupę, a ten nauczyciel magicznie się wynurzał jak dementor za nim i oczywiście to słyszał, prawda?
4368:  Standard.
4369:  Co myślę o stanie polskiej muzyki?
4370:  O, i staram się jej unikać maksymalnie, jak się tylko da.
4376:  Na jaką premierę lutego najbardziej czekam?
4378:  Warhammer Total War 3, a w drugiej kolejności Elden Ring.
4382:  Jakieś porady dla uczestnika Olimpiady z literatury i języka polskiego?
4386:  Pisz sobie interpretacje w dużej liczbie.
4388:  Wybieraj jakieś teksty do zinterpretowania, ale takie, które Ci się podobają i pisz sobie taką wprawkę na dwie strony.
4395:  Ja to robiłem i to bardzo było pomocne.
4399:  co sądzę egzaminach na studiach, które są ułożone tak, żeby ich nikt nie zdał.
4402:  To jest paranoja kompletna i nie polecam tego absolutnie.
4408:  Jeden z prowadzących pisze, Golemus napisał wiadomość do studentów, że żaden nie otrzymał wystarczającej liczby punktów i cytuję, żałosne, jak myślisz coś z tym zrobić, zgłosić do dziekana do spraw studenckich i zrobić print z klientego maila.
4419:  Jeżeli nie zadziała, to równocześnie zadbać o to, żeby ten print screen maila magicznie wyciekł do internetu.
4426:  I poinformować o tym fakcie również dziekana do spraw studenckich, zwłaszcza, że dziekani muszą dbać o dobre imię uniwersytetu.
4432:  Ale w pierwszej kolejności procedura, okej?
4435:  Zawsze tak się zgłasza na uczelni.
4436:  Procedura, wyczerpiecie procedurę, procedura nie zadziała, okej, próbowaliśmy, proszę bardzo, to są dowody.
4442:  LARP?
4443:  Zawsze chciałem pójść na LARP do tego zamku Socha, gdzie ten Potterowski, ale jeszcze tego nie przeżyłem, więc nie wiem, czy bym się do tego nadawał z moim problemem z wcielaniem się w rolę na żywo.
4456:  Wbrew pozorom.
4460:  Jakiej muzyki słucham?
4462:  Ambient, a w drugiej kolejności muzyka z gier i z filmów.
4466:  Co sądzę o rysunkach, które wrzuca Marcin na grupę na Discordzie, te czarno-białe butynki?
4473:  Nie spoiluj, Marcinie, nie spoiluj tego, co będziemy mieli za moment.
4476:  Za jakieś 50 minutek z tego, co widzę, jeżeli wytrzymacie tyle, to będziemy mieli wizytę w holistycznej agencji skapistycznej.
4483:  Tak będzie, nie zmyślam.
4487:  Moja nauczycielka matematyki z gimnazjum opowiadała, pisze Żółwik, że jej dziecko nauczyło się mnożenia właśnie dzięki Minecraftowi.
4492:  To o wiele lepiej niż ja, bo ja uczyłem się mnożenia z tabliczki mnożenia, którą musiałem wpruć na pamięć.
4497:  To był koszmarny absolutnie.
4499:  I jak?
4500:  Claude Anderson pyta, czy grałem w Oliveana.
4503:  Tak.
4503:  Kiedyś nie lubiłem tej części, głównie przez twarze i drewniany voice acting, a ostatnio nieźle mi się gra.
4507:  Można wrócić do Obliviona, ja tylko planuję to zrobić wtedy, jak wyjdzie wreszcie ten mod w całości Skyblivion, który podnosi właśnie ustawienia graficzne, bo ja mam problem już z grami, które wyglądają na retro.
4520:  Study Coffee Cats, cóż za piękny nick.
4524:  Studiuj kawa koty!
4527:  Pyta, czy polska społeczność naukowa, nie wiem jak to nazwać, okej, jest w ten sposób, jest na tyle hermetyczna, że bez rodziny, w której są już profesorowie, naukowcy, jest mała szansa, żeby samemu zostać doktorem.
4537:  Nie będę oszukiwał, mnie bardzo pomaga fakt, że ja przez całe swoje dzieciństwo słuchałem od samego początku o różnych patologiach, które były na uniwersytetach, dlatego się pod wąsem uśmiecham, jak ktoś mi mówi, że no, to od niedawna, dawniej to było cudownie, jak nie było...
4552:  Czarnka, och, jak to było fantastyczne.
4555:  Nie, nie.
4556:  Wtedy była Kudrycka, przed Kudrycką był jeszcze Huntke, był jeszcze gorszy.
4561:  Zawsze był beznadziejny minister nauki.
4564:  Nie jesteśmy w stanie odejść z tego względu, że żaden poważny naukowiec nie zostaje ministrem, bo lepsze rzeczy to repioty.
4571:  Niestety, taka jest prawda.
4573:  Zwykle jest za dużo też do zrobienia, za dużo grantów, za dużo publikacji, żeby iść w tym kierunku i ministrowie, którzy zostawali ministrami edukacji zwykle po prostu nie mieli nic innego do powiedzenia o swoim życiu, więc cóż się dziwić, że nie rozumieją tego, jak pracuje społeczność naukowa.
4588:  Więc mnie bardzo pomogło to, że ja się dowiadywałem tego od rodziców od samego początku.
4595:  Ale nie zrażałbym się, bo wcale nie jest tak, że to, że ma się kogoś w rodzinie pomaga, ponieważ jest się z takim piętnem, jeżeli nie dajcie bogowie, ja akurat tak nie mam, ale jeżeli nie dajcie bogowie jest tak, że czyiś rodzice pracują w tym samym...
4610:  obszarze, w którym studiuje syn, córka, ktokolwiek, to jest problem.
4615:  To znaczy pojawi się słówko na N i to jest słówko nepotyzm.
4619:  I bardzo ciężko walczyć z tą stygmą, więc zawsze jest tak, że to może pomóc, ale może też bardzo zaszkodzić.
4624:  Na pewno bym się tym nie zrażał i patrzył raczej na to, co my chcemy.
4628:  Ja nie planowałem kariery naukowej do
4632:  Czasu, kiedy w zasadzie byłem na pierwszym roku studiów, wtedy wziąłem takie postanowienie, jak już stwierdziłem, że jestem w tak okropnym miejscu, w jakim się znalazłem, to chociaż coś zrobię dla siebie z tego wszystkiego.
4643:  I wtedy pojawił się ten pomysł.
4645:  On nie pojawił się wcześniej, więc ja absolutnie nie szedłem w tym kierunku i całkiem świadomie nie chciałem tego robić.
4652:  Ale się udało na szczęście wylądować w dobrym miejscu finalnie.
4655:  Więc wszystko mija, nawet najdłuższa żmija.
4657:  To też Stanisław Jerzy Lec.
4660:  Gdyby nauczyciel by jak stand-uperzy, to byłoby coś, Daret Suki pisze.
4662:  Ale to jest najmądrzejsza rzecz, jaką można powiedzieć.
4665:  To znaczy wypowiedź ma zainteresować.
4668:  To jest podstawowa forma wypowiedzi.
4670:  Monolog jest sztuczny w naszej kulturze.
4673:  Żyjemy w kulturze dialogu.
4674:  Człowiek jest istotą, która opowiada nawzajem historię.
4678:  Tak się zawiązuje społeczność, że dwóch neandertali siada przy ognisku i jeden opowiada drugiemu, jak jego tam ustrzelił zwierzaka i on był większy oczywiście od tamtego, o którym on myślał.
4689:  No i tak dalej.
4689:  I on później opowiada jakieś niestworzone historie i tak się tworzy fantastyka, nawiasem mówiąc również.
4695:  I tak dalej, i tak dalej, i tak dalej.
4696:  Tworzy jakiś świat.
4698:  Przekazujemy to sobie nawzajem i dialog jest naturalną sytuacją.
4702:  W momencie, w którym macie wykład czy lekcję właśnie taką podającą, to jest to nienaturalna sytuacja i trzeba ją przełamywać w odpowiedni sposób.
4709:  Dobry stand-uper właśnie, jak prowadzi stand-up, to cały czas przełamuje czwartą ścianę i stara się angażować z publiczności.
4716:  Przede wszystkim reaguje na to, jak ludzie się zachowują.
4719:  Zawsze powtarzam, że jeżeli komuś przeszkadza to, że ktoś rozmawia, to niech spojrzy w pierwszej kolejności na siebie.
4724:  Znaczy, jeżeli ktoś rozmawia, to może ja mówię coś mniej interesującego od tego, o czym rozmawia ktoś w czwartym rzędzie.
4730:  Więc ja nigdy w życiu swoim nie zareagowałem tak, jak był tumult w sali, żeby... Przestańcie rozmawiać!
4737:  Nie uważajcie na mnie!
4742:  Bo w ten sposób się wychodzi na żałosnego hatifnata.
4746:  I nie jest to odpowiednia droga.
4750:  Mój sposób na takie krańcowe sytuacje był taki, że po prostu przestawałem mówić, siadałem przed komputerem.
4754:  Ludzie by i tak zdetonowali, nie mieli zielonego pojęcia, co się dzieje, żeby orientowali się, mówili, a, możemy już rozmawiać?
4759:  Dobra, to lecimy dalej.
4761:  I to jest zupełnie inna reakcja.
4763:  I zdarzyło mi się to zrobić raz.
4765:  I to wtedy, kiedy byłem jeszcze na studiach doktoranckich i nie prowadziłem przedmiotów, które sam wymyśliłem, tylko prowadziłem przedmioty zlecone mi.
4772:  W tej chwili wszystkie przedmioty, które prowadzę i wszystkie kursy są wymyślone przeze mnie, autorskie, nie są zlecone przez nikogo.
4779:  I to ma o wiele większy sens i tak uważam, że powinny w ogóle wyglądać uniwersytety, że każdy przychodzi z tym, co aktualnie bada,
4786:  I tym się dzieje ze studentami.
4787:  Jeżeli chodzi o szkoły, również myślę o takiej płynnej definicji przedmiotów, to znaczy zajmujemy się tym, co aktualnie jest istotne w społeczeństwie.
4795:  Więc jeżeli aktualnie na rynku jest tak, że poszukuje się programistów, idziemy w więcej przedmiotów IT.
4800:  Tak, to wymaga tego, żeby grafiki były ruchome i tak dalej, ale nikt nie powiedział, że edukacja jest prosta.
4808:  Mówiłem kiedyś, jak działa OSA w kontekście prac dyplomowych.
4813:  Posiadasz wiedzę na temat działania JSA.
4815:  Nie mam zielonego pojęcia, co to jest JSA.
4817:  Peter, używasz akronimów, które są dla mnie jak czarnomagiczne zaklęcie absolutne.
4822:  Hatifnatowie nie są żałośni.
4824:  To przerażające, mordercze istoty, które nas dorwą.
4827:  To już w tym jest.
4828:  Znaczy, one były niepokojące, to prawda, ale najbardziej niepokojąca jest Bukka Mumika.
4832:  Come on.
4833:  Pacu szuka fantasy, fantastyki z ciekawym i wytworzonym światem i dobrze zaplanowaną magią.
4840:  Teraz będą się wszyscy ze mnie śmiali, że polecam Garfa Nixa, więc nie polecę Garfa Nixa tym razem, tylko tym razem polecę Patricie McKillip, mistrza zagadek z Het.
4848:  O!
4849:  Żeby nie było, że Krzysztof zawsze poleca to samo.
4856:  Word z Mroźnej Doliny?
4857:  Ooo, to przepiękne, przepiękny temat jest z Daxos.
4860:  No Daxos, muzyka w bossach jest najwspanialsza, absolutnie.
4864:  Bozio pyta, co sądzę o tym, że Wojfista zadał jako zadanie napisanie opowiadania o tym, co się robiło w ferie polonistycznej?
