🔴 Czemu w bezklasowym społeczeństwie robi się klasyfikację? | LIVE #22
🔗 https://www.youtube.com/watch?v=y8mS87EXGeg

1:  Cześć.
4681:  Pierścień jedyny, by władać wszystkiemi, czarem je opętać.
4685:  Pierścień jedyny, by wszystkie zgromadzić i w ciemności spętać.
4689:  W krainie Mordor, gdzie wiecznej zaległy nocy cienie.
4698:  To jest, to jest Łoziński.
4701:  Brawa?
4701:  Znaczy, ja się mniej więcej tak czuję, jakby ktoś, nie wiem, usiłował taki znany wierszyk.
4706:  Weźmy nasz wierszyk, który ja bardzo lubię.
4709:  Przed jamnikiem u deszczowem, jamnik górą, chociaż dołem.
4712:  Jakby to przytłumaczył Jerzy Łoziński?
4715:  Przed długim psem padaj potylicą, jamnik alfabetem, jamnik głagolicą.
4724:  No to jest mniej więcej coś takiego, znaczy gość po prostu dostaje dobry tekst i zastanawia się, jak go udziwnić, żeby wiadomo było, że a, to przełożył ten kretyn.
4735:  Nie.
4737:  Nikola Zwudzienki za wsparcie od 16 miesięcy.
4740:  Sztuka i złote ramy, tak.
4743:  Czy Jerzy Łodziński to pseudonim artystyczny Google Translatora?
4746:  Ja się zgadzam, ja się z tym zgadzam.
4749:  Łodziński niestety też spieprzył Dune, no tak, tak.
4752:  Dlatego, moi drodzy, trzeba bezwzględnie i koniecznie oponować przeciwko takim sytuacjom i to wyśpiewać, a nie tylko mówić, a, Łodziński z się, weź, weź, wziąć, przeczytać i będziemy mieli, moi drodzy, wtedy klarowną sytuację.
4769:  Żyłam w przekonaniu, że tłumaczenie Skibniewskiej jest najlepsze.
4771:  Myliłam się?
4771:  Nie myliłaś się, Ido, absolutnie.
4773:  Tłumaczenie Skibniewskiej wciąż jest najlepsze, ale jest już starej trąci myszką, więc potrzebujemy nowego tłumaczenia Władcy Pierścieni, które będzie dobre.
4781:  No błagam, niech to ktoś zrobi, bo to już na ileż można czekać?
4786:  Jedyna kabin Bilbo Bagosz z Bagoszewa, tak.
4790:  To piosenki o Tomie Bombadilu nie istnieją dla mnie.
4793:  Ja uważam, że one są niekanoniczne, nie są w moim headcanonie, czyli w moim fanonie absolutnie.
4799:  Jak zaproszą.
4800:  Zaprosili.
4821:  Aby mi się nie chciało wydać 1300 czy 2000, nie wiem ile kosztują te bilety na Digital Dragons, ale za dużo.
4829:  Więc jako krakus, ja oczywiście... Dobrze, dobrze.
4834:  Więc moi drodzy, będę na Poznań Game Arena, jak mnie zaproszą.
4840:  Niech się niesie.
4844:  Cytus przyszedł pochwalić, że recenzent wyróżnił licencjat.
4847:  Proszę bardzo, dostałeś taką ładną karteczkę jak ja.
4850:  Dostałeś taką karteczkę, że jest... Nie no, żartuję.
4852:  Akurat jeżeli chodzi o wyróżnienie pracy dyplomowej, to jest to poważna sprawa.
4857:  bo wyróżnienie zależy od recenzji.
4859:  I w zasadzie moment, w którym się bronicie i macie recenzję pracy dyplomowej, to jest pierwszy moment prawdopodobnie w karierze wielu ludzi, naukowej, edukacyjnej, kiedy dostaniecie porządną recenzję opisową i ocenę opisową zarazem.
4873:  Ja się bardzo staram zawsze, jak piszę recenzję, zwykle to jest półtorej strony minimum, ale są też tacy ludzie, którzy oczywiście korzystają z tego, że tam jest jakiś terror rubryczek w systemie i wpisują sobie po 2-3 zdania.
4883:  Tak się też zdarza.
4885:  No, ale ja wykorzystuję to, żeby napisać dobrą recenzję, więc cieszę się bardzo, jeżeli ktoś dostaje wyróżnienie na podstawie takowej, że... Czy Śląski Uniwersytet Medyczny i Politechnika Śląska to dobry wybór?
4897:  Powiem Ci tak, Nikodemia, o Śląskim Uniwersytecie Medycznym słyszę dużo niepokojących historii od studentów, dotyczących sposobu organizacji zajęć i ogólnego klimatu, więc wypytałbym się u studentów w tej chwili, żeby się dowiedzieć, czy jest dalej problem taki, który był.
4913:  Co do Politechniki Śląskiej, ja dużo dobrego słyszę zawsze o Politechnice Krakowskiej, Warszawskiej i powiedzmy, że jeszcze Wrocławskiej, jeżeli chodzi o poziom badań naukowych, natomiast nie mam zielonego pojęcia, jak się kształtuje nauczanie i dydaktyka.
4928:  Zresztą Politechniki zawsze były raczej znane z tego, że robią różnego rodzaju projekty właśnie grantowe i tak dalej, i tak dalej, a dydaktyka jest jakby swoją drogą, więc też dla osoby, która chce mieć konkretny skillset praktyczny, Politechniki są dobrym wyborem, bo tam znajdziecie bardzo prawdopodobnie ludzi, uczelnie techniczne też należą do tej kategorii, którzy po prostu mają swoje firmy, mają pieniądze bardzo często, nie potrzebują ich.
4951:  wcale tych etatów wszystkich, a panarzy, wiecie, uganiania się za gronostajami, zajmują się konkretnymi rzeczami i w ten sposób można ugrać z nimi jakiś deal, niezależnie od tego, czy będziecie w jakimś grancie naukowym, czy nie.
4965:  Łoziński był członkiem PZPR?
4967:  No widzicie, jest coraz gorzej.
4970:  Czy czytałem może Kryształy Czasu?
4972:  Nie, webziłam.
4974:  Szczerze bym nie marnował na to czasu akurat.
4976:  Jeżeli ktoś chce przeczytać dużą, dobrą sagę, proszę bardzo, tutaj o, świeży mój nabytek na dole Joabel Crombie jest na przykład, albo Malazańska Księga Poległych, albo Koło Czasu Jordana.
4990:  Jest dużo opcji, nie?
4993:  I jeżeli się je wszystkie wyczerpie...
4995:  I wszystkie najlepsze sagi fantasy będą za tobą, to może wtedy, ale recenzenci się strasznie przejeżdżali po kryształach czasu, ja usiłowałem to zacząć czytać, ale odpadłem.
5007:  Maję na maturę z polskiego.
5008:  No, każecie mi pisać tę maturę bez przerwy, może w tym roku zrobimy sobie coś takiego, ale to będzie, to będzie żenujący spektakl, moi drodzy, jak ja podejdę do matury na live'ie, to znaczy ja jej po prostu nie napiszę,
5021:  Miejcie tego świadomość, że to nie będzie z mojej strony jakaś szopka czy spektakl.
5025:  Ja po prostu nie będę w stanie tego zrobić.
5028:  Więc to może być bardzo pouczające, tak swoją drogą.
5032:  Pozycja książkowa z fantastyki pyta Pan Andrzej dla miłośnika reportażu na początek.
5036:  Jeżeli chodzi Ci o reportaż w takim tradycyjnym tego słowa znaczeniu...
5041:  Myślę, że dobrą opcją mogą być kroniki Czarnej Kompanii, bo to wprawdzie jest kronika, ale z obserwacją uczestniczącą poniekąd kronikarza, więc może, może.
5054:  Ale ja nie znam wielu książek reportelskich utrzymanych w poetyce fantasy.
5059:  Z bardzo prostego powodu nie za bardzo jest taka tradycja, nie za bardzo też to się łączy z...
5065:  kreacją świata, bo w reportażu raczej chodzi o to, że chcesz pokazać jakiś kraj, który często ludzie mogą znać, ale z perspektywy, która jest im nieznana.
5075:  Więc zwykle w fantasy bierze priorytet jednak pokazanie świata takim, jakim on jest, co nie oznacza, że nie byłoby to możliwe, absolutnie byłoby to możliwe.
5082:  W pewnym sensie reportażem była utopia Thomasa Mora.
5086:  bo była to kronika podróży Rafała Pierdu Śmierdu na Wyspę Utopię.
5090:  Rafał Pierdu Śmierdu to jest legitne i oficjalne tłumaczenie Rafała Hytlodeusa, nawiasem mówiąc.
5098:  No, Kroniki Czarnej Kompanii, widzę, że znane.
5100:  Swoją drogą pamiętajcie, że jest follow-upowy Port Cieni, czyli ostatni tom dopisany i jeszcze są Kroniki Imperium Grozy, które są w tym samym świecie osadzone.
5109:  Czy kupiłem jakąś mangę na Pyrkonie?
5111:  Nie, ja na Pyrkonie kupiłem tylko książki.
5113:  Nie pamiętam w tej chwili jakie, szczerze powiem, a już wiem, Marcina Przybyłka kupiłem.
5119:  O, to wam od razu pokażę.
5120:  Nie czytałem jeszcze, ale tu macie Marcina przybyłka.
5123:  Love&Hate.
5124:  To jest, swoją drogą, też logo całego uniwersum Gamedec.
5128:  Gamedec'a bardzo polecam, jedna z lepszych polskich space-oper, slash powieści science-fiction, slash inspirowany bardzo silnie Warhammerem 40 tysięcy powieści, więc już możecie się domyślić, dlaczego mi się tak podoba.
5140:  Warhammerowskie inspiracje są w gamedecku mniej więcej od Czasu Silnych Istot w górę.
5146:  No zresztą, co ja będę mówił o Warhammerowskich inspiracjach, chyba widać.
5150:  Znaczy, to są zabeweczki, a nie Czas Silnych Istot w górę.
5154:  Czas Silnych Istot jest chyba... Tak, to jest poprzedni dom.
5161:  Gra o tron, w sensie reporterskim.
5164:  W grze o tron bardziej masz stosowaną technikę, która się nazywa w narracji multifokalizacją, czyli bierzesz, wiem, trudne słowo, ale chodzi o to, że macie dużo fokusów różnych postaci.
5176:  Focus to jak w aparacie, tak?
5178:  To, co ja robię teraz, to jest, tak, fokusowanie, znaczy zoom in, zoom out, ale równocześnie obraz się wyostrza.
5186:  Na mnie z tyłu jest bardziej zblurowany, tak?
5189:  Jest...
5190:  myglisty.
5191:  To samo w narracji.
5192:  Macie jednego bohatera i jego ogląd świata się liczy najbardziej.
5195:  Weźmy, że to będzie ogląd świata Sansy Stark.
5198:  I macie rozdział Sansy Stark.
5199:  I potem przechodzicie do rozdziału Tyriona Lannistera.
5202:  Jego ogląd świata będzie już zupełnie inny.
5204:  W ten sposób nie potrzebujecie mieć głównego narratora w ogóle, bo narrator tak zwany wszechwiedzący to jest głupia konstrukcja, prymitywna strasznie, bo macie jakąś instancję Boga, który wie wszystko, co ludzie myślą i co robią wszędzie
5219:  Nie jest to interesujące, świat tak nie działa.
5222:  Przykro mi.
5223:  Więc w powieści stosowanie właśnie takiej techniki, jak George R. R. Martin stosował, może jak najbardziej, trochę tak jak w reportażu faktycznie, przydawać więcej realizmu narracji i sprawiać, że będziemy bardziej skłonni do uwierzenia w to, że historia także jest relatywna, nie?
5239:  Macie jedno wydarzenie przedstawione z dwóch totalnie innych perspektyw.
5243:  Mnie to kiedyś powiedział
5245:  historyk, który mi tłumaczył, że oblężenie Bastylii może być wydarzeniem historycznym, jasna sprawa, i zburzenie jej, tylko że możesz mieć perspektywę royalistyczną, czyli lojalistów wobec monarchii, możesz mieć perspektywę rewolucjonistów.
5259:  I wierz mi, te dwie historie będą krańcowo od siebie różne.
5263:  To był piękny przykład, który mi też pokazał, jak bardzo jesteśmy podatni na uwierzenie w prawdę historyczną.
5272:  Przepraszam, Dewikson, że pominąłem wsparcie.
5274:  Już sprawdzam, już sprawdzam.
5276:  Mam na szczęście nową zakładkę i jest szansa, żeby to sprawdzić.
5280:  Dziękuję Żabci za wsparcie od 12 miesięcy i Oskarowi Drausowi od 20 miesięcy.
5285:  Też bardzo dziękuję i witam cię, Oskarze, serdecznie.
5288:  Dewikson, 10 miesięcy wsparcia widzę teraz.
5290:  Wyjechałem pracować do Holandii.
5291:  Proszę o wsparcie.
5292:  Wsparcie dla Dewiksona, moi drodzy, w takim razie jeszcze raz.
5295:  Dostałem nową zakładkę, moi drodzy.
5297:  Zakładka jest bardzo sprytna, to znaczy można przeładować sobie wszystkie super czaty.
5301:  Wreszcie!
5304:  Narracja Wojna Makowej, gdzie narrator podąża za wiedzą i emocjami bohaterki.
5307:  Zdarzało mu się zmieniać zdanie na przestrzeni kilku stron.
5310:  To jest bardzo ciekawe.
5310:  To jest właśnie też fokalizacja, bo narrator może być fokalizatorem, który przyjmuje perspektywę danego bohatera.
5318:  Czy da się stworzyć główną bohaterkę, która jest niemal wszechmocna, a jednocześnie nie jest Mary Sue?
5323:  Tak, Gwiezdne Wojny.
5325:  Mara Jade była znakomitym przypadkiem takiej, przykładem takiej bohaterki.
5329:  No boże, nie była wszechmocna jakoś specjalnie, ale mieliśmy takie postaci, które były prawie wszechmocne.
5334:  Na przykład Mara Jade jest tutaj, a Rey się nawet nie załapuje do skali.
5341:  Mara Jade jest jedna z postaci, na którą bardzo tęsknię ze starego kanonu.
5347:  Jak utrzymać motywację?
5348:  Dopytuje Davixon w Holandii przez rok.
5352:  Jak chce się stworzyć grę?
5354:  Och, ciężkie pytanie, wiesz.
5356:  Myślę, że musisz utrzymywać kontakt maksymalnie z ludźmi, którzy projektują gry, jakoś się z nimi starać integrować, bo
5364:  dużo wsparcia i dużo inspiracji łapiesz właśnie w integrowaniu się z branżą.
5369:  No nieprzypadkowo, moi drodzy, są organizowane właśnie takie rzeczy jak Digital Dragons.
5373:  Ludzie tam nie jeżdżą po to, żeby się wystawić i promować wyłącznie swojej firmy, ale po to, żeby złapać doświadczenie i inspirację.
5382:  Swoją drogą spotkałem tam ludzi ze Star Wars Industries i jest szansa, że dostaniemy możliwość przetestowania wcześniejszego gry Lemowskiej.
5392:  Wiecie, o której mówię.
5392:  Invincible na podstawie niezwyciężonego Stanisława Lema.
5397:  Na Animatsuri nie wybieram się.
5398:  Jedyne konwenty z dzikło jakie będą to jest Kopernikon, Dni Fantastyki i coś jeszcze nie pamiętam... O!
5405:  Skierkon!
5406:  Tak, właśnie.
5407:  Skierkon to jest ten koło Warszawy, zdaje się.
5411:  CSSRT pisze, że ma napisać na studia esej o socjologii, o dobiorze gier wideo jako sztuki.
5417:  Czyli są jakieś artykuły naukowe, których mógłbym użyć.
5420:  Nie przypominam sobie żadnych socjologicznych tekstów na temat gier wideo jako dzieła artystycznego, bo uznawane jest to powszechnie na całym świecie za absolutny truizm.
5431:  To tylko w Polsce jesteśmy tak zacofani, żebym musiał sobie wyjaśniać elementarz.
5435:  Więc raczej bym skierował się swoje kroki w stronę
5438:  tekstów na temat w ogóle tego, co dzieło artystyczne czyni dziełem sztuki.
5443:  Więc w stronę estetyki i teorii sztuki przede wszystkim.
5452:  Pamiętam na laborkach, pisze Wedeks, z systemów wbudowanych prowadzącemu przez przypadek, ktoś zabrał torbę z laptopem, bo myślał, że to kolegi.
5458:  Efekt był taki, że przez cały rok miał za karę wejściówkowe odpytywanie z zajęć
5462:  Ech, strasznie smutne to jest.
5466:  Nani się chwali, że był na dwóch reakcjach Przybyłka.
5469:  Ja mnie cholera jasna miałem się spotkać z Marcinem Przybyłkiem i się nie udało.
5473:  Straszne.
5475:  O, to jest pytanie ciekawe.
5476:  Co zrobiłbyś przy pomocy klasy abstrakcji relacji zerowej?
5479:  Rajd po zbiorach niepustych?
5480:  Bardzo prosta odpowiedź jest na to pytanie.
5482:  Zrobiłbym gówno, albowiem nic mi na ten temat nie wiadomo.
5493:  Jeśli chodzi o pisanie, pisze jednoręki bandyta, po czym poznać to, co się tworzy, utrzymuje jakiś poziom, nadaje się do czynienia przez innych, dawać do czynienia innym.
5500:  Czy nie bardzo i w ogóle lepiej nie kontynuować.
5502:  Nic nie zmienisz, jeżeli będziesz trzymać swoje teksty w szufladzie.
5505:  Musisz je gdzieś wrzucać.
5507:  Dzisiaj jest troszeczkę prościej wypromować swój tekst, bo nie musimy się kontaktować z dużą liczbą ludzi, ani im wysyłać.
5513:  Tolkien na przykład wysyłał swoje rękopisy tu i ówdzie, w listach cytował.
5518:  My możemy po prostu wrzucić w net i sprawdzić, czy ktoś to przeczyta i sfidbakuje nas i ludzie bardzo często zrobią to sami.
5525:  Mądrym posunięciem, jeżeli piszemy fantastykę, jest zaokrętowanie się przy jakiejś grupce, która zrzesza fanów fantastyki.
5532:  Oni to wam jeszcze zrobią za darmo i z przycałowaniem, tylko nie oczekujcie, że to będzie, wiecie, takie...
5537:  Pat, pat, pat, pisz dalej.
5539:  To będzie porządna lektura, tak?
5541:  Krytyczna, upierdliwa i bardzo dobrze, bo o to chodzi.
5545:  Zawsze tekst może być lepszy.
5547:  Pamiętajcie, że nie ma czegoś takiego jak dobry tekst.
5550:  Nigdy.
5551:  Tekst zawsze może być lepszy.
5553:  I ten proces jest nieskończony.
5556:  Jeżeli, gwarantuję Wam, w tym momencie byśmy wzięli losowy fragment z tej książki Przybyłka, którą bardzo lubię i cenię i wysłali ją, nie podpisawszy, że to jest Marcin Przybyłek, w dowolne miejsce, gdzie byłoby przynajmniej trzech redaktorów i jeden edytor, gwarantuję Wam, że zwróciliby swoimi sugestiami.
5574:  Zawsze tak jest.
5576:  Jeżeli Brandon Sanderson robi wsteczną redakcję wielu swoich książek, to... A naprawdę Brandon Sanderson umie pisać, to coś to znaczy.
5584:  Yhm.
5588:  Czy mam zamiar oglądać Rocktradera?
5590:  Nawet nie kojarzę, nawet nie kojarzę, o czym mowa Hux w tym momencie.
5596:  To od razu sobie sprawdzę, czym jest Rocktrader, Boże drogi.
5601:  To jest Warhammer 40000 z Rocktrader.
5603:  Proszę bardzo, dlaczego ja tego nie kojarzę?
5605:  Ale oglądać?
5608:  To jest gameplay trailer, więc sądzę, że to będzie jakaś gra.
