Brat Jeremiasz ogniomiot — Warhammer 40 000: Mechanicus Livestream #4
🔗 https://www.youtube.com/watch?v=wJxeLpUO9hA

2:  Witam wszystkich na streamie.
6024:  Collect one cognition point.
6026:  Hmm.
6028:  O, to jest dobry pomysł swoją drogą.
6032:  Z najdziwniejszych rzeczy, jakie się działy w sojuszach, to rozejmij między Gwardią Imperialną, a orkami na Armagedonie, żeby demony Korna łoić.
6039:  A to tak zawsze jest dobra okazja, żeby łoić demony Korna.
6046:  Będziemy łoić nekrony na lewo i na prawo teraz.
6053:  O, o, o, o, o, on ginie powolutku, świetnie.
6056:  Czyli jest wrażliwy na bronię energetyczną.
6059:  Huu!
6061:  To teraz tak.
6063:  Kolekcjonujemy Cognition Point.
6066:  Mamy Dźgacz, który nam zapewnia Cognition Points.
6068:  How cool is that?
6070:  Gin!
6071:  Harad!
6073:  Harad!
6078:  Brat Barbossa jest członkiem legendarnego zakonu Harad... Haradrimów.
6087:  Dobrze.
6089:  Teraz tak.
6090:  Teraz ciężka sprawa.
6094:  No trzeba walnąć.
6100:  No dobrze, powiedzmy, że to się uda.
6108:  Oj, bardzo się udało.
6115:  Dobra.
6117:  Nie zeskanowaliśmy tylko, to mnie... Nie może być idealnie, jak widać, ale dostaliśmy troszeczkę Blackstone'a.
6126:  Uuu... Może tu będzie jego więcej, mam nadzieję.
6130:  Glyph.
6135:  Glyphy leczące nie są dobre.
6137:  Nephalemowie lubią to, tak jest.
6139:  Zakon Haratrimów.
6142:  Zdecydowanie to są crossovers, o które walczyliśmy.
6154:  Moja ulubiona historia z orkami to chyba jest jak pewien Warboss dostał się na jakiś Demon World i tak dobrze się bił z Kornem, że... Tak dobrze się bił, że Korn go ciągle odradza.
6163:  Cudowne.
6171:  Słuchajcie, coś się zdarzyło i nie wiem co z layoutem map, że już nie jest diagonalne.
6176:  Nie żeby mi to jakoś szczególnie przeszkadzało, ale trudno się przyzwyczaić.
6181:  Eee...
6183:  Tak, bardzo trudno się przyzwyczaić.
6186:  Czy to jest gdzieś jakoś w opcjach do ogarnięcia, czy nie?
6188:  Zaraz sprawdzimy.
6192:  Dobra, brat Jeremiasz tutaj do wypalania, brat Barbossa, brat Leonardo, brat Cogitus.
6199:  Tak jest, w tym miejscu bracie Cogitus.
6205:  Był dobry herbatnik z tego orka.
6209:  Brat Cogitus, o proszę bardzo.
6210:  Takie mapy lubię, że od razu można sobie zeskanować.
6215:  100 Blackstone'a, świetnie!
6219:  Jeszcze tutaj sobie zbierzemy punkty ko... Ale wiecie, że tutaj przypłynie taka platforma cudowna.
6226:  Czy ja mogę, czy ja... Jest zasięg widzę, ale głównie na naszych magosów, ale faktycznie ten zasięg, opłacało się w to zainwestować.
6236:  Dzięki za polecenie tego rozwiązania na czacie, to było jak najbardziej słuszne.
6247:  Z czym się dzisiaj zmaga brat Jeremiasz?
6249:  Brat Jeremiasz dzisiaj... Brat Jeremiasz dzisiaj stał się bohaterem.
6255:  Nie bójmy się tego słowa.
6257:  Stał się bohaterem, wypala nekrony, niszczy, nie da się go zabić w żaden sposób.
6262:  Proszę bardzo, nie da się go zabić.
6265:  Przyjmuje na siebie większość obrażeń.
6267:  Nie wiem, co się zdarzyło.
6269:  Nie wiem.
6272:  więc zmienia się nam, musi się nam zmienić obiekt szyderstw.
6277:  Pierwszym kandydatem był brat Cogitus, nowy członek naszej chwackiej grupy magosów.
6283:  Problem z bratem Cogitusem polega na tym, że na razie sobie bardzo dobrze radzi i nie można za bardzo z niego szydzić.
6289:  Jedyny nasz problem polega na tym, że ewidentnie się zepsuł layout map.
6297:  Hmm... Ależ zbierzemy sobie oczywiście one cognition point.
6304:  I haratniemy sobie przebrzydłe skarabeusze.
6307:  Proszę bardzo, jak haratnęliśmy.
6311:  I jak dostaliśmy za to od razu w ciry.
6317:  Korzystając z okazji, walniemy sobie tu.
6321:  O, proszę, bo jak walniemy.
6324:  12, okej.
6326:  To dla brata Jeremiasza będzie nic.
6333:  Tak, nie będziemy nawet marnować w tym momencie naszych zdolności, tak jest.
6341:  Collect all cognition points.
6343:  Skąd możemy?
6345:  Stąd.
6348:  Już niedługo brat Jeremiasz zostanie zdegradowany do roli pośmiewiska.
6352:  We shall see.
6353:  We shall see.
6359:  O. Jest taktycznie, więc jest dobrze.
6363:  Możesz próbować, przebrzydły... Przebrzydły kutas, użar nam 30 dem... Mimo... Jak to się stało?
6379:  Lecz brata Jeremiasza.
6384:  Musimy się troszeczkę wycofać.
6387:  Konkretnie tu.
6391:  Oberwiemy, oberwiemy mocno.
6394:  Ale jesteśmy na to przygotowani.
6398:  Jesteśmy na to przygotowani właśnie dlatego, że mamy najlepszą zdolność we wszechświecie.
6402:  To znaczy Arc Rifle, który niestety walnie we wszystko.
6405:  O nie!
6406:  Musimy użyć czego innego.
6411:  Ooo!
6412:  Przykro mi!
6414:  Tak strasznie mi przykro!
6416:  Tak naprawdę to nie!
6429:  Dobra.
6431:  I teraz.
6433:  Watch them burn!
6441:  Tak?
6447:  Gincie wszyscy!
6451:  Dlaczego on się uniósł?
6459:  Proszę.
6460:  To wszystko zrobił brat Jeremiasz.
6462:  To jest niewiarygodne.
6464:  To jest absolutnie niewiarygodne.
6467:  Sam sobie poradził.
6470:  Nikt mu nie pomógł.
6472:  Nawet gdybym chciał szydzić z brata Jeremiasza, nie mam już możliwości takiej.
6481:  Uniósł się gniewem, że go podpalają.
6483:  Ewidentnie.
6487:  Faktycznie.
6492:  Dobrze, jesteśmy wyleczeni, jesteśmy radośni.
6497:  Następna runda to oznacza, że... ...oberwiemy.
6502:  Nagrodę.
6505:  Rytualna kąpieloczka.
6508:  Nie pamiętałem, że tutaj coś przy... O nie.
6514:  Halleluja, ta, mhm, tak, tak.
6517:  Brat Cogitus, zrób jedną, jedyną rzecz, do której się nadajesz, dobrze?
6521:  Dziękuję, bracie Cogitus.
6523:  Eee, nasz... A niech Skitaris zniszczy...
6531:  Spróbuję zniszczyć ten Kogitator, dobrze.
6535:  I przeniesie się tutaj do strzału następnego.
6539:  Kto to jest?
6540:  O Boże, następny z nich.
6542:  Pewna era się skończyła, już nie można szkolować Jeremiasza.
6544:  Teraz można szkolować brata Kogitusa, który właśnie oberwie tak.
6548:  A nie, nie oberwie, bo na szczęście się załapał na...
6554:  Bratu Jeremiasowi zajmą 11, jedynie 18 misji, aby dojść do akceptowalnego poziomu członków Adeptus Mechanicus, to nie da się ukryć.
6565:  To prawda.
6567:  To prawda, więc jednak, jednak.
6570:  Czy zdołamy to zniszczyć, czy nie zdołamy?
6574:  Dobrze.
6575:  Zdołaliśmy to zniszczyć, a to oznacza, że możemy zacząć walczyć wręcz z obrzydliwym, z obrzydliwym Necronem.
6584:  Harad!
6587:  Proszę bardzo, krytyk.
6589:  60 damage'u.
6591:  Niewyobrażalne obrażenia.
6599:  Jakim cudem?
6600:  Przecież miałem osłonę.
6605:  O nie, on musi zginąć.
6609:  Szkoda tylko, że nasi bracia w ogóle nie mają zasięgu.
6613:  Opóźnimy.
6616:  Proszę bardzo, brat Jeremiasz już ratuje sytuację.
6619:  Pobiera punkty.
6621:  Czy brat Jeremiasz jest w stanie zrobić cokolwiek innego?
6624:  Nie, nie jest.
6627:  Nie, nie jest.
6628:  Brat Jeremiasz może użyć osłony i to uczyni.
6632:  Następnie się cofnie troszeczkę.
6634:  To jest oczywiście taktyczne wycofanie, rozumiecie.
6642:  Leonardo DiCampio nic nie może zrobić.
6647:  Przemieścimy go tylko.
6656:  Lich Guard.
6658:  Fatalna informacja.
6665:  Fatalna informacja.
6670:  Moi snajperzy ze 25-30 obrażeń potrafią solarę i sięgnąć obszarowo.
6674:  Spokojnie, dojdziemy i do tego.
6677:  Spokojnie, spokojnie.
6685:  Wbrew pozorom, on wymaga ochrony.
6693:  To jest też jeden z tych, bardzo niedobra informacja.
6696:  Gdzie, gdzie, gdzie, gdzie frunie?
6699:  Gdzie frunie?
6700:  Gdzie frunie podły nekron?
6704:  Zostaw Magosa Jeremiasza.
6706:  To nie jest Magos Jeremiasz.
6709:  I tak zostaw Magosa.
6712:  Collect one cognition point.
6713:  Właśnie tak uczynimy.
6717:  Proszę bardzo, zbieramy cognition point.
6720:  Ciach!
6724:  Czy tutaj dostaliśmy więcej tych?
6727:  Dostaliśmy.
6729:  Eee... Dostaliśmy, ale... Ciach!
6744:  No, Lich Guardzi mnie bardzo niepokoją.
6747:  Uuuu...
6749:  Wydaje mi się, że Magos Jeremiasz będzie zaraz musiał użyć globalnego uzdrowienia, bo to się źle skończy inaczej.
6761:  Pytanie, czy możemy sobie pozwolić, żeby... Tak, możemy sobie pozwolić, żeby odejść kawalątek.
6767:  Tak też zrobimy.
6770:  Aha.
6772:  Opportunity to powinni mieć nasi Magosi, a nie żadne brudne nekrony.
6784:  Proszę bardzo!
6786:  Proszę bardzo!
6788:  I teraz jeszcze w nich strzelimy.
6791:  Tak?
6792:  Tak.
6799:  Nie wiemy, ile zadaliśmy obrażeń, ale było to dużo.
6807:  Lich Guard, dwa... W tym momencie zagrażają nam głównie oni.
6812:  Brad Jeremiasz.
6814:  Brat Jeremiasz idzie z odsieczą.
6818:  Ale niestety nic nie jest w stanie poradzić.
6828:  Necron immortal.
6829:  Pretorianin.
6833:  Hmm.
6836:  Hmm.
6839:  Ciężka sprawa, nie możemy uzdrowić.
6841:  Nic nie możemy zrobić.
6843:  Pozostaje tutaj wyłącznie liczyć na to, że uda nam się jakimś cudem wbić Kryta.
6848:  Nie udało się.
6851:  Brat Jeremiasz wystawi się zatem.
6855:  Brat Jeremiasz wystawi się na atak.
6858:  Tak zrobimy.
6862:  Łatwo nie jest.
6868:  Ale też nikt nie mówił, że będzie.
6872:  Dobrze, brat Cogitus uzdrowi.
6875:  Przynajmniej troszeczkę.
6879:  Jednego z Magosów, po czym natychmiast... Nie, nie wycofa się nawet na z góry upatrzone pozycje, ale świetnie, ten ginie.
6887:  Mówiłem, że to będzie nasz MVP.
6891:  Tylko niech się teraz wycofa.
6896:  Z tymi sobie poradzi nasz Snajper.
6899:  Oj, oj, oj, oj, oj.
6902:  Dobrze, dobrze.
6903:  Magos Barbossa, co może zrobić?
6905:  Magos Barbossa wpierw zniszczy tego Necrona.
6911:  Dobrze.
6912:  Co możemy jeszcze zrobić?
6914:  Oj, oj, oj, oj, oj, oj.
6918:  Magos Barbossa musi się bezwzględnie uleczyć.
6923:  Ja bym się szczerze mówiąc... Nie, nie, nie... A!
6926:  Uda nam się!
6927:  Kurczę, ale kusi.
6931:  Ale to nie jest roztropna decyzja taktycznie.
6935:  To jest roztropna decyzja taktycznie.
6939:  Necron Immortal.
6940:  Czy ten może strzelić?
6941:  Tak, ten on może do nas strzelić, więc ja się muszę tak jeszcze uleczyć na wszelki wypadek.
6947:  Niestety!
6951:  Niestety.
6952:  Będzie trzeba przyboostować troszeczkę brata Barbossa, bo... O, proszę.
6957:  Proszę.
6960:  Co tutaj się... Co tu się odnekronia?
6969:  Arc Rifle.
6972:  Hmm.
6975:  Swoją drogą, jak wypadają misje z Hereteka na te podstawki?
6978:  Warto, nie warto?
6979:  Absolutnie warto.
6980:  Przy czym zwracam uwagę, że misje z Hereteka to właśnie te, które niestety nam się nie udały spektakularnie na samym początku.
6987:  Są nieprawdopodobnie trudne.
6989:  To jest ta misja z buntem na pokładzie.
6991:  Ja myślę, że dopiero jak sobie ulepszymy sześciu magosów, to można tam startować.
6995:  Wcześniej bym nie startował.
6997:  No ale jak mówisz, że zadajesz tam 70-80 obrażeń i tak dalej, to...
7003:  to myślę, że bez problemu przyjdzie zdławienie buntu.
7008:  No nam przyszło z problemami.
7011:  Nie ukrywajmy.
7014:  Nie no, Bratu Jeremiaszowi absolutnie nic nie da, to że... Brat Jeremiasz jedyne co może jeszcze zrobić, to... to są Lichgardzi.
7027:  Dobrze, pobierzmy Cognition Point.
7031:  Numer jeden.
7034:  I to, to chyba tyle?
7038:  Tak.
7041:  Ciężka sprawa.
7044:  O, ale możemy, możemy strzelić do, za darmo do tego.
7048:  Bardzo dobrze.
7052:  Okej.
7053:  Okej.
7054:  Damage absorbed.
7055:  No, nie spodziewaliśmy się niczego innego.
7058:  Zatem... leczymy.
7066:  Leczymy gwałtownie wszystkich.
7071:  Oj, oj, oj, oj, oj, oj.
7080:  Trochę głupio stoimy, ale...
7083:  Zwłaszcza pod kątem Lich Guardów.
7085:  I bardzo źle, że są rozproszone tak te Cognition Points.
7089:  Brad Cogitus może pobrać troszeczkę.
7093:  Ale to absolutnie nic nam nie da.
7095:  Brad Cogitus to w ogóle generalnie się wycofus.
7099:  Tutaj, o. Dobrze.
7105:  I teraz tak, spróbujemy zwabić tego Lichgarda, bo one, jak się do nich strzeli, to się nie mogą powstrzymać i biegną natychmiast, żeby zrobić harad, ale my im zrobimy harad.
7117:  O!
7118:  Hahaha!
7120:  Głupi nekron!
7121:  Głupi nekron, dał się zwabić!
7123:  To była pułapka.
7125:  It's a trap!
7135:  Bardzo dobrze, że się staje niezbalansowany Mechanicus.
7138:  Ja w ogóle nie wiem, skąd to przekonanie, że gry powinny być zbalansowane.
7143:  Jedynie multiplayer, nie?
7146:  Singleplayer niech będzie niezbalansowany.
7148:  I don't care.
7153:  Co tu się dzieje?
7162:  Hm.
7163:  17 ma ten Lich Guard?
7164:  Jakim cudem.
7168:  Myśmy mu nie zadali żadnych obrażeń?
7171:  Mój plan spalił na panewce.
7180:  Dobrze, przynajmniej nie, nie chciał.
7183:  Oj, oj, oj, oj, oj, oj, oj.
7190:  No tak, zero.
7192:  Czyli tylko broń energetyczna.
7195:  Bardzo, bardzo mam złe przeczucia.
7201:  Mam coraz gorsze przeczucia.
7205:  Opowiem Ci, że zginiemy w tej misji.
7207:  Te Lichgardy to jest za dużo dla nas w tym momencie.
7214:  Dobra, czyli po kolei.
7217:  Co my możemy w ogóle zrobić?
7221:  Arc Rifle.
7222:  To jest coś, co nas może uratować jedynie.
7227:  No tak, ale stąd... Kurczę.
7234:  Hmm... Dobra, wpierw tak.
7241:  Potem tak.
7244:  Potem tak.
7249:  Musimy uzdrowić na jednego z braci.
7256:  W sumie obydwu.
7267:  Strasznie jestem zaniepokojony tymi Lichgardami.
7271:  No i co, jeżeli użyję Arc Rifle... O!
7274:  Uda się.
7275:  Zwabimy go poza ten krąg.
7280:  110!
7280:  Tak!
7281:  Tak!
7281:  Nie.
7298:  Ale mamy szansę w niego walnąć jeszcze tym.
7301:  Igno Amo.
7303:  Świetnie.
7313:  Hendoż się z counter attack.
7331:  Brat Jeremiasz!
7333:  Uzdrawia!
7338:  Proszę, zwabimy go dalej, w drugą stronę.
7347:  O to chodziło.
7353:  Tu gorzej.
7358:  Dobrze.
7362:  Oj, oj, oj, oj, oj.
7367:  No brat... brat Cogitus się bardzo przysłużył sprawie.
7375:  Trochę się niepokoję, że jeżeli w niego strzelimy... Nie, zrobimy inaczej.
7380:  Strzelimy w niego.
7382:  I oby się udało.
7384:  Kurczę, jednego zabrakło.
7388:  I on teraz... on teraz w nas strzeli i zginiemy.
7391:  Mhm.
7392:  No ale przynajmniej z szyjów serwitora, to jest zawsze pocieszenie.
7399:  Brat Barbossa nic nie zrobi, więc opóźniamy.
7411:  O nie, brat Jeremiasz ginie!
7421:  Nie mam pomysłu co zrobić.
7425:  Będzie trzeba użyć kantyczki ostatniej, no nie mamy wyjścia.
7438:  A collect one cognition point, okej.
7442:  To jest.
7445:  4 do 6, a nekron ma ile?
7448:  Hmm, to jest zbyt niebezpieczne.
7454:  Musimy się uleczyć, to jest najważniejsze w tej chwili.
7458:  Uuuu, ciężka sprawa.
7462:  Brad Barbossa sobie nie poradzi raczej.
7469:  Tak opportunity attack będzie.
7471:  Chyba, że mam pewien pomysł.
7474:  On jest ryzykowny.
7478:  On jest ryzykowny i to bardzo ryzykowny.
7481:  No, ale...
7485:  Może nie być głupi pomysł.
7497:  Tak, tak, tylko topór, obawiam się.
7504:  Lichgal ma 6, więc topór jest zbyt ryzykowny, mamy 3 do 5, nie zadamy tylu obrażeń.
7510:  Myślałem o miotaczu ognia, ale...
7513:  Myślałem też, żeby tego miotacza ognia użyć tutaj.
7517:  Tak zrobię.
7528:  Dobrze, cognition point jeden jest.
7538:  Teraz tak.
7539:  Jaki oni mają zasięg?
7541:  Nie wiem, jaki oni mają zasięg.
7544:  Albo zrobimy coś takiego.
7547:  Dobra.
7549:  Nie ma co.
7552:  Leczymy się.
7557:  Przenosimy się tutaj.
7561:  Używamy ostatniej kantyczki.
7565:  Z bólem.
7567:  Redukujemy atak.
7570:  Używamy miotacza ognia.
7578:  Następnie przechodzimy tutaj.
7587:  Strzelamy do tego, żeby się przekonać ile on ma życia.
7590:  Bardzo dużo.
7592:  Staramy się nie wpaść w panikę.
7599:  Po czym zawracamy tutaj, żeby nas wyleczył brat Barbossa.
7607:  Teraz tak.
7610:  Teraz... Mamy szansę.
7615:  Tylko gdzie... Tutaj chyba jak... Kurczę, akurat tak stoimy.
7621:  Wydaje mi się, że dokładnie tak stoimy, że użycie mi otacza ognia.
7625:  Dokładnie, tego się obawiałem.
7629:  Nie zrobimy tego zatem.
7634:  Ooo...
7637:  Teraz robimy harad.
7640:  Dobrze!
7641:  Dobrze!
7646:  Boże, czuję się, jakbym balansował na krawędzi przepaści przez cały czas.
7650:  I faktycznie tak jest.
7654:  Osłaniamy brata Jeremiasza.
7658:  Walimy z pistoletu Gaussa.
7662:  70 damage.
7662:  Bardzo dobrze.
7667:  Walimy z drugiego pistoletu, żeby tego nekrona zniszczyć.
7674:  I leczymy brata Jeremiasza.
7685:  No jest ciężko.
7690:  I restore HP, tak.
7692:  Przyda się.
7699:  Cripple fight to, co tu się dzieje.
7700:  Cripple fight, dosłownie.
7706:  Głupi brat Cogitus zapomniał, jaka jest jego jedyna funkcja.
7712:  Ale było... Byliśmy na krawędzi, dosłownie.
7724:  brat Barbossa własnymi plecami chroni brata Jeremiasza przed zgubą.
7731:  Takie rzeczy, takie rzeczy tylko w Adeptus Mechanicus.
7738:  Cóż za bezprzykładne poświęcenie.
7744:  I teraz, i teraz tutaj będzie jeszcze, jak znam życie... Aaa, ha, ha, ha, ha, właśnie.
7752:  Lich God i Death Mark!
7754:  Ja pierdolę!
7759:  Dobra, spokojnie.
7761:  Don't panic!
7765:  Pierw.
7768:  Pobieramy cognition point.
7775:  Niszczymy go, bo nie może być w tym momencie żadnych...
7780:  Żadnych świadków.
7783:  O nie.
7783:  O nie.
7792:  Brat Cogitus Ergosum nie pomaga nam tak, jakby mógł.
7804:  Ahaha!
7806:  Nieudolny snajper!
7807:  Nie... Nygus!
7810:  Patafian!
7811:  Bałwan, idiota i kretyn!
7813:  Ha!
7816:  Bardzo dobrze.
7817:  Teraz strzelimy tak, żeby ten Lich God musiał przejść koło brata Jeremiasza.
7826:  O nie, oberwiemy.
7830:  Oj, oj, oj, oj, oj, oj, oj.
7832:  Dobrze.
7834:  Redukcja.
7841:  Lich Guard w tym momencie nam bardziej zagraża w sumie.
7847:  Bo z tego, co pamiętam... O nie, on się znowu przeniósł.
7853:  Całe szczęście, mamy jeszcze jeden strzał.
7859:  Bardzo dobrze.
7863:  Jesteśmy naprawdę... w bardzo dobrej sytuacji wbrew pozorom, biorąc pod uwagę to, co się działo przed chwilą.
7872:  Teraz... teraz... heal.
7874:  Fuuu...
7887:  Nie, prosto zdecydowanie nie jest.
7895:  Jak sobie myślał wczoraj, o!
7898:  Jak to będzie miło i dobrze powrócić do Warhammera Mechanicus!
7902:  Odpocząć sobie, bo to jest gra strategiczna, nie dzieje się nic.
7907:  Spokojnie, można sobie porozmawiać, pogawędzić.
7911:  A tutaj nagle się okazuje, że jest jak zawsze, to znaczy jest przerażająca misja.
7917:  która będzie mi się śnić po nocach.
7928:  Oho.
7933:  No dobra, to jesteśmy w stanie jakoś przetrawić.
7940:  O, daj mi tutaj cognition jeden, dziękuję, dziękuję.
7946:  Dobrze i teraz tak.
7948:  Teraz chcemy zrobić tak, żeby rzeczony kretyn... O właśnie.
