SKAVENI WRACAJĄ — IKIT CLAW livestream #8
🔗 https://www.youtube.com/watch?v=f5uBVyRilCY

246:  Dziękuje.
6161:  Okej, rozumiem.
6161:  To bardzo podobna rzecz jak w przypadku Marcina Przybyłka.
6165:  Też miał tego rodzaju aluzyjki.
6167:  Wdzięczne aluzyjki.
6168:  To jest trudna mapa.
6169:  Wiecie dlaczego?
6171:  Mapa jest trudna dlatego, że tu nic nie widać!
6176:  Też szlak mnie jasny trafi.
6180:  Bardzo źle zaprojektowana mapa.
6182:  Więc na moment będziecie mieli saturację na paskudnym poziomie.
6188:  Dobrze.
6191:  Okej.
6193:  Tutaj musimy się schronić w tym rogu.
6197:  Coś, coś!
6199:  Jest tutaj.
6200:  Dwa, trzy, cztery, pięć.
6205:  Ten szczur idzie na przód.
6209:  Warp fire throwers.
6211:  Wiecie, gdzie będą?
6211:  Tutaj.
6214:  O, tak.
6216:  I teraz tak.
6218:  Tutaj rattling guns.
6219:  Bardzo trzeba uważać, żeby ustawiać szczuromioty tak, żeby miały linię strzału.
6232:  Albo nie.
6234:  Damy tutaj.
6237:  Tutaj damy jeden oddział Jezails.
6243:  Tutaj damy drugi oddział.
6248:  Tu damy dwa.
6253:  Okej.
6254:  Nie będzie łatwo.
6256:  Postanowiłem ja wykorzystać absolutnie każdy znak, pisze Dominik w specjalnym trybucie trybutariuszowym, który wspiera skądinąd 5 miesięcy.
6264:  Dzięki serdeczne.
6265:  Serdeczne.
6267:  Witamy Jakuba Religa i wszystkich dołączających.
6271:  Mogę nie mieć internetu, pisze Big O, najgorzej.
6274:  Internet pamiętajcie, że jest zawsze na samym dole piramidy Maslowa.
6280:  nowej, zaktualizowanej piramidy Maslowa, która nie została zaktualizowana, ponieważ boomerzy.
6283:  O.
6288:  Tutaj damy jeden oddział, Chisiles.
6290:  Niech strzeże nas i niech stróżuje.
6293:  Ryzykujemy.
6294:  Ja bym ocenił pod kątem Martinowości cykl demoniczny Bretta.
6297:  Właśnie, przy okazji, ważna jest dotykać cyklu demonicznego, bo zwrócono mi ostatnio udwagę, słusznie skądinąd, że cykl demoniczny Bretta bywa szofinistycznym w niektórych opisach.
6307:  To wiecie, co jest w Pustynnym Księciu?
6309:  Główną bohaterką jest postać niebinarna.
6312:  Więc mogę teraz śmiało polecać Bretta, ponieważ najwyraźniej wyciągnął wnioski.
6316:  I co więcej, jest to opisane dość sensownie.
6318:  Też tam się pojawiają czasem takie kiksy różne, ale jest tego znacznie mniej i postać naprawdę jest super.
6323:  I co więcej, jej tranzycja jest widoczna w narracji.
6328:  To znaczy zmienia w którymś momencie rodzajnik.
6331:  Super sprawa.
6335:  Piotr jest z Warszawy i lubi Kraków.
6337:  No proszę.
6338:  Bardzo dobrze.
6339:  Trzeba być bez schematu.
6343:  Zobaczcie na bez schematu rozmowę o The Boys.
6349:  A propos zasadności matur, chciałbym się pociąć za egzaminy wstępne, przedziwanie.
6352:  Pracuję jako programista, ale matura z informatyki na mniej niż 60%, bo nie umiem pracować pod presją czasu.
6356:  To właśnie.
6359:  A pamiętajcie, że na egzaminie wstępnym jest czynnik ludzki.
6362:  Oczywiście czynnik ludzki może być też bardzo zły, ale przynajmniej macie szansę, że będzie bardzo dobry.
6367:  A jeżeli nie umiecie pisać pod presją czasu, nie macie żadnej szansy.
6370:  Znam tylko wariant, w którym jest aniołem.
6386:  Nie wiem, czy o to chodziło, ale to jest cykl o bobim dolarze, to dał Williamsa.
6390:  No i poniekąd Neil Gaiman lubi z tym eksperymentować.
6392:  Przypominam sobie chociażby, że coś takiego jest w amerykańskich bogach.
6396:  Czy w chłopakach Anansiego.
6398:  Chłopaki Anansiego to jest mniej znany sequel amerykańskich bogów.
6402:  W piramidzie mazłowa na najniższym poziomie powinna być POTRZEBA DREWNA.
6406:  Absolutnie się zgadzam.
6410:  Egzaminy wstępne to było największe siedlisko patologii?
6413:  Nie zgadzam się z tym.
6414:  Te patologie są wtedy możliwe do wyeliminowania.
6418:  Patologie maturalne nie są możliwe do wyeliminowania.
6420:  Wiesz dlaczego?
6421:  Bo patologia egzaminacyjna może być wyeliminowana na zasadzie takiej, taki Krzysztof zauważa, że jest problem i doprowadza do tego, że nie ma problemu.
6430:  A taki Krzysztof równocześnie próbuje doprowadzić do tego, żeby nie było matur i co się Krzysztofowi udaje?
6436:  Mogę się zestrać z moją argumentacją i nic nie zmienię.
6439:  Sam.
6441:  Więc tak, z tej perspektywy egzaminy zawsze będą lepsze, wstępne.
6447:  Bo zależy to w większym stopniu od jednostki.
6450:  A zawsze będę się upierał, że w nauce, jeżeli coś zależy od jednostki, to jest lepsze.
6455:  Bo to chodzi w nauce.
6457:  Piramida masłowa jest zrobiona z masła?
6459:  Oczywiście, jak wszystko co dobre.
6461:  Masło jest pyszne.
6467:  Good orders.
6467:  Shroud streak.
6468:  Shroud streak, aha.
6469:  Orders good.
6471:  Tak.
6473:  Przynajmniej się da przygotować bez tuśnienia pod kierunek, na jaki się aplikuje.
6476:  No właśnie, przecież w egzaminach wstępnych idea jest taka, że macie dostępne zagadnienia.
6482:  Więc jeżeli ktoś naprawdę chce i jest zdeterminowany, może się nauczyć.
6488:  Ruination.
6488:  Ruination.
6491:  Tak.
6491:  Tak.
6494:  Potrzebujemy bardzo dużego przypływu wiatrów magii.
6513:  Ktoś miał katar i podobnie dosłownie uciekł z klasy, nie będąc w stanie wytrzeć, pisze Joanna.
6517:  O nie.
6518:  W którym roku była sprawana maturza, że dziewczyna z nadwyżliwością słuchu, z racji tej, że niech choroby nie uznają w Polsce, musiała pisać na dużej sali?
6525:  I aha, i ona uciekła, słysząc katar.
6527:  No ja to rozumiem.
6529:  Jako mizofon naczelny bardzo to rozumiem.
6535:  Trochę za bardzo obrywany.
6543:  Tak, jesteśmy ścigani.
6545:  Przestaliśmy być ścigani.
6546:  Nie, jesteśmy dalej ścigani.
6548:  To przez bardzo niebezpieczne jednostki.
6550:  Zabójców gigantów.
6551:  Dlaczego oni nas ścigają?
6555:  Dobra, udało się, udało się.
6557:  Udało się.
6558:  Teraz tak.
6559:  Musimy walnąć tutaj potężnym zakręciem.
6566:  Uda się?
6566:  Udało się, dobrze.
6578:  Dobra.
6581:  Okej.
6581:  Zabójcy gigantów strasznie się na nas uwzięli.
6584:  Witam Alphatra!
6586:  Jak zwykle YouTube mnie przypomina o nowych materiałach.
6588:  Czasami pomaga odsubskrybowanie i zasubskrybowanie na nowo.
6592:  Tak zostałem poinformowany przez uczonych ludzi.
6597:  Odnośnie Bretta mówisz, że jest szowinistyczna jakoś do literatury, Holly Black czy Sarah J Maas, gdzie męski bohater zawsze jest ten zły, a bohaterka jest super mega, to tak się nie mówi.
6605:  Nie, chodzi o opisy, nie?
6606:  Że są cringe'owe czasem, tak?
6608:  To nie chodzi nawet o to, kto jest głównym bohaterem, to nie ma żadnego znaczenia.
6615:  Dobra, mścicieli trzeba wyeliminować.
6620:  Strasznie zwolny ten nasz szczur.
6624:  A, bo organki nas napieprzają jeszcze.
6626:  Okej, to wiele wyjaśnia.
6631:  Obrony obronione, pisze bardzo złośliwy człowiek.
6633:  Wpis na studia zrobiony i do tego stream w środę.
6636:  Witaj bardzo złośliwy człowieku na czatach.
6639:  W Niemczech kryzys wczoraj indeks JP Morgana poszedł mocno w dół.
6643:  Haha!
6646:  Przypadek?
6646:  Nie sądzę.
6651:  Rozłożyliśmy prawie wszystkie szczury.
6656:  ale równocześnie zobaczcie, jak oni dużo zużyli amunicji.
6659:  Mam na myśli żrobombowce.
6663:  Dobra.
6668:  Tutaj damy coś coś.
6673:  Okej, zbliżają się troszeczkę inaczej niż zakładałem, ale to dobrze, mamy czas na dostosowanie się.
6684:  Jest okej?
6685:  Nie jest okej, tak będzie okej.
6691:  I katapulta też, te dwie myślę nawet.
6695:  Proszę o cofnięcie z Twoich słów, masło jest oble... Jak to masło jest oble... Masło jest pyszne, Unfiel.
6701:  Nawet wsparcie od 8 miesięcy mnie nie przekona, że jest inaczej.
6703:  Dzięki Ci bardzo, że wspierasz.
6707:  JP Morgan faktycznie poszedł mocno w dół.
6710:  No poszedł, no!
6711:  Wącha kwiatki od spodu teraz, to jak ma być inaczej?
6716:  Za wcześnie, nie?
6716:  Za wcześnie.
6722:  Dobra, wszyscy strzelają?
6723:  Wszyscy strzelają.
6724:  Świetnie.
6726:  Dobra decyzja.
6727:  Okej, możemy zacząć przywoływać szczury.
6735:  Walić błyskawicami, robić wszystko co najpiękniejsze.
6745:  Oliwa z oliwek?
6746:  Oliwa z oliwek jest jeszcze pyszniejsza niż masło.
6757:  Spacz ogień!
6758:  Więcej spacz ognia!
6770:  Strzelajcie.
6771:  Tak!
6774:  Pięknie.
6776:  Dobrze.
6776:  I teraz tutaj możemy wybuchnąć?
6778:  Możemy wybuchnąć.
6779:  Piękny będzie wybuch.
6789:  I o to chodzi.
6790:  Przytrzymujemy ich na wzgórzu maksymalnie ile się da i przyzywamy szczury.
6805:  Dobra.
6808:  Użyjemy magii?
6808:  Użyjemy, ponieważ jesteśmy bezczelni.
6811:  Masło dla Masłowa.
6812:  Masło dla Masłowskiej!
6814:  Co z delmami?
6814:  Ja kiedyś bardzo lubiłem margarynę.
6816:  To jest margaryna, nie?
6817:  Tak mi się wydaje.
6818:  O, jak pięknie!
6819:  Jak wypala!
6821:  A my nie patrzymy!
6824:  Płań!
6826:  Płań, świerszczyku, płań!
6831:  Tak!
6832:  Podpalaj świerszczyki, liczne świerszczyki płoną!
6836:  Dobrze, bardzo dobrze.
6838:  Niedobrze!
6839:  Niedobrze!
6844:  Prorokowie obrywają!
6849:  Nie wiem od kogo.
6850:  A, Grombrindal!
6852:  No to się nie dziwię, Grombrindal jak walnie...
6862:  Tak, to jest z krasnoladajami człowiek i myśli, że już wygrał, a jeszcze nie wygrał.
6867:  To ci plot twist.
6868:  Dobrze.
6882:  Udało się?
6883:  Udało się, prawie.
6892:  Dobrze, atakujcie ich.
6897:  Świetnie.
6898:  Grombrindal prawie zginął, ale, ale widzicie, na przykład ci nie strzelają w Grombrindala w ogóle.
6905:  Oho.
6907:  Tak.
6913:  Ciężka sprawa.
6920:  Czemu Grombrindal jeszcze żyje?
6927:  Zniszcz Grombrindala!
6934:  Dobra, mamy to.
6938:  Nie było wcale tak proste, aby ktoś mógł przypuszczać.
6945:  zaraz nas własne katapulty rozwalą, to byłoby najbardziej skawenie ever.
6948:  Nie, najbardziej skawenia ever rzecz jest wygrać, wycofując się z pola walki.
6954:  To jest najbardziej skawyńska rzecz ever.
6957:  Masło wspaniałe polemizuje Christian Lieber, wspierając od 10 miechów, zwłaszcza jako bulletproof coffee.
6966:  Podpalony Iskor, witajcie serdecznie.
6969:  Co ze smalcem?
6969:  Smalec jest dobry, ale wiecie kiedy?
6972:  Wtedy, kiedy jest stowarzyszeniem wspaniałych rzeczy.
6976:  W postaci taka kanapuszka ze smalcem i ogóreczek.
6981:  O tak, to jest wtedy dobre.
6983:  Pch!
6984:  Jaki strzał ładny.
6987:  Wtedy smalec jest pyszny.
6988:  Kiedyś w chłopskim jedle, jak jeszcze było to dobre, to serwowali taką pajdę chleba ze smalcem i ogórasek.
6995:  Co do autorów, pisze Smoczini, to w innych pieśniach wkurzało opisywanie kształtu piersi bohatera grima za każdym razem.
7000:  Rozumiem, morfale przy facetach to był wzrost, a nie szerokość klat, albo długi penis.
7004:  Racja.
7006:  Racja, no.
7011:  Czym się różnią Scaveniorkowie w tym uniwersum?
7013:  Obie fakty wydają się nieporadne.
7018:  Nieporadne?
7027:  Jakie nieporadne... Jakie nieporadne!
7033:  Popatrz na ten dzwon, popatrz na ten spaczeń, popatrz na te szczury, które z katapultami złożonymi z paru drewien i jakiejś kuli smrodu zabiły 119, 76, 129, 37 i 55 wojowników Dawii.
7046:  A nie zaczęliśmy nawet mówić o, o, proszę bardzo, innych jednostkach, której nazwy nie pamiętam, moździerzach w morowego wiatru.
7063:  Dzięki za oglądanie!
7070:  Wszystkich, którzy się nie dostali na studia, pamiętajcie, odbijemy to sobie.
7075:  Ja obiecałem, że porą wakacyjną, a przypominam, kiedy są wakacje, zrobię otwarty wykład dla wszystkich, by ci mogli wpaść, poczuć się jak na uczelni, tylko że bardziej lajtowo.
7085:  Więc nie martwcie się.
7086:  Gdyby to ode mnie zależało, przypominam zawsze, mam nadzieję, że tym bardziej zjednam sobie was jako sojuszników słusznej sprawy.
7093:  Jeżeli byłyby egzaminy wstępne, sprawy miałyby się inaczej.
7096:  Skaveny nie są nieporadni, tylko wewnętrznie skłóceni.
7099:  Tak, Johan, tak, tak jest.
7101:  Absolutnie.
7102:  Krasnolud to taki mały w porównaniu z Wielkim Dzwonem.
7108:  Damy radę?
7109:  Ciężka sprawa.
7111:  To znaczy... O Boże, królewscy rycerze na kipogryfach, to jest problem.
7120:  Tak, to jest problem.
7123:  Nie ma szans.
7125:  Królewscy rycerze na hipogryfach to nie jest coś, z czym można wygrać.
7130:  Nie, na pewno niełatwo.
7131:  O!
7133:  Na to liczyłem.
7136:  Okej.
7137:  Serosław Spaczyński zaatakowany.
7139:  Znowu!
7147:  Make Hornrat great again!
7149:  Tak.
7152:  Aśku idzie po owocki do owsianki i strofuje czaty, żeby nie łobuzowały.
7157:  Proszę bardzo.
7158:  Proszę bardzo.
7159:  Moderator od ilu?
7161:  Od godzinki, co?
7162:  I już, już się wczuwa w rolę.
7163:  Pełen roleplay.
7167:  Wielki ser fantastyczny na raclette.
7169:  Uch, raclette, to jest wspaniała rzecz.
7172:  Czy raclette?
7173:  Raclette?
7173:  Nie, nie mam zielonego pojęcia, to jest po francusku.
7176:  Umówmy się, to jest loteria, ile oni samogłosek i spółgłosek czytają, a ile nie.
7181:  Jaką strategię według mnie musiałby objąć Crasnolud, aby zwyciężyć w tamtej bitwie?
7188:  Bardzo prosta, mianowicie nie blobować jednostek, to jest jedna rzecz.
7193:  A druga rzecz, o, jest bot.
7196:  Boty wyjątkowo lubią Warhammera, to już zauważyłem.
7201:  Oczywiście, że bot się pojawia wtedy, kiedy moderatorzy, moderatorów nie ma, boty harcują.
7208:  Mam nadzieję, że mi się udało.
7210:  Udało mi się.
7213:  O czym ja to mówiłem?
7215:  Nie pamiętam, o czym mówiłem.
7217:  Widzicie, bot mnie rozkojarzył i teraz nie wiem, o czym mówiłem.
7220:  A, już wiem, strategia krasnoludów.
7222:  No, więc po pierwsze unikać zgrupowań blobów jednostek, po drugie krasnoludy, przypominam, mają żyrokoptery.
7228:  W starciu z taką armią żyrokoptery... Ciężka sprawa.
7234:  Dobrze.
7236:  To jest ta sama w zasadzie armia, ale zobaczcie jaką różnicę robi mapa.
7241:  A nie, to jest ta sama mapa!
7245:  Jesteśmy bezpieczni.
7248:  Jesteśmy w 100% bezpieczni.
7250:  To było dobre miejsce na miotaczy ognia.
7253:  Spacz ognia, przepraszam.
7255:  Przepraszam.
7255:  Przepraszam was!
7257:  Jesteście miotaczami spacz ognia.
7259:  Natomiast jeżeli chodzi o Rattling Guns, to zdecydowanie tu lepsze miejsce było.
7266:  Podoba mi się, jak oni mają takie małe lampki, które oświetlają drogę.
7273:  O, to jest piękne.
7276:  Dobrze.
7279:  Może nawet damy dwa oddziały w tej sytuacji.
7283:  Dobrze.
7285:  I teraz tak.
7289:  Zróbmy tak.
7291:  Albo jeszcze lepiej.
7292:  Zróbmy tak.
7297:  Dobra.
7299:  I... Rattling Gun numer dwa.
7304:  Powiedzmy, że... Ależ ta mapa jest źle zaprojektowana.
7310:  Znaczy, jest dobra, ale... Trzeba się strasznie nawiedzić, żeby ją wykorzystać.
7319:  Małe szczegóła cieszy te lampki, prawda?
7321:  No przepiękna sprawa.
7323:  Eee, okej.
7326:  Musimy uważać bardzo na naszych, na naszych klanbraci, moi drodzy.
7332:  Bardzo musimy uważać na klanbraci.
7334:  Coś, coś może zginąć, to nie jest problem.
7338:  No i chyba tyle.
7344:  Te dżezails są dobre, w dobrym miejscu ustawione.
7354:  Ale modele jednostek.
7355:  Ach, wspaniałość.
7358:  Przepiękny Ratling Gun.
7359:  Jak mi się podobają wstępne pozycje startowe do Immortal MPs w Warhammerze III?
7363:  Podobają z wyjątkiem krasnoludów i wiem, że jest wiele takich miejsc, których nie ruszano, tak jak na przykład wysokich elfów, no bo nie wiadomo gdzie je wyekspediować, ale najbardziej interesujące jest to, jak gramy tą samą frakcją, którą znamy, ale nagle jest w innym miejscu.
7382:  Rzecz, rzecz, słabo wygląda.
7384:  Tak.
7384:  Tak jest, niestety.
7387:  Możemy jeszcze pożałować bardzo tutaj ustawienia tych, ale zobaczymy.
7390:  Dobrze, mamy na szczęście leczenie.
7396:  Trzeba wykorzystać chypsze i sprytnie.
7399:  Zauważcie, jak nas atakują.
7400:  Wiedzą, że możemy atomówkę zrobić w następnej turze.
7403:  Oj, bardzo dobrze to wiedzą.
7409:  Uuu, strażnicy Graal.
7411:  Uuu.
7416:  Bardzo ciekawa armia, mam wrażenie, że przed chwilą z nią walczyliśmy.
7419:  Dobra, jak to jest konnica, to musimy zmienić troszeczkę taktykę.
7425:  Nawet bardzo zmienić taktykę.
7429:  Tak, musimy zmienić taktykę.
7430:  To znaczy, musimy się ustawić tutaj, za katapultą.
7437:  I tutaj.
7439:  Nie możemy się za bardzo rozłożyć w traliere.
7443:  I druga rzecz, której bardzo potrzebujemy, to to, żeby zaatakowały nas dobrze, jadą prędzej, świetnie.
7451:  Malus Darkbeard wyremigrował na daleko północ w ogóle, a jego pozycja koled jest fajna, tak.
7458:  Dobrze, musimy ich opóźnić maksymalnie.
7461:  Niech oni tam sobie walczą.
7464:  Klucz w walce z Bretonią to walka falami z nimi.
7469:  I drugi klucz polega na tym, żeby jednak nie być tak... Musimy być mniej rozproszeni.
7477:  Więc... Tu się przydadzą jeszcze spaczrusznice z tyłu.
7488:  Tak.
7488:  Okej, teraz powinno być troszeczkę lepiej.
7490:  Dobra.
7497:  Świetnie, idą, idą.
7498:  Dobra, dobra, dobra, dobra, dobra.
7499:  Bardzo dobrze.
7500:  Ruination!
7506:  Królewscy rycerze na hipogryfach są wściekle niebezpieczni.
7509:  Teraz tak, musimy też doprowadzić do tego, żeby strażnicy Graala absolutnie nas nie zaatakowali.
7516:  Okej, okej, obrywają.
7517:  Bardzo dobrze.
7518:  Mamy jeden oddział rycerzy królestwa i jeden oddział strażników Graala.
7521:  Scuttle, move!
7526:  Dobrze, bardzo dobrze, bardzo dobrze, bardzo dobrze.
7557:  Dobrze, bardzo dobrze.
7564:  Teraz nie możemy absolutnie złamać linii.
7576:  Bardzo niebezpieczny przeciwnik dla nas.
7583:  Dobra, przychodźcie cały czas falami.
7588:  Musimy wycofać naszego jednego.
7592:  Absolutnie, szczura.
7594:  Do tyłu, do tyłu, do tyłu, do tyłu, dobrze.
7598:  Dzięki Piodark za wspieranie od 11 miesięcy, ale już nam wchodzą wartości, moi drodzy.
7607:  Dobra, walniemy zakręciem tutaj.
7611:  Nie, nie, nie, nie, nie, nie, nie.
7618:  Zbroja krańca świata.
7619:  To nam nic nie da.
7620:  Okej.
7627:  Co to się stało, pyta jadeitowy mistrz?
7629:  Zależy o co pytasz.
7636:  Powinno się udać.
7646:  Kocham walczyć z Bretonią jako z Kaweni, kocham.
7651:  Strasznie ciężko jest.
7652:  Dobra.
7664:  Nikt nie zginął, na razie.
7667:  Na razie nikt.
7674:  Dobrze, to było dobre użycie.
7680:  Nasze, nasze wiatry magii są wypalane w przerażającym tempie.
7687:  Szczury atakują Londyn, atakują wszystko.
7697:  Okej.
7699:  Okej, dobrze, na tym etapie już wygraliśmy.
7702:  Konnica została wyeliminowana, to jest, jest dobrze.
