Za Sigmara! A od magii wara — BALTHASAR GELT Livestream #3
🔗 https://www.youtube.com/watch?v=tZmKi5U3UAg

3:  Witajcie.
7578:  Co możemy jeszcze zrobić?
7579:  W nul jest poziom.
7581:  Dobrze.
7584:  Co jak co, ale Heroes 4 jest to najlepszą z danym muzycznym częścią w serii, pisze Arius.
7587:  I się zgadzam.
7589:  Podobało mi się również, wbrew pozorom, to, że można było zrobić one-man army, ponieważ u mnie to było oczywiście one-mage army.
7595:  I dlatego mi się to podobało.
7597:  Zamek Temple Cove będzie miał rebelię, co jest ciekawą informacją.
7602:  Może to jakoś wykorzystamy.
7604:  Zobaczymy.
7606:  Ale na razie myślę, że to tyle.
7609:  Czy czytałem jakieś książki z gatunku LitRPG?
7613:  Co to jest za gatunek?
7626:  Naprawdę, rzeczy, które się tutaj dzieją są niesamowicie dziwne.
7634:  Krasnoludy stoją tam nie przez przypadek.
7635:  Niby machają kilofami, niby mają kopalnie, ale czają się, by raz sierpem, raz młotem wprowadzać w zameczku rządy proletariatu.
7643:  To jest jedno z możliwych wyjaśnień obecności mężnych Dawii tamże.
7653:  Dobrze, zajrzyjmy, co się tutaj dzieje.
7657:  Ach, tutaj zostaliśmy zaatakowani, w Drakenhof.
7661:  To jest ciekawe.
7664:  bo nasz cel był jeden, to znaczy zająć Eshen, ale obawiam się, że póki jest Trot tutaj, to nic z nim nie zrobimy.
7673:  Sprawdźmy na razie.
7675:  Tak, Eshen są z Kaweni.
7676:  Dobrze, tyle wiemy.
7677:  Lead RPG to są te wszystkie drogi szamana w tych narracjach sprowadzane z wnętrza gry, z bohaterami świadomymi, że są w grze z mechanikami gry jako elementami świata.
7684:  A, czyli Sword Art Online.
7686:  Tego typu.
7689:  Proszę, proszę.
7695:  Zamek Van Royken może mieć level dodatkowy.
7700:  Nie pogardzę tym.
7703:  Tak samo nie pogardzę łatwym zwycięstwem.
7707:  Świetnie.
7710:  Guślarz.
7710:  Czy wszyscy mają guślarzy?
7714:  Guślarz lubi księżniczkę.
7717:  Guślarz nie wie, dlaczego jest przedrzeźniany.
7720:  Guślarz nie rozumie, dlaczego trafił do innej gry, w której Guślarz się wcale dobrze nie odnajduje.
7729:  Guślarz wolałby zostać z księżniczką.
7734:  Dobra.
7735:  To, to i... Co?
7744:  Nie więcej guślarza w waszych rezerwach, dobrze.
7748:  Guślarz się cieszy i guślarza ratuje.
7762:  Ta.
7762:  Trot jest śmieszny, ale teraz będziemy mieli większe rezerwy, co jest dobrą wiadomością.
7773:  co z innymi częściami Might & Magic, znaczy ja w ogóle nie grałem w Might & Magic Heroes, bo jeszcze była seria Might & Magic, ale jeżeli chodzi o Heroes of Might & Magic, no to trójka zawsze była na szczycie, potem była piątka i wersja 3.5 ex-equo.
7794:  A przemieśmy się w stronę Kislewu.
7798:  Czemu nie?
7801:  Na wszelki wypadek będziemy w zasadce, na wszelki wypadek.
7809:  Nie każdy ma guślarza po swojej stronie, ale każdy znajdzie swoją księżniczkę, jeśli będzie miał kuskę.
7816:  Piąteczka Heroesu to jest dobra rzecz, przez wielu niedoceniana.
7818:  Nie no, w piątce, przecież są te przepiękne widoki miast, gdzie kamera jeździ naokoło.
7824:  Nekropolis jest wspaniałe.
7826:  Zamek Magów na powietrze jest wspaniały, chociaż ma najgorsze jednostki.
7830:  Inferno.
7832:  To był genialny pomysł.
7833:  Nie wiem, dlaczego się z tego potem wycofano.
7835:  Na rzecz takich landschaftów, które były na tle miasta, jak w kiepskim hotelu dwugwiazdkowym.
7842:  Człowiek odpala widok miasta i ma landschaft.
7844:  Bez sensu.
7847:  Huntsman General!
7849:  Huntsman General!
7850:  Dobrze, że nie gramy... Dobrze, że nie gramy Markusem Wolfhardem, bo musielibyśmy słyszeć za każdym razem, jakby się pojawiał Markus Wolfhard.
7859:  Markus!
7863:  Wolfhard.
7864:  Gdzieś widziałem jeszcze Kaplice Sigmara.
7867:  O, tutaj.
7868:  Tu możemy rekrutować fenomenalnie.
7873:  Fenomenalnie.
7877:  To jest jeden z lepszych bohaterów, jakich można w ogóle mieć jako Imperium.
7881:  Odporność na magię, nie, ale obrona w zwarciu, tak.
7886:  O!
7889:  O!
7894:  O!
7894:  Dobra, dobra, dobra.
7900:  Co jeszcze możemy mieć?
7901:  Szansa na zawsze.
7905:  Okej.
7906:  I... i... ofiary schwytane po bitwie.
7910:  O, szansa na prowadzenie zasadzki, to będzie dobre.
7916:  Uczeń czarodzieja, weźmy też, weźmy ucznia czarodzieja.
7921:  Tak, teraz będzie okej.
7923:  Nekropolis ma cudowny design miasta, ale jednostki nieumarłych wyglądają jak pocieszne pacynki w Heroes 5.
7927:  To trochę tak jest, trochę tak jest, tak.
7932:  Heroes 5 zeszkodzi okrutnie grafika szpetna?
7935:  Aaa, nieee, wiem, ta rel taka szpetna.
7940:  Jeżeli byśmy pod kątem grafiki oceniali, to i tak trójka byłaby przecież najniżej, wbrew pozorom, nie?
7949:  I summon you?
7951:  Final Fantasy Legend of Zelda?
7952:  Uwielbiam oglądać, nie umiem grać.
7962:  Żółwiojamnik było słowo na czatach, naprawdę?
7966:  Nadia Lewi przedstawiała na holistycznej agencji eskapistycznej rozwinięcie idei żółwiojamnika.
7974:  Podoba mi się to.
7976:  Witamy Karola Mikołajczyka.
7977:  Cześć, cześć.
7979:  Dobry remaster gry Disy Plus, przydałby się.
7982:  Propsuję.
7986:  Kenamin.
7987:  Idziemy tutaj.
7997:  Nieznaczne zwycięstwo?
7999:  Nieznaczne zwycięstwo?
8000:  My ass.
8004:  Kyros V i kampania Agraela?
8006:  Dlaczego ja nie pamiętam czym jest kampania Agraela, Aleksandrze?
8010:  Dlaczego?
8012:  Podpowiedz mi, co to było?
8014:  Bo ja pamiętam tylko kampanię związaną z miastem Haven i chyba z Izabel?
8020:  Ona się tak nazywała?
8021:  To było opętane przez demony?
8023:  Coś takiego.
8023:  Ale nie grałem w dodatki, niestety.
8026:  To jest problem.
8027:  A dodatek Krasnoludzi był podobno bardzo dobry.
8029:  Ojej, mamy najbardziej zabawne miasto, jakie istnieje do oblegania.
8035:  Dobrze, to poradzimy sobie z tym łatwo.
8038:  Teraz tak.
8040:  Raz.
8041:  Nie zdziwcie się, ustawienie jest celowe, bo Skaveni mają do dyspozycji menace below, czyli zagrożenie z głębin.
8052:  Więc dobrze jest, jeżeli we wszystkie strony strzelają nasi strzelcy.
8060:  Tak.
8064:  Okej.
8066:  W dalszym ciągu naszego maga nie wyekspediowałem tam, gdzie go winienem było wyekspediować.
8077:  Magos numer jeden, magos numer dwa, lecą tu, tu i tyle.
8088:  Heroes 4 i Zwierciadło Prawdziwej Miłości, cudownie baśniowa kampania, też nie pamiętam.
8092:  A Graal był władcą demonów?
8096:  Czemu ja tego w ogóle nie pamiętam?
8098:  Grałem cztery razy w Heroes 5.
8100:  Druga kampania w ogóle z podstawki Inferno.
8107:  Przez czaty zaczynam uświadamiać, że z moją pamięcią jest gorzej niż myślałem.
8111:  Gdzie tutaj terapeutyczna funkcja streamów?
8120:  Dobrze, czy teraz będzie piękno?
8124:  Teraz będzie piękne.
8125:  Wiecie dlaczego?
8125:  Dlatego będzie piękno.
8127:  Zastosujemy nikczemną taktykę.
8129:  Wredną, paskudną i nikczemną.
8132:  To znaczy... Tak, tak, bardzo chcę ciebie zaatakować.
8136:  Tak naprawdę to nie.
8141:  Haha, Skaven, no, no!
8144:  Hahaha!
8144:  Hahaha!
8144:  Hahaha!
8152:  I gdzie jest wasz rogaty szczur?
8155:  I gdzie?
8157:  Ja wiem gdzie.
8158:  W ogrodzie Nergla.
8160:  Tam jest.
8164:  Jeszcze rzućmy ogarkę Henny, bo czemu by nie.
8173:  Bo czemu by nie.
8174:  Dobrze.
8181:  613 jednym zaklęciem, 650, 670, bardzo dobrze.
8186:  To są liczby, które lubię widzieć.
8189:  Gdy tymczasem wszyscy, którzy walczą wojskiem, ale Krzysztof, jak śmiesz tak czizować, przecież powinieneś bohaterską mieczem, piechotą wygrywać starcia, nie magią, to jest nieuczciwe.
8212:  Zdecydując się na postępowanie, walczymy!
8214:  Nie, Ligurek!
8235:  O, cholera!
8261:  Burn everything!
8263:  Jak mam nie kochać magów ognia w tej grze?
8271:  I co jeszcze?
8272:  Co jeszcze możemy zrobić?
8273:  Tu są jeszcze jakieś śmieszne małe szczury.
8275:  Nie będziemy na nie zużywać potężnej magii ognia.
8278:  Zużyjemy kiepską, nędzną magię na metalu.
8291:  A propos Nergla, ostatni film Legenda prezentujący szczegóły animacji jednostek Nergla.
8295:  Dobry, dobry.
8297:  Rzadko kiedy Legend robi takie rzeczy, ale szczerze wolę, jak on się koncentruje na kwestiach taktyczno-strategicznych, bo to mu najlepiej wychodzi.
8309:  Ale ja rozumiem, że anglosasi mają dojmującą potrzebę robienia dowcipów i żartów o kupie.
8315:  To jest ewidentne.
8317:  Nic nam tu nie poradzimy.
8325:  No okej.
8325:  Kampanie w ogóle w Heroesach i 3 i 4 były bardzo dobre.
8329:  Nawet nie bashował tak czwórkę.
8330:  Czwórka miała koszmarne mechaniki, to zgoda, ale kampaniami zawsze stały dobrze te gry.
8336:  Natomiast w szóstce zaczęły się problemy.
8339:  Ewidentnie nie rozumiano, na czym polega piękno tej serii.
8343:  Nie rozumiałem też restartu tego świata, to był bardzo zły pomysł.
8362:  Cudownie, cudownie.
8367:  Cudownie i radośnie.
8370:  Jeszcze walniemy o gargę heny.
8379:  Okej.
8384:  Okej.
8385:  Robi się ro... o, o, o, o, o!
8390:  Strasz... straszne marnotrawstwo wiatrów magii, ale się nie powstrzymam.
8394:  Za dużo jednostek jest w zasięgu.
8408:  Heroes 6 miała przynajmniej ładne grafiki na ekranach ładowania, no czyli concept art'y, tak?
8411:  No to... Tak, tak, ale to... Gra powinna mieć znacznie więcej rzeczy dobrze zrobionych.
8419:  Dobra, walnijmy w tę wieżę jeszcze, bo ona nam troszeczkę wadzi w tym miejscu.
8425:  Do zobaczenia, Julio.
8426:  Regeneracja zawsze jest dobrym pomysłem.
8437:  No, Geld ma całkiem dużo już zabitych.
8439:  To jest zawsze dobra wiadomość.
8443:  Kampania w Disciples 3 była koszmarem?
8446:  Już nie pamiętam już.
8446:  Okej.
8452:  No, potęga Gelda polega na tym, że on tę palącą zagładę rzuca za jeden punkt wiatru w magii.
8456:  To jest dosłownie najtańszy czar w grze.
8463:  Świat był restartowany w Heroesach trzy razy, najpierw w Heroes 1 do Heroesa 3, potem w Heroes 4, potem w 5, no ale w 6 był najbardziej zrestartowany, to znaczy tam zmiany poczynione były już w pewnych kwestiach immersion breaking, łamały imersję dla mnie.
8481:  Dobra, jak tutaj rzucić to zakręcie, żeby się pozbyć reszty szczurów?
8490:  Żarty o kupie są wspaniałe, tylko trzeba uważać, żeby jakiegoś gównianego wcipu nie obejrzeć.
8495:  Nie mógłbym się bardziej zgodzić zły czarowniku.
8498:  Nie mógłbym się bardziej zgodzić.
8503:  Pomyślcie sobie coś takiego.
8504:  Jesteście magiem.
8507:  Latacie na wielkim, wspaniałym, imperialnym Pegazie, tak?
8513:  Wbijacie na pole bitwy i wrzeszczycie tak, żeby każdy was usłyszał.
8518:  I am supreme!
8521:  Powiedzcie mi, czy to naprawdę nie przypomina Gonciarza?
8525:  Oczywiście chodzi o... Wiecie na czym... Nie będę tłumaczył żartu, chodzi o ciuchy sobie.
8545:  Co sądzę o serii Fable w świecie?
8546:  Nie wgryzłem się nigdy w serię Fable.
8548:  Eee...
8551:  Uuu!
8553:  Uuu!
8553:  Uuu!
8553:  Widzę potencjał na strzał!
8555:  Aaa!
8558:  Tak!
8560:  Uuu!
8561:  Widzę potencjał na magię!
8567:  Biedne szczury.
8568:  Naprawdę im serdecznie współczuję.
8571:  Na tym etapie już.
8588:  Czemu odspróbowałem Gonciarza?
8590:  Bo uważam, że ktoś kto się zwraca do swojej własnej społeczności tak jak on się zwrócił w jednym ze swoich ostatnich filmów to jest już przekięcie.
8606:  Wiem, że to jest taka konwencja żartu, ale to jest żart tak cringe'owy już, że...
8611:  Nie czuję się już odbiorcą.
8616:  A szkoda.
8622:  Baltazar Geld również, jak traci wenę, krzyczy po prostu GOLD.
8632:  To ciekawe.
8636:  O właśnie, zdecydowanie artylerii użyjemy tutaj, będzie lepiej.
8646:  Co odwalił Gonciarz?
8647:  A czego on nie odwalił?
8648:  On już miał naprawdę taki hot streak ostatnio.
8652:  NFT, wcześniej Stanowski, jeszcze wcześniej inne dziwne rzeczy.
8663:  Ale ma taki film, w którym mówi jaki był powód tego wszystkiego.
8668:  Zobaczcie sobie jak się on zaczyna.
8674:  Nie.
8674:  Trzeci, ostatni, drugi, ostatni.
8675:  Coś takiego.
8680:  Dobra.
8681:  Myślę, że Arturelia sobie dobrze radzi.
8685:  Bartosz przewalił egzamin z filozofii politologii na najlepszej krakowskiej uczelni.
8691:  Najlepszą krakowską uczelnię jest oczywiście AGH, ale domyślam się, że mówisz o najlepszej uczelni wedle rankingów.
8698:  Czyli to będzie prawdopodobnie UJ.
8704:  Powiem tak, od czegoś są drugie terminy, nie?
8708:  Nie przejmowałbym się nim kompletnie.
8713:  Najwyraźniej tak miało być.
8716:  Aczkolwiek to żadna okazja nie jest zła, żeby przypomnieć, że jestem całkowitym przeciwnikiem egzaminów wiedzowych.
8729:  Ale Krzysztof, to jest przecież niemożliwe, przecież powinniśmy mieć rzetelną
8734:  obiektywną wiedzę, którą sprawdzimy i następnie ocenimy ją za pośrednictwem oceny numerycznej.
8741:  Tylko taka ocena jest obiektywna.
8750:  Piękność.
8753:  Piękność to, co tu się dzieje.
8754:  Dobrze, dobrze, dobrze, dobrze.
8757:  Mam chęć, żeby nasz magus ognia jeszcze się wykazał.
8766:  Tego zakręcia jeszcze nie używaliśmy.
8769:  A jest przepiękny.
8774:  Jaka pożoga wspaniała.
8777:  O, dokładnie Kamilu, o to mi chodziło.
8780:  Dokładnie o to, co piszesz.
8782:  Szczerze, jak ktoś do mnie tak mówi, to ja się nie czuję adresatem i każdemu, kto też się nie czuje adresatem, uważam, że powinien szanować siebie.
8800:  Dzięki RS za trybut.
8801:  Byłem chwilę na scenie Dawida Myśliwca i współczując podziwiam go, że jest w stanie podejść poważnie do książki przesiąkniętej klasizmem i brakiem sensu.
8808:  Dzięki jeszcze raz za trybut.
8809:  To jest faktycznie rzadka sztuka.
8812:  Ja przyznam, że zachowuję już tylko ją, jak mam napisać tekst krytyczny, naukowy.
8819:  Natomiast jak mam się na jakiś temat wypowiedzieć w sieci czy gdziekolwiek indziej w rozmowie, to ja już nie przebieram w słowach, bo
8827:  Jak mawia w kultowym tekście z Węży w samolocie Samuel L. Jackson, enough is enough.
8836:  Dobra.
8836:  Kończymy to.
8855:  Ja nie jestem w stanie zrozumieć pytania wiedzowego i... no i moja praktyka pokazuje, że naprawdę nie jest potrzebne.
8870:  O!
8872:  Oblężenie Kislewu.
8875:  Zainfekowanego przez szczury.
8884:  Aleksandra pisze, że dziś jak tylko dojechała do Wrocławia, zobaczyła pięknego, dumnego i długiego jamnika, to był dziś dzień.
8890:  Dlaczego wszyscy widzicie jamniki, a ja nie?
8893:  Czaty, trybutariusze, uczcimy spotkanie Aleksandry z jamnikami w jedyny, słuszny sposób.
8899:  Dajcie jakiegoś jamnika, który rzadko jest, rzadko gości.
8903:  Nie pamiętam, który to może być.
8905:  Okupujemy.
8909:  Kislev jest nasz.
8912:  O, cieszę się, że już na drugim poziomie.
8915:  Fantastycznie.
8917:  Ho, ho, ho!
8919:  Czego my to nie zrobimy?
8921:  Z takim kislewem na drugim poziomie.
8924:  Ho, ho, ho, ho!
8927:  Czaty, niezdecydowane, który jamnik najrzadszy.
8930:  Ale przyjmijmy, że mamy rzadkie jamniki.
8932:  Bardzo mi się to podoba.
8933:  Co tu się dzieje?
8934:  A, tu jest dalej trot.
8935:  Protektor z tyłu.
8945:  Ok.
8946:  Poczekajmy, aż wszyscy bohaterowie się zgromadzą i wtedy zaatakujemy Trota.
8950:  A tymczasem... O tak.
8956:  Dobrze.
8957:  Co tu się dzieje?
8958:  Soland.
8958:  Kolejna rebelia będzie.
8961:  Jaros ma dwa psy, ale żaden z nich to nie jest jamnik i narodza nad tym ubolewa.
8965:  Pociesz się, że ja nie mam żadnego psa i żaden z tych psów, które nie mam, też nie jest jamnikiem.
8973:  O, brak personelów pisze, że sąsiad w bloku ma czarnego jamienia.
8976:  Czarne są najpiękniejsze.
8987:  Dobra.
8988:  Baltasar Geld ma już całkiem, całkiem dobrze wylewelowaną armię, ale wkrótce, tylko nie wiem kiedy, będziemy mogli zrekrutować kolejną dumę imperatora.
9000:  Sprawdźmy kiedy.
9003:  A, bo w ogóle Dumy Imperatora niestety... co 20 tur... nie, co 15 tur, przepraszam, można rekrutować, więc bardzo rzadko.
9014:  Smutna sprawa.
9015:  Lecimy dalej.
9017:  Gdyby Krzysztof wychodził z domu, to byś mogł, że spotykał jamniki też, prawda?
9020:  Słuszna uwaga.
9024:  Koło Urżuigiewon też jest dostojny, podpalony Jamnior Felek.
9028:  O!
9029:  Proszę pogłaskać Jamniora, Feleka, albo Felka ode mnie.
9032:  Przy okazji.
9035:  Erin pisze, że u niej na osiedlu co drugi pies bój jamnikiem.
9038:  Co za wspaniałe miejsce, ale później wyparły je Yorki i Shih Tzu, nie wiem co to jest.
9043:  Teraz już w ogóle jamników nie widuję.
9044:  Bardzo niepokojąca tendencja.
9047:  Które lepsze, długo czy krótkowłose?
9048:  Tylko kanoniczne jamniki są krótkowłose.
9051:  Nigdy długowłose.
9052:  Długowłose to jest szczotka do froterowania podłóg.
9060:  Bartek pisze, że ma egzamin w środę z wykładu, który średnio się przekłada na praktykę.
9063:  Czy opłaca się teraz zrobić notatki, czy lepiej uczyć się tylko z prezentacji prowadzącego?
9066:  Trudno powiedzieć, zależy od prowadzącego, bo są tacy prowadzący, którzy pytają wyłącznie ze swoich wykładów, nie?
9071:  Wtedy jest problem.
9076:  Mickas pisze, że wczoraj był u cioci, która akurat ma nowego pieska, niestety nie jamnika, ale powiedziała, że wszystkich gryzie, oprócz niej.
9082:  Jak mnie ruszył, myślałem, że już po mnie.
9084:  A tu się okazało, że się przymila do ogłaskania.
9087:  Ogłaskanie, ponieważ pisze, że szczęścia.
9088:  Wiecie, jest taki piękny film, nie pamiętam, jakiś kanał typu Dog Rescue, jak pokazywali psa, który był tak dręczony i bity przez właścicieli wcześniej, zanim trafił do schroniska, że on w ogóle nie rozumiał, co to znaczy głaskać.
9101:  Myślałem, że serce mi pęknie.
9103:  I weterynarz wymyślił genialny, albo ten człowiek, który zajmował się w schronisku ratowaniem zwierząt, że jeżeli będzie podchodził tak z ręką do psa, to on będzie się spodziewał właśnie bicia, więc zwinął rękę w pięść, tak nieintuicyjnie i pies wtedy nie wiedział, co się dzieje i nie zareagował agresywnie.
9119:  I wtedy dopiero pięścią zaczął tego psa głaskać, a pies w ogóle był w szoku, czując dotyk.
9125:  przejmujący film, ale też pokazujący jedną interesującą rzecz, kognitywnie, że nam się wydaje, że pewne gesty są agresywne, a inne nie, a tymczasem okazuje się, że wszystko zależy od naszych własnych doświadczeń.
9136:  Jak nam ktoś nie pokaże gestu otwartej pięści, że on jest agresywny, to nie rozpoznamy go później w ten sposób i oczywiście, że tutaj będzie mój segue do edukacji.
9144:  Dlatego są ważne wczesne lektury i wczesne doświadczenia, bo się uczymy pewnych symboli.
