🔴 Raj dla maga, gdy gra domaga | BALDUR'S GATE 3 Livestream #2
🔗 https://www.youtube.com/watch?v=H6W_Fsw0jpE

28:  Cześć.
7878:  Nie jest to najlepsze miejsce do prowadzenia badań, ale droga do ojczyzny jest dla mnie zamknięta, szczególnie po tym, jak w jakiś sposób stamtąd uciekłem.
7885:  Zostałbym stracony, a potem byłoby gorzej.
7888:  Praca, którą tu wykonuję jest łatwa i pozwala mi na kontynuowanie badań wieczorami, ale postępy są niezadowalające.
7894:  Reanimacja jest stosunkowo prosta, ale przywrócenie życia?
7899:  Tego wciąż nie udało się osiągnąć.
7901:  W tej księdze zawarta jest magia, której potrzebuję, ale stawia mi zajadły opór.
7904:  Podobnie jak mój uczeń.
7905:  Przynajmniej dzięki chowańcowi jestem w stanie pozyskiwać zwłoki bez wzbudzenia podejrzeń.
7911:  Ten, ten, ten, ten chowanie może być istotne.
7914:  Czeka mnie jeszcze wiele pracy.
7915:  Czy zdążę ją odzyskać zanim znajdą mnie Zul'kirowie?
7918:  Trudno powiedzieć, ale jeśli po mnie przyjdą, będą musieli najpierw zmierzyć się ze strażnikami, których podniosłem z grobu.
7923:  Czyli tych, których wybiliśmy tutaj, moi drodzy.
7925:  Hmm.
7930:  Musielibyśmy przełączyć to zaklęcie, moi drodzy, przywołania chowańca teraz.
7934:  Nie wiem, czy jesteśmy w stanie to zrobić.
7937:  Przywołanie chowańca zamiast czego?
7938:  Może zamiast zbroi maga?
7940:  I tak tego nie używam.
7943:  Aha, bo to jest pierwszy poziom.
7947:  Czyli tak, tak i tak.
7951:  Okej.
7953:  Zróbmy to.
7959:  Cholera, korytarz!
7963:  Nigdy nie szuflowałeś, nigdy nie zjadałeś szufla!
7968:  Teraz spokojna szufla!
7968:  Szufla?
7969:  Jak to rzut nieudany!
7974:  Nie jesteś Illy!
7974:  Illy?
7975:  Mój mistrz!
7975:  Wielki, mały, kawałek z oczami.
7980:  Więc jesteś teraz mistrzem szufla.
7984:  Dobrze.
7988:  Nazywasz się Szufla?
7989:  Ten Ili, o którym wspomniałeś co to za jeden?
7991:  Jesteś naprawdę odrażającym stworzeniem.
7994:  Najwspanialszy Ili?
7998:  Wspanialiście.
7998:  Trzymają ich, zabijają ich.
7999:  Trzymają ich!
7999:  Tak siedemdziesiąt, tak mistycznie.
8000:  Shuffle przyjeżdża, Shuffle ich zabierze.
8000:  Potem ich wyrażamy, sprawiamy, że chodzą.
8004:  Nekromancer, twój rodzaj nazywa go.
8006:  Fon, nazywam go.
8017:  Winter dopytuje, z kim był rozgrywany romans w Original Sin 2.
8020:  Oczywiście, że Sybille.
8021:  A wiesz, że Sybille to był quest, który został dopisany przez Larianą jakoś na dwa tygodnie przed premierą?
8025:  Aha.
8028:  Nekromant jest abominacją.
8029:  Brzmi wesoło, oczywiście.
8030:  Co się z nim stało?
8041:  Jeszcze nikt nie był jurny na książkę.
8044:  Potrafisz żonglować słowami, indeed.
8048:  Jak G-Greedo w Zwiezdnych Wojen.
8060:  Ooo.
8061:  To powiedz mi jeszcze jak ją otworzyć.
8064:  Ej, typie!
8064:  Eeeem...
8077:  Aha.
8080:  To może teraz, jak otworzę tę książkę... Nie.
8089:  Nie zareagował w żaden sposób.
8092:  Hmm.
8093:  Dobra, spróbujmy z nim przejść do tego gabinetu, Maga.
8098:  Może coś to da.
8102:  Ale to jest ciekawy quest.
8103:  On się zupełnie nagle pojawił.
8111:  Nie, nie, nie reaguje w żaden sposób.
8118:  Hmm.
8119:  Klucz do księgi to kulak, to jest w zupełnie innym miejscu w tej wiosce, czyli w tej wiosce, w której jesteśmy.
8125:  Dobra.
8128:  To moi drodzy, wyekspediujemy się stąd w takim razie.
8130:  Czy można używać łopaty jako emergency food?
8133:  To jedynie w przypadku Paimon.
8136:  Słuchajcie, widziałem zapowiedzi Genshin na 4.0, jest naprawdę super.
8141:  Bardzo podobały mi się różne zmiany, które tam mają wprowadzić.
8146:  Okej, jakimś cudem trafiłem.
8148:  Jest dobrze, moi drodzy.
8149:  Widzicie, nagle zniknęliśmy na prawie godzinę, w jakimś zupełnie randomowym miejscu.
8155:  ... ale nigdy nie zniszczyłem wampirów.
8160:  Tylko przypominam wam, że jestem tylko zbawieniem.
8164:  Dobrze.
8165:  Czy dostałem jakiekolwiek podpowiedzi?
8166:  Tutaj mamy zapalować na Karla, odczuwać kapłankę goblinów, znaleźć patrol Gitianki.
8173:  Dobrze.
8174:  Dobrze.
8177:  No to szukamy, moi drodzy.
8178:  Księga zabrana?
8179:  Oczywiście księga zabrana.
8180:  Jest nekromancja tej.
8182:  Tutaj.
8184:  Teraz musimy, moi drodzy... Było przejście dalej.
8187:  No to już nie cofnę się obawiam.
8189:  Chyba, że to jest było coś ekstremalnie ważnego.
8193:  Hmm.
8194:  Kiepskie drewniane drzwi nie stoją przed nami otworem, moi drodzy.
8201:  Trzeba sprawdzić tutaj wszystko.
8205:  Selunicki naszyjnik.
8211:  O tajemniczych jeźdźcach w tych okolicach.
8213:  Dziennik Highcliff.
8217:  Broń mojego mistrza jest niemal gotowa.
8218:  Został jeszcze tylko jeden element.
8220:  Samson uważa, że plany do niczego się nie nadają, ale co on może wiedzieć?
8228:  Okej, nawet nie wiedziałem, że mamy ten quest odblokowany.
8232:  Tak, było to, to było cudowne.
8233:  Pochodnia.
8234:  Byłoby dobrze, gdybyśmy mieli jakiegoś jednego bohatera, który by latał tylko z pochodnią.
8254:  Jak wybrać, co chce się poznać?
8255:  pyta Kajetan.
8256:  Czasami mam wrażenie, że interesującą rzecz, na którą trafię, obejrzę i potem jest 10 następnych, więc coraz ciężej coś skończyć.
8264:  Ja bym się kompletnie tym nie przejmował i spokojnie jedno po drugim kończył i nie martwił się tym, że jest jeszcze wiele rzeczy, bo zawsze będzie więcej rzeczy.
8274:  Na tym polega erudycja, że znajdujesz coraz więcej interesujących rzeczy.
8280:  Mmm... Wychudły Strachun.
8282:  Zabijemy go, moi drodzy.
8285:  Mateusz Motta sugerujesz, by wskoczyć do dziury?
8288:  Zrobimy to, ale wpierw... Chowaniec!
8299:  Przerażenie.
8300:  Zaatakuj gwałtownie istotę, żeby wywołać u niej przerażenie.
8305:  Odparcie przerażenie.
8308:  Świetny jesteś chowańcu.
8310:  Chowańcu jesteś piękny.
8320:  Proszę bardzo.
8324:  Morgenstern.
8326:  Dobrze, Will na to zasłużył.
8329:  Wyl na to zasłużył.
8330:  Oszczep, nikt na niego nie zasłużył.
8332:  Wyl, wyl, wyl, wyl, wyl, wyl, wyl, dobrze.
8335:  Miecz krótki, Morgenstern 0x7, miecz 1x6.
8338:  To jest lepsze od naszego Rapieru, ale to jest zasmucające.
8345:  No dobrze, czyli nie, ale za to.
8347:  Maska zmiennokształtnego, legendarny.
8352:  Zmiana kształtu.
8353:  Hmm, niech Astarion to ma, to mu się przyda, moi drodzy.
8357:  Astarion ma rękawice mocy?
8362:  Karwasze obrony.
8364:  To się przyda naszemu tankowi, czyli posępnemu... Nie, przepraszam, tankiem jest Vyl.
8369:  Posępne serce jest nikim.
8371:  Jest paladynką kiepskiego alteramentu.
8374:  Ma beznadziejną buławę.
8377:  Witam Wiktora Sztafiaka i dzięki za wsparcie 4 miesięcy.
8382:  Śpiącego ogniem atakujesz.
8383:  Oczywiście, że tak.
8385:  Ma mniejsze szanse jak śpi.
8387:  Easy.
8388:  DW pisze, że był wczoraj na weselu, było okropnie, nie potrafię rozmawiać z obcymi ludźmi, czuć się swobodnie i nie umiałem się zachować.
8394:  Czy nie męczyło ci kiedyś podobne uczucie?
8395:  Regularnie.
8396:  Dlatego moja rada jest taka,
8399:  Żeby w miarę możliwości... Oj, fajna rada z tym zniszczeniem pajęcznym.
8402:  Żeby w miarę możliwości i zawsze na weseliko z kimkolwiek, kto również jest introwertyczny i będzie chciał z nami rozmawiać.
8410:  Albo unikać takich imprez w miarę sposobności.
8413:  To też jest opcja.
8415:  Mamy coraz więcej... Mój drodzy, coraz więcej złota.
8420:  Co w tym miejscu oznacza... Tak można też nie chodzić na wesela.
8424:  Jeśli nie masz piętna absolutu, to rękawice mocy dają ci debuff.
8429:  Nie wiem, czym jest piętna absolutu.
8432:  Ale nie jest tutaj nic takiego napisanego.
8433:  Zguba absolutu.
8436:  Przy trafieniu atakiem wręcz możesz nałożyć karę minus D4 do testów zwinne o dłonie plus jeden.
8444:  Dziwne rzeczy, moi drodzy.
8446:  Nie można tutaj dotrzeć.
8447:  Otóż, cóż z tego, że zniszczyłem tę pajęczynę, moi drmili, skąd nie można tutaj trafić?
8456:  Trudno.
8457:  Nic nie poradzimy.
8461:  Strachuny to humanoidalna rasa, która podobno powstała jako niewolnicza rasa hopgoblinów.
8465:  Moje własne pantono z najwyższym boostem, chrugekiem.
8468:  Można wskoczyć?
8469:  Okej.
8470:  Ja zawsze się śmiałem z nazwy hopgobliny.
8472:  Hopgobliny, hopgobliny, hopgobliny, hopgobliny.
8474:  Teraz będziemy hopgoblinem, ponieważ będziemy hopać, moi drodzy.
8478:  Czemu nie wskoczył automatycznie w takim razie, jak tam kliknąłem?
8482:  F5.
8484:  Ścieżka zablokowana.
8485:  Co wy mówicie?
8487:  Aaa!
8488:  Be careful.
8494:  Świetnie.
8494:  Nie do magii.
8495:  Amnix prawie nie przeżył tego.
8499:  Miecz krótki.
8500:  Pochodnia.
8502:  Drewniana skrzynia.
8506:  Rozbrajanie pułapek.
8512:  Rękawice mocy dają nam plus jeden, moi drodzy.
8515:  Do rzutu.
8517:  Przydatne.
8523:  Proszę bardzo.
8523:  Schematy Highcliff.
8524:  I złoto.
8524:  Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
8546:  którzy najwyraźniej jeszcze do tego wszystkiego mają problem z jakimś tytułem.
8550:  Ja miałem tak z Dark Souls bardzo długo.
8552:  Dałem sobie zepsuć przyjemność gry z Dark Souls, dlatego że się bałem tejże, a to z tego względu, że bardzo dużo ludzi zniechęcało mnie mówiąc, o Krzysztof, to jest trudna gra, nie poradzisz sobie, a w ogóle to ho ho ho, ho ho, że Dark Souls to jest niemalże rytuał przejścia, że trzeba, trzeba spróbować się
8574:  Z tym tytułem proszę bardzo, pęknięta ściana moi drodzy, bo jak tego nie zrobicie, to nie jesteście prawdziwym graczem.
8581:  No i straciłem, bez sensu, tak?
8586:  A mogłem przecież bez najmniejszego problemu zagrać wcześniej.
8590:  Pęknięta ściana i co mam z tym fantem zrobić?
8594:  Aha.
8597:  Odporność na obrażenia od mocy podwojone.
8610:  Aaa... Takie buty.
8615:  Takie buty.
8621:  Nie, proszę, tylko nie pająki!
8624:  Pająki są tak ohydne, że trzeba je zapisywać nieortograficznie.
8629:  Pająki.
8632:  Przypominam, że Szaleniec Krzysztof przeszedł Dark Souls i Sekiro na klawiaturze Elden Ringa.
8636:  I da się.
8637:  Da się.
8639:  W jakim miejscu można dowiedzieć się więcej o lore Dungeons & Dragons?
8641:  Pisze Snaku.
8643:  Oj, miałem coś takiego dla ciebie.
8646:  Natrafiłem kiedyś na taki kanał.
8651:  Spróbuję go znaleźć, ale jak ktoś na czatach wie, już wiem.
8655:  Mr. Rex, moi drodzy.
8658:  Ale to jest video game lore ogólny.
8661:  Jest wszelako tutaj, sporo nadma Dungeons & Dragons.
8664:  Nie wiem, czy w playkach ma to, ale jest.
8667:  Dungeons & Dragons lore, moi drodzy.
8671:  Proszę bardzo.
8673:  Więc polecam.
8674:  Sporo się dowiedziałem.
8678:  Teraz przejść Dark Souls na kierownicy.
8680:  I na macie do tańczenia, nie zapominajmy jeszcze o tym.
8684:  Dobrze, home.
8684:  Gdzie jest nasz bohater?
8686:  Tu jest nasz bohater.
8689:  Niepokoją mnie te bębny, moi drodzy.
8694:  Oho.
8695:  Oho.
8697:  Pajęcze jajo.
8698:  Ignition!
8701:  Jak to niepodatność na obrażenia od ognia?
8706:  Jaka niepodatność na obrażenia od ognia?
8711:  To przepraszam, obrażenia od czego?
8715:  Ciężko.
8716:  Obrażam.
8719:  Atak dystansowy.
8726:  Odrażające.
8733:  O nie, wiedziałem.
8735:  Pajęczarz?
8739:  Pająk fazowy?
8741:  Ojej, pamiętam.
8743:  Dwóch pajęczarzy.
8747:  Czy wy słyszycie tę wspaniałą muzykę?
8751:  No ale niedobrze, one się pojawiły tutaj, w momencie, w którym myśmy zeszli akurat.
8756:  Ukryjmy się zatem.
8760:  Czy to Ethercup?
8761:  Ojej, Ethercupy!
8762:  Jeszcze, jeszcze one!
8765:  Pamiętam z Neverwinter.
8766:  O nie!
8768:  To było straszne.
8774:  Eee!
8777:  Przepraszam.
8781:  Jezus Maria.
8784:  Jezus Maria.
8787:  Moi drodzy, mamy przerąbane.
8789:  We are royally fucked.
8795:  Święty płomień, 50%.
8796:  Pocisk wiodący.
8800:  Jezus Maria, nic nie zrobimy.
8804:  Tu jest jeszcze... Dlaczego wyl jest zbryzgany?
8809:  Ach, bo to jest ten atak pajęczy.
8811:  Paskudna sprawa, moi drodzy.
8814:  Moja sugestia jest taka.
8818:  Dobrze.
8819:  I teraz użyjmy pocisku wiodącego.
8823:  Dobrze!
8824:  Dało radę!
8828:  Pająk fazowy przysiaduje większość czasu na planie granicznym, eterycznym, atakuje z zaskoczenia wrogów, porywając ich na plan graniczny.
8835:  Niedobrze.
8838:  Ooo, skok.
8839:  Czy nasz chowaniec wskoczy tutaj, myślicie, czy nie?
8844:  Za mało punktów ruchu!
8846:  Pierdziel się.
8849:  Dobra, chowańcu... Aha, chowaniec nie może nic zrobić.
8856:  Sprint.
8860:  Sprintuj zatem.
8863:  Dajemy radę, moi drodzy.
8869:  Ej, chowaniec ma daleki ruch widzę, odprawianie nie, absolutnie.
8881:  Możecie mi powiedzieć, gdzie ten pająk fazowy przefazował, bo nawet nie wiem.
8886:  Mmm... Tutaj też nie możemy za bardzo skoczyć.
8891:  A czy możemy walić... Ej, możemy.
8895:  Trudny teren pajęczny, ale pytanie czy... W co to walnie?
8899:  Nie, nie, w nic.
8901:  To niedobrze.
8905:  Dobrze, teraz będzie lepiej.
8908:  Ooo, ułatwienie, teraz wreszcie to zobaczyłem.
8913:  Jeeeeeeest, pięknie!
8916:  Pięknie, to teraz za mało punktów ruchu, dobra.
8919:  Nie domagaj Amnix, to jego moment, moi drodzy.
8923:  To moment, nie domagaj Amnixa!
8940:  Nareszcie, nareszcie!
8943:  Wprawdzie nie zginął, ale...
8946:  Nie możemy mieć wszystkiego, tak?
8949:  Teraz zginie.
9004:  Krzysztof, nie krzycz w jamnika.
9006:  Mam krzyczeć na jamnika?
9016:  Co tu się podziało?
9017:  Okej.
9018:  Nie domagam niks.
9020:  To nie.
9024:  85%.
9024:  Hmm.
9024:  Zróbmy to.
9024:  Aaa!
9050:  Nie wierzę, ja nie wierzę!
9053:  No to oczywiście, że w D&Dku jest bogate światotwórstwo, to wiecie, to znakomitości absolutne.
9059:  Limited power, nie da się ukryć Eternitas.
9062:  Dlaczego Divinity Original Sin 3 nazywa się Baldur's Gate?
9065:  Czy tak na to podstęp?
9066:  Mówiłem, mówiłem, że tak będzie, moi drodzy, mówiłem.
9070:  Obsasa!
9073:  Obsasa, obsasa, obsasa!
9075:  I teraz ten... Niewidzialność?
9078:  Ooo!
9080:  Za mało punktów w ruchu.
9083:  Może ukrycie się coś da?
9087:  Omotanie, niedobrze.
9090:  Pająk fazowy jeszcze może nas zaatakować.
9095:  Kto oberwał?
9096:  On oberwał.
9097:  Może teraz walniemy w niego tym zakręciem i to nam coś da?
9102:  A może nie?
9103:  Spróbujmy.
9107:  JEEEEEST!
9109:  Mroczne błogosławieństwo, nie wiem o co w tym chodzi, ale uciekajmy stąd.
9116:  Krzysztof za głośno, gra za cicho.
9118:  Gra została podgłośniona, moi drodzy.
9127:  Kula ognia tutaj nie zadziała, więc widzę jedyne rozwiązanie.
9131:  Hop!
9133:  Żeby się z tego ognia wydostać, moi drodzy.
9141:  Krzysztof nie rozumie mechaniki.
9143:  Jakiej mechaniki, moi drodzy?
9144:  Eeeem... To jakaś długa konwersacja jest, która mnie kompletnie ominęła.
9152:  Wyznawca raka tego strzela pisze, że oznacza to skupienie.
9154:  Jak długo będzie utrzymywane, tak długo można spanować zaklęcie.
9156:  Czyli tak powinno być.
9158:  Okej.
9159:  Totalnie nie rozumiem w czym rzecz.
9160:  Czy animacja tej związki jest zbugowana, że tak się utrzymuje, czy tak powinno być?
9163:  Okej.
9165:  Okej, czaję.
9172:  Okej.
9177:  IK NIE!
9179:  Uwielbiam to zakręcie.
9181:  Szkoda, że możemy go użyć raz na jeden eon.
9186:  Okej.
9187:  Co tu jeszcze mamy?
9187:  Wampirze ugryzienie.
9191:  Uzdrowienie!
9194:  Wyssij krewy z żywej istoty, by odzyskać punkty wytrzymałości!
9200:  No nareszcie!
9204:  W... No do... Dobrze!
9208:  Przeczytaj podstawy mechaniki piątej edycji.
9209:  Mowy nie ma.
9210:  Nie chce mi się.
9212:  Ja bym chciał się takimi rzeczami zajmować, to bym grał w RPGi.
9216:  A tymczasem nie chcę.
9216:  Hmm...
9220:  Dobra.
9220:  To, moi drodzy, oznacza, że my możemy radośniej sobie poczynać z naszym wspaniałym wąpierzem Astarionem.
9227:  Cudo i wspaniałość.
9230:  Andrzej Bezaczo, drogie Królowie Sandersona, jakie to dobre!
9232:  Polecam!
9233:  Proszę!
9234:  Jaki atak kwasem!
9238:  Jebienie!
9239:  Eee, eee, eee!
9240:  Beka stypa!
9241:  Dobrze.
9243:  Co ona może?
9244:  Otóż niewiele.
9246:  Ale uzdrowienie by się przydało.
9250:  Tu jest pająk fazowy, wreszcie go widzę.
9253:  Może pocisk wiodący coś da, zróbmy to.
9257:  Bleed for me!
9264:  Ja nic nie mówię.
9267:  Są dwa pająki fazowe? !
9270:  Agnieszko, dziękuję ci serdecznie za trybut.
9272:  Kocham trylogię Husycką, pisze Agnieszka Saran, ale zakończenie uważam z dupy.
9276:  Ja bym na kolanie pisał.
9277:  Jestem bardzo ciekawa twojej opinii, Krzysztofie.
9279:  Zdrówko.
9280:  Wiesz, na czym polega problem Agnieszko?
9281:  Nie mam zielonego pojęcia, jakie było zakończenie trylogii Husyckiej.
9285:  Przepraszam, Krzysztof jest rozczarowujący.
9292:  Ale tak, autentycznie nie pamiętam.
9293:  Hmm...
9301:  Dobra.
9310:  Dobra, w pająka fazowego walimy.
9314:  Już podejrzanie dużo mamy tych pocisków tak swoją drogą.
9319:  Jest ciemno i masz minusy do trafień.
9321:  Aaa, ciekawe.
9325:  Ciekawe.
9326:  Arcykapłan Dziki Bobrów dziękuję za wsparcie od 13 miesięcy.
9328:  Wielka Tama błogosławi ten kanał od ponad roku, od 13 miesięcy konkretnie.
9333:  Pozdrowienia dla Wielkiej Tamy.
9338:  No, nasz wąpierz.
9341:  Atak ręką główną, wal.
9347:  No proszę!
9350:  To ty idź do pająku fazowego, bardzo cię proszę.
9352:  Chociaż nie, jak znam życie...
9356:  A my nie możemy przejść przez te... A to ciekawe.
9359:  Myślałem, że to jest most.
9361:  To jest most z pajęczyny, okej.
9365:  Ciekawe.
9368:  Bardzo ciekawe.
9371:  Które zagranie sprint?
9375:  Good.
9376:  Udało się.
9382:  Nie domagiam, nikt zaraz umrze.
9388:  Nie do magii, Omnix jest nieszczęśliwy.
9393:  Mówiłem wam też, że pająki najgorsze, że na świecie.
9396:  Mówiłem.
9397:  Ostrzegałem.
9399:  I co ja mogę teraz zrobić?
9402:  Mogę otóż walnąć wiedźmowym pociskiem tego pająka.
9406:  Pająk.
9411:  Dobrze!
9413:  Gdzie jest ostatni pająk?
9416:  Pająk, pająk, pająk.
9419:  Tu jest pająk?
9421:  O nie.
9423:  To skoczmy sobie radośnie tutaj.
9425:  Za mało punktów w ruchu.
