🔴 Dom beznadziei | BALDUR'S GATE 3 Livestream #21
🔗 https://www.youtube.com/watch?v=FAr8-LxW6bI

11:  Dziękuje za oglądanie.
7220:  Promień mrozu.
7228:  Nie mam pojęcia, co to jest za efekt.
7231:  Ale wiem, jaki efekt jest mój.
7236:  Który sprawi, że wszyscy będą ginąć z przerażenia.
7241:  Szlochać i błagać o litość.
7249:  1200.
7249:  Bardzo dobrze.
7251:  Nieliczni przeżyli.
7253:  Czarnej dziury już nie mam niestety.
7256:  Dobra, posępna.
7257:  To teraz tak, co ona może zrobić?
7260:  Absolutnie nic z tej pozycji.
7263:  Może walnąć jeszcze jednego strażnika wiary tutaj.
7267:  Nie byłoby takie głupie.
7270:  Albo duchowych strażników.
7280:  I tyle.
7288:  Hmm... Masz czarną dziurę na pasku obok drugą?
7299:  Hmm... Na czekoladzie Milky Sweet Winter będzie na okładce jamnik?
7304:  Czy to jest powód, żeby zjeść czekoladę milkę?
7307:  Chyba tak.
7307:  Nie wiem, co się teraz dzieje.
7317:  Różowy magnast życzenia spokojnych świąt i wesołych zjadł do rodziny.
7321:  Musiałem pozdrowić wszystkich.
7322:  Dziękujemy serdecznie!
7325:  Nie ogólniaj wszystkim Krzysztofowi udanego grania.
7327:  Dziękuję, przyda się.
7327:  Jest ciężka dzisiaj.
7329:  Dobrze.
7331:  Dobrze, ma być ciężko.
7334:  Ci duchowi strażnicy naprawdę są OP na nią.
7337:  Gorzej, że wszyscy giną.
7341:  Mhm.
7342:  Soldier, I need your help.
7344:  Jasne.
7355:  No nic.
7357:  To przyspieszenie na Karla nic nie dało, moi drodzy.
7364:  Czy ona może przynajmniej wypić miksturę?
7366:  Czy nie?
7370:  Nie, Jezus, ja nie znoszę tego systemu po prostu, że raz mam jeden atak, raz mam dwa, raz mam trzy, raz mam pięć, ja nie umiem tego śledzić po prostu.
7380:  W Divinity było tak, że były dwa ataki i jeden ruch.
7383:  Koniec.
7384:  Zero zbędnego pierdolenia o typach ataku.
7387:  Takie klasowe, okazyjne, rasowe, nierasowe.
7390:  Kundle, skundlone, nieskundlone.
7392:  Boże drogi!
7395:  Uprościć życie.
7396:  UX.
7398:  Atak to atak.
7399:  Ruch to ruch.
7400:  Koniec.
7401:  Chryste panie!
7408:  No właśnie, my wybicie miks, który to akcja bonusowa.
7412:  Promocyjna, bonusowa, unikatowa, świąteczna i feryjna.
7421:  Leczenie dla wszystkich natychmiast.
7428:  I... leczenie ran?
7432:  To jest... nie, to nie jest dla wszystkich.
7435:  Ochrona życia.
7440:  Dobrze.
7443:  Bardzo dobrze.
7444:  To teraz tak.
7445:  To, co nam pozostaje, to walnąć raz jeszcze tu, tu albo tu, cholera, że oni są wszyscy... Dobrze, jest jeszcze jedna czarna dziura.
7456:  To nam troszeczkę pomoże.
7460:  W jednym miejscu zgromadźmy wszystkich tych, którzy jej zadają jakiekolwiek... dają jej jakiekolwiek buffy.
7467:  Dobrze.
7469:  O to chodziło.
7471:  I teraz walimy burzą lodu.
7478:  Albo... Co tutaj dać?
7486:  Kula ognia jednak.
7490:  Hyh!
7508:  No i tyle w temacie Gale'a.
7511:  Bardzo dobrze i nigdy go nie lubiłem.
7517:  Mówi się trudno.
7518:  To jest kanoniczne wydarzenie.
7523:  Okej, a Starion?
7529:  Starion wrócił.
7538:  Pamiętasz, jak odrzuciłeś posępnej awansę, bo miałeś nadzieję na romans z Gale'em, pyta Sandra, tak?
7543:  Pamiętam, pamiętam.
7546:  Odparcie.
7548:  Okej, nie no, magia Amnix obrywa jak zawsze, to mnie kompletnie dziwi.
7558:  Dobrze!
7560:  Dobrze, bardzo dobrze.
7566:  Doskonale wręcz.
7580:  Teraz akurat sprawdzam, jak to jest nazwane, nie?
7583:  Zagrałem, że to jest akcja.
7586:  I tu jest raz akcja dodatkowa.
7590:  Ale Błysk Zefiru zdarzało mi się użyć tego raz i blokował mi jakąkolwiek inną akcję, mimo że to nie jest żadna rasowa... Nie, nie, nie umiem, nie umiem stwierdzić.
7602:  Bardzo brakuje możliwości potestowania tego gdzieś.
7613:  Krzysztof nie będzie robił żadnego F8, chyba że ktoś zginie i nie będzie wyjścia.
7617:  Ale wątpię.
7622:  No, dobrze, dobrze.
7626:  Dobrze.
7636:  No i musiałem zmarnować komórkę zaklęcia.
7640:  Dobrze.
7641:  Mmm...
7650:  Musimy się wyleczyć.
7652:  Czy ona sięgnie niedomagają Nixa?
7654:  Sięgnie.
7660:  Chyba.
7663:  I ożywienie nie.
7664:  Ochrona życia.
7667:  Tak.
7668:  Ale lepiej byłoby tych duchowych strażników, kurczę.
7674:  Tak, tak, zdecydowanie.
7677:  Zdecydowanie tak.
7682:  Dobrze.
7683:  Tu mamy kilku ptysi jeszcze.
7688:  Co oznacza, że walimy burzę lodu.
7694:  Okej.
7696:  Czy to oznacza, że to już jest koniec?
7698:  Chyba.
7701:  Praktycznie tak.
7704:  36 szans, no pewnie.
7706:  Walimy magią.
7711:  Doskonale.
7718:  Sprint!
7721:  No dobrze, dobrze, dobrze, zaatakujcie jeszcze.
7724:  Nie zaatakują.
7726:  Walka Gandalfa z Balrogiem na Zadadendę byłaby ciekawa.
7729:  Nie skończyłaby się zwycięstwem Gandalfa.
7734:  Przydałby się taki pokój w treningowniach Lies of Pitch, żeby przetestować różne klasy na najwyższym levelu, różne kombinacje mechaniki.
7739:  No!
7741:  Kto zginął?
7744:  To też jest, nawiasem mówiąc, UX-owa rzecz.
7747:  Czy za jednym spojrzeniem na ekran jesteście w stanie wiedzieć, kto zginął, a kto jest tylko ranny?
7753:  Bo ja nie.
7754:  Dlaczego nie może być tutaj czaszki gdzieś?
7756:  Dlaczego?
7757:  Dlaczego ona musi być w tym miejscu?
7759:  Dlaczego?
7763:  No nie zrozumiem.
7771:  Dobra, koniec, ginij, poczwaro.
7784:  Jest w lewej stronie portretu.
7786:  Gdzie?
7790:  Gdzie?
7795:  Jest wyszarzone, w związku z powyższym nie widać, ile ma zdrowia.
7799:  I to samo tutaj.
7799:  Tu jest 1 na 112, jak się bardzo przyjrzę, a tu jest 0 na 112.
7805:  A jeżeli ktoś jest normalny, to projektuje tutaj dużą czaszkę na środku portretu.
7813:  Jak było kuźwa w Heroesach.
7816:  W trójce.
7822:  No to się tę ikonkę powiększa wtedy, żeby była widoczna, bo to wygląda, moi drodzy, jak słoń.
7827:  To małe coś, co jest zresztą po... Aaaah!
7832:  Pod wyszarzającym filtrem to wszystko, więc nie widać nic.
7840:  Drażnią mnie głupie błędy.
7846:  Nie ma usprawiedliwienia dla głupych błędów.
7848:  A to nie jest słoń, no właśnie!
7852:  No właśnie.
7855:  Czy ty możesz po prostu podejść tutaj kawałeczek?
7857:  Bardzo, bardzo cię proszę, dziękuję.
7868:  Dobra.
7870:  Nie wiem, czy mi się chce pomagać Astarionowi.
7873:  Po prostu zrobimy pomoc dla wszystkich.
7878:  Dobrze.
7879:  I... kojące słowo dla kogo?
7884:  Astarion.
7885:  Może właśnie Astarion.
7890:  No to naprawdę wygląda jak słoń, to jest przezabawne.
7892:  I widzicie, teraz te miecze są niewidoczne, też teraz są widoczne, jak jest postać aktywowana.
7897:  Więc ten pomysł z takim wyszarzaniem portretów, ja osobiście wolałbym, żeby tutaj była po prostu jakaś obwódka na około portretu, który jest aktualnie aktywny i byłoby spoko.
7909:  To jest fajne zadanie do zrobienia, tak nawiasem mówiąc.
7912:  Czy ja właśnie myślę, że zadanie egzaminacyjne, żeby poprawić EY w Baldurze.
7919:  I co?
7920:  Co z loadowaniem?
7921:  Co z loadowaniem?
7924:  Co z loadowaniem?
7927:  Nie było żadnego loadowania.
7929:  Potęga.
7932:  Potęga i moc.
7936:  Z kim my jeszcze walczymy?
7950:  Otóż jest tu jeszcze szkielet.
7958:  Boże.
7959:  Pominąć turę postaci chcę.
7966:  Horror.
7971:  Po prostu niesamowite.
7973:  Znowu, znowu, w Heroesach 3 dało się przyspieszyć tury.
7977:  W Warhammerze 3 da się przyspieszyć tury innych postaci.
7980:  Dlaczego twórcy gier nie inspirują się sobą nawzajem?
7983:  To jest coś dla mnie niepojętego kompletnie.
7986:  Przykład dobry aplikacji, która się inspiruje inną aplikacją, która z którą konkuruje, to jest Fretz.
7994:  Fretz robi wszystko to dobrze, co Twitter robi źle.
7997:  I ułatwia życie.
7998:  Da się, da się.
8009:  Czyli to była Orin.
8018:  Idź, Karado, ode mnie!
8026:  Popatrz na swoje dzieło w poczuciu dobrze spełnionego obowiązku.
8029:  Pomyśl o swojej technice, mogłaby być nieco lepsza, to prawda.
8033:  Przyjrzyj się z niesmakiem plamom krwi, czeka cię sporo pracy zanim uda się je sprać.
8040:  Zadanie egzaminacyjne przy projektu UI w Waldurze, to chyba zadanie na kilka dni?
8049:  Spokojnie, u mnie egzamin trwał dwa tygodnie.
8052:  Tylko jedna z nich została do zablokowania.
8058:  Jest to dosyć rzadki rozbudowanie.
8060:  Znajdź Gortasha i weź jego netherstone.
8068:  Frez to drugi Instagram?
8069:  W jakim sensie?
8070:  Czy możesz tam wstawać grafiki i tak dalej?
8072:  Mam wrażenie, że ludzie tam raczej wstawiają dłuższe tweety.
8080:  Ależ to była ciężka walka!
8088:  Stos... Karmazynowa psota.
8092:  Żerowanie na słabych.
8094:  Przyda nam się.
8096:  Co to jest?
8100:  To jest kolejna rzecz, nie?
8102:  Gdzie dacie informację o tym, że coś jest mieczem?
8105:  Nie wiem, pod nazwą miecza?
8107:  Pod wizerunkiem miecza?
8109:  Może przed opisem?
8110:  Nie!
8111:  Nie, nie, nie!
8114:  Nie!
8117:  Na końcu!
8121:  Na końcu, żeby każdy zauważył.
8124:  Jezus.
8125:  Miecz krótki, czyli to będzie dobre dla nie wiem kogo.
8128:  Może dla Astariona?
8131:  Zobaczymy.
8134:  Zbroja ćwiekowana, to jest do przeciążenia jamniksal do sprzedaży.
8139:  Skorupa masakry.
8142:  Bezkształtna rzeź.
8145:  O.
8146:  To jest ładne.
8148:  Chciałbym dodać Carla, ale problem polega na tym, że ja bym dał info o tym pod ilustracją przemian.
8152:  Dokładnie, dokładnie.
8154:  Tak samo ta akcja, nie?
8157:  Ja zauważyłem w ogóle to, że tu jest akcja po kilkudziesięciu godzinach gry, nie żartuję.
8163:  Gdyby to było w tym miejscu, widziałby to każdy.
8168:  Więc to jest znowu podstawowa w interfejsie, w projektowaniu interfejsów zasada gradacji.
8174:  Z jakiegoś powodu większość menu jest na górze, a nie na dole.
8178:  Większość.
8180:  Bo nie wszystkie.
8185:  To jest zbroja z ludzkiej skóry.
8186:  Wiecie dla kogo byłaby piękna?
8188:  Dla posępnego serca.
8190:  Z czysto estetycznych względów założę jej te zbroje i potem natychmiast ściągniemy.
8217:  Zostawiamy te zbroje.
8221:  Nieważne, czy to jest optymalne.
8224:  To jest nieistotne, czy to jest optymalne.
8227:  Ta zbroja zostaje.
8231:  Chcemy seniorę, ale mamy seniorę w domu.
8234:  Faktycznie mamy seniorę w domu.
8240:  Absolutnie.
8242:  Wesołych jamników również dla Ciebie, Bardziornie.
8244:  Dzięki serdecznie za wsparcie i przybycie.
8248:  Nie.
8250:  Nie.
8251:  Nie.
8251:  Nic interesującego naprawdę.
8253:  Ciekaw jestem co miał Gale.
8268:  Moje!
8271:  Świetnie!
8273:  Będę mieć wreszcie tę jego piżamę.
8275:  Zawsze chciałem ją mieć.
8276:  Nie domagam niks.
8278:  Masz piżamę Gale'a wreszcie.
8280:  Cudownie.
8281:  Tak!
8282:  Wspaniale!
8284:  I radość grabarza dalej zostaje.
8286:  Absolutnie.
8287:  Tak.
8288:  Chociaż mamy też delikatne buty.
8290:  Delikatne buty będą pasować do ascetycznego odzienia Gale'a.
8295:  Tak jest?
8295:  Lofrano zdechu, zabiliśmy go tutaj na ołtarzu.
8298:  Kuczci bala, tak jak należało.
8302:  Co mamy teraz zrobić?
8303:  Szybka podróż z tego obszaru jest niemożliwa.
8305:  Krzysztof nie wie, co ma zrobić.
8308:  Rozważ ofertę Gortasza.
8309:  Aha, czyli to zostało zrobione.
8311:  Znowu nie wiem, że to zostało zrobione, ponieważ powody.
8318:  Max Waterdeep ukończony.
8319:  Gale umarł, nie jesteśmy w stanie go wskrzesić.
8321:  To koniec czarodzieja z Waterdeep, ale nasza podróż trwa.
8327:  Zdobyliśmy cenne obronie ze starej kolejówki cesarza, dobrze.
8330:  Kolejna rzecz.
8331:  Dlaczego w Wiedźminie może być za każdym razem, jak skończymy zadanie, piękny dźwięk?
8335:  Ba, w Skyrimie.
8338:  I wiemy, że skończyliśmy zadanie.
8340:  I jest ładna animacja.
8341:  Chciałbym, żeby w tym dzienniku zadań było podobnie.
8343:  Swoją drogą, drugi raz podczas tego naszego live'a już ukrywam zadania w dzienniku zadań.
8348:  Nie wiem, dlaczego muszę to zrobić drugi raz.
8351:  Pomści ofiary wiedźmy.
8353:  Pozbyliśmy się szpiega wiedźmy o imieniu Jatlo.
8355:  Ofiarą wiedźmy przewodzi zdeterminowana kobieta imieniem Mayrina.
8357:  Opowiedziała nam o swoich podejrzeniach, że wiedźma prawdopodobnie jest w wywrotach Baldura.
8360:  One nie zaznają spokoju, póki nie zostanie zniszczona.
8363:  Zniszczyć i zabić.
8365:  Ciekawe, dlaczego Gale nie eksplodował.
8368:  Komuś tu się nie klei fabuła?
8369:  Aha.
8370:  Ej, faktycznie miał Gale eksplodować.
8372:  Macie rację.
8377:  Mystra nie popiera twojego zachowania.
8379:  Czemu nie domagiałam nikt?
8380:  Co się dzieje?
8381:  Jakim cudem on jest przeciążony i czym?
8385:  Co?
8389:  Czym on jest niby przeciążony?
8394:  Kamień Orin.
8396:  Lina.
8402:  Nie powinienem żyć w bardziej interesujących czasach.
8430:  Guni pisze, że Gale po kilku dniach wybucha, a Paweł pisze, że nie, bo dostał sprawa od El Ministera.
8435:  Okej.
8437:  Ha!
8438:  Ej, a dlaczego oni zginęli?
8440:  Ja ich nie zabiłem, widzicie?
8443:  Gdyby nie to, zabilibyśmy mniej.
8446:  Mniej ludzi byłoby zabitych.
8448:  Danuto, dzięki ci za wsparcie od miesiąca.
8453:  Idealny relaks po obronie magisterki.
8455:  A z czego magisterka była?
8457:  I nic się nie chwaliłeś, albo się chwaliłeś, ja już nie pamiętam.
8463:  Znaczny dalszy ciąg.
8465:  Jak nie urok, to straczka, jak nie straczka, to przemarsz w ośrodkach dzieckich.
8468:  To prawda.
8471:  To prawda.
8471:  Jadł purpurowego czerwia.
8472:  Pozdrowienia dla czerwia fantastycznego.
8476:  Po co ja w ogóle to zbieram, jak nigdy tego nie uczyłem, bo alchemia działa jak działa.
8483:  Ok.
8483:  Matka Orin.
8484:  Klucz do skrzyni Orin.
8484:  Ok.
8484:  Manifest.
8500:  Manifest 13 Uktara 1482.
8505:  13.
8505:  Uktara.
8505:  Ja, Orin, zwanasz karłatną przez szalarów, córka Heleny, wnuczka Sarewoka Anczewa, przysięgam na Baala, mego pana mordu, służyć wiernie jego bluźnierczej woli.
8515:  Stanę się ucieleśnieniem rzezi, a ból i upokorzenie jakiego ta świątynia doznała z rąk bezmyślnych mas, zwrót Baldura, zostaną odpłacone po tysiąckroć.
8523:  Co uroczyście przysięgam.
8525:  Czaszkę bierz, portal do piekła zafri.
8527:  Jaki portal do piekła?
8529:  Co wy mówicie?
8535:  Eee?
8539:  Okej.
8541:  W życiu bym na to nie wpadł.
8542:  Dla mnie to był śmieć.
8548:  Karla pięknie wygląda, a to prawda, to prawda.
8551:  Karla po jakimś czasie już rzeczywiście wygląda dobrze.
8556:  Udało jej się.
8559:  Z Orin rozmawialiśmy, Justyno, już.
8561:  Z matką Orin, to znaczy.
8565:  Dobra, to
8571:  Czy byliśmy już w domu Rafała?
8572:  A Krzysztof tego nigdy nie wie.
8575:  Wydaje mi się, że tak.
8579:  Są dwie opcje.
8579:  Albo idziemy do piekła, albo do questu Wyla.
8581:  Którędy do piekła.
8584:  Którędy do piekła.
8585:  Ja nie zamierzam rozmawiać z Wylem.
8587:  W ogóle, czy ja mogę zabić Wyla?
8590:  Czy się nie da?
8591:  Bo to jest kolejna postać, która mnie wkurwia.
8594:  Gejla już nie ma, jest super.
8596:  Nie ma Lazy Hill i jest jeszcze lepiej.
8599:  I jeszcze został Will.
8603:  Czyli u Rafała nie byliśmy.
8604:  Fajnie.
8605:  Fajnie, że wiem, jak tam się przemieścić.
8608:  Danuta pisze, że obrona była z psychologii w temacie różnic temperamentalnych a przebranżowienia.
8612:  Ciekawa sprawa.
8614:  Wrzuciłaś na Research Gate'a?
8615:  Wrzuć na Research Gate'a.
8617:  Przeczytamy chętnie wtedy.
8619:  To, co zwiedzamy dalej podziemia.
8621:  Musisz iść do rogatej opłaty.
8623:  A, okej, tam.
8623:  Już wiem.
8624:  Już wiem.
8625:  Już wiem.
8629:  Ze zbroją Sarywoka każdy ładnie wygląda.
8631:  Sarywok to w ogóle była ciekawa postać, powiedział Krzysztof, który nie pamięta, kim był Sarywok.
8635:  Nie wiem też, kim jest ten niemy pokutnik.
8644:  Dzięki temu cała ta fabuła jest dla mnie jeszcze większym zaskoczeniem, niż by mogła być.
8649:  Do piekła w dół.
8652:  Odpowiadacie.
8653:  Sarywok to główny zły z jedynki.
8654:  Ach, ten!
8655:  Ten, którego nie pamiętałem.
8656:  Podwójnie zatem.
8658:  Nie tędy.
8660:  Nie tędy, to może tędy.
8663:  Tak!
8665:  Dzięki Willowi mogłeś obcać z Mizorą, szanuj.
8667:  No dobra, to jest prawda.
8669:  Mizorą.
8673:  Tutaj jeszcze byliśmy i tam się coś działo, moi drodzy.
8675:  Spróbujemy tam pójść jeszcze raz.
8679:  Jeśli się tylko uda.
8681:  Właściwie ludzie mówili, że Sarawok jest tutaj zupełnie inaczej przedstawiony, nieźli był w Baldur's Gate 2.
8691:  Tutaj poginęło jakoś bardzo dużo ludzi.
8697:  Krzysztof, nie uważasz, że protagonista z Amnezjo to wyświechtany trop?
8701:  Oj strasznie.
8702:  Przecież oberwało się to nawet za to CD Projektowi Red i te potwornie, jak skorzystali z tego tropu w Wiedźminie I. No z drugiej strony nie mieli za bardzo wyjścia, akurat w tym przypadku bym ich bronił.
8716:  Dobrze, jakoś się udało tutaj, moi drodzy, nam dotrzeć.
8718:  Nie wiem tylko, czy to nie jest kolejna ślepa uliczka.
8722:  Nie wygląda.
8726:  Okej.
8731:  Punkt orientacyjny został odkryty.
8733:  To świetnie, ponieważ ja dalej jestem zdezorientowany.
8737:  Arabella.
8743:  A Onufry mówi, że mówi o protagoniście streama siedzącym przed kamerą.
8747:  Taka amnezja.
8748:  Rozumiem.
8750:  Zwój ścianę kamienia.
8751:  Rzuć czar.
8760:  Świetny czar.
8762:  To go nie rzucę.
8764:  To dla Astariona i to też dla Astariona.
8767:  Nie użyliśmy tych strzał chyba ani razu.
8769:  Tu pamiętam jakiś zabagowany quest.
8770:  Już zapisuję.
8772:  Arabella.
8774:  Skąd się znam?
8785:  Licznik ulepionych pierogów od początku streama 102.
8787:  Rany boskie.
8788:  Patrycjo, czy ty robisz zaopatrzenie na front?
8800:  Niesamowite, nie?
8800:  Wygląda mi na zwykły kamień.
8801:  Wiedza tajemna, zbadaj kamień.
8802:  Proszę bardzo, widzicie jaka tajemna jest nasza wiedza tajemna?
8805:  Wygląda na zwykły kamień.
8806:  Wiedza tajemna, zbadaj kamień.
8812:  Proszę bardzo, widzicie jaka tajemna jest nasza wiedza tajemna?
8815:  Wygląda na zwykły kamień.
8815:  Wiedza tajemna, zbadaj kamień.
8816:  Wygląda na zwykły kamień.
8817:  Wygląda na zwykły kamień.
8818:  Wygląda na zwykły kamień.
8819:  Wygląda na zwykły kamień.
8820:  Wygląda na zwykły kamień.
8821:  Wygląda na zwykły kamień.
8822:  Wygląda na zwykły kamień.
8824:  Wygląda na zwykły kamień.
8828:  Wygl
8829:  Pardycja pisze, że na święta otwiera osobny żołądek tylko na pierogi.
8832:  Rozumiem.
8834:  Masz rację, ten kamień jest niesamowity.
8837:  Wszędzie leżą drupy.
8838:  Co tutaj się stało?
8843:  Mhm.
8845:  Już widzę.
8845:  Arabella?
8848:  Oszukuję.
8851:  Okej, lubię Arabelle.
8853:  Dlaczego myśmy się nagle przenieśli do świata...
8859:  Koła czasu.
8863:  Okej.
8863:  Odejdź.
8863:  No to była pasjonująca rozmowa.
8870:  Huh?
8890:  Przedziwne.
8894:  No widzicie, warto tutaj było przyjść.
8898:  Kanały.
8900:  U Susie dałem on pierniczki, teraz 78.
8903:  Boże, kto zje 78 pierniczków?
8907:  To jest niesamowite.
8909:  Czy jestem jedyną osobą, która będzie oponowała przeciwko jedzeniu czegokolwiek na święta, ponieważ zamówiła nawet na święta dietę pudełkową?
