🔴 Gramy w Hollow Knight! | WIELKA POŻOGA JAMNICZEJ POMOCY 2024 (cz. 1)
🔗 https://www.youtube.com/watch?v=kr1gRn8E9YY

166:  🎵🎵🎵
11468:  W Oli też miało być do nadalania, ale w Oli się nie bawiłem tak dobrze, moi drodzy, jak tutaj zdecydowanie.
11473:  Kochani, widzę, że mamy zebrane dzisiaj...
11477:  24 836 zł.
11478:  Chciałem najserdeczniej wszystkim podziękować za zebranie się tak tłumne, za memiczne śpiewy i za waszą nieprawdopodobną hojność.
11489:  Jutro kontynuujemy wcześniej, bo od godziny 18.
11492:  Przepraszam, że dziś troszeczkę później, ale jutro nadrabiamy w twierdzy i będzie równie zabawnie.
11499:  Będziemy grali w kampanię fabularną.
11500:  Jeżeli nie znacie twierdzy, wpadajcie koniecznie.
11503:  chociażby po to, żeby posłuchać tego wspaniałego dubbingu, ale cieszę się przeogromnie, że nasza skarbona rośnie w siłę, cieszę się, że znaleźliście dzisiaj troszeczkę czasu, żeby wpaść na live'y.
11512:  Jako się rzekło, Hollow Knight mnie zainteresował, co jest naprawdę dla mnie zdumiewające, w związku z powyższym możecie się spodziewać, już teraz zrobię małą zapowiedź, że jak skończymy Dark Souls 2, może nawet będziemy przetykać Dark Souls 2 właśnie streamami z Hollow Knighta, w miejsce częściowo innych gier, które ogrywaliśmy na kanale, bo akurat mamy wolny slot, więc czemu by nie, moi drodzy?
11532:  Co powiedziawszy, jeszcze raz najserdeczniej, najserdeczniej dziękuję za przybycie.
11537:  Żegnam się z wszystkimi, którzy tutaj byli.
11539:  Zobaczymy zaraz, czy nie ma jakiegoś radosnego przekierowania na inne streamy, żebym mógł was gdzieś odesłać.
11545:  Tak tłumnie tutaj zgromadzonych.
11547:  Zaraz sprawdzę, moi drodzy, czy ktoś radośnie live'i i streamuje.
11553:  Zobaczmy, czy ktoś radośnie live'i i streamuje.
11556:  Dostosowanie.
11557:  redirect, zaraz sprawdzimy, tylko macie jedną, jedną prośbę ode mnie, to znaczy, proszę bardzo, proszę bardzo, wiecie co, wyślę was, wyślę was do naukowego bełkotu, czemu by nie, i prośba jest ogromna następująca, żeby się zajamniczyć u Dawida, żeby Dawid zobaczył potęgę,
11574:  wielkiej pożogi jamniczej pomocy.
11576:  Musimy się wpaść, wypaść, zdołurzucić się nam do skarbony, czemu by nie.
11580:  W związku z powyższym ustawiam do Dawida przekierowanie.
11583:  Trzymajcie się najserdeczniej.
11584:  Dziękuję Wam ogromnie za przybycie wszystkiego jamniczego.
11588:  Żegnam się każdym dostępnym jamnikiem z Wami i widzimy się jutro i zbieramy, moi drodzy, dalej.
11594:  Do następnego.
