🔴 Mucha, to nawet nie jest ona — THE THAUMATURGE Livestream #2
🔗 https://www.youtube.com/watch?v=APtadCvjLRY

16:  Dziękuje za uwagę.
9961:  To jest tak zasmucające, że się w głowie nie mieści.
9963:  Gdybym ja mógł użyć, moi drodzy, radosnego poszukiwania...
9968:  to wtedy byłoby fantastycznie, albo kontrol F-u, ale niestety ja nie umiem w szukanie w książkach fizycznych.
9974:  To jest najgorsza rzecz, jaka istnieje.
9976:  Chyba, że to jest zupełnie na końcu, ale chyba nie.
9979:  Właśnie dlatego, moi drodzy, potrzebujemy wersji elektronicznych zawsze.
9985:  To jest ten akapit?
9988:  Mówisz?
9990:  To jest ten akapit.
9991:  Wiesz, na czym polega dowcip?
9992:  Ja już ten akapit straciłem.
9995:  Chyba, że nie.
9998:  To nie jest ten akapit.
10000:  To jest inny akapit.
10002:  Ja szukałem innego akapitu.
10003:  Cholerne papierowe książki.
10005:  Oczywiście, że rujnują wszystko.
10006:  Mówiłem, ostrzegałem, nikt nie słuchał, ale mogliście przynajmniej patrzeć na Panią Jagodę.
10014:  Czemu jeszcze nikt nie wymyślił kontrolew dla książek papierowych, prawda?
10017:  A wiecie, ile razy robiłem coś takiego, że...
10020:  robiłem jakąś, nie wiem, to była praca jakaś dyplomowa, magisterska, wszystko jedno jaka.
10025:  Miałem książkę, ale miałem ją tylko w Google Booksach i nie wiedziałem, jaka to będzie strona, w związku z powyższym musiałem szacować w oparciu o książkę papierową i Google Books ma ograniczony podgląd, więc wpisywałem różne losowe frazy i starałem się estymować, która to będzie strona konkretnie.
10041:  Boże, jaki to kretynizm.
10043:  Ooo...
10047:  Ale tak czy siak, Różyło, dziękuję ci za poświęcenie.
10050:  Jak widać, nawigowanie mnie jest równie trudne w grach wideo, jak i w literaturze.
10055:  Nic się nie zmienia.
10058:  Typowa ja wchodzę na stream, ja dażę jakiś rant.
10060:  Spokojnie, Emeriu.
10061:  Ja dzisiaj mówię cicho, statecznie i w wyważony sposób wyłącznie.
10067:  Jakby Krzysztof wyglądał, jakby miał długie włosy?
10068:  To proste, jak londyński ulicznik.
10071:  Więc niedobrze.
10073:  Percepcja jest osłabiona?
10074:  Jaka percepcja jest osłabiona?
10077:  Opanowanie wymaga pomocy Rasputina.
10080:  Leleka.
10081:  Czyli trzeba iść do starego dziada.
10084:  No dobrze, a może, możemy w Pierdwej?
10088:  To jest Rasputin?
10090:  Gdzie jest Rasputin?
10092:  A, na Powązkach.
10093:  No, oczywista sprawa.
10098:  Rozwadniają mi piwo w londyńskim... Czemu oni nie mówią?
10101:  Z drugiej strony to lepsze niż w Baldur's Gate, gdzie mówią wszyscy naraz, prawda?
10107:  Maria pisze, że Naraja Live is Hogwarts Legacy.
10109:  Oj, tam to było ciekawie.
10111:  Ciekawe rzeczy się działy.
10112:  Wiecie, że już mogę odpalać Hogwarts Legacy.
10115:  Możemy wrócić do niuchaczy w którymś momencie.
10118:  Pączka bym zjadł.
10119:  Ja też.
10119:  Powązki.
10120:  Jedziemy.
10121:  Boże, nigdy nie byłem na Powązkach i nie chcę być.
10124:  Nawet gdyby ktoś mnie miał pochować na Powązka, to byłaby największa krzywda, jaką można byłoby mi zrobić.
10130:  Szczerze powiedziawszy, wolałbym już być pochowany z egzemplarzem biegunów z autografem.
10137:  No i gdzie jest niby Rasputin?
10140:  Rasputin tutaj jest.
10141:  Czy grałem w Fate, czy tylko oglądałem?
10142:  Tylko oglądałem.
10144:  Mam wrażenie, że ta postać coraz wolniej biega.
10151:  Dzień dobry, zalotna kobieto.
10155:  Hello.
10156:  Hello.
10156:  Indeed.
10157:  Fancyable.
10159:  Niczego wad.
10159:  Up close.
10160:  I would even say a solid eight, wouldn't you?
10165:  I don't know.
10165:  We'll see when he turns around.
10167:  Z długimi włosami Krzysztof wyglądałby jak smutny heavy metalowiec nagrywający balladę o jamnikach.
10175:  To prawda.
10176:  Zapytaj co robią.
10181:  Nasza postać realistycznie starzeje, ona tylko jest spotniała.
10195:  To brzmi jak ktoś kusiłujący wytłumaczyć sensowność ocen cyfrowych.
10198:  Wyglądamy jak słodki morfinista.
10220:  O, może będzie jakaś walka.
10222:  Będzie.
10222:  Namolny Romeo.
10230:  Ramolny nomeo.
10236:  Ramolny na molny, idealnie.
10238:  Z Ramorały, z Romeowa ciały.
10241:  Stream jak na moje urodzinki, jak miło pisze Flaminguel, wszystkiego urodzinowego dla ciebie, dużo tortów dla Flaminguela, zła kamera, dobra kamera, chaos, entropia, nikt nie wie co się dzieje.
10251:  Dużo urodzinowego szczęścia dla Ciebie, Flaminguel.
10254:  Dzięki za wsparcie od 15 miesięcy.
10256:  Kto tutaj jest?
10257:  Skupienie.
10258:  Zaatakuj bukawecem.
10260:  Zaatakuj upyrem.
10261:  U, upyr, upyr, upyr, upyr, upyr, upyr, upyr, upyr.
10263:  Czy możemy rozwinąć taumaturgię?
10266:  Nie.
10273:  Siła wymiaru umysłu 5, żeby uśpić?
10276:  Niedobrze.
10278:  Nie mam tego.
10280:  Chaos is another.
10282:  Wydaj rozkaz upyrowi.
10285:  Hmm, zaatakujmy może jego.
10288:  Lelka niestety... A, Lelek ma moc umysłu, no widzicie.
10290:  Lelek, kozoduj.
10293:  Sugerowany.
10294:  Oczywiście, tak, sugerować tam sugerowanego.
10299:  Cierpienie.
10301:  Oczywiście w złego.
10302:  Oczywiście, że... Bo nie mógłby być jakoś zaznaczony sensownie, żebym to widział.
10306:  Nie, nie mógłby być zaznaczony sensownie.
10310:  B pisze, że w przypadku jego zawodu opanowanie takiej ilości materiału jest konieczne, co nie zmienia faktu, że czuje się tą ilością przebity.
10315:  To jest wyłącznie kwestia tego, że ktoś to nieodpowiednio rozłożył, wiesz?
10319:  Moim zdaniem.
10321:  Eeeem... Upyr.
10323:  Ja cię bardzo proszę, upyrne upojenie, dobrze?
10328:  Ale wpierdliwerem kuweto.
10338:  Ile?
10339:  Jeden?
10340:  To jest jakiś żart?
10344:  To jest żart.
10351:  Akcja, reakcja.
10359:  Mango twarożka, tak.
10365:  Nie no, przecież oni... przyszliśmy z mie... ze sztyletem do strzelaniny!
10372:  Co to jest?!
10373:  Pluton egzekucyjny? !
10386:  Czy my nosimy pod tym płaszczem z brojekami i z jaka kula odpłoną?
10388:  Cisza!
10389:  I tak mamy przerąbane.
10390:  Przecież Jaromon zginie.
10392:  Znowu, znowu przeciętna walka jest bardziej trudna od walki z bossem.
10416:  Dobra, zginie po tym ataku.
10424:  Nie zginął?!
10431:  No przecież co ja mam zrobić? !
10447:  Dobra, czy Salutor może natychmiast?
10448:  Nie, on w następnej rundzie dopiero.
10452:  Ale mamy jeszcze czas.
10457:  Mamy jeszcze czas, podejmij działanie.
10459:  Czy możemy go zabić?
10460:  Planowany atak.
10463:  Możemy go zabić.
10467:  Dobrze, czyli tak, wpierw Salutor, niech zaatakuje.
10474:  I nas troszeczkę uleczy.
10475:  Szkoda, że tego nie mogli.
10476:  Wrót nie jest w stanie rozbicia.
10477:  No i nie będzie prędko.
10480:  Zaatakuj upyrem, żeby go uśpić.
10484:  Dobrze.
10486:  A my zaatakujemy jego.
10490:  Tak, ażeby zginął!
10494:  Skupienia nie musimy przywracać.
10506:  Dobrze, zabit.
10513:  Zaraz, zaraz, zaraz, zaraz, a upyr przecież miał go!
10523:  Rozproszenie, obniża skupienie.
10526:  Zwiększa wrażenie następnego ataku Salotora 50%, wierzymy to.
10533:  Przeciwnicy nie widzą ducha, to wiem na pewno.
10537:  Planowany atak.
10539:  Zadawniona rana, weźmy zadawnioną ranę.
10543:  Okej.
10545:  Dobrze, jest okej, jest okej, jest okej.
10548:  Głębokie błoto w tej warszawie, to się nie zmieniło, Marku Aureliusz.
10556:  Przynajmniej nie ma już plutonu egzekucyjnego, tyle dobrze katusze.
10560:  I katiusze.
10562:  Upiorne ukojenie cały czas i idziemy w Katuszę.
10565:  Tak jest.
10569:  Dobrze, czuj Katuszę.
10571:  I Katiuszę.
10571:  Coś mu się bardzo niedobrego stało, moi drodzy, z pistoletem.
10577:  Flaminguel świętuje urodziny i jest Jamnikołajem.
10581:  Moi drodzy, najwspanialsze rzeczy się dzieją na czatach, zaraz będę odczytywał.
10585:  Longinex12 otrzymuje jamniki, Funcia otrzymuje jamniki, Fumineko, Hao Asakura wraca do grona jamnikodzierżców, Daf Bigos również, Michał Rybarczyk, Różyłło i Gojokatoru oraz Kuba Kadyszewski i Muwarro, niuch!
10602:  Jamniki dla Jamnikołaja, jak zawsze, moi drodzy.
10604:  Jej, mam jamniki, tak jest.
10607:  Najpiękniejsza rzecz, jaką można zrobić z okazji urodzin, to podzielić się jamnikami.
10611:  Czyli co, rozwiązaliśmy problem Podgrodzia tutaj?
10614:  Aha.
10616:  Czyli to faktycznie była strzelanina tym razem, a nie udawana strzelanina.
10619:  Czy ona chce z nami... Patrzcie, nie chce z nami rozmawiać.
10622:  Stanęliśmy w ich obronie i co?
10625:  Nieczułe niewiasty.
10628:  Mr. Szulski?
10630:  Przyszedł do Rasputin.
10633:  Dobrze Cię widzieć.
10633:  Abym się nie zdziwił, a Ty przyjechałeś z czymś niebezpiecznym.
10658:  Prawda, że niesatysfakcjonujący quest bez finału, bez szczęśliwego zakończenia.
10663:  No dramat.
10664:  Aktualizacja od Cieci Krystynki.
10666:  Oburzenia o brak lektora w kinach.
10668:  Zmieniam zdanie po obejrzeniu Duny 2 z napisami.
10670:  Napisy są jednak spoko, ale w kinie, w domu przed telewizorem lektor fajny.
10674:  Ciekawe skąd ta różnica.
10676:  Chociaż ja przyznam, że jeżeli chodzi o telewizję, to jestem od niej odcięty już od lat.
10682:  W zasadzie tylko streamingi.
10683:  Dopytaj, co opowiadał o tobie Aniel i dopytaj, jak długo zamierza tu zostać.
10687:  Nie interesuje mnie to, nie wiem, kim jest Aniela.
10701:  Hutniczo Mining Academy to jest nieironicznie bardzo bliskie tłumaczenie tego, jak czasem przekładano AGH.
10713:  A jeśli ja nie chcę iść do mojego wnętrza?
10716:  Panie terapeuto, co wtedy?
10724:  Biedna wersja Feliksa Dzierżyńskiego i Lenina wchodzi do baru i widzi czerwoną mgiełkę.
10730:  Co się wydarzyło?
10731:  Otóż zaatakowała kuropatwa skrzyżowana ze strusiem.
10735:  Jest ona nazwana Lelkiem, niby Lelek Kozodój.
10747:  Oto mi przypomina o wierszyku z Ulyssesa.
10769:  Jestem najbardziej cudacznym chłopakiem, mam matkę żydówkę, a ojciec jest ptakiem.
10773:  Z tym cieślo Józefem żyć dłużej nie mogę, więc zdrowie w kalwarii i uczniwi w drogę.
10778:  Żegnajcie, żegnajcie, zapiszcie me słowa, powiedzcie tym czterem, że żyję od nowa.
10783:  Co boskie jest we mnie, uniesie w dal mnie, na górze oliwnej wiatr wieje, adieu.
10788:  Po to się czyta Ulissesa głównie, jak dotrzecie do tego wierszyka, to można już przerywać.
10794:  Wciąż pamiętam.
10796:  Co roku na streamach to przypominał.
10799:  I dzięki temu zapamiętam do końca życia.
10804:  1905.
10805:  Był fatalny rocznik dla win.
10813:  I tyle.
10814:  Dopytaj, co opowiadał o tobie Anieli.
10817:  Czy interesuje się polityką?
10818:  To polityka interesuje się mną, Ewelino.
10820:  Niestety.
10821:  Tak, nami wszystkimi.
10829:  Na przykład interesują się ograniczaniem naszych swobód i wolności, narzucaniem nam zupełnie na podobieństwo Rosji, Węgier oraz Białorusi obowiązkowych lektur w odróżnieniu od wszystkich krajów na całym świecie.
10842:  Następnie podwyższają nam wad nawet na żywność, a potem jak podwyższą ten wad, to stwierdzają, że jednoosobowa działalność gospodarcza to jest inny byt, po prostu ja mam inną strukturę atomową,
10853:  w obrębie mojej jednoosobowej działalności gospodarczej w związku z powyższym, to jest Krzysztof Bis, który płaci składkę zdrowotną drugą.
10860:  Wprawdzie i pierwszej nie wykorzystuje, ponieważ nawet u lekarzy prywatni mają kolejki na poziomie czterech miesięcy, ale ponieważ nie wykorzystuje pierwszej składki zdrowotnej, płacę jeszcze drugą na wszelki wypadek, gdy mój klon Doppelganger, który jest Krzysztofem, on jest może mrzyżdofem, mkajem, żeby on też mógł się nie leczyć na NFZ-cie.
10877:  Więc tak, to polityka interesuje się nami, a nie my polityką.
10880:  Ale dla tych, którzy są zainteresowani polityką, można sobie oglądać kanał ORB, co i swoją drogą ja robię, ponieważ kanał ORB jest zabawny.
10895:  To dobrze, że nie będzie długo zagrzewał tego miejsca, bo tkanina może się wytrzeć.
10903:  Trocki i Rasputin siedzą.
10905:  Boże, to nawet nie jest początek dowcipu, to jest koniec dowcipu.
10909:  Ktoś zginie.
10911:  Odejdź.
10915:  Czyżby start kampanii na prezydenta Krakowa?
10917:  Czy ja wyglądam...
10919:  Czy ja wyglądam jak taki ładny, jurnolicy młodzieniec, który odziedziczył fortunę po tatusiu i następnie będzie robił z tego kampanię prezydencką?
10926:  Mam nadzieję, że nie, bo to by oznaczało, że jestem Łukaszem Gibałą.
10936:  Tędy.
10938:  Ale gdybym robił z kolei kąpiele betonowe w wannie, to by znaczyło, że jestem Jackiem Majchrowskim.
10943:  Jacek Majchrowski jest jak Baron Harkonnen, tylko że on nie nuża się w tej kadzie aksolotlowej, w której nawiasem mówiąc książce się nie nużał, ale zostawmy to, tylko nuża się w wannie z płynnym betonem.
10954:  Pory jego skóry wchłaniają płynny beton i dzięki temu Jacek Majchrowski pamięta o tym, co jest w życiu ważne.
10961:  To znaczy o betonowaniu Krakowa.
10962:  Co mamy jeszcze?
10963:  Ja zobaczę jeszcze raz ten gadzi jubel.
10966:  Widzicie, a staram się bardzo na przykład poznać sekret Leśniewskiego lub innych, ale problem polega na tym, że cokolwiek staram się zrobić, to cały czas te zadania pozostają i denerwują mnie, że szansa umknie.
10981:  Ale ktoś powiedział na czatach, że na szczęście jest przypomnienie co do tych wszystkich zadań, więc może przygotujmy się na Gadzi Jubel i na Soirée, żeby zrobić jednak jakiś quest główny.
10992:  Wydaje mi się, że to jest sensowne rozwiązanie.
10996:  Aha.
10997:  I w jaki sposób ja mam się przygotować na to Soirée?
11001:  Tędy.
11003:  Gdzie po torach łazisz?
11006:  Ja nie chcę wziąć dorożki.
11007:  Uuu!
11009:  To, moi drodzy, jest symbol wolnomularzy, a nie żadnego stowarzyszenia techników zapraszającego na cykliczny odczyt wygłaszany przez czołowych polskich wynalazców, techników i ludzi nauki.
11023:  Proszę bardzo.
11024:  Pokaz żywej fotografii.
11026:  Jezus Maria.
11029:  Wam traj.
11030:  Wam traj pomijamy.
11031:  Musimy chyba poczekać na tej ławeczce.
11032:  Let me rest.
11036:  Krzysztof, beton jest ważny, ludzkość produkuje tyle betonu, co wszystkiego innego razem.
11040:  Drewno, metale, tworzywa.
11043:  Mogę, rozwaliło mnie kiedyś, jak się dowiedziałem, że zaczyna nam powoli brakować piasku takiego właśnie, z którego się robi beton.
11050:  No nie wiem, może do rana?
11054:  Niby niedobry wieczór, 160 puli w gęśniku, ale Ciory wleciała koniec końców.
11059:  Boże drogi, 160 to pech straszny, Samuit.
11063:  Eee...
11065:  No to kiedy jest to soirée?
11067:  Może soirée jest wieczorem?
11069:  Czy ktoś z Warszawy może mi wytłumaczyć, kiedy się robi soirée?
11074:  Jestem pewien, że będziecie wiedzieć.
11077:  Gothicowa mechanika, śpij do... Jesus fucking Christ, naprawdę?
11088:  Południe.
11090:  Nie.
11092:  Nie.
11095:  Zostało popołudnie.
11120:  Coś interesującego.
11122:  Nie wiem, czy tu jest to Suara, ja już nie wiem.
11125:  Ja już nic nie wiem i nic nie rozumiem.
11131:  Gdzie jest coś interesującego?
11133:  Podziwiaj widoki.
11136:  Otóż jest to dom.
11140:  Dominika Ziętara pisze, że szlagieł jasny trafia.
11143:  Dobrze się zaczyna twoja historia.
11144:  Uwielbiam historie, które się tak zaczynają, bo głośniki, które zamówiłem, miały przyjść do paczkomatu.
11148:  Finalnie się okazało, że paczka jest za duża.
11150:  Po tym na stronie w takim razie dają opcję do paczkomatu inną.
11154:  Wiesz co?
11154:  Ja miałem kiedyś taką sytuację, że ktoś do paczkomatu
11157:  Wrył na hamapaczkę, paczkomat się zawiesił i pierwszy raz w życiu byłem świadkiem tego, co robi Inpost w takiej sytuacji, kiedy paczkomat się zawiesza i nie można otworzyć paczki.
11167:  Mianowicie zrestartowali paczkomat, on wył, migał przy mnie, były dziwne rzeczy wtedy uskuteczniane.
11172:  No i oczywiście za mną była gigantyczna kolejka, nieprzyjemne doświadczenie.
11176:  Ja natomiast czekam na mój internet, miałby dzisiaj już, jak mi przykro, że się nie udało, oczywiście teraz będzie w piątek.
11184:  Wiecie co jest zabawne?
11185:  Okazało się, że ktoś gdzieś na jakimś etapie łańcucha zamówień stwierdził, że skoro ja zamawiam internet biznesowy, no to oczywiste jest to, że ja mam serwer w domu.
11195:  Po prostu każdy blok ma serwerownię, umówmy się.
11197:  W związku z powyższym, zamiast żeby dać takie normalne, konsumenckie routery, przywlekli taką szafę wielką z gigantycznym routerem i z jakimś przetwornikiem do tego sygnału jeszcze, niezależnie od tego.
11209:  Więc potem ten technik z taką smetną miną powiedział, my tego tu nie mamy gdzie dać.
11213:  No shit!
11215:  W związku z powyższym teraz zostało to przekierowane do trzeciej firmy, która znajduje rozwiązanie customowe i specjalny router sprowadza, który będzie miał wtyczkę, która przetwarza sygnał, więc to jeszcze spektakularnie jebnie.
11230:  Ja wam mówię, że to się na pewno nie uda.
11232:  To jest niemożliwe.
11233:  W piątek ma to być, o godzinie 12, co jest zabawne, bo o 14 mam wykład i na 1000% się nie wyrobiał.
11247:  Gdzie on idzie?
11248:  Jak to oni żyją?
11249:  Kto żyje?
11250:  Co tu się dzieje?
11251:  Dlaczego nie powiedziałeś nam, że masz serwer w Minecrafcie?
11255:  Chłop zakłada raka.
11256:  No właśnie.
11258:  Dominika pisze, że najbardziej jeszcze irytuje o fakt, że pracuje od 6.30 do 17.00.
11261:  Nie bym chciał się bawić z królem, jak będę w domu koło Polucku.
11264:  Chcę odebrać, jak mam czas.
11265:  No po to wymyślono paczkomaty, żeby działały.
11267:  Nie macie wrażenia?
11269:  Chciałem tutaj przygotować się... Aaa... Moi drodzy, to jest przygotowanie się do Soiree.
11274:  Jezu, jakim jestem idiotą.
11275:  Przecież trzeba było odebrać paczkę.
11278:  Właśnie to oznacza to sformułowanie.
11280:  Przygotuj się na Soiree.
11281:  No tak, oczywiście.
11282:  To jest mniej więcej tak, aby powiedzieć... Nie, udaj się na Wyspę Mgieł, tylko... Przygotuj się do konfrontacji z Dzikim Gonem.
11300:  Hmm, może on jest naturalnym szalikiem.
11303:  Słyszałam, że to może cię włączyć w Imperium, mimo że to jest tylko piątek.
11307:  Bardzo miło.
11307:  Będziesz się podpisał, żebyśmy mogli iść, czy zapłaciłeś plan?
11313:  Trzeba było postawić koło lodówki idealnie wielkości, by się kompotowały.
11316:  A wiecie, co jest najgorsze?
11318:  Ja na początku stwierdziłem, nie no dobrze, no gdzieś tam pod regał się wstawi tę jedną skrzyneczkę.
11323:  Nie.
11324:  Gościu odpala i ja w tym swoim małym pomieszczeniu, które adaptowałem akustycznie za wasze ciężkie trybuty, ciężko zarobione trybuty i przekazane na rozwój kanału,
11336:  profesjonalna adaptacja akustyczna, żeby nie słychać było żadnych pogłosów, po czym odpala, odpala tego, ten serwer w zasadzie, żeby to będzie... Mówię, proszę... Czy to będzie takie głośne?
11350:  A on powiedział, nie, no, nie, no, to cichnie.
11352:  Ja tak patrzę na metr, to jest 30 decybeli.
11356:  No to też cichnie, cichnie.
11357:  Ścichło do 24.
11361:  Serwerowe wentylatory, dokładnie.
11364:  Przerażające.
11367:  To chodzi jak czołg, absolutnie.
11372:  Ja na początku myślałem sobie, no tak, no tak, tak, kupię mi internet, będę ciężkie pieniądze płacił, on nie będzie do mnie płynął, tak to się skończy.
11379:  Bardzo szkodliwy wybór.
11389:  Powiedz, że wyglądasz lepiej od niej.
11393:  Wiecie co?
11394:  Wiecie co?
11395:  Tak.
11405:  Najlepiej zawsze.
11407:  Ojej.
11410:  Tak, ale powiedzmy, moi drodzy, on wygląda jak Hrabia Drakula, nie?
11415:  Co najmniej.
11418:  Ten rak to będzie idealnie jak znalazł na pompę ciepła, prawda?
11421:  Tak.
11423:  Uwielbiam te momenty, kiedy jest ekran ładowania, nie zdążycie czegoś przeczytać, bo się szybko załadowało.
11427:  Tak naprawdę nie załadowało się szybko, bo jest fade to black.
11430:  Alfred po miesiącu pobytu na Marszałkowskiej.
11451:  Dlaczego ta gra jest o mnie i o moim bracie, pyta w twierdzi różowej.
11459:  O nie.
11459:  Davidson pisze, że właśnie wyjaśniał z pracy ze swoją ex-agencją pracy, dość, że anulowali mój dług, to nie jeszcze oddali pieniądze, które wisieli od grudnia.
11467:  To brzmi jak praca w segmencie graficznym.
11470:  Tam się nigdy nie płaci na czas.
11471:  Czy to jest wielki...
11476:  Młody, ślizgający przyjaciel.
11482:  Wiktor?
11487:  Wiktor?
11487:  Wiktor?
11488:  Czy mnie słyszysz?
11489:  Tak.
11489:  Oczywiście.
11490:  Te ludzie czekają na nas, by nam pomóc.
11493:  Rozumiesz?
11494:  Wchodzimy do Wipera, a potem do brata.
11500:  Będę tu za chwilę.
11501:  Będę tu za chwilę.
11501:  Będę tu za chwilę.
11502:  Będę tu za chwilę.
11503:  Będę tu za chwilę.
11505:  Wąż rzeczny tu-du-du, tu-du-du.
11508:  Tak.
11509:  To jest wąż ogromowy Volksdeutschów.
11519:  O nie.
11520:  Czy poleciłbym fantasy z motywem podróży w czasie?
11522:  Jedyne, co mi się kojarzy, kruczy cieniu, to jest taka bardzo mało znana powieść Michaela Crichtona, Linia Czasu, w której bohater z czasów współczesnych trafia do świata quasi średniowiecznego i kind of fantasy.
11537:  Opok tego musiałbym się bardzo zastanowić.
11541:  Wydaje mi się, że ten wątek był w świecie czarownic, ale może mi się coś mylić niestety.
11548:  Zagadaj do Skiergieja.
11556:  Wreszcie ktoś podziela moje opinie.
11561:  Czy film Daxos odniósłby taki sukces jak Diona?
11563:  Ciężko byłoby to zrobić dobrze.
11567:  Poza tym mam wrażenie, że jest za małe docelowo grono odbiorcze.
11570:  To nic od jej ojca.
11575:  Na razie nie mamy dobrego filmu fantasy, kropka, pomijając Władcę Pierścieni.
11582:  Natomiast tutaj mówimy o nurcie dark fantasy, to jeszcze bardzo specyficznym, więc zrobienie tego dobrze wymagałoby doświadczenia twórców w kinie fantasy.
11593:  Nie umiem sobie też wyobrazić, jak rozwiązać problem w zasadzie braku głównego bohatera, trzeba byłoby go napisać.
11601:  To nie jest takie proste, ciężkie do zrobienia.
11606:  Trylogia Lycaniusa ma coś w stylu podróży w czasie?
11609:  A to prawda, Łukaszu, tak, no ma!
11611:  Tam jest jeden z takich, masz rację.
11613:  Trylogia Lycaniusa, moi drodzy.
11616:  Tam jest jak w pysk strzelił w którymś momencie zaklęcie, które temu odpowiada.
11624:  Piotr, co to jest za gatunek?
11627:  To jest young adult fantasy po prostu, młodzieżowe fantasy.
11631:  Czy po prostu uciekłeś z pod oknem?
11632:  Główny Skaun i ja praktycznie teraz jesteśmy na pierwszym nazwisku.
11638:  Grimhaug wygrywa.
11640:  Jak w filmie Dark Souls to tylko z Seanem Beanem on wie jak umierać.
11643:  Wiele, wiele razy.
11644:  Tak więc, ten mężczyzna, który już został admirowany... Co to nam zostaje, Maximilie?
11649:  Nie wiem.
11650:  Zbyt głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi, głupi,
11662:  Sterany życiem Sean Bean, po raz siedemnasty zamiatany, zamiata podłogę walcząc z bossem.
11670:  Wspaniałe.
11671:  Zofia Giergorijewna Skałon, córka gubernatora Zofia Georgina Skałon.
11677:  Ona brzmi jak Georgina Orwell z serii Niefortunnych Zdarzeń.
11680:  To tegoroczna debiutantka ciesząca się niemałym zainteresowaniem, młoda bywalczyni salonów, której niezmiernie podoba się okazywane jej zainteresowanie.
11688:  My name is Wiktor Szulski.
11690:  Well, there we have it.
11693:  Film Dungeons and Dragons widzisz mnie.
11695:  To było dobre fantasy, ale to nie było takie legendarne fantasy jak Władca Pierścieni jednak, mimo wszystko.
11702:  Mam wrażenie, że tam było więcej takich elementów humorystycznych.
11705:  To nie jest złe oczywiście, ale nieprzypadkowo gra o Tron zrobiła o wiele większą karierę.
11713:  Przejdź do bicia.
11716:  Wiecie co?
11719:  Boję się, że mamy kilka rzeczy do wyjaśnienia.
11722:  Najlepiej z powodu zbrodni.
11724:  Nie sądzę, panie Szulski.
11727:  Skąd jesteś?
11728:  Jesteś w międzynarodzonym społeczeństwie, a nie w krowi.
11737:  Nie jestem jedynym, kto krzyczy po brawlu.
11739:  Co?
11739:  Czy jednego gościa jest więcej, niż możesz osiągnąć?
11744:  Zabierzmy to do czwórki, panowie.
11745:  Sergej, mój przyjacielu, cokolwiek dla ciebie.
11748:  Zobaczmy, co tutaj jest.
11749:  Regeneracja przywraca punkty życia w li... Zaraz, zaraz, zaraz, zaraz...
11779:  To ulepszenie na stałe zwiększa skupienie o 1.
11782:  Rozwiń.
11786:  Przemyślane rozwinięcie zadaje obrażenia.
11790:  Dobrze.
11792:  Więc atakujemy jego w pierwszej kolejności.
11799:  Bukawecz.
11803:  Dobrze, jak uśpić tę cechę?
11805:  Ta umiejętność usypia cechę wroga.
11807:  Dobrze.
11809:  Jest.
11810:  Iiii... Szybki atak.
11813:  Albo zadawniona rana.
11817:  Opowieści znali Lew Czarownica i Stara Szawara z książek, a spią dobre filmy fantasy.
11822:  Ale też młodzieżowe, nie?
11826:  Naprawdę nie mieliśmy czegoś na poziomie Władcy Pierścieni.
11829:  Tak, wiecie, uczciwie, odsuwając na bok antypatię i sympatię.
11839:  Szybki atak.
11840:  Katusze.
11846:  Przynajmniej mamy inny strój.
11851:  Jezus Maria, ale oberwaliśmy.
11855:  Okej, czy ta cecha jest uśpiona?
11856:  Dobrze, czyli teraz możemy upyra wyekspediować tutaj, dobrze.
11864:  A my walniemy.
11866:  Też zadawnioną ranę, czemu by nie?
11872:  Z motywem przeskoku w czasie Agnieszka Ori poleca książki z celi The Wandering In, nie znam.
11878:  Osoba z naszego świata trafia do świata fantasy, są tam motywy levelowania jak w RPGu, ale fajne.
11883:  Dobrze, czyli upiór go zabija, przynajmniej tyle, to wiemy.
11887:  Stylowy strzał.
11891:  No okej.
11894:  Regenerum.
11896:  Regenerum.
11897:  Regenerum upierum.
11899:  Ale niestety nie zginie chyba.
11902:  Co nowe ptaszydło umie?
11903:  Wypróbujemy.
11908:  Tylko, że niestety musimy leczyć się, więc wiecie.
11911:  Wydaj rozkaz.
11914:  Dobra, a my tymczasem... ...zadawnioną ranę walniemy.
11922:  Gdybym miał tworzyć grę priorytetową, miałbym światotwórstwo czy mechaniki.
11926:  Ja nie umiałbym jednego i drugiego.
11929:  Ja się nie znam na tworzeniu gier i tego nie umiem robić.
11931:  Ja mogę komentować, krytykować, robić audyt, pomagać, doradzać.
11938:  Natomiast uważam i będę się tego trzymał jak pijanym płotu, że nie powinno się mieszać roli krytyka czy osoby, która ocenia, audytuje z kimś, kto wytwarza.
11948:  Yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
11961:  Dobrze.
11966:  Ehehe, good.
