🔴 Łowczyni łowi ładnym łukiem łżące łosie | HORIZON: ZERO DAWN Livestream #3
🔗 https://www.youtube.com/watch?v=k3QOwNxingg

46:  Dziękuje.
6308:  Przede wszystkim chciałbym strollować ten algorytm, bo jestem głęboko przekonany, że nie byłby w stanie zareagować na ironię i złośliwości, bo to jest mój sposób na sprawdzanie maszyn.
6321:  Na przykład jak Google kazał mi wymyślić dla siebie imię, nie, dla tego asystenta głosowego, jak mam go, jak się mam do niego zwracać, no to dałem mu sługo.
6334:  W ten sposób ja mówię, zrób coś sługo, to działa.
6336:  Przepiękna sprawa.
6340:  Nie pytać krzyżtora, co w środku, koktajl to prawie gotowanie.
6342:  Absolutnie.
6344:  Kupiec handluj, handluj z tym.
6346:  Czy ten kupiec ma na przykład pakiet szybkiej podróży?
6350:  Biorę, biorę, biorę, biorę, biorę, biorę.
6355:  Dziesięć.
6357:  Boże, soczyste mięso?
6358:  Dlaczego kosztuje to soczyste mięso?
6360:  Skrzynka darmowych próbek wzięta.
6362:  Mapy?
6364:  MAPA!
6371:  Okej.
6373:  Ale to nie jest tak, że ta mapa mi teraz widekówki zasra znacznikami całość, prawda?
6380:  Nie będzie, tak?
6385:  Gotowy na drugą próbę?
6398:  Brałem sobie kształta wyzłośliwiającego się na toster.
6401:  Ja toster tylko okładam pięściami, nic więcej.
6404:  Żadna inna forma komunikacji na niego nie działa.
6408:  Tab wyłącz znaczniki, dobra wiadomość.
6410:  Próba samych części.
6411:  Myśmy to robili już?
6412:  Ok.
6412:  Usuwaj kanistry z żuwaczy.
6427:  Ach, bo już wiem dlaczego.
6429:  Bo ja miałem usuwać kanistry.
6432:  Miałem usuwać kanistry, a ja robiłem źle.
6438:  Okej.
6440:  Usuwa się kanistry jaką strzałą?
6441:  Normalną?
6442:  Czy... Założę, że rozrywającą.
6446:  Celną strzałą w sensie.
6448:  Albo rozrywająca.
6450:  Fioletowa strzała.
6451:  Dobra.
6452:  Czaty już piszą.
6454:  Próbowałem włączyć i wyłączyć toster.
6456:  Właśnie wiecie, na czym polega problem?
6458:  On się samoczynnie wyłącza.
6460:  Daję mu chlebek do środka i tost go wypluwa od razu mi w twarz.
6465:  No przepraszam bardzo, czy nie zaczęlibyście układać tostera pięściami?
6468:  Umówmy się.
6470:  1,2033?
6471:  Oj, odpadłem.
6474:  Pierwszy tom wczoraj, jako przeczytałem.
6477:  Zmież niszczył Pattinsonowi karierę, mimo że grał potem w innym filmie, a cały czas z nim był kojarzony.
6480:  A dziwicie się?
6483:  Przecież Pattinson wyłącznie tam uśmiechał się i błyszczał, nic więcej.
6489:  Dobra, oznaczam ich szybko.
6499:  Przepraszam... Przecież one już spieprzają!
6503:  Wracaj!
6504:  Wracaj z kanistrem!
6524:  Let's go!
6528:  Czemu nie kupię nowego tostera?
6529:  Bo mieszkam w Krakowie.
6532:  Aaa, takie to sprytne jest.
6535:  Ej, dobre, podoba mi się.
6540:  Ej, dobre to jest.
6543:  Popatrzcie, załapał się jeszcze indyk na to.
6545:  Dostaliśmy soczyste mięso.
6549:  Krzysztof okłada to z te pieściami, a w tle narrator ze Stanley Parable to komentuje, to byłoby cudowne.
6557:  Zapomniałem oczywiście, że trzeba przełączyć strzały.
6562:  Pa pa!
6564:  Mała czujka, co kpi z wujka.
6568:  No.
6568:  Czy znam koncept modułu osrowego?
6571:  Absolutnie nie.
6572:  Ale brzmi zabawnie jak osram.
6576:  Czy oglądałem Bielmo?
6577:  Dudley Darcy zagał świetnie.
6579:  Bielmo, Bielmo, Bielmo, poczekajcie, to jest to, co zostało tak dziwnie przetłumaczone na język polski, a w oryginalne brzmi zupełnie inaczej i jest to o Edgarze Alanie Poe, tak?
6589:  To jest... Jeśli tak, to jest to jeszcze przede mną.
6595:  Czemu w Horizon Zero Dawn nie ma Krystyny Czubów?
6597:  No rzeczywiście, że jest.
6598:  Jest Krystyna Majówna, tylko to jest wtedy, kiedy czytamy Bestiariusz, a Bestiariusz czytamy wtedy, jak poznajemy nowe bestie.
6608:  Seria gier Silent Hill, omijam, bo horrory, ale bardzo cenię, to są dobre horrory.
6617:  Proszę bardzo, wszystkie odznaki, żar słońce, żegnaj.
6625:  Czy Babel Rebekki Kuang było czytane?
6627:  Jeszcze nie.
6628:  Rebekki Kuang na razie czytałem tylko... No wiecie, prologie wojny machowe.
6634:  Bardziej znana rzecz.
6635:  Jeszcze mamy jedno zadanie.
6636:  Już was nie męczę pobocznymi.
6637:  Na razie przynajmniej!
6639:  To znaczy, mamy tereny... Dlaczego to mi się nie... On ma trzy?!
6650:  O mój Boże... On ma trzy opcje!
6658:  Chryste, Jezu.
6663:  Wszystko wszędzie na raz?
6664:  Tak, to jest dobra rzecz.
6667:  Sągi pułapki?
6668:  Co to są sągi pułapki?
6672:  Wybuchacz znam, ale sągi pułapki?
6675:  Co to są sągi pułapki?
6677:  Nie znam czegoś takiego.
6682:  Weźmy próbę wybuchacza.
6683:  Weźmy próbę wybuchacza.
6684:  Weźmy próbę wybuchacza.
6686:  Weźmy próbę wybuchacza.
6687:  Weźmy próbę wybuchacza.
6688:  Weźmy próbę wybuchacza.
6710:  Co?
6711:  Jaka huk proca?
6716:  Co to jest huk proca?
6718:  Czemu ja nic nie rozumiem?
6721:  Dobra, zakładam, że trzeba wyekwipować procę.
6725:  Wyekwipujemy ją zamiast łuku bojowego.
6738:  Nie.
6739:  To nie było to.
6745:  Ale myślę, że nie mam tego.
6747:  Nie mam hukproce.
6748:  No właśnie.
6752:  Musisz kupić hukproce.
6753:  Brzmi jak coś, co trzeba kupić faktycznie.
6755:  Kupiec.
6757:  Dzień dobry.
6758:  Broń.
6758:  Hukproca.
6760:  No jest, faktycznie.
6761:  A czy jest jakaś lepsza hukproca?
6762:  Oczywiście, że jej nie ma.
6764:  Kup hukproce.
6766:  Aktywuj.
6774:  UG Proca.
6777:  Bomba odłamkowa.
6783:  Bardzo skomplikowane.
6789:  Modyfikacja.
6790:  Czy jest to bezwzględnie konieczne?
6798:  Okej.
6803:  Puste miejsce.
6804:  Porażenie.
6808:  Jest oto i modyfikacja.
6809:  W huk procy z kolei.
6815:  Dobrze.
6817:  Zobaczmy, jak działa ta huk proca.
6823:  Czy można prosić o namiary na biurko?
6824:  Piszę, a przeczytam, że arystokratyczne jest to bliski.
6826:  Nie można niestety, bo było robione customowo przez stolarza.
6830:  Nie kupujcie rzeczy, jeżeli może to... Można wesprzeć jakiegoś rzemieślnika, to lepiej, moim zdaniem.
6836:  Krzysztof, nie masz prawa jazdy.
6839:  Boisz się horrorów, lubisz jamniki, zresztą mi się poważnie o ciebie martwić.
6842:  Czy sugerujesz, że... Lubienie jamników jest powodem do zmartwienia?
6846:  Przepraszam najmocniej.
6851:  Iron Widow od Siran... Wziął za... Nie wiem, czy to się tak czyta, ale tak założyłem.
6857:  Nieczytane było.
6859:  Outer Wilds nie ogrywałem.
6862:  Jeżdżące biurko z Ikei Diary?
6864:  Jasna sprawa, ale jeżeli można i ma się taką możliwość, to zawsze fajnie jest wesprzeć lokalny polski biznes.
6872:  To jest taki mój sposób na bycie patriotą.
6877:  Tłumaczę się tylko, że nie jestem dlatego w stanie podać namiarów ani na te regały, ani co mam w domu praktycznie.
6884:  Dobra.
6887:  Nie mam zielonego pojęcia, jak to zrobić.
6889:  Rozpocznij próbę od liny.
6891:  Z pewnością to zlamie.
6897:  Zabiżuwacze, wybuchacze.
6898:  Dobra.
6899:  To idea jest taka.
6900:  Trzeba to rozstawić tam, gdzie one będą uciekać.
6904:  A one uciekały do tej kotlinki tutaj.
6908:  Wybuchacz.
6908:  Dobra.
6920:  Dobra.
6921:  Teraz nie będę mógł na to wskoczyć, jasna cholera!
6924:  Bomba odłamkowa.
6930:  Uciekajcie, uciekajcie!
6941:  Dobrze, dwa na sześć.
6944:  Za mało.
6947:  Szlag, za mało.
6954:  Więcej razy.
6957:  Dobrze.
6967:  Okej, można też zrobić to w ten sposób.
6991:  Tak!
6994:  Ładnie!
6997:  No moi mili, udało się.
7001:  Mam to, jak Ty pisze Iggy, uwielbiam kultury lokalnych sklepików, z takiej piekarni to pieczą.
7004:  O Boże, tak!
7006:  Ja mam takie szczęście, że akurat w pobliżu miejsc, gdzie się często poruszam jest piekarnia rzemieślnicza i jak lubię sobie kupić tam chlebek, który co więcej ma tę właściwość wspaniałą, że nie psuje się, nie wiem, w dwie godziny po zakupie.
7024:  Ok, oni wracają.
7054:  Mi mama sama piecze chleb.
7057:  Fajnie!
7059:  Ja generalnie rzecz biorąc podziwiam ludzi, którzy potrafią takie rzeczy robić.
7063:  To jest piękne i niesamowite.
7069:  Erratyczne ruchy erotyczne, czyli erotyczne, tak.
7073:  Tak też można.
7076:  First time!
7083:  Dobra, próbę songu zrobimy kiedyś indziej.
7085:  I teraz być... Krzysztof, ale otwórz skrzynię!
7090:  Dobrze, otworzymy sobie te.
7092:  Weź wszystko.
7094:  Weź wszystko, weź wszystko, weź wszystko, weź wszystko, we... Tak, wiem co zrobiłem.
7100:  Wiem, wiem co zrobiłem.
7116:  Lootboxy się przypominają.
7117:  Ła, jak?
7122:  Dobrze.
7123:  Pootwierane skrzynki, tak?
7125:  Dobrze, a te... pozostałe skrzynki później otworzymy.
7129:  Osiągnięto XIX poziom!
7132:  I nic nie możemy kupić!
7134:  Świetnie.
7138:  Bez sensu je otwierać?
7139:  No nie, bo będziemy je sprzedawać potem.
7141:  Dobra.
7142:  Główna misja, moi drodzy.
7143:  Główna misja.
7144:  Pokaż na mapie.
7149:  Jak daleko, ale wiecie jaki jest plus?
7152:  Dwa żyrafy.
7155:  Idziemy do dwóch żyrafów.
7157:  Ojej, tu jest jeszcze skażona strefa.
7158:  Nie, dobra, to wpierw skażona strefa.
7167:  Czy mam w domu prawdziwego żywego jamnika, czy tylko pluszowe?
7169:  Gdybym miał żywego jamnika, moi drodzy, i opiekował się nim, bylibyście pierwszymi ludźmi, którzy by o tym wiedzieli.
7176:  Czy zrobić kocioł po drodze?
7177:  Jeżeli to jest kocioł, to tak, to idziemy do niego, ale nie wiem, gdzie jest jakiś inny.
7182:  Mapa nie zdradza mi tego.
7184:  Na pewno tu gdzieś po drodze będzie jakiś kocioł, no nie ma opcji po prostu, musi być.
7190:  Kocioł jest po drodze na 11. levelu, super!
7192:  Świetnie, bardzo dobra wiadomość.
7194:  Eee... Wskażona strefa, znacznik.
7199:  Tu.
7200:  W życiu bym nie wiedział, że to w tę stronę.
7204:  A widzieliście w ogóle fanowskie grafiki z Henrym Cavillem, tylko Liam Hemsworthem w roli Cavilla?
7214:  To znaczy ucharakteryzowany jest na Cavilla.
7216:  Założę się, że nie zostanie ucharakteryzowany.
7220:  Założę się, że Netflix zrobi jakiś debilny twist fabularny i każe nam uwierzyć, że Geralt ma teraz inny wygląd.
7228:  Autentycznie obstawiam,
7231:  Obstawiam, że oni wykorzystają do tego ten swój idiotyczny koncept monolitów.
7238:  Kocioł to trójką na mapie?
7247:  To, okej.
7252:  Nie będzie Henry Cavill, tylko Kenry Cavill.
7255:  Jezu, uwielbiam, zawsze to jest coś, co mnie najbardziej bawiło.
7258:  Zamienianie liter.
7260:  Dlatego kocham Spiffing Brita, który w każdej grze praktycznie nie gra Keanu Reevesem, tylko Rianu Keeves.
7267:  Och, wspaniałość.
7269:  Mówię wam, to będą monolity.
7271:  Będą pieprzone monolity i będzie inny Geralt z innego wymiaru, który przyjdzie i Loren Fistech.
7278:  Loren Fistech będzie taka w wywiadach.
7285:  Zobaczcie, jaka jestem mądra!
7289:  Zobaczcie, jaka jestem wspaniała!
7292:  Zobaczcie, jaka jestem cudowna!
7296:  Jaki wymyśliłam rozwiązanie dla naszego problemu!
7301:  Tak będzie, zobaczycie, że tak będzie.
7303:  A Bagiński na to powie...
7306:  Ja tutaj... Przepraszam się.
7309:  Ja jestem Tomkiem.
7313:  Ja tu nic nie robię.
7317:  Ja tu... Ja tylko sprzątam i ja wprawdzie jestem w napisach jako główny producent, ale
7326:  Nie, ale ja miałem wtedy głowę w piachu i tylko dupę wystawiałem i po tej dupie mnie smagali paskudni fani na Facebooku i ja bym tak nie chciał, ja bym prosił, żeby mnie nie obciążać odpowiedzialnością za to.
7345:  że jedyna robota, jaką miałem wykonać, to znaczy dbanie o lore, jest właśnie tą, która pogrąża serial, no, to nie jest moja wina przecież, no, ja w ogóle nic nie pytajcie mnie o Wiedźmina, ja się będę wypowiadał za 5 miesięcy, coś o tym powiem, jak już nikt nie będzie o tym pamiętał, bo serial będzie klapą.
7364:  No, no, to słyszeliście o tym AI nowym?
7368:  To jest, to jest profil Bagińskiego przez ostatni rok?
7375:  Mrzysztof Kakaj, tak?
7377:  Mówię, no mówię, że dla mnie to zawsze będzie bawiło.
7380:  Boma Sztakiński, tak?
7386:  Czy nazwałem sobie go Jamnika Jamnik?
7387:  Tak, nazwałem go tu mi kiedyś, mówiłem.
7391:  1000%, 1000% i 0 na mysłu.
7392:  Wskażona strefa, lecimy.
7393:  Dobrze.
7396:  Coś mi się ta gra podoba.
7397:  Skażony długonóg.
7398:  O Boże, nie wiem, co to jest.
7400:  Skażony złomiarz, to wiem.
7402:  Skażony długonóg.
7403:  Nie wiem, co jest na długonogi.
7409:  Nie mam pojęcia, co działa na długonogi.
7412:  Ale co działa na złomiarze, wiem.
7415:  Problem polega na tym, że nie mam odpowiedniego łuku.
7418:  Wiedziałem, że tak będzie.
7420:  Łuk bojowy.
7420:  Łuk bojowy jest bojowy.
7423:  Dziękuję.
7428:  Ogień działa na nie?
7430:  Ojej, ale dlaczego mi zgasła jego dupa?
7434:  Chcę, żeby ktoś zaświecił jego dupę ponownie.
7436:  Zaświeć swoją dupę.
7439:  Przestań rzygać!
7443:  Dobra, podatność, elektryczność i ogień.
7449:  To spróbujemy walnąć ogniwą.
7454:  Okej, jakaś tam podatność jest.
7460:  I teraz ogień.
7472:  Czy ja płonę?
7479:  O bogowie, o niebiosa.
7483:  Nie jest dobrze, nie jest dobrze.
7487:  Nie jest dobrze.
7488:  Strzała porażająca była lepsza!
7494:  Masz strzału porażającą w ryj!
7502:  Czemu strzała porażająca nie jest porażająca? !
7513:  Co to było?
7515:  Wiecie co?
7516:  Spróbujemy użyć strzały rozrywającej na tej jego broni.
7525:  Aaaa!
7529:  Sztof zaczyna myśleć!
7531:  I ginąć, i ginąć.
7542:  Kto jest bezbronny?!
7555:  Ależ to cholerstwo silne!
7561:  W gnie w głowę wgulgula?
7565:  Zapełnij im te kołka ze statusem, żeby był faktyczny efekt.
7569:  Kołka ze statusem?
7570:  Nie wiem, o czym mówicie.
7574:  Ile razy Krzysztof zginął?
7575:  Krzysztof sobie wyprasza, a nie razu.
7587:  O nie, chybiłem, chybiłem, chybiłem, chybiłem.
7591:  Krzysztof zaraz zginie.
7597:  Dobra, dobra, dobra.
7601:  Co to było?
7601:  To jakaś nowa broń.
7604:  Jakaś nowa rzecz.
7608:  Troszeczkę za szybko się poruszają.
7611:  Mało amunicji, mało amunicji.
7612:  Zrób amunicję.
7614:  O bogowie, o bogowie.
7617:  Jeszcze ginę, nie wiem dlaczego ginę.
7625:  To jest strzała rozrywająca, bo naprawdę dobra na nie.
7629:  Dobra.
7635:  Jeszcze, jeszcze ta strona, jeszcze ta strona.
7638:  O Boże, przestań się tak ruszać!
7643:  Wybiłem, wybiłem, wybiłem.
7644:  Dobra.
7647:  Snajpimy.
7650:  Chyba, że jeszcze można go porazić w klatkę piersiową.
7653:  Spróbujemy.
7653:  Chyba nie.
7659:  Czy będzie grane How Was Legacy?
7660:  O, jak bardzo będzie grane.
7661:  Okej, spada, spada, spada, spada.
7667:  Przepraszam, co to było?
7669:  Przepraszam, co to było?
7672:  Co się stało?
7677:  Co się stało?
7679:  Ja nawet nie wiem, co się stało w tej chwili.
7681:  Gdzie ja jestem?
7684:  Bo jestem przynajmniej blisko.
7686:  Nie mam zielonego pojęcia, co się stało, no.
7688:  Totalnie.
7693:  Biedna Aloj.
7699:  Indyki podłe jak zawsze.
7700:  Pierwszy raz z tym cholerstwem walczy.
7705:  Ewidentnie trzeba spriorytetyzować... Wskażony długonóg.
7711:  Jeszcze to cholerstwo jest wskażone.
7714:  Ewidentnie trzeba spriorytetyzować zdjęcie wpierdlań słabszego, wycofanie się.
7719:  Tak, musimy... O Boże, naprawdę, teraz znowu mam hukproce.
7723:  Weź mi te hukproce, wsadź se w żyć!
7726:  Hukproce.
7727:  Pułapka.
7729:  Ooo, a to nie jest zły pomysł.
7731:  Wiecie co, to jest genialny pomysł nawet.
7738:  Wiecie co, damy dwie pułapki naraz.
7746:  Ustawimy sobie pozycję strzelecką tutaj.
7753:  Wskażony długonóg.
7757:  Tam jest wskażony złomiarz, dobra.
7759:  Długonogami się zajmiemy za moment.
7763:  Teraz oznaczymy złomiarza.
7769:  Nawet trzy dać mówić.
7771:  Dobrze, jeszcze damy ten tutaj.
7774:  Mam przeczucia.
7776:  Różnorodne.
7785:  Mogę się stąd wyrzucić.
7819:  Okej Chyba, chyba nie trafia to w niego Moi drodzy
7854:  Chodź!
7864:  O Boże, co?!
7868:  Widzicie, jednak nie zmarnowałem pułapek.
7871:  Teraz po prostu trzeba inteligentnie biegać tak, żeby one w nie wpadały.
7880:  Aaa!
7880:  Haha!
7881:  Dobra!
7882:  Bardzo dobrze!
7887:  Wpadaj w moje pułapki!
7889:  Żądam wpadania w moje pułapki!
7892:  Bardzo dobrze, pięknie.
7894:  Wpadaj, wpadaj, kretyn, kretyn, kretyn!
7896:  Co?!
7899:  Czemu?
7900:  Czemu?
7906:  Czemu nie zadziałała na niego puła... A masz.
7920:  On jest chytry, moi drodzy.
7929:  Pięknie!
7931:  Okej.
7932:  Mogę śmiało powiedzieć, że dzięki wiedzy, którą zdobyłem w Samouczkach i dzięki wiedzą zapośredniczonej z czatów, za co bardzo dziękuję, mój poziom satysfakcji z gry wzrósł krańcowo.
7950:  To nie jest gra, w której powinno się wbijać na Janka i wszystkich zabijać, absolutnie nie.
7960:  Ale nie mogę zebrać tej znajdźki, zesmucające.
7965:  Czy Krzysztof się cieszy, że będą zaklęcia niewybaczalne?
7967:  Krzysztof tylko dlatego kupuje Deluxe Edition, ponieważ oczywiście, że jest tak, że Deluxe Edition zostało... Czy to mogę to zebrać?
7975:  Super.
7977:  Tylko Deluxe Edition ma opcję areny, na której będzie można robić PvP zaklęciami.
7982:  No jeżeli ktoś myślał, jeżeli ktoś naprawdę myślał, że ja nie będę w tej jednej grze chciał zrobić PvP, to jest w grubym błędzie.
7991:  Jeżeli mogę awada kedawrować, to bębę awada kedawrował.
7996:  Nie ma innej opcji.
7998:  W Bespiteriuszu jest informacja o... O, racja!
8001:  Bespiteriusz jest pod N, ponieważ to są notes, katalog maszyn.
8007:  Tylko wiecie, mnie denerwuje strasznie to, że mi dźwięk przerywa w menu.
8011:  Długonóg, to chyba było to, co poznaliśmy, nie?
8019:  Jego twarda zewnętrzna skorupa chroni syntetyczne mięśnie i układy mechaniczne.
8028:  Zniszczenie worka na powietrze wyłącza dźwiękowy atak dystansowy i powoduje wybuch sprężonego powietrza, który zadaje obrażenia rozrywające wszystkiemu, co znajdzie się w pobliżu.
8046:  Zniszczenie anteny sygnału alarmowego wyłącza zdolność wezwania posiłków.
