🔴 Kika! | HOLLOW KNIGHT Livestream #5
🔗 https://www.youtube.com/watch?v=fBBSlGPGQxA

32:  Dziękuje za oglądanie.
6428:  Dobrze, udało się.
6432:  Nie no, widzę tego cienia!
6439:  Jezus, nie.
6443:  Okej, okej.
6449:  O!
6451:  Nie, nie wracam po cień, absolutnie nie wracam po cień.
6454:  Niech się pierniczy cień głupi.
6459:  Ser?
6459:  Tak!
6460:  Oczywiście, że tak!
6462:  Nieuczciwy przeciwnik!
6472:  Czyli da się to zabić.
6483:  Dobra.
6487:  Ci możesz teraz wywabić?
6490:  Co to było?
6492:  350... Co to jest 351?
6494:  Dlaczego dostałem 351 czegoś?
6503:  Ha ha ha ha ha ha!
6504:  Kot!
6509:  Dostałeś jedną esencję.
6512:  Apatur zbiera esencję.
6515:  Esencja może losowo dopchnąć z mobów?
6517:  Tego nie wiedziałem.
6524:  Good.
6528:  Ej, ale... Skakacze.
6531:  Ooo!
6533:  One nie wracają?
6534:  Gdzie 3000?
6535:  To to... Prrrrr.
6538:  Wszystkie geo, które mieliśmy, to już nie mamy, moi drodzy.
6549:  Good.
6552:  Wraca, jak się usiędzie na ławce?
6554:  Nie pocieszyliście mnie.
6558:  Okej.
6558:  Nie, nie, nie, nie, nie, niech on tutaj przyjdzie.
6560:  No, chodź, chodź, chodź, chodź, chodź, chodź.
6562:  Chodź, ptysiu, chodź, chodź.
6564:  Good.
6565:  Co?!
6568:  Skandal.
6571:  Prawdziwy gracz holu nawet nie liczy Geo.
6573:  Pocieszasz mnie, Altidżon, ponieważ ja nie umiem liczyć.
6575:  Ostatnio na Q&A uświadomiłem sobie, że nie umiałem policzyć 1000x1000.
6581:  Więc wszyscy, którzy mają dyskalkulię, nie martwcie się.
6583:  Nie jesteście sami.
6585:  Dla mnie było fascynujące, to ja bym parę osób...
6587:  które umieją liczyć, powiedziało, że oni to widzą w głowie.
6591:  Ja miałem tak, co widzisz w głowie?
6593:  Ja tego nie widzę.
6594:  I później sobie uświadomiłem, że jak ktoś mnie z kolei pyta, jak na przykład panuje nad długimi wypowiedzeniami podczas różnych wykładów, referatów i tak dalej, streama i tak dalej, to ja też to widzę w głowie właśnie.
6605:  To jest ciekawe.
6608:  Mam wrażenie, że to może być bardzo podobne widzenie w głowie.
6612:  Co się liczy?
6612:  Żatunek ludzi do ulicy właśnie.
6616:  Tylko, że wiecie, do...
6618:  Liczenia w razie czego mamy kalkulator, a do robienia wypowiedzeń dłuższych nie.
6625:  To jest ta jedna różnica.
6626:  AI się jeszcze musi rozwinąć ładnie.
6628:  Fajne te powiadomienia na YouTubie dostaję, jak już włączam Steam.
6630:  Dobry wieczór wszystkim, pisze Juliusz.
6632:  Witam Juliusza serdecznie.
6634:  YouTube, moi drodzy, nie odczuwa potrzeby dokonywania innowacji.
6639:  YouTube sam w sobie jest innowacją.
6642:  Jak mnożysz 10, 100 i 1000, po prostu dodajesz te zera na końcu.
6645:  Teorię znam, ale problem polega na tym, że mnie się myli, nawet jeżeli ja mam przepisać jakąś liczbę, powiedzmy, że tam byłyby na przykład 4 zera, to ja bym napisał 5 zer.
6655:  Ja bym tego nawet nie zauważył.
6657:  Dobrze, idę gdzieś do góry.
6658:  Mówicie, żeby w prawo iść, czyli tutaj.
6662:  Najcudowniejszy czarm, którego nie założę oczywiście.
6670:  Insect.
6672:  Quickslash.
6677:  To jest smutne.
6678:  Ja bym bardzo chętnie zagładał czarmy, ale niestety w tej grze nie ma noczy.
6686:  Gdzie ja jestem?
6687:  Aaa.
6703:  Dreamy na posągu jeszcze.
6705:  Bzzz, bzzz, bzzz, bzzz, bzzz, bzzz.
6713:  Nic to nie dało.
6716:  Ten czat się wyłącza trzy sekundy, a później się włącza.
6719:  Dokładnie to samo.
6720:  Co tutaj się dzieje?
6721:  Mówicie?
6723:  Smutne.
6724:  Czyli ten charm daje szybsze ciosy, mówicie?
6728:  No to nie brzmi jak złe rozwiązanie, to brzmi jak dobre rozwiązanie.
6732:  Okej, chciałbym dostać mapkę tego terytorium.
6737:  Mapa i terytorium.
6740:  Trzeba stanąć na tamtym cokole?
6742:  Teraz mi o tym mówicie?
6745:  To niedobrze.
6747:  Zresztą proszę przestać wydawać dziwne odgłosy.
6749:  Czy to ja wydaję dziwne odgłosy, czy gra wydaje dziwne odgłosy?
6752:  Gra zachęca mnie do wydawania dziwnych odgłosów tym, że gra wydaje dziwne odgłosy.
6756:  Melemu!
6758:  Papa nada.
6760:  Ostatnia próba.
6768:  Aha.
6769:  Czyli przyszliśmy tutaj po to, żeby usłyszeć opórze.
6773:  Doma, doma!
6774:  Dziwne odgłosy są najlepsze.
6775:  Też tak uważam, Kaziu.
6776:  Absolutnie.
6778:  Dziwne odgłosy są niedoszacowane.
6780:  Czyli wracamy na dół.
6781:  O Jezus, tutaj znowu.
6782:  Ale czekajcie, czekajcie, czekajcie.
6784:  O tutaj coś jest?
6785:  Tutaj coś jest na górze?
6786:  Czy nie ma nic na górze?
6789:  O!
6798:  Dlaczego jeszcze raz?
6800:  Nie idę już.
6802:  Dlaczego mam iść jeszcze raz do tej cholerny posąg?
6806:  Kirielejson.
6808:  Ciesz się jeszcze, że ja już się nauczyłem skakać.
6813:  Poczekaj, aż spotkasz mchowego proroka, czy on będzie opowiadał nam bajki z mchu i paproci.
6837:  To ja może jeszcze raz.
6842:  Skam.
6845:  Mówicie, że dołem nie przejdę, czyli trzeba i tak górą.
6851:  Drogo... Eliminacji.
6855:  Bajki z Mchu i Poproci były ładne, ja już nie pamiętam ich.
6859:  Ale czy to kogokolwiek zdumiewa, że ja czegoś nie pamiętam?
6862:  Dezinformacja na czacie, nigdy się nie wydarzyło.
6866:  Dopiero będzie zabawnie przy dodatku do Elden Ringa.
6869:  Założę się, że będzie ktoś, kto stwierdzi, że już przeszedł cały dodatek.
6873:  My może będziemy grali na premierę.
6875:  Ja założę się, że tak będzie.
6876:  Wprawie jest dużo pieniędzy.
6878:  W Hendo'rze dużo... Gdzie macie ul... Jaki ul?!
6883:  Gdzie jest ul? !
6896:  To jest Ul?
6906:  Do Ula tędy nie wejdziesz.
6908:  Przecież ja zwariuję!
6917:  Aaaa!
6919:  Tu jest jeszcze jakiś ul!
6920:  Świetnie!
6922:  Dobrze, teraz, teraz tu nigdy nie wyjdziemy.
6925:  Widzisz tylną ścianę ula, to fantastycznie.
6931:  To fenomenalne.
6932:  Czy możemy wyjść z tego miejsca i tu już nigdy nie wracać?
6935:  Idziemy po podwójny skok.
6937:  Idziemy po podwójny skok i nigdy już tu nie wracamy.
6943:  Ten ul nie otwiera się z tej strony, absolutnie.
6945:  Gdzie jest tutaj jakieś przejście?
6947:  O Jezu, tu nigdzie nie ma przejścia.
6949:  Co więcej, nawet nie pamiętam... O Boże, to jest znowu on.
6952:  Nawet nie pamiętam, gdzie było to potencjalne miejsce, gdzie jest podwójny skok.
6957:  To jest najzabawniejsze.
6963:  Nie zamierzam, nie zamierzam z nimi walczyć.
6973:  Koniec tego dobrego.
6974:  Koniec cholera tego dobrego!
6977:  Rozgniewali.
6979:  Ja myślałem, że Krzysztof oszalał już dawno temu.
6981:  To swoją drogą, ja po prostu osiągam kolejne stadia.
6985:  Podwójny skok jest na dół od kanałów, a my jesteśmy gdzie niby.
6989:  A!
6989:  O Boże, drogi!
6992:  Wszyst... Cały inpost do nas biegnie, moi drodzy.
6995:  Ale tu się ładnie farmi na nich.
6997:  Mam wrażenie, że idę w dobrym kierunku, bo to na pewno było w City of Tears.
7002:  Jeszcze nie byłeś w lokacji, gdzie jest podwójny skok.
7003:  Właśnie plan jest taki, żeby to nadrobić teraz.
7007:  Statek Matka Protosów.
7013:  Ale jest piękne.
7014:  On tutaj jest specjalnie po to, żebyśmy spadli do Jeziora Kwasu.
7028:  Mam bardzo złe przypuszczenia i przeczucia.
7059:  To jest kwas czy wrząca woda?
7061:  Szkodzi.
7072:  Ja tu nie mogę przejść!
7079:  Ja tu nie mogę przejść!
7086:  Nie wiem, osobiście poszło po pek, żeby być niewrażliwym na kwas.
7090:  To na pewno będzie znowu coś, co ja muszę założyć i nie mam nocza.
7094:  Czyli trzeba iść na górę.
7095:  Świetnie, fenomenalnie.
7102:  Cieszę się, że poczekaliście z tą informacją do czasu, kiedy zdążę trzykrotnie się zbłaźnić, czy ja na to mogę wyskoczyć, czy nie bardzo.
7114:  Odporność na kwas to jest perk.
7116:  Teoretycznie powinienem móc na to wskoczyć, ale pewnie nie mogę.
7123:  Odporność na kwas to jest pasywka.
7128:  Niedaleko, pokonanie bossa w kanałach otworzyło drogę.
7132:  Good.
7134:  Nie skacz.
7136:  Ha!
7140:  Tu, tu, to, to, to, to, to, to.
7143:  Nie lubię strasznie jak mi drgak powieka, to jest podobno brak jakiejś witaminy, muszę to ogarnąć.
7150:  O, irytujące.
7153:  Dobrze, że FromSoft nie zrobiło Hollow Knighta, by nie było mapy.
7155:  Ta mapa to i tak nic nie daje.
7159:  Powiedzmy, że ten kompas jest w miarę dobry, w miarę.
7164:  Tu, tu, tu, tu, tu.
7167:  Może my możemy tutaj jeszcze wyżej wejść?
7172:  Nie jest brak magnezu być może właśnie.
7176:  Tak!
7177:  To nie jest ławeczka, szkoda.
7184:  Możemy na górę, ale pójdziemy do tych kanałów raczej.
7189:  Okej.
7193:  Czy to tutaj są kanały?
7196:  Nie mam źle pojęcia.
7197:  Brak magnezu, potasu, nic nie ma.
7202:  Na górę potrzeba klucza, podpowiada podwodnobrody.
7204:  Jezus Maria.
7210:  Czy to zawsze musi we mnie walnąć?
7216:  Bardzo dużo magnezu jest w migdałach i pistacjach.
7219:  Po pierwsze, pistacji nie znoszę.
7221:  Migdałów chyba nie mogę.
7223:  Chyba.
7228:  Royal Waterways to są kanały.
7230:  No to my jesteśmy w Royal Waterways, bardzo blisko mamy do Royal Waterways w każdym razie.
7236:  Skurcze i inne rzeczy związane z mikroruchami niekontrolowanymi to jest magnes wyjaśnia Chinagiku.
7240:  Leć cały czas na lewo do posągu z wątaną na środku miasta.
7244:  Tam masz wejście do kanału.
7246:  I skrót przy okazji odblokujesz.
7249:  Royal Waterways.
7251:  To faktycznie jest bardzo daleko.
7254:  Zasmucające.
7257:  Przemęczenie?
7257:  To u mnie nie.
7259:  U mnie nie, Juliusz.
7260:  Ja jestem człowiekiem wypoczętym.
7266:  Uwielbiam to, że oni wyglądają wszyscy jak nadęci fabrykanci.
7272:  To ja się może wyleczę.
7275:  Brawo!
7276:  Brawo!
7277:  Brawo, girl.
7280:  Tutaj też teoretycznie możemy iść gdzieś na... Najpierw ławka, która jest tutaj.
7286:  Tu jest jakaś ławeczka?
7288:  Ja o tym nie wiem.
7289:  Aaa!
7290:  Nie umiem wskakać.
7292:  Siadł na ławkę.
7292:  Gdzie macie ławkę?!
7294:  Ona jest strasznie wysoko!
7301:  Eee... Przy stagu.
7304:  A tam!
7306:  Chciałem ją odblokowaną.
7307:  Dobra, dobra, dobra, mądre.
7310:  To potrwa.
7316:  Dobrze, to ja spróbuję... to ja może spróbuję tędy.
7320:  Przecież to się udało ostatnim razem.
7323:  Dobrze, udaje się.
7329:  Głupiec, dobrze.
7334:  Pieniądze są.
7341:  Map updated, dobrze.
7345:  Mam wrażenie, że nic się nie zupdate'owało, ale co tam.
7349:  Czyli teraz, moi mili, tutaj, na sam dół, wiem nawet gdzie, założyć quick slash.
7359:  Zrobię to specjalnie dla was i natychmiast to wyeliminuję.
7373:  Nie.
7380:  Dlaczego tutaj nie ma Quick Slash nigdzie?
7382:  To się pewnie jakoś nazywa idiotycznie.
7385:  Ja tego nie umiem znaleźć, dlatego... Wykwipuj dłuższy Long Nail.
7393:  Najpierw pod arenę żuka po odporność na kwas.
7395:  O, to mądre.
7397:  Drugi rząd, czwarty po prawej.
7401:  Drugi rząd.
7403:  Quick Slash.
7409:  No ja nie widzę!
7412:  No i co?
7418:  No jest szybciej.
7421:  Czemu nie mam założonego dashmastera?
7422:  Zgadnijcie.
7423:  Być może dlatego, że tu jest za mało noczy.
7427:  Dobra, macie rację, tym się lepiej.
7429:  To jest prawda.
7429:  Już pomijam tę magię i tak jej nie używam.
7434:  Ale nie jest dość szybki, jak widać.
7439:  Dobra, i teraz miałem gdzieś zejść na sam samiuteńki dół.
7451:  Dobrze.
7451:  Ehehe, beka stypiarzy.
7464:  Tu pamiętam, że szliśmy.
7466:  Byłem przerażony.
7467:  Czy słyszałem o grze Ultrakill?
7468:  Nie.
7470:  Jesteśmy w miarę bezpieczni.
7475:  Jeszcze trzy czarmy, będzie można kupić kolejny nocz.
7477:  Czyli wciąż za mało oje... o, dwa?
7480:  Do tego, żeby mieć dwa czarmy po trzy nocze.
7482:  To jest bez sensu absolutnie.
7484:  Lewo i na dół.
7485:  No to tak, też idziemy.
7487:  Rzeczywiście na dole tutaj nie skakaliśmy.
7490:  Teraz zginę.
7490:  Brawo!
7492:  Brawo, girl!
7493:  Brawo, girl!
7496:  Jezus Maria.
7526:  Oni krzyczą robę?
7527:  Naprawdę?
7530:  Polecamy zmienić Long Night na Mark of Pride, żeby mieć jeszcze dłuższy.
7535:  To byłoby cudowne, ale czy to zajmuje również notcha?
7538:  Moi drodzy, jestem... Tu jest jakoś bardzo brzydko.
7543:  Jesteśmy... Tak, jesteśmy na zadupiu.
7545:  To jest Nowa Huta, moi drodzy.
7547:  Takiego sobie zawsze wyobrażałem.
7549:  Potem tam po raz pierwszy się udałem i to wyglądało dokładnie tak samo, jak się spodziewałem.
7554:  Ściśle to...
7555:  Szlak niejasny, szlak niejasny trafi, szlak niejasny trafi, szlak niejasny trafi!
7566:  Co tutaj jest w dole?
7568:  Jezus Maria, ja tego nie chciałem zobaczyć!
7575:  On sobie żartuje ze mnie w tym momencie.
7580:  On tak, on sobie ze mnie żartuje.
7590:  Tak.
7591:  Tak, bo wiedziałeś, że tam skoczę, cholera jedna!
7595:  No to już przegrałem.
7603:  Krzysztof pisze, Angelika, co ty masz do Nowej Huty?
7605:  Mieszkam tu całe życie i nie polecam nikomu.
7609:  Dlaczego wysłaliście mnie w to paskudne miejsce?
7612:  Najgorsze jest to, że tutaj gdzieś była walka z bossem, o której mówi się, że tam jest odporność na kwas, ale ja nie umiem tam wrócić.
7626:  To jest najsmutniejsze.
7628:  Tam jest double jump właśnie, a okej, to też ważna rzecz.
7633:  No przepiękne miejsce generalnie oszczędzając, nie polecam.
7642:  Nie polecam.
7646:  Teraz założę się, że jak zacznę tutaj spadać, to spadnę źle.
7655:  Teraz się boję bardziej.
7667:  Okej, okej, udaje się, udaje się.
7670:  The Dachshund arrives when a king dies.
7673:  When a knight dies, pisze Janik Matematyczny, dziękuję ci za wsparcie od 15 miesięcy!
7680:  Tu jest na pewno jakieś mnóstwo poukrywanych rzeczy w tej lokacji, założę się.
7688:  Aaa... I?
7697:  Nie żartujcie sobie nawet ze mnie w tym momencie.
7707:  O nie!
7708:  To samo pomyślałem.
7712:  To samo pomyślałem.
7716:  Nie zrobisz tego bez double jumpa, ale te, które już zebrałem, to moje, tak?
7721:  To już moje!
7722:  Nikt mi nie odbierze!
7724:  Moje, moje, moje, moje!
7726:  Albo jakby powiedział nasz przeciwnik, który był bossem, moja, moja kupa gnoja.
7730:  Tak by było.
7732:  No więc rzeczywiście się tego nie da zrobić bez double jumpa, znaczy technicznie to by się jeszcze dało, ale nie będę próbował.
7738:  Wróciliśmy dzisiaj z Rzymu i naliczyliśmy w 4 dni 23 jamniki, pisze Danuta Trzaskowska.
7742:  We Włoszech mają obsesję na punkcie jamników.
7745:  Jaki mam kubek termiczny?
7746:  On się nazywa Mighty Mag.
7749:  Czyli potężny kubas.
7753:  Szek Tuckawa pisze, że tutaj kiedyś utknęła.
7755:  O nie.
7756:  Ale to wiesz, to wtedy wychodzisz z gry i przechodzisz od razu do ławeczki.
7760:  O tak, trzeba było wstać.
7766:  No i teraz trzeba znaleźć cień.
7777:  Teraz tak.
7779:  Trzeba się wziąć na sposób.
7782:  Nieee, sposób.
7784:  Wzięliśmy się na sposób.
7787:  Dasz się bez double jumpa, ale to jest trudnawe, czyli dla mnie niewykonalne.
7790:  Dobrze wiedzieć.
7793:  Okej.
7794:  Niech on za nami idzie, bardzo dobrze.
7796:  No chodź, chodź ptyś, chodź ptyś.
7798:  Ja z tobą nie zamierzam tam walczyć.
7806:  Bardzo dobrze.
7808:  Lokacja to starożytna dolina, tutaj znajdują się pozostałości antycznej cywilizacji.
7811:  Sugerujecie, że są pożerane przez te mole, które są na dole.
7815:  Zapewne.
7818:  Super wash for the win?
7824:  Ooo.
7835:  Nie, tutaj się tego nie da zrobić, ale... Ale to jest pewien pomysł.
7840:  To jest pewien pomysł.
7841:  Crystal Dash.
7844:  Tak.
7845:  Dla mnie tak wygląda Kraków.
7848:  No... No zwłaszcza huta.
7859:  No nie, znowu to... To jest nie on, tylko z... Dobra, jest.
7880:  Wiedziałem.
7882:  Po prostu nienawidzę tego cienia.
7883:  Nienawidzę go.
7887:  Ale dobrze, dobrze, dobrze.
7887:  Już nie jest źle.
7888:  Już nie jest źle.
7889:  Nie jest źle.
7896:  Fuck.
7899:  Brzydliwy.
7900:  Paskudne i wredne.
7902:  Czy to jest stare miasto w Warszawie?
7904:  Uwielbiam, Bartku, że używasz słowa stare miasto w stosunku do Warszawy.
7908:  Warszawiacy będą dostatecznie wkurzeni tym faktem.
7911:  Chociaż chyba to nie jest jakiś problem, jak się powie w Warszawie, że to jest stare miasto, ale mam wrażenie, że jeżeli w Warszawie powie starówka o Krakowie i o starym mieście, to będzie ło!
7920:  Łoj, oj, oj, oj, oj, oj, oj!
7925:  A, to jest ten.
7928:  Bieda szermierz.
7931:  Kluchem pisze, że warszawiacy mają auto wywalone.
7933:  Rozumiem.
7934:  To dobrze.
7935:  Tu przy ścianie jest przejście, pisze Zuzia.
7937:  Powiadasz.
7940:  Powiadasz.
7940:  Przy jakiej ścianie?
7943:  Hmm.
7946:  Na razie nie jest źle, moi drodzy, bo... Teraz tylko odnaleźć ławeczkę.
7949:  Najważniejsza rzecz.
7955:  Dobrze.
7956:  Paulina pisze, że Adam Tulaj mówi jako warszawianka z dziada pradziada.
7959:  Zresztą mówi się na starówkę stare miasto i nowe miasto.
7961:  A, okej.
7964:  W dół.
7964:  No mówi, ja wiem, że w dół, ale ja nie chcę w dół.
7967:  Czekajcie, bo tu jest jeszcze może to ukryte przejście gdzieś.
7970:  Coś mi mówi, że ono jest tutaj.
7971:  Popatrzcie, jakie ukryte przejście.
7974:  Ławeczka niedaleko.
7975:  O Boże, tak.
7977:  A!
7981:  Gdzie ja jestem?
7984:  Gdzie mnie wywiało?
7985:  Insekt.
7986:  Aha, czyli tu trzeba klucza, którego nie mam.
7999:  Pociąg.
8006:  Lord, dróg i strukturów dolin nie wyrzeźbiła, ni maszyna, ni robak, pisze Czerwony Lis.
8011:  Mówi się, że wszystko formowało się tutaj, aby kamienie posiadły wolną wolę.
8015:  O, do czegoś nas kierują, moi drodzy.
8019:  The Ancient Basin.
8027:  Tutaj w prawo do ławeczki?
8030:  Tu?
8032:  No, tu nie.
8043:  Co to było to?
8055:  Lokacja ważna, lore'owa, pisze Nemeczek.
8058:  Na górze po lewej jest materiał do ulepszenia Naila, jest za grube, ciężki przeciwnik.
8061:  O, nie, nie, nie.
8062:  Ciężcy przeciwnicy?
8063:  Niefajnie.
8064:  Wpis do dziennika.
8068:  Beka stypa.
8069:  Doskonale.
8074:  Doskonale.
8080:  Niepokoją mnie te chrzęsty.
8090:  O, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o.
8106:  O-ho-ho-ho-ho!
8108:  I reckon not Mary had richly steps!
8110:  O-ho-ho-ho!
8112:  We're pioneers, you and I, at least in recent history!
8117:  O-ho-ho-ho-ho!
8120:  112!
8120:  Za dużo!
8122:  Skandal.
8123:  Nad Kornifierem jest wesel.
8127:  Czym jest wesel?
8129:  Jak ja tam wrócę?
8131:  Tam się już nie da wrócić.
8134:  Nigdy!
8135:  I zobaczyć fontannę nad korniferem ważnym, ale GDZIE NAD?!
8141:  Tu nie ma nad!
8143:  Tu nie ma żadnego nady.
8147:  Chyba, że ten, ten dy.
8167:  Dobrze, jest.
