🔴 Co robić, gdy nauka i praca nas przytłacza? (ft. @BezSchematu) | ROZMOWA #4
🔗 https://www.youtube.com/watch?v=eueWEwF4KCo
BFP (Bartosz Filip Malinowski, Bez/Schematu)
KMM (Krzysztof M. Maj)

6:  S05 - Muzyka Muzyka
6038:  KMM - Powiedzmy, że to jest, nie wiem, piętnasty rząd czy coś takiego i on jest tutaj.
6042:  KMM - Patrzysz nie na...
6044:  KMM - Nie im w oczy prosto, tylko ciut wyżej.
6047:  KMM - W ten sposób, po pierwsze, jest iluzja optyczna, to znaczy każdemu się wydaje, że im patrzysz głęboko w oczy.
6052:  KMM - Nie pytaj mnie, dlaczego tak jest, tak jest i to wielu mówców wykorzystuje.
6056:  KMM - Po drugie, jeżeli patrzysz w ten sposób, ekstrawertycy bardzo często tak wykładają, czy mówią, patrzą tak, ludzie mają chaos, nie wiedzą, gdzie skupić wzrok, więc to jest jeszcze zaleta dla publiczności i ostatnia zaleta dla ciebie.
6070:  KMM - Widzisz ścianę, na przykład, widzisz okno, widzisz...
6074:  KMM - tłum przed sobą, ale nie widzisz pojedynczych ludzi.
6077:  KMM - A jak ja się skupiałem na tym, że tu jest jeden człowiek, drugi, trzeci, czwarty, piąty, niezależnie od tego, czy to było wystąpienie publiczne, czy koncert w Filharmonii, bo taki ktoś był kiedyś za mną, to ja podczas koncertu potrafiłem się wyłożyć na utworze, na którym się nigdy nie wykładałem.
6089:  KMM - Bo uświadomiłem sobie, że jest mnóstwo ludzi, którzy na mnie patrzą.
6093:  KMM - I w ten sposób trwale to przepracowałem.
6095:  KMM - To znaczy teraz dla mnie nie ma różnicy, czy mówię do 3 tysięcy ludzi, czy do 30, czy do 3.
6099:  KMM - co też się bardzo przydało na streamach.
6102:  KMM - Bardzo się cieszę, jak jest dużo ludzi, ale to jest dla mnie taka sama sytuacja poznawczo, jak jest ludzi 30 albo 300.
6109:  KMM - To wszystko jest kwestia przepracowania tego, więc to się da jak najbardziej zrobić.
6113:  KMM - I pamiętajcie, naprawdę nie ma nic złego w tym, że ktoś jest introwertyczny, bo to też nie oznacza, że automatycznie jest socjopatą, który nienawidzi społeczeństwa.
6124:  KMM - Możemy sobie tak żartować, ale to tak naprawdę chodzi o to, że człowiek regeneruje się wtedy, kiedy nie ma wokół niego tumultu
6129:  KMM - dużej liczby ludzi.
6131:  KMM - Być może właśnie będzie się lepiej czuło w spotkaniu jeden na jeden.
6134:  KMM - Nie wiem, Filip, czy chcesz coś dorzucić do tego, ale możemy iść do następnego komentarza w razie czego.
6138:  BFP - Idźmy do następnego komentarza.
6140:  KMM - Dobrze, nie pakuję cię.
6143:  KMM - Pytanie jest od Tormunda, który bardzo prosi, żebyśmy na to odpowiedzieli.
6147:  KMM - Mianowicie podczas realizowania najróżniejszych projektów, od czytania książek i oglądania filmów naukowych, po uczenie się do egzaminu na certyfikat FCE, odczułem nieustający stres, kończący się często wymiotami i bólami głowy.
6158:  KMM - Nie mogę poradzić sobie z tym problemem.
6159:  KMM - Czy moglibyście odpowiedzieć na moje pytanie?
6161:  KMM - Oczywiście, że odpowiem na twoje pytanie.
6163:  KMM - No ja mogę ci tylko powiedzieć tak, że ja miałem to samo, tylko daruję wam opisu, co u mnie wtedy wypadało, kiedy byłem zestresowany przed egzaminami.
6173:  KMM - Nie jest to twoja wina, tylko jest to wina egzaminatorów i stylu, w jaki sposób przyprowadza się do egzaminy.
6178:  KMM - To jest to, co ja mogę powiedzieć.
6180:  KMM - Druga rzecz, która przychodzi z czasem, ale możesz mi zaufać, jak spojrzysz na tę sytuację, w której się stresowałeś właśnie egzaminacyjnie, z perspektywy jakiegoś doświadczenia, zobaczysz, jakie to było wszystko bez sensu.
6192:  KMM - Tylko, że to jest coś, o czym się przekonujemy później.
6194:  KMM - Post factum trochę.
6196:  BFP - To, co ja mogę podpowiedzieć, to jest bezwzględnie musisz zidentyfikować źródło swojego stresu, bo to byłaby zbyt banalna odpowiedź, że to jest nadchodzący egzamin na certyfikat FCI.
6208:  BFP - To musi być coś więcej.
6210:  BFP - I znowu, może nie poradzisz sobie z odpowiedzią na to pytanie sam, ale jeżeli masz takie reakcje, że wymiotujesz, że masz bóle głowy, kiedy o tym pomyślisz, to znaczy, że masz
6226:  BFP - poważny problem, z którym musisz sobie poradzić, być może nie sam.
6230:  BFP - Bo to już jest skrajny sposób okazywania twojego organizmu, jak bardzo sobie z czymś nie radzi.
6237:  BFP - I ponownie, to nie jest egzamin, który jest problemem.
6240:  BFP - W twoim życiu pojawi się inna rzecz,
6243:  BFP - pojawi się inne wyzwanie i twoja reakcja organizmu będzie bardzo podobna.
6246:  BFP - Czy to będzie projekt w pracy, czy to będzie coś związanego ze studiami, czy to będzie jakaś sytuacja rodzinna, będziesz reagował tak samo, dopóki nie dotrzesz do źródła problemu i go nie przepracujesz.
6256:  KMM - Absolutnie tak, zgadzam się w 100% i znam też sporo osób, które właśnie dziedziczyły w ten sposób stres po różnych sytuacjach lękowych i to się intensyfikowało.
6267:  KMM - Jeszcze jeden mam komentarz dla was.
6269:  KMM - Jesteśmy tak mniej więcej za połową, więc musimy troszeczkę się streszczać.
6273:  KMM - Filip, pamiętaj, jak będziesz chciał zrobić przerwę, to dawaj znać, oczywiście.
6277:  KMM - Ja cały czas muszę mieć na względzie to, że ja jestem przyzwyczajony do 8-godzinnych streamów, prawda,
6284:  KMM - Ale, ale te pięć godzin z gadowła szanuję, szanuję.
6288:  KMM - Dragomira pisze, że... Pisze na ostatnią chwilę.
6291:  KMM - To jest fajne, bo Dragomira opisuje problem, a zarazem pokazując swój problem, nie?
6295:  KMM - Bo tak robię wszystko.
6297:  KMM - Kiedy tylko udaje mi się coś ogarnąć, zamknąć temat i wygospodarować sobie czas wolny, to zaraz dokładam sobie sama zajęć, bo jest jeszcze tyle rzeczy do niej zrobionych.
6304:  KMM - Sprzedać zbędne książki, wyprać firanki.
6306:  KMM - Jeżeli chodzi o wypranie firanek, mam bardzo prostą zasadę.
6309:  KMM - Nie mieć firanki.
6312:  KMM - Ja nie mam piranek od lat i nie żałuję absolutnie.
6315:  KMM - Tylko rolety, tylko rolety, moi drodzy.
6317:  KMM - Pouczyć się programowania, etc.
6319:  KMM - Wszystko fajnie, tylko nie przekłada się to na superproduktywność, a nieustanne poczucie, że jeszcze jest tyle na głowie.
6325:  KMM - Nie umiem przez to odpocząć, mam ośmiomiesięczne dziecko, wróciłem do pracy na część etatu i pomagam mężowi w firmie.
6330:  KMM - Mam wrażenie, że teraz na własne wyrzeczenie się zajeżdżam i nawet jeśli odpocznę, to mam potem wyrzuty sumienia, że mogłem w tym czasie na przykład posprzątać.
6338:  KMM - Znam teorię chyba, wiem, co powinienem robić, ale nie umiem tego prowadzić w życie.
6343:  BFP - No to ponownie powrót do macierzy Eisenhowera, bo tu widzę przemieszanie rzeczy zupełnie nieważnych i zupełnie niepilnych, które wymieszane są z kategorią rzeczy ważnych i pilnych, i pilnych, ale niekoniecznie ważnych.
6359:  BFP - Trzeba nabrać jakiegoś algorytmu,
6363:  BFP - I sam fakt, że zrobi się to ćwiczenie i wpisuje się w te ćwiartki rzeczy, które gdzieś wykonujemy powtarzalnie na co dzień, bądź antycypujemy, że się pojawią, jest ćwiczeniem dla umysłu, które uczy nas podchodzenia do tych rzeczy i podejmowania decyzji, zanim naniesiemy je potem na taką macierz.
6383:  BFP - To jest jedna rzecz, a druga to ponownie getting things done.
6386:  BFP - To znaczy, jeżeli nie zaczniesz wypisywać sobie tych tasków,
6390:  BFP - w Todoistie.
6391:  BFP - A Todoist ma taką fajną, prostą funkcję.
6394:  BFP - Color coding, czyli kodowanie kolorami jest dla nas bardzo istotne jako ludzi.
6398:  BFP - I tam jest taka fajna funkcja, która sprawia, że możemy dać czerwoną chorągiewkę, żółtą chorągiewkę, niebieską albo białą.
6406:  BFP - Czerwona to jest najwyższy priorytet.
6409:  BFP - Żółta to jest
6410:  BFP - powinienem zrobić, czy powinnam zrobić, ale jak nie zrobię dzisiaj, to się nic nie stanie.
6415:  BFP - I niebieska, nice to do.
6418:  BFP - To jest właśnie takie ani nieważne, ani niepilne.
6421:  BFP - Ale czerwona to jest i ważne, i pilne.
6423:  BFP - I biała to jest w ogóle bez chorągiewki, nie przypisaliśmy tam żadnego kryterium.
6427:  BFP - Jeżeli ty chcesz zacząć uczyć swój umysł, to to jest też bardzo ważne.
6431:  BFP - Mamy ten
6433:  BFP - poziom nad progiem świadomości i pod progiem świadomości.
6436:  BFP - Nad progiem świadomości jesteśmy w stanie zarządzać pewnymi rzeczami, widzimy rzeczy, które są na naszej liście rzeczy do zrobienia, czyli właśnie tzw.
6444:  BFP - list bądź checklist, jeżeli chodzi o powtarzalne czynności.
6448:  BFP - Jesteśmy w stanie oceniać zakres pracy, jesteśmy w stanie realizować te zadania.
6453:  BFP - To wszystko dzieje się na tym poziomie nad progiem świadomości, ale pod progiem świadomości jest to, czy ja się z tym czuję komfortowo, czy ja nabieram pewnego nawyku, czy to mi ułatwia.
6468:  BFP - Pod progiem świadomości jest właśnie to, że czuję się dzisiaj spełniony bądź spełniona.
6473:  BFP - Czuję, że zrobiłem, czy zrobiłam to, co miałam zrobić.
6476:  BFP - Nie czuję, że muszę zrobić więcej, a zatem teraz mogę odpocząć.
6481:  BFP - Albo nie czuję, że dzisiaj zrobiłam wszystko, wiem, że mam jeszcze pracę do zrobienia, ale mam ją zaplanowaną na kolejne dni, wiem jak do tego podejdę, a zatem mogę czuć komfort.
6492:  BFP - Zauważcie, że każde z tych zdań kończy się słowem mogę czuć komfort.
6496:  BFP - I to jest właśnie ten próg podświadomy, który nad prógiem świadomości w jakiś sposób programujemy takimi narzędziami.
6502:  BFP - Jezu, nie chcę, żeby to zarządzało jakiegoś NLP, którego nie cierpię.
6506:  BFP - A czym jest NLP?
6506:  KMM - Od razu powiedz.
6508:  BFP - Programowanie neurolingwistyczne i jakieś tam, to są generalnie zrobione przez właśnie takie na zasadzie hochsztaplerskiej rzeczy, które zostały podkradzione psychologii behawioralnej i poznawczej, przetrawione i wypuszczone w formie trochę takiej paraszamańskiej.
6524:  BFP - Na rynek w postaci książek, które mówią, że wszystkie rzeczy można przepracować, jeżeli tylko ma się dobre... Nie mów tego głośno, bo się tym mafaszyn zainteresuje i znowu będzie w TVP rzeczy robiła.
6534:  KMM - To jest przez Dominika Bossa.
6535:  KMM - Przez Dominika Bossa się o tym dowiedziałem.
6537:  KMM - Dlaczego on to nagłosił?
6538:  KMM - To jest straszne.
6539:  KMM - Nie, ale przerażające jest naprawdę to, że tacy ludzie potem...
6542:  KMM - To jest to, co też Filip poruszał z Marcinem jeszcze na łamach bez schematu, mówiąc o coachingu dobrym i złym.
6548:  KMM - Znaczy źli coachowie, źli mówcy motywacyjni, źli psychoterapeuci, szamani i w złym tego słowa znaczeniu czarownicy zyskują poklas, dlatego że pokazują proste rozwiązania.
6562:  KMM - Zauważcie, że to co mówi Filip, mam wrażenie, wymaga to doprecyzowania, to jest praktyka ostra, nie jest teoria.
6570:  KMM - Tak, macierz Eisenhowera jest teorią, ale to jest ćwiczenie praktyczne.
6575:  KMM - Musicie to sobie rozrysować, musicie to sobie rozpisać.
6579:  KMM - Ja stosuję coś bardzo podobnego, co się nazywa w tutoringu kołem zainteresowań dla człowieka, który przychodzi do mnie na seminarium licencjackie i dostaje coś, co mnie się wydawało, że to jest super.
6589:  KMM - Pełna swoboda, tak?
6591:  KMM - To znaczy, masz możliwość wybrania sobie takiego tematu, jak chcesz.
6595:  KMM - A ludzie mi mówią, no dobrze, ale ja nie mam żadnych zainteresowań.
6599:  KMM - I co wtedy, tak?
6600:  KMM - No wtedy wchodzi metoda koła zainteresowań, znaczy piszesz, rozczujesz sobie kółko i w każdej ćwiartce wypisujesz rzeczy, które robiłeś, robiłaś, robiłś przez cały miesiąc, tak?
6609:  KMM - I następnie trochę możemy wyostracać tutaj też metodę Filipa, zaznaczamy, priorytetyzujemy sobie, co było najfajniejsze, tak?
6616:  KMM - Co nam sprawiło najwięcej przyjemności.
6618:  KMM - Potem wymazujemy wszystko to, co nie sprawiło nam przyjemności i wybieramy z tych trzech, czterech rzeczy, które zostały, te, która z nich, spośród nich jest najlepsza dla nas.
6626:  KMM - I w którymś momencie metodą eliminacji dochodzicie do tego konkretnego czegoś, bez czego sobie nie wyobrażacie życia.
6634:  KMM - Co was najbardziej jara i interesuje.
6636:  KMM - I o tym piszecie.
6637:  KMM - Na przykład pracę dyplomową.
6638:  KMM - W takiej sytuacji.
6640:  KMM - I co?
6640:  KMM - I to jest teoria?
6641:  KMM - No tak, to jest teoria.
6642:  KMM - Usłyszałem ją na szkoleniu z tutorialingu.
6644:  KMM - Ale to jest praktyka.
6645:  KMM - To jest praktyka teoretyczna.
6647:  KMM - Tak można byłoby to nazwać.
6649:  KMM - Wykorzystując nazwę jednego z czasopism naukowych.
6652:  KMM - Tanzir pisze, ale co jeśli listy z rzeczy ważne, np.
6655:  KMM - nauka na kolejny egzamin, pochłania zbyt wiele czasu i nie da się zmieścić listy mniej ważne, np.
6661:  KMM - pomniejsze hobby?
6664:  BFP - No to już jest bardziej zaawansowane zarządzanie sobą w czasie.
6668:  BFP - Niektórzy mówią zarządzanie swoim czasem, niektórzy mówią zarządzanie sobą w czasie, bo czasem się podobno nie da zarządzać.
6675:  BFP - To jest zasób, którego wszyscy dostaliśmy dokładnie tyle samo, bez względu na to, jaki nie jest stan naszego konta.
6684:  BFP - To już właśnie ta bardziej zaawansowana szkoła mówi o, po pierwsze, optymalizacji pewnych rzeczy, powtarzalności, tworzeniu pewnych skryptów i algorytmów i szukaniu oszczędności w tym, co się robi, jeżeli to jest w jakiś sposób powtarzalne.
6702:  BFP - Jeżeli faktycznie masz takie poczucie, że rzeczy ważne całkowicie zdominowały twoją listę i jesteś przekonany, że one są ważne i trzeba je robić i nie masz czasu na rzeczy inne, które chciałbyś, to musisz zadać sobie bardzo fundamentalne, strategiczne pytanie, z czego muszę zrezygnować.
6721:  BFP - Czy wszystko, co jest dla mnie ważne jest niezbywalne?
6726:  BFP - Bo jeżeli powiesz mi, że jesteś samotną matką, która ma dwójkę dzieci i musi utrzymać dom i musi pracować i jak tylko skończy pracę, to wraca na drugi etat, odbiera swoje dzieci z przedszkola i zabiera je do domu, przygotowuje dla nich obiad i opiekuje się nimi, pomaga im w odrobieniu lekcji, kładzie je spać i myśli o tym, w jaki sposób utrzymać dom, a następnie także wejść na trzeci etat, jakim jest w ogóle zajmowanie się samym domem, a nie tylko wychowywanie dzieci.
6757:  BFP - to zgodzę się z tą, że to wszystko jest ważne.
6759:  BFP - I mało tego, większość z tych rzeczy jest po prostu pilna i niestety jedyna rzecz, którą znajdziesz jako przyjemność, to jest to, że na moment dziadkowie wezmą dwójkę twoich dzieci i wypijesz sobie lampkę wina i odpoczniesz, posłuchasz jakiś muzyki albo obejrzysz film i zaśniesz wcześniej i wstaniesz później.
6776:  BFP - Ale jeżeli nie jesteś samotną matką, bądź osobą z niepełnosprawnościami, bądź osobą, która naprawdę musi się zajmować kimś starszym,
6783:  BFP - i nikt inny tego nie zrobi, to jestem głęboko przekonany, że spojrzysz na tę listę rzeczy ważnych i będziesz musiał podjąć decyzję, której nie potrafisz podjąć teraz.
6793:  BFP - Czy ja naprawdę to wszystko muszę robić?
6795:  BFP - Bo jeżeli np.
6795:  BFP - tak jak ja kiedyś studiujesz dwa kierunki, a ja studiowałem dwa kierunki jednostki... To wszystko jest ważne.
6801:  BFP - Tak, to wszystko jest ważne.
6802:  BFP - Ale nie zadaję sobie pytań, ale czy ja muszę studiować dwa kierunki?
6805:  KMM - Nie, nie musisz.
6806:  KMM - Tak.
6807:  KMM - Jezus Filip, to jest przeważne to, co w tej chwili powiedziałeś, bo jak sobie przypomnę, jakie rzeczy były dla mnie ważne, to jest to dla mnie szokujące.
6820:  KMM - Mam zwyczaj, że nie mówię zwykle o prywatnych rzeczach na tym kanale, ale to będzie jako taka nauka dla wszystkich, którzy słuchają, żeby nigdy czegoś takiego nie zrobili, bo pamiętam, że
6829:  KMM - Jak moja babcia była w stanie terminalnym, to cała rodzina mi mówiła, że muszę bezwzględnie pójść do szpitala, no bo to był już stan terminalny i lekarze mówili, ale czy pani na kogoś nie czeka czasem?
6841:  KMM - A ja byłem ukochanym wnukiem babci, no i nie przyszedłem, ponieważ miałem kartkówkę z pierdolonej matematyki w gimnazjum.
6848:  KMM - To było dla mnie ważne.
6850:  KMM - Bo ja powiedziałem, no bo nie miałem wyjścia.
6852:  KMM - Co będzie, to był przedmiot, którym zawsze miałem największe problemy.
6855:  KMM - I ryłem przygotowywałem się do tego.
