Niedomag Iamnix jest szczęśliwy | ELDEN RING Livestream #5
🔗 https://www.youtube.com/watch?v=b-IJ3UyPu6w

26:  Dziękuje.
10240:  Czemu ja cały czas zapominam o tym, żeby poczekać do zmroku?
10244:  Przecież to jest jakaś katastrofa po prostu.
10248:  Skubany znalazł Don Pedro.
10249:  Ja totalnie losowo różne rzeczy robię.
10253:  To jest coś, co uwielbiam w open worldach.
10256:  Szkoda tylko, że nie mam dziennika, który pozwoliłby mi śledzić te wszystkie postaci.
10260:  Ale nie można mieć wszystkiego.
10266:  Warto iść na wschód i zachód Altusy.
10268:  No w Altusiu chyba jeszcze nie byliśmy.
10270:  Może raz, ale tak czysto eksploracyjnie.
10275:  No!
10279:  Teraz tak, mijamy wszystkie muminki i zmierzamy w stronę bossa, który podobno ma nas zachwycić.
10290:  Nokron.
10291:  Czyli podgrodzie tam, gdzie wybił krater.
10299:  Chciałem, żebyśmy przynajmniej jeden region mieli tak względnie wyeksplorowany, tak względnie, bo ja wiem, że tu jest jeszcze milion rzeczy do znalezienia.
10311:  Cieszę się, że Boston, że się Assassin's Creed Odyssey podoba.
10314:  Dobra rzecz to.
10320:  Fabuła brzmi idź do drzewa, a tak szczerze idź gdzie chcesz.
10324:  Wszędzie warto.
10324:  Ja jeszcze mam wrażenie, że w zamku mało eksplorowaliśmy i na pewno w Akademii mało eksplorowaliśmy.
10333:  I proszę bardzo!
10334:  Widzę łaskę!
10339:  Jeśli jest łaska, na pewno tutaj będzie boss.
10348:  Dobra, może tu jest boss.
10351:  Chciałbym bardzo.
10355:  Dlaczego skarabusze nie łapię?
10357:  Nie zauważam ich.
10361:  Okej.
10364:  Tu nic nie widzę.
10365:  Czy w Nolta grałem?
10366:  Nie, Spiral.
10371:  W stolicy najlepiej robić jak się zbierze wszystkie pozostałe fragmenty runu, a więc powieźliście się na górze Gleimir.
10378:  Mówicie tajemniczymi rzeczami i znakami do mnie.
10383:  Ok, nie widzę tutaj tego bossa.
10386:  Mam wrażenie, że go mogliśmy już zniszczyć wcześniej.
10395:  Ale mi pisze, że dla niego w tych nowych Assassinach jest za dużo nudnych, znajdzie kwabul upchanych.
10400:  Z drugiej strony, jak czegoś nie zdobędę, to mi szlag trafia, dlatego nie jestem w stanie koniec końców skończyć tej gry.
10405:  Ja w Origins się poddałem.
10407:  W Odyssey jest spoko, ale w Valhalla nie grałem z definicji.
10411:  Dobra, jeszcze sprawdzimy tam, naprzeciwko.
10416:  Ale wydaje mi się, że nic.
10418:  Zamku burzowego całego nowego to zejść pod mury.
10420:  Jest lore'owa ciekawa mała lokacja, jeśli mnie nie było.
10423:  Chyba nie.
10425:  Dwie wysepki na prawo od Akademii.
10428:  No to tu są te dwie wysepki.
10431:  Tu są te dwie wysepki.
10435:  Spróbujemy pod murami przejść samymi.
10438:  Ale wydaje mi się, że prawie wszystko mamy zoczone już.
10443:  Czego nie mamy, to tutaj tego.
10446:  Ewidentnie można tutaj przejść.
10452:  O. O bogowie.
10456:  Dzięki za oglądanie!
10492:  Dobrze.
10506:  Ciekawi.
10515:  Dalej płotka, dalej!
10517:  Tak jest.
10518:  Chodzi o te wysepki, po których jest łaska w Akademii.
10524:  To mnie się wydaje, że to są te.
10530:  Więc jeżeli... Ale mogliśmy tu być już.
10532:  Mogliśmy tu być, wiecie co?
10537:  Dlatego pewnie tego bossa tu nie ma.
10539:  Chyba, że ja czegoś nie pamiętam, ale to jest bardzo możliwe.
10543:  A jeszcze tutaj.
10548:  Nope.
10550:  Wydaje mi się, że zostało tu wszystko wyczyszczone.
10554:  To niebieski smok został pokonany już, a tutaj walczyliśmy z takim krabem kiedyś.
10561:  Tak, wszystko jest zoczone tutaj.
10563:  Dobra, w takim razie, without further ado, wracamy do pogrobna, bo podobno tutaj się dzieją rzeczy.
10572:  Nie wiem tylko, gdzie wrócić, więc wrócimy do... A może, wiecie co?
10577:  Pójdźmy na zamek jeszcze i zobaczmy, co tam się dzieje.
10580:  Na zamku.
10584:  Tak.
10587:  Tylko pytanie gdzie?
10588:  Komnata przy windzie nie.
10592:  Tu.
10594:  Las mgieł jeszcze.
10596:  Total Warhammer jest na epiku za darmo, Basiu, tylko że pamiętajcie, żeby nie brać Warhammera dwójki i trójki wtedy z innego serwisu.
10605:  Witamy Chaotic Chris.
10613:  Las Mgieł w Pogrobnie, dobra, tam się udamy potem.
10618:  A chwilowo zobaczymy sobie, czy da się tutaj zejść na dół zamku.
10623:  Urszula została opierdolona za niewinność i amniki dla Urszuli, zwłaszcza, że się za dawno nie zamianiczaliśmy.
10628:  Co się stało, Urszulo?
10648:  Tu pamiętam, że ktoś nas... O tak.
10668:  Dobra.
10694:  Ktoś nas jeszcze tutaj dożynać chce.
10699:  Teraz tak, tu podobno
10702:  Jest jakieś drzewo, które można zniszczyć czaty.
10706:  Czy powiedzą jakieś fantasy, gdzie główna postać boryka się z problemem nieśmiertelności?
10710:  Chyba nie znam takiego.
10726:  Dobra.
10727:  się dzieją jakieś rzeczy straszne.
10734:  Nie no, ale jak fantasy, to nie Dracula wtedy, Kostakowska jest polecana.
10740:  Okej, mam wrażenie, że tutaj nas nie było.
10745:  Tak, ewidentnie, w ogóle nie pamiętam, żebyśmy się tutaj znaleźli.
10749:  Mam wrażenie, że sporo nas ominęło na tym zamku.
10756:  Ok.
10767:  Ile jest jeszcze edycji Oscarów zanim się przemienią w Fame MMA?
10770:  Ale to już się nie stało?
10774:  Boże, przecież zniszczyłem go przed secondą.
10779:  Kto jeszcze tam nam zagraża?
10780:  A, ten.
10782:  Dobra.
10783:  Dużo jest tutaj tych straszliwych... Gdzie?
10790:  Gdzie?
10790:  Gdzie?
10790:  Gdzie?
10793:  Gdzie?
10793:  Gdzie?
10798:  Łaska!
10799:  Właśnie!
10800:  Myśmy nawet tej łaski nie odkryli.
10805:  Proszę bardzo.
10806:  Proszę bardzo!
10807:  Nic nie było odkryte tutaj.
10812:  Pamiętam, że była opcja skradamy się po cichą ścieżkę, albo wchodzimy z partyjna na ta główną bramę.
10816:  To jest właśnie ta druga opcja.
10817:  A, okej!
10820:  Przed teleportuje się do ogniska przed bossem i stamtąd przejść do garnkowego załuka naprzeciw.
10827:  Ognisko przed bossem.
10828:  Bogowie.
10830:  Tu jest główna brama.
10833:  Tu są jeszcze jakieś przedmioty radosne.
10834:  Tak, ale my nie możemy teraz używać teleportacji, więc wiecie.
10843:  Aaa, tu jest.
10849:  Rzekłbym, że to jest dość dobrze broniona ścieżka.
10859:  Oj, oj, oj, oj, oj, oj, oj, oj.
10861:  Oj, oj, oj, oj, oj.
10867:  Zaiste ciężko byłoby tutaj podołać.
10870:  Oj, ciężko byłoby.
10872:  Co tu jest napisane?
10875:  Atak z wyskoku, tego musisz szukać.
10885:  Dobrze.
10886:  Okej, tam są mury, na których kiedyś byliśmy.
10888:  Dobrze, dobrze, dobrze, dobrze.
10889:  Już zaczynam ogarniać powoli.
10892:  Tutaj się coś dzieje jeszcze.
10894:  Olbrzym.
10894:  Co?
10898:  Olbrzym.
10901:  Nic nie wiem.
10903:  Piękny jest ten zamek w ogóle.
10909:  Okej.
10910:  Teraz tak, czy my jesteśmy w stanie te bramy przynajmniej odtworzyć stąd, skoro... Proszę mnie, złotych runów.
10917:  Nie, nie jesteśmy w stanie je otworzyć.
10919:  A szkoda, bo byśmy sobie spora ułatwili.
10923:  Gwiazdy niech będzie chwała.
10929:  Przy łasce jest dźwignia do bramy?
10933:  Ma sens, ma sens.
10936:  Ma sens.
10946:  Dźwigni wprawdzie nie znalazłem, ale znalazłem zwykłe plebejskie odzienie.
10950:  Chyba, że dźwignia jest tu.
10957:  Anioł, o anioł.
10962:  Nie.
10963:  Tu jest miejsce, w którym już kiedyś byliśmy.
10966:  Tak.
10984:  Czy wy widzicie tu jakąś dźwignię?
10994:  To jest kołowrót, nie dźwignia!
10998:  Niedomagiamniks jest niesamowicie silny.
11009:  Niedomagiamniks ma przerąbane.
11017:  Uuuu... Uuuu...
11024:  Remedium Wezwania Zgiętego Palca.
11026:  Co to kuźwa jest?
11028:  Tu przyda się skakanie, dlatego nie poddawaj się.
11033:  Co za obrzydliwa łeż!
11035:  Wiarołomstwo!
11036:  Kłamstwo!
11037:  Ochyda!
11038:  Jakie skakanie!
11050:  Uuu.
11051:  Uuu.
11051:  Uuu, tajemnica.
11052:  Przed tobą przedmiot.
11062:  Nie wiem, czy tam należy przejść.
11065:  Ludzie się nabierają na te wiadomości o skakaniu.
11067:  Naprawdę?
11069:  Okej, sprawdzimy, co tam jest.
11071:  Przed tobą skarb, więc spróbuj skok.
11074:  Ja myślę, że przyjdzie taki moment, kiedy ja już się będę wyłącznie w ten sposób porozumiewał.
11078:  Uuu, strach.
11086:  Myśmy tu w ogóle nie byli.
11092:  Czy to coś niesamowitego?
11095:  Nie mam bladego pojęcia, ale sądzę, że ktoś tutaj mnie przygotowuje absolutnie na nic.
11106:  Komnata przy bramie.
11109:  Światło byłoby cudowne, gdyby wszyscy mówili w języku wiadomości z gier FromSoft.
11112:  Tak.
11113:  Ale to podobny język był akurat w Dark Souls 3, bo ja nie wiem.
11119:  Czy poziomie trudności czuć, że to From Software?
11121:  Tak, z Tam-117 czuć.
11129:  Dobra, no to alternatywa... ...jest taka.
11161:  Dobra, zmieńmy na to.
11168:  Jak to kocham.
11178:  Dobrze.
11181:  Dobrze, dobrze, dobrze, dobrze.
11182:  Tutaj coś jest jeszcze.
11183:  Okej.
11183:  Okej, okej, okej, okej, okej.
11220:  Ktoś jeszcze tu został?
11223:  Tak.
11230:  Aaa, jak to przyjemne!
11234:  Dobra.
11235:  I teraz tak.
11236:  Pisaliście, że... że, że, że, że, że, że trzeba przejść do bossa i wtedy będzie można łatwiej dostać się tam, gdzie ja pragnę.
11250:  Nie chciałem absolutnie użyć tego zaklęcia.
11254:  Wysłał się nam błyskamienny pocisk zwykły.
11262:  Okej.
11263:  Tu jest bardzo niebezpiecznie.
11264:  Nie.
11279:  Prosto powiedzieć, że jeżeli ktoś szyje z łuku, to należy się turlać, tylko jeszcze trzeba wiedzieć, gdzie jest ten łuk.
11290:  O tak!
11291:  Zrób to!
11303:  To było piękne.
11305:  Okej, ale tutaj my chyba byliśmy, tak mi się wydaje.
11311:  Tak, tu byliśmy.
11315:  Ja nie mam w takim razie zielonego pojęcia, jak trafić do tych podziemi, o których wspominaliście.
11321:  Zobaczymy sobie, czy czasem nie jest tak, że możemy się tam jakoś chytrze przedostać.
11326:  Co to jest?
11327:  Co to jest?
11328:  Co to jest?
11330:  Co to jest?
11330:  Nie wiem.
11333:  Więc tak, gdzie tu był boss room?
11334:  Bo to jest pytanie.
11335:  Godric z Szywanies, tutaj był boss room.
11338:  A tu była odostępniona cela, więc idziemy do boss roomu na początek.
11345:  Jamnicza Mitra, pisze Wojciech.
11347:  O, będziemy przy żółwiu, który jest jamnikiem.
11349:  Będziemy.
11360:  Tak.
11361:  Tutaj tak ewidentnie nie eksplorowaliśmy.
11365:  Może i złóżnie!
11373:  Dobra.
11379:  Ale nie wydaje mi się, żeby stąd się dało gdziekolwiek zejść.
11382:  Nie, no bo to jest arena z bossa, więc bez sensu.
11388:  Soty dla magów są ładniejsze niż zbroje?
11390:  No ba.
11401:  Tam.
11403:  Tam też nie.
11408:  Nie, tutaj była ta komnata.
11412:  Tu się nic specjalnego nie działo, chyba że tędy można faktycznie zejść.
11415:  Teraz do bramy i w prawo.
11418:  Dobrze, tu jest w prawo.
11422:  No.
11424:  Chyba, że do drugiej bramy.
11426:  Aaa, tam.
11428:  Czaję, czaję.
11429:  Dzięki, Brendo.
11432:  Szkoda, że tutaj nie można przywołać rumaka, byłoby radośniej.
11437:  Krzysztof zawsze wchodzi w złą bramę przecież.
11439:  To jest oczywiste.
11441:  Mam potrzebę ubicia jakiegoś bossa radosnego.
11444:  Potem las mgieł w pogrobnie.
11459:  Tak, w prawo miało być, czyli dobrze.
11468:  Hamstwo.
11472:  Jak to ukryta ścieżka?
11474:  Czemu?
11475:  Czemu?
11476:  Nie wolno!
11486:  Ależ myśmy tu byli.
11488:  Tu było przecież bardzo dużo dzbanów.
11495:  W tym jeden wielki dzban.
11506:  Tu jest rusztowanie, na które można wskoczyć.
11508:  Czaję.
11510:  Najpierw zniszczmy wszystkie dzbany.
11511:  Dobra.
11519:  Rusztowanie, na które można wskoczyć, to jest interesująca kategoria, biorąc pod uwagę to, że mnie się nigdy nie udaje wskakiwać praktycznie nigdzie, co nie zmienia faktu, że spróbujemy.
11533:  Skakanie!
11534:  Niech będzie chwała!
11537:  Tup, tup, tup, tup.
11538:  Tup od małych stóp.
11542:  O nie.
11542:  O nie.
11548:  Co to jest, co to jest, co to jest?
11549:  Krzysztof nie wie.
11563:  Okej.
11567:  Ale kusi, żeby tam wskoczyć.
11573:  Słusznie zostaliśmy skuszeni.
11576:  Zwycięstwo!
11578:  Nie no, na 1000% tutaj nie byliśmy.
11582:  O, lilia.
11584:  Patrz, kwiat!
11585:  To była wartościowa wiadomość.
11589:  Czemu nikt nie ocenia moich wiadomości?
11590:  Być może dlatego, że ich nie pozostawiam.
11597:  Dobra.
11602:  Przed tobą nieumarły.
11606:  Gdzie jest niby nieumarły?
11607:  O, jak ja już widzę.
11609:  Błyskamienny łuk.
11624:  Tutaj było bardzo dużo dzbanów, w tym wielki dzban.
11627:  Brzmi jak opis Sejmu.
11630:  Tak.
11630:  Jak śmiecie!
11649:  Wszystko zniszczyć!
11650:  Tam jeszcze jakiś jeden kretyn się na nas zasadza.
11664:  W każdym sensie wyglądamy coraz głupiej, mi się to bardzo podoba, pisze Fomka.
11667:  Przepraszam najmocniej!
11669:  Czy to jest głupi wygląd?
11671:  Czy to jest głupi wygląd?
11675:  Kto?
11676:  Co?
11679:  Ha!
11684:  Co za chamstwo.
11688:  Okej, to brzmi jak... To, czego szukasz, z pewnością jest blisko.
11695:  Skakanie.
11696:  Czy to dziura?
11696:  Ale eldeński krąg?
11698:  Nadal nic.
11704:  Przed tobą dom.
11712:  Chyba nie ma wyjścia.
11714:  O nie.
11725:  Skakanie, dlatego spróbuj odwaga.
11740:  Krzysztof, nie ma odwaga.
11742:  Odwaga brak, dlatego dziura.
11756:  W sumie.
11763:  Nie, nie szablony.
11764:  Słowa.
11769:  Pojęcia.
11773:  Czemu nie ma odwagi?
11776:  Boże, ile jest tutaj tego... tych strasznych rzeczy.
11780:  Strach.
11783:  Dlaczego nie ma odwagi?
11784:  To jest niesprawiedliwe.
11784:  Powinna być odwaga.
11786:  Jest wiara, obfitość, wszystko jest, tylko nie ma odwagi.
11790:  Hamstwo.
11793:  Hard ducha to jest za mało.
11796:  Odwaga się kończy, gdy w grę chodzi grawitacja.
11803:  No dobrze, powiedzmy, że hard ducha.
11813:  Aha, tu można po jednym.
11815:  Okej, bez sensu.
11824:  Poddaję się.
11828:  Chyba wolę jednak szablony.
11834:  Tu się przyda ogon.
11835:  Co?
11838:  Co?
11842:  Patrz, plama krwi.
11843:  W skrócie, żałosna osoba.
11846:  Co za wredne.
11852:  Chciałbym bardzo...
11858:  Okej.
11866:  Nie mam pojęcia, gdzie teraz iść.
11870:  Mam wrażenie, że tędy.
11873:  Ale to jest trochę bez sensu, bo przecież myśmy się... Aaa... Tu są drzwi.
11887:  Ha?
11890:  Aaa!
11894:  Chytre.
11896:  O nie!
11898:  O nie!
11900:  O nie!
11916:  Ha ha!
11917:  W dół!
11918:  Skaven!
11919:  Yes, yes!
11929:  Ty, ty, ty!
11932:  Ty, ty, ty!
11933:  Ty, ty, ty, ty, ty, ty, ty!
11934:  Ty, ty!
11936:  Ty, ty, ty, ty, ty, ty!
11938:  Ty, ty, ty, ty, ty, ty!
11940:  Ty, ty, ty, ty!
11941:  Hmm... Hmm...
11952:  Bądźmy ostrożni.
11955:  I dosłownie to, czego nigdy nie były nigdy.
11958:  Nigdy nie było nigdy.
11959:  Krzysztof, brawo.
11960:  Kiedy nigdy nie było podczas tego streamu.
11963:  Tutaj jest ważna rzecz.
11965:  Żelasty liść.
11968:  Naprawdę, naprawdę mówiłem.
11970:  Naprawdę.
11970:  Naprawdę.
11974:  Boss, mówicie?
11976:  Mało zostało już.
11978:  Mało zostało już many.
11980:  Ale powiedzmy, że to jest boss w pierwszym... ...miejscu, które napotykamy, więc nie powinno być jakoś mega trudno.
11990:  Kamień Kowalski.
11997:  Tajne przejście, a to niespodzianka.
11998:  No fakt.
12000:  Nikt się nie mógł tego spodziewać.
12008:  O, o, o, o, o!
12013:  Stóry!
12014:  Ta!
12015:  Dużo stórów!
12016:  Skaven!
12018:  Tak, tak!
12020:  Bardzo dużo!
12021:  Bardzo dużo bardzo niebezpiecznych!
12024:  Tak...
12030:  Chowa, dlatego czarowanie!
12033:  Tak, tak!
12041:  A!
12042:  Ten szczur jest większy!
12053:  Szczur, szczur większy, dlatego tu włożę czarowanie.
12058:  Tak!
12062:  Za kłamstwo.
12063:  Obrzydliwe kłamstwo.
12070:  Co?!
12071:  Zniknęło!
12078:  Czemu zniknęło?
12080:  Skandal!
12084:  Wszystko przez to, że zostaliśmy zbejtowani chamską supozycją, jakoby była ukryta ścieżka.
12091:  Nie ma ukrytej ścieżki.
12093:  Chamskie supozycje są chamskie.
12097:  Okej, this is bossable.
12100:  This is... This is bossable. ...
12118:  Ok, nie chcę być przy tym.
12130:  Nie chcę być przy tym.
12143:  Bardzo nie chcę tu przyjść.
12155:  Chyba szybsze zaklęcia będą tutaj skuteczniejsze.
12161:  Jezu, jakie to jest wielkie!
12168:  Ok, to chyba jest sposób.
12175:  Gdzie ja jestem?
12206:  O co tu wchodziłem?
12216:  Tak!
12220:  Czemu nie było boss... Czemu nie było bossowej muzyki, Radosło?
12223:  Te nasiono!
12224:  Czemu nie było radosnej bossowej muzyki w tej walce?
12229:  Ten boss jest jak czarne gluty z Daxos czy Wkurzenie Miłośnienia.
12232:  Miał totalnie losowy styl poruszania się.
12240:  A, jak jest... jak jest boss... opcjonalny, to nie ma muzyki.
12245:  Smutna sprawa.
12249:  No tutaj ciężko jest dotrzeć do tej lokacji.
12251:  Mnie się ledwo udało.
12252:  Bez pomocy czatów byłoby jeszcze ciężej.
12257:  Czy to krótki odpoczynek?
12259:  Na to wygląda.
12261:  Ooo!
12264:  Wąż, wąż!
12266:  Teraz już wiem, że chodzi o aluzję do Metal Gear Solid.
12273:  Teraz już wiem.
12279:  Z początku mam wrażenie, że ta czapka jest zainspirowana jakimś antycznym hełmem.
12282:  Pisze Chaotic Chris i według mojego researchu najbliżej do hełmu Trackiego.
12290:  Tracki Niedomak jest Tracki.
12300:  Sprawdź opis Pryszcza Księcia Śmierci jest w talizmanach.
12323:  Pryszcz księcia śmierci zwiększa wigor.
12325:  Jak to pryszcz?
12327:  Cuchnący... Cuchnący pryszcz zebrany z twarzy.
12336:  Podobno pryszcz ten pochodzi z oblicza księcia śmierci, który nigdyś nazywał się Godwin.
12341:  Ponoć, jako pierwszy z umarłych spośród półbogów miał pryszcze.
12346:  A nie, przepraszam, został pochowany głęboko pod stolicą w korzeniach złotego drzewa.
12350:  Pysznie, prawda kluchen?
12358:  To jest ryj!
12361:  To jest ryj!
12367:  Niedomagiamniks uciekał.
12370:  Ile sił w kulawych pęcinach, żeby oddalić się od ryja i pryszczy.
12377:  W Akademii Pana Grexa dostawało się piek i tutaj się dostaje pryszczy.
12380:  Tak, absolutnie.
12381:  I buziu widzę w tym tęczu!
12384:  Niedomagiamniks znów ma dzień nóg.
12387:  Niedomagiamniks jest najbardziej wytrenowanym niedomagiem w całym świecie, którego nazwy wciąż nie znam.
12395:  Wąż?
12395:  A to niespodzianka, zbliża się wąż.
12402:  Tu też nas nie było.
12404:  Wiem to, ponieważ świeci.
12418:  Ile sekretów!
12423:  Nie ma... nie ma many.
12425:  Głupi magus, nie ma many!
12440:  Przestraszyłem się.
12442:  Żelazne ostrze dostaliśmy.
12443:  Nie wiem, czym jest żelazne ostrze.
12450:  Sprawdźmy, czym jest żelazne ostrze.
12451:  Może będzie w kluczowych.
12455:  Zostaną tylko jeden klucz kamiennego miecza.
12460:  Żelazne ostrze i błysk kamienne ostrze.
12465:  Słyszę jakieś dźwięki tutaj.
12466:  Są dźwięki szczurów.
12470:  Przy tej buzi jest plama krwi do obejrzenia.
12473:  Wtedy popycha questa maga schabu?
12476:  Naprawdę, Mirfen?
12478:  Powróć do ryja?
12481:  Czemu nikt mi nie powiedział tego, jak byłem przy ryju?!
12487:  O, tutaj byliśmy.
12489:  Jak ja mam powrócić do ryja?
12491:  Przecież ja nie powrócę do ryja teraz!
12497:  Tam nie było tego, przecież.
12502:  Stop, moment.
12504:  Jezus Maria!
12512:  Okej, to jest tam, na dole.
