🔴 Baśń o dwóch Rannich, co ukradły księżyc — ELDEN RING: SHADOW OF THE ERDTREE Livestream #5
🔗 https://www.youtube.com/watch?v=K2IKluPDI78

144:  Dzięki za uwagę!
9836:  No dobrze, ale to wciąż nie rozwiązuje ci problemu armii, która jest wokół, z których każdy cię może trafić, to jest bez sensu absolutnie.
9849:  Raz, dwa, trzy, cztery, pięć.
9855:  Ma taki sam stagger jak główny boss.
9857:  Taki sam czas trwania staggera, czyli 6 sekund.
9863:  Nie jest nigdy na dolecenie.
9872:  Przypominam, że mam 90 inteligencji, więc na to...
9878:  Powinienem zadać znacznie większe obrażenia.
9886:  No oczywiście.
9887:  Kto tym razem mnie strze... A, strzela do mnie ktoś, kto powinien walczyć ze smokiem.
9893:  Czuję.
9896:  Te krzaki to boss, tak.
9897:  Znaczy miniboss.
9902:  Tak, tego typiarza on wciąż nie wyeliminował.
9906:  Dobrze, teraz go chyba wyeliminuję.
9912:  Albo nie.
9925:  Ile?
9925:  Ja dla niego zużyłem całą manę, zauważcie.
9930:  Całą.
9950:  Znowu trafi w ziemię.
9952:  A nie!
9954:  Dobra, koniec tej bolesnej męki smoka i waszej.
9963:  O Boże, pomyliłem.
9964:  Jeszcze pomyliłem eliksir na samym końcu.
9968:  Tak, to jest dokładnie jak w Skyrimie, nawiasem mówiąc.
9970:  Jezu, faktycznie.
9973:  To jest tak, to jest dokładnie jak w Skyrimie.
9974:  Okej.
9976:  Idziemy tutaj, już nieodwołalnie.
9981:  Bail i ten kopia jego z wczoraj, dwa co walczyły ze sobą, jeden w jaskini elektrycznej, to znaczy szósty smog.
9985:  Jest kopia Baila jeszcze jakaś?
9987:  Nie żartujcie sobie w tym momencie ze mnie.
9990:  Znaczy to jest jakiś żart, to co do mnie mówicie.
9992:  Żartujecie sobie i to jest wyrafinowany humor czatowy, którego ja nie zrozumiałem.
9997:  Pokłonięte ruiny murw.
10002:  Mam wrażenie, że tutaj będzie miejsce, gdzie potrzebujemy bardzo dużo many.
10006:  Oho, następna dziura.
10009:  Try finger, but hole.
10014:  Okej.
10017:  No, tak ewidentnie.
10019:  Tu się musimy wybrać później, moi drodzy.
10022:  Na razie uskutecznimy wędrówkę w miejsce, które oznaczyłem.
10026:  Tam chyba trzeba rzeczywiście spaść.
10032:  Skoro w podstawce jest kopiasta, to już wierzę, że we wszystko, ale to jest przerąbane, bo to jest jakby była kopia Ellenbis, nie?
10039:  Tak, tu są te dwa mosty, dobrze.
10042:  Budujemy mosty dla pana starosty.
10045:  Czy to jest tutaj?
10046:  Nie, jak ja stąd zejdę, to spadnę znowu i zginę.
10050:  Chyba trzeba... Jezus, faktycznie jest dużo run.
10053:  Pójdziemy sobie do tej łasuni i pójdziemy do pochłoniętych ruin morw, przeczeszemy je, bo coś tak czuję, że przez nie jest przejście.
10062:  Na przykład strzelaj Loreto z konia.
10064:  Strzelamy Loreto z konia, to jest wtedy mniejsze obrażenia są, wiesz Jakubie, zauważyłem.
10067:  Z konia wszystkie strzały są jakoś słabsze, dziwne.
10071:  Idziemy w tę zręczność, ponieważ nasza prędkość kastowania jest po prostu niewyobrażalna.
10079:  Dobra, pochłonięte ruiny Morf, czy są w tę stronę?
10081:  W tę stronę.
10082:  W tej wiosce jest dziura, która pozwala zajść.
10084:  Ja wiem, wertykalność świata.
10087:  Nie zaznaczona na mapie wertykalność świata.
10090:  To ładnie tutaj właśnie można zejść, tak mi się wydaje.
10105:  Ej, i to jest ładne.
10106:  To wygląda jak Petra.
10108:  Ta świątynia w Jordanii.
10110:  Zawsze chciałem tam się udać.
10114:  No a potem, potem się zdarzyło to, co się dziwne dzieje.
10117:  Tu się przyda kamienne astrolabium?
10120:  Say what?
10121:  Czym jest kamienne astrolabium?
10124:  A jeżeli ja zrobię... A jeżeli ja zrobię tak?
10132:  Eee!
10134:  Eee!
10136:  Da się!
10157:  Zaatakowali mnie staży z lichtarzami.
10164:  Złote łuki.
10174:  Dostaliśmy zaklęcie!
10179:  Trzeba było tylko 32 godzin gry!
10183:  Wow!
10184:  Oczywiście na wiarę, nie?
10185:  Wiadomo, że to nie jest takie zaklęcie, którego my chcemy wciąż.
10188:  Do tego trzeba jakieś 50 godzin gry, ale wciąż.
10193:  Łuki przypominają kolce.
10195:  Seria złotych łuków.
10196:  Okej.
10198:  Nie wierzę.
10202:  Wciąż wolałbym ulepszenie flaszki many, ale co tam.
10206:  Bo mnie akurat, jeżeli chodzi o liczbę zaklęć, to okej.
10209:  Fajnie byłoby dostać nowe.
10210:  Nie no, dostaliśmy podwójny księżyc Renalii, to trzeba uczciwie powiedzieć i przyznać.
10215:  Wprawdzie jest to beznadziejne zaklęcie, ale... Ale co tam, nie masz prawa, o nie masz prawa, to prawda.
10223:  Okej.
10231:  Denerwują mnie ci przeciwnicy.
10235:  Ile jest nowych zakręć w DLC?
10236:  Na razie znaleźliśmy dwa, Jakubie.
10239:  A jeżeli chodzi o nowy rynsztunek, no to znaleźliśmy kilkadziesiąt sztuk.
10247:  Cóż tu dużo mówić.
10249:  A to nie jest tak, że ja jakoś, wiecie, dużo pomijam.
10251:  Staram się eksplorować wnikliwie, jak już się znajdę w jakimś miejscu, to kawałeczek po kawałeczku idzie mapa.
10258:  Co 42 nowe zakręcia w DLC, pisze Artur.
10267:  Trochę.
10271:  Podzielone przez szkoły magii.
10275:  Czyli pewnie dla mnie będzie z 15.
10277:  Jest przecież ta szkoła smocza, złote inkantacje.
10282:  Jest magia złotego kręgu.
10286:  Nie złotego kręgu, złotego zakonu, golden order.
10290:  A, 14 nowych zakleń i 28 ingentacji.
10293:  Powiedziałem, że będzie kilkanaście?
10295:  Powiedziałem?
10299:  Czy opłaca się zabijać te piece?
10300:  Wiesz co, Venomek?
10301:  Tak, no dla satysfakcji.
10304:  Coś tam z nich dostajesz zawsze.
10307:  Ale czy jest coś konkretnego, co bym mógł powiedzieć, że wow, że tak, absolutnie?
10311:  To nie bardzo.
10312:  Czy nie macie wrażenia, że właśnie zgasiłem swoją lampkę?
10316:  Aha, ja nie mogę jej odpalić z jakiegoś względu.
10319:  Na drabinie nie można odpalić lampki.
10325:  Okej.
10328:  Wręcz tylko zmiana animacji pisze Nabi z Nanobi.
10332:  No, screena, statystyki, a żeby zaklęcie zaprojektować to trzeba się postarać.
10337:  No nie jest proste projektowanie zaklęć na pewno.
10340:  Dużo ludzi nawet o podstawce mówiło, że są słabe zaklęcia, bo wszystkie wyglądają tak samo.
10344:  Ja się nie zgadzam z tym.
10346:  Aczkolwiek na pewno mogłaby być większe zróżnicowanie.
10349:  Gdzie ja się znalazłem?
10350:  O, w tym miejscu, w którym chciałem.
10352:  No nie do wiary.
10353:  Jak raz.
10354:  Czyli widzicie, idziemy cały czas do tej katedry teraz.
10356:  Bardzo dobrze, czyli za czwóreczką.
10360:  A w tak zwanym międzyczasie tutaj przeczeszemy to miejsce i zobaczymy, co tu się dzieje.
10364:  Przed tobą stado i uważaj potężny wróg. ...
10376:  No nie lubię tego stada faktycznie.
10380:  Jak zabijać te piece?
10382:  Jeżeli chodzi o ich zabijanie, trzeba im wstawić stagera.
10385:  Czymkolwiek możesz, wal w nie.
10389:  I potem zabijasz je jednym ciosem prawie.
10392:  Nawet mnie się to udało.
10396:  A ja mam build anty-staggerowy.
10397:  Yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
10408:  Ale dostajemy dużo tych pękniętych garnków.
10415:  Nie zauważyłem, że to stado jest też tutaj.
10419:  Faktycznie strasznie dużo tych cieni.
10422:  Mi wydają denerwujące mnie dźwięki.
10435:  Hehehe, nadsłojtys!
10438:  Jest i on!
10446:  Nie jest potężny przeciwnik, bez przesady.
10456:  Za blisko już jestem.
10460:  Wdupi mi jakieś krwawienie czy coś takiego.
10472:  Widziałem, że automatycznie robię dwa role.
10487:  To jest jak rzeźnik, a nie nadsłojtys.
10491:  Świeże mięso.
10499:  Jestem w kącie, jestem w kącie.
10500:  Nic nie zrobię.
10516:  Chciałem zobaczyć, jak się przeciwnik tak lokuje w koncie.
10519:  Bardzo bym chciał to zobaczyć.
10525:  No i znowu musimy walczyć z milionem przeciwników.
10549:  Wszyscy?
10551:  Nie.
10555:  Wszyscy.
10557:  Jeszcze nie wszyscy.
10560:  Może tego Natsuitysa też walniemy tym.
10566:  Tak, tak.
10586:  Dobra, muszę się odfokusać, bo ja nic nie widzę.
10598:  Tak.
10600:  Good.
10603:  Koniec z tobą.
10611:  Good.
10612:  Porobione.
10614:  Zmieniliśmy Amlena do tego Radagona.
10615:  To mądre, swoją drogą.
10616:  Zapomniałem... Właśnie się dziwię, dlaczego tak wolno kastuje.
10621:  Patrzcie, to jest najlepsze świadectwo tego, jak bardzo nierozwinięty jest dla Maga DLC.
10629:  Ani jeden amulet jeszcze nie zastąpił tego, który miałem poprzednio.
10634:  Nieprawdopodobne.
10641:  Kukri.
10643:  Coś mi to przypomina.
10645:  Coś mi to przypomina.
10649:  Tak samo wiecie, zaklęcia cały czas stosuję te, które miałem w podstawce.
10657:  No smutne to.
10660:  Prawda jest taka, że jedynie się cieszę tymi perfumami.
10662:  Właśnie to jeszcze musimy ogarnąć.
10676:  Brawo.
10676:  Koniec zabawy.
10682:  Ponieś swoje runy.
10683:  O Jezu, zapomniałem o nich.
10687:  To jest nieprawdopodobne.
10689:  W Soulsach ja bym biegł za tymi runami, stresowałbym się niesamowicie.
10692:  Tutaj?
10693:  Nie, runy?
10695:  Boże, ja tutaj umarłem.
10696:  Najgorzej.
10699:  Wszystko przez to, że nie miałem mojej lampki.
10701:  Dzięku... ooo, lampunia.
10705:  Bądź gdzieś i odstawiaj od mojej podstawki.
10706:  W drugą stronę, w tę niedobrą.
10709:  Jezu, ilu tych przeciwników tutaj, no litości!
10714:  Aaa, most jest zerwany.
10717:  Jakie to radosne, że ta mapa o tym nas informuje.
10722:  Myślicie, że... Nie, no my musimy tutaj pewnie przeskoczyć.
10725:  O, o, o, o, coś tutaj widzę.
10731:  No tak.
10749:  Dobra Myślę, że się powinno udać To są słynne ostatnie słowa Tak właśnie
10785:  Nadswojtys?
10786:  Ich jest więcej!
10790:  O Boże, o Boże, o Boże.
10792:  Odfokusować, odfokusować.
10793:  Uciec.
10802:  Mhm, mhm, mhm.
10802:  Jezus, jakie to jest wredne, te cholerne sekwencjonowane ataki po prostu, no!
10807:  Jeden, raz, dwa, trzy!
10809:  Raz, dwa, trzy!
10812:  Jezus Maria!
10828:  Raz przerwiecie sekc... yyy... te... sekwen... znaczy nie inaczej.
10832:  Raz nie unikniecie w sekwencji, koniec.
10834:  Jezus Maria.
10847:  Trzeba tego Nutswitza wyeliminować.
10849:  Mhm.
10864:  Jest nadsłojtys.
10869:  Nie ma nadsłojtysa.
10871:  Perfumy nie zużywają punktów skupienia.
10877:  Okej, no ale wiesz, trzeba je najpierw znaleźć.
10881:  Dzięki za trybut, Damianie.
10883:  I jak je znajdę, to wtedy ich wypróbuję bardzo chętnie, ale nie mogę na razie ich znaleźć, ponieważ otaczają mnie zewsząd wrogowie, którzy atakują mnie w sekwencjach.
10901:  Dobrze.
10907:  Więc ja mógłbym mieć zamiast katany, prawda?
10910:  I tyle.
10912:  Ktoś tu jakoś skomentował.
10913:  Po pierwsze lewo.
10916:  Przed tobą cenny przedmiot.
10917:  Zbliża się wąż.
10919:  Okej, sprawdźmy, czy tutaj nie było tego cennego przedmiotu, bo może.
10925:  Obiecał show case nowych czarów.
10926:  Nie, to jest po prostu miliard przeciwników.
10928:  Wiecie, tutaj ja może zanim znowu zginę, to ja przynajmniej postaram się.
10934:  I tu jest trzeci nadsłojtys!
10938:  Dwa to było za mało!
10951:  I dosłownie cała wioska jeszcze została cieni.
10959:  Przynajmniej dostajemy regenerację tego wszystkiego.
10965:  A, i dostałem garnek.
10968:  Chyba te garnki są właśnie na golemy, mam wrażenie.
10972:  To są jakieś potężniejsze garnki.
10975:  Masz perfumy w ekwipunku znalezione.
10977:  Tak, ale nie skalujące się z moimi umiejętnościami, a ja chciałbym te ogniste, skalujące się z inteligencją.
10982:  Chciałbym wreszcie dostawać coś, co się skaluje z moim buildem, wiecie tak?
10985:  Wiemy, że to jest... Wiemy, że za duże wymagam, ale... Ale cóż...
10994:  No tu jest akurat wyjątkowy Death Leaper w postaci, wiesz, wyjątkowy, bo opierający się w zasadzie tylko na szukaniu przedmiotu, więc ja też dlatego staram się maksymalnie tę lokację, o właśnie, przeszukiwać w poszukiwaniu ważnych rzeczy, ale dostaję jakiś zębaty cholerny bit, czyli 684 broń.
11015:  I jak na razie zero kostura.
11016:  Twoje miejsce jest w słoju.
11019:  W słoju.
11020:  Czeka na ciebie rychła świętość.
11023:  Wyszć miał jeden cel.
11025:  Okej.
11027:  Głębokie.
11033:  Głębokie.
11036:  Pójdziemy do słoja.
11044:  Przejdziemy ziemię pomiędzy, przejdziemy królestwo cienia.
11048:  I będziemy słojami.
11058:  Dobra.
11061:  Ojej.
11062:  Myślałem, że... Czekajcie, a czy ja nie zostałem czasem bardzo dużej liczby run?
11072:  10 tysięcy razy 2.
11082:  14 tysięcy, może nie wystarczyć.
11084:  Nie.
11086:  Na pewno nie masz żadnych perfum pod int?
11087:  Na pewno.
11096:  Butelka perfum chłodu?
11099:  A!
11101:  Ona się skaluje z inteligencją.
11104:  I butelka perfum zabójczej truciznicy.
11106:  To mi umknęło w ogóle.
11107:  To czekajcie.
11109:  To zróbmy sobie tak, żeby mieć tutaj te perfumy chłody.
11111:  Zobaczmy, jak to działa.
11115:  Czy ja to mogę jakoś ulepszyć u kogoś?
11119:  Wiecie może, czy nie wiecie?
11121:  Na pewno się to jakoś ulepsza gdzieś.
11154:  To ja może to zwizualizuję.
11162:  Tu jest boss, tak?
11167:  Tu jest arena.
11171:  Tu jestem ja.
11175:  To jest zasięg moich perfum.
11179:  A to jest zasięg bossa!
11186:  Czuję się artystycznie niezmotywowany, żeby używać tej nowej broni, ale może będzie ona dobra do walk z wieloma przeciwnikami.
11198:  Zobaczymy.
11201:  Czy jest jakiś przeciwnik?
11202:  Jest.
11203:  O, psiuncie.
11204:  Bardzo dobrze.
11206:  A, okej, tu...
11216:  Jeszcze ulepszymy, żeby test był właściwy i... No, ale to tyle w temacie na razie, jeżeli chodzi o zasięg, bo nie sądzę, żeby zasięg był większy, a generalnie o zasięg chodzi tutaj, jeżeli chodzi o takie obszaróweczki.
11229:  Tak myślę, nie?
11236:  Fajna zwiecha była.
11239:  Zresztą rzuca powietrzem z zamrażarki.
11241:  Tak, to jest upgrade do chusteczek do nosa, którymi obrzuca się z wieżyczek skawenów na pierwszym poziomie rozwoju fortu.
11257:  Słyszycie to, co ja słyszę?
11258:  Ooo, sfora!
11263:  Czekajcie, mam perfumy, zginiecie.
11266:  Wilki, najgorszy przeciwnik Geralta powraca.
11275:  Zasięg ma znaczenie.
11276:  No wiecie, nieprzypadkowo ten miecz jest OP.
11282:  I używam go, mimo że magia lodu nie jest moją ulubioną.
11287:  A tutaj absolutnie nic nie było.
11290:  JELUNEK!
11293:  Nimo!
11294:  Zabity.
11295:  O, tam coś jest, tam coś jest, tam coś jest.
11329:  Gdybym zginął w poszukiwaniu tego grzyba,
11337:  Moja wściekłość byłaby nieukiełznana.
11341:  Prawdopodobnie grzyb.
11345:  Co mówi człowiek, który nie mył stóp przez miesiąc?
11347:  Prawdopodobnie grzyb.
11364:  Prawdopodobnie sfora.
11367:  Fora ze dwora.
11379:  To nie jest jamnik.
11382:  O, biały wilk!
11383:  Geralt!
11385:  Co ty tu robisz?
11388:  Na dole mapy jest Cypels z zejściem do głębi.
11390:  Jest tam bardzo sympatyczny boss.
11391:  A to wiem, byliśmy tam żywy ogniu.
11394:  Byliśmy tam, odblokowane jest nawet miejsce laski.
11400:  Coś mnie atakuje, prawda?
11401:  Znowu.
11405:  Tu jest następny... Okej, tu jest następny olbrzym.
11412:  Tutaj powinna być łasunia gdzieś w pobliżu, moi drodzy, ale my już wiemy, jak sobie z olbrzymem radzić, pod warunkiem, że nie będzie tutaj innych wrogów.
11459:  Chyba, chyba nie działa
11466:  Chyba nie działa On cały czas ma ten sam atak Ej, nie działa
11493:  Może tu jest znowu ten kazus, co wcześniej.
11496:  Tak.
11498:  To też jest gimmick.
11500:  Znów garnek ze wzgórza.
11506:  O Jezus.
11509:  To trochę dużo jest tych olbrzymów, których się garnkami eliminuje.
11514:  Nie uważacie?
11516:  Jak dla mnie trochę za dużo, ale zbliżamy się przynajmniej do tej katedry chyba.
11519:  Fakt nie wiem.
11520:  Boże, jaki to ma zasięg.
11526:  Jest tutaj bardzo dużo wilków i nic więcej.
11529:  Czyli podsumujmy, wielka lokacja, w której są wilki i koksownik.
11536:  Okej.
11540:  To nie fajnie.
11542:  Lubię jednak, jak da się pokonać bossa na jeden, więcej niż jeden sposób, ale... Co tam ja wiem?
11553:  Dobra, tutaj nie wskoczymy.
11557:  Do katedry dalej.
11558:  Chyba jest inna katedra, chyba są dwie katedry.
11560:  Aha, nie otworzę mapy.
11562:  Co to, jak to ma do los, do otworzenia wioski?
11564:  Ja znam, znam grę, znam.
11566:  Niektóre kawałki dorównują Plague Tale, okej.
11569:  Dobra wiadomość.
11571:  Okej, to czekajcie, może spróbujemy zrobić ten garnek w takim razie.
11575:  Bo trochę szkoda, że nie znam tego gimmicku i nie wiem, o co w nim chodzi.
11581:  Czyli co?
11584:  To nie tutaj.
11587:  Tworzenie.
11590:  Garnek ognia.
11603:  Rzuć, żeby pojawiły się mściwe upiory.
11605:  Garnek przeklętej krwi.
11609:  Duży, wulkaniczny garnek.
11614:  Myślicie, że to jest to?
11620:  Aha, mogę tylko jeden zrobić.
11623:  Duży garnek ognia lub duży garnek pieca.
11625:  Chyba takiego nie mam, mam tylko duży wulkaniczny garnek.
11631:  W katedrze będzie quest, który prowadzi do lokacji z dużą ilością fragmentów ostro drzewa.
11634:  Właśnie go robię.
11635:  A, okej, to dobrze, tam idziemy.
11640:  Tylko, że wiesz, mam jeden tylko do stworzenia.
11643:  No dobra, stworzę.
11649:  Jak się w ogóle tego używa?
11658:  Aha.
11660:  Mogłem się domyślić, że nie tutaj.
11662:  Nie wiem, jakoś... Nie miałem nigdy fetyszu, żeby rzucać garnkami w tej grze.
11669:  Pewnie to jest tutaj jednak, ta...
11677:  Przecież jak ja mam tym rzucić?
11679:  Oznaczyć i rzucić, tak?
11682:  Jezus Maria.
11684:  Dobra, zobaczmy jaka jest instrukcja od graczy wpierw.
11689:  Bo ja nie mam pomysłu.
11693:  Wrzucenie ogniem w coś, co płynie to chyba średni pomysł.
11696:  Ja już się nauczyłem nie kwestionować głupot w tej grze.
11700:  I realistycznych głupot w sensie.
11704:  Wejść na górę i wrzucić ją do koksownika.
11707:  No fajnie, tylko jest jeden zasadniczy problem, który oznacza, nie wiem, brak systemu targetowania.
