🔴 WIEDŹMIN (SEZON 3) — odcinek 1-2 | Recenzja ze spojlerami #1
🔗 https://www.youtube.com/watch?v=ZaSTOY_r21E

12:  Dziękuje za oglądanie.
7620:  To nie jest strój czarodziejki, to jest strój, który ja miałem ubrany w szkole podstawowej, jak usiłowałem się przebrać za wampira.
7629:  Tak nie wygląda postać z serialu, gdzie jest nawet, nie wiem, nawet 1 milion na odcinek, powiedzmy, tak?
7636:  Bez przesady.
7638:  Tak, to jest Filipa, prawda?
7640:  To jest Filipa Eilhart, tak mi się przynajmniej wydaje.
7645:  Czemu jaskier ma pierścień na klacie?
7647:  Nie wiem, nie wiem, moi drodzy, ale myślę, że to jest najmniejszy element, który powinien nas zdziwić.
7653:  Ja nie ogarniam tego, co się dzieje tutaj, więc kontynuując, proszę bardzo, drakary wspaniałe, które zostały stworzone, potwory wreszcie, o, potwory może, design potworów, bo o tym sobie sporo mówiliśmy, które mają sens, są związane z miejscem, które zajmują, z lokacją jakąś, są zróżnicowane, interesujące.
7673:  Co więcej, to nie jest tak, że CD Projekt Red ma opatentowany ich wygląd.
7677:  Banshee, Południca, Północnica funkcjonują.
7680:  Bożątka jak najbardziej w mitologii słowiańskiej są, chociaż mitologia słowiańska, pamiętajcie, konstrukt XIX-wieczny, a nie coś, co funkcjonowało.
7687:  Nie wiemy, jaka była mitologia słowiańska, ponieważ chrześcijaństwo zadbało o to, żeby wszystko wyciąć.
7693:  I proszę bardzo, baba wodna, która się... Wszystko to można było jeden do jeden gulę przenieść do serialu.
7701:  Dlaczego dostaliśmy jakiegoś tocznika?
7703:  Jaki dziwny...
7705:  dziwnego żuka gnojowego, który toczy się na Ciri, w kierunku Ciri.
7711:  Jaki to ma sens?
7712:  I naprawdę nie byłbym w stanie to zrozumieć, gdyby jeszcze te potwory były tak interesujące, chociażby jak fantastyczne zwierzęta, jakie znajdzie.
7719:  Gdzie znaleźć ten bestiariusz?
7720:  To jest cały czas artbook do edycji kolekcjonerskiej Wiedźmina Trzeciego Dzikiego Ogonu.
7724:  Skadi, nasza moderatorka, wspomina, że jest dostępny na gogu do pobrania, jeżeli ktoś ma na gogu wersję Wiedźmina.
7730:  A jak nie ma, to warto mieć!
7733:  Leszy.
7734:  Następna rzecz.
7735:  Który się pojawił, nawiasem mówiąc, wiecie gdzie on się pojawił?
7738:  Nawet w Monster Hunter World.
7739:  On chyba nie pojawił w Netflixowym Wiedźminie.
7742:  Był Leszy czy nie był Leszy?
7743:  Nie pamiętam, szczerze powiedziawszy.
7746:  Nie pamiętam, czy się pojawił Leszy, czy nie pojawił.
7749:  W zasadzie każdy zapem z tych potworów mógł zostać wykorzystany jeden do jeden i nie został wykorzystany jedyny.
7754:  Był Leszy, mówicie, tak?
7755:  Nie pamiętam go kompletnie.
7757:  To znaczy, to był Leszkiel.
7758:  He, he.
7760:  Nie, nie, moi drodzy, nie ma.
7762:  Ale to jedyna rzecz, która mi się nie podobała, nawiasem mówiąc, w Wiedźminie Dzikim Gonie, to były te wstawki komiksowe, moim zdaniem były bardzo kiepskie.
7768:  Nie mam zielonego pojęcia, dlaczego tak się to stało.
7770:  Więc jeszcze raz, propsy i kredycy dla CD Projektu Red, który potrafił to zrobić dobrze i brak propsów dla Netflixa Wiedźminowego.
7777:  Podsumowując, moi drodzy, tę moją przytługą i bardzo szybko, jak widzieliście wypowiedź,
7782:  Obejrzeliśmy sobie pokrótce te dwa odcinki z kilku powodów.
7786:  Po pierwsze, światotwórstwo jest ważne i zawsze to będę powtarzał.
7789:  Mapy są ważne, kostiumy są ważne, design potworów jest ważny, design ras jest ważny, design poszczególnych biomów, antromów, czyli lokacji pochodzenia roślinnego czy naturalnego i miejskiego jest ważny.
7803:  Ale cholera jasna, o czym nie mówię na tym kanale często, naprawdę jest ważna fabuła.
7808:  No nie może być tak, że ja nie jestem w stanie zrobić czegoś, co uczą nas w szkole podstawowej, to znaczy planu wydarzeń.
7814:  Nie może być czegoś takiego, żeby w planie wydarzeń dwóch pierwszych odcinków, które otwierają sezon, nie działo się absolutnie nic, w przypadku gdy mamy do zekranizowania jedną z najbardziej dynamicznych powieści sagi.
7826:  Następnie dialogi.
7827:  Nie może być tak, nawet jeżeli powiedzmy jest nudnawo, weźmy sobie sukcesję, tak?
7832:  W sukcesji ile macie wydarzeń?
7833:  Logan Roy przechodzi z rodzeństwem Royów z jednego pokoju do drugiego.
7837:  Macie tyle samo wydarzeń, ile w opowiadaniu Dym na Bokowa, które to opowiadanie Dym na Bokowa polega na tym, że bohater siedzi w jednym pokoju, odpala peta, podchodzi do okna i przechodzi do drugiego pokoju.
7847:  Koniec opowiadania Dym na Bokowa.
7848:  Ale wiecie co?
7849:  W tym opowiadaniu dzieją się rzeczy, oprócz tego, bo jest to dobrze napisane.
7854:  A tutaj nie.
7855:  Tu się nic nie dzieje, właśnie dlatego, że nie ma dialogów, nie ma żadnego punktu zaczepienia.
7860:  Dialogi są generyczne, cały czas na jednym oddechu, bez emocji, wypowiadane z niesamowitą egzaltacją.
7866:  Potem pojawiają się jakiegoś różnego rodzaju wstawki musicalowe, które kompletnie nie pasują.
7870:  Ja też je włączam w dialogi.
7872:  To musi wszystko być, moi drodzy, i świat dobrze zaprojektowany, i fabuła, i dobrze napisane dialogi, żebyśmy mogli mówić w ogóle o dobrej historii i o dobrzej przede wszystkim historii fantasy, a do tego dochodzą te wszystkie inne rzeczy.
7885:  Wybory castingowe, to, w jaki sposób są zaprojektowane kostiumy, złamanie zasady George'a Lucasa, czyli used universe, zużytego wszechświata, o którym, swoją drogą, możecie przeczytać w książce Chrisa Taylora, czy ja ją znajdę?
7898:  Tak.
7902:  To jest ta książka.
7903:  Gwiezdne wojny jak podbiły wszechświat.
7905:  Chris Taylor.
7905:  Chris Taylor tutaj mówi o tej zasadzie zużytego wszechświata, o tym brudzeniu zbroi szturmowców, żeby był większy realizm.
7912:  Muzyka.
7912:  Tu muszę pochwalić.
7914:  Nie mogłem wam niestety puścić żadnego fragmentu muzycznego, ale od razu jak słuchałem serialu, pomyślałem sobie, kurczę, coś się stało z muzyką dobrego.
7923:  No i niespodzianka, okazało się, że Percival Schuttenbach był częściowo przynajmniej zaangażowany przy tym.
7928:  Więc muzyka na plus, jak najbardziej.
7929:  Potrzebujemy tego więcej, tylko troszeczkę to jest za późno jak na trzeci sezon.
7934:  No i wreszcie na sam koniec CGI.
7936:  Myślę, że nikogo nie zdziwi, że mamy z tym ostatnio problem i będziemy mieć coraz częściej problemy.
7941:  Wraz z projektem samego świata.
7944:  Jura Krakowsko-Częstochowska, jak była w Rings of War, tak samo jest i tutaj.
7947:  Mieliśmy bitwę pod Ogrodzieńcem, teraz mamy następne zakamarki.
7953:  Powiedzmy, że byliśmy w Ojcowie na przykład, żeby utrzymać klimat krakowsko-częstochowski.
7958:  Jury.
7958:  To jest troszeczkę za mało.
7959:  Oczywiście dla kogoś, kto nie jest z Polski, może być to atrakcyjne, bo wygląda nowo, ale wiecie, nic nie stoi na przeszkodzie, żeby korzystając z lokacji, które istnieją i plan na planie filmowym naturalnym, troszeczkę tam nadbudować, zrobić jakąś wieżę, zadbać o to, żeby to wyglądało tajemniczo, puścić światła...
7978:  Cholera jasna, ja tutaj puszczam czerwone LED-y, tak?
7980:  Mógłbym zrobić białe, ale wiecie, no jest jakiś klimat, jakiś kontrast.
7984:  Dlaczego ja nie mam w świecie, który jest magiczny, światła, które byłoby magiczne?
7988:  A jeszcze zapomniałem, słuszna uwaga, Froggatt o indyjskiej świątyni Melitele w drugim sezonie.
7993:  Brakuje tutaj spójności i ogólnej koncepcji, krótko mówiąc.
7996:  Kogoś, kto by mógł nad tym projektem stróżować i, wiecie, być takim...
8004:  Producentem wykonawczym, który jeszcze optymalnie, gdyby był Polakiem, znał oryginalnie sagę Andrzeja Sapkowskiego i zobowiązał się do tego, żeby to było dobre.
8020:  A przepraszam, jest taki producent wykonawczy, nazywa się Tomasz Bagieński, więc może nie mówmy wyłącznie o Loren Hissrich, która powinna się nazywać Fistech, tylko mówimy również o Tomaszu Bagieńskim, który wpadł nomen omen w bagno i niestety nie jest w stanie z niego wyjść, jakkolwiek zaczynał z wysokiego ceja i tworzył fantastyczne produkcje, katedrę wspomnę chociażby, legendy polskie,
8040:  które naprawdę są bardzo dobrze zrealizowane i oddają ducha słowiańskości, to niestety w tym momencie znalazł się w jakimś dziwnym momencie twórczości, gdzie tworzy jakiś rycerzy zodiaku, którzy nie mają żadnego sensu, a z drugiej strony dostajemy jeszcze na domiar wszystkiego i na domiar złego serial, gdzie miał być on lormistrzem i stróżować nad tym, żeby miało to jakiś sens.
8061:  No i wreszcie Andrzej Sapkowski.
8062:  Do Andrzeja Sapkowskiego miałbym w tym kontekście najmniej pretensji.
8065:  Andrzej Sapkowski zainkasował pieniądze za licencję
8068:  I kompletnie się nie interesuje tym, co tam się dzieje.
8070:  Uważam, że między bajki należy włożyć dyskusję Loren Hissrich na temat tego, że Andrzej Sapkowski cokolwiek z nią konsultował.
8077:  Absolutnie i w stu procentach to nie wierzę.
8079:  Ale tak, Raciaveli ma rację, przecież Wiedźmin trzeci sezon był zrobiony źle, dlatego tak samo jak Wiedźmin sezon drugi, że Towarz Bagiński miał inny projekt, taki projekt od serca, wspaniały projekt, prawda?
8092:  Rycerze Zodiaku.
8093:  tak, Rycerze Zodiaku, Knights of Zodiac, wiecie, jaki wyglądał ten projekt od serca, ja wam pokażę, jak wyglądał ten projekt od serca, może mi się nawet uda znaleźć trailer, mam nadzieję, proszę bardzo, jest official trailer, tylko nie mogę wam oczywiście puścić tego radośnie z, o, o, o,
8108:  Proszę bardzo, z muzyką, ale puszczę wam tak, tak wyglądał ten projekt, moi drodzy.
8112:  Go, go, Power Rangers!
8113:  Tak wyglądał projekt Tomasza Bagińskiego, ten od serca.
8118:  To jest właśnie to wspaniałe, przepiękne, więc w perspektywie tego muszę powiedzieć, że zbroje Nilfgaardczyków wyglądają cokolwiek realistycznie, ale na pewno nie uwierzę w to, że sprawowana była jakakolwiek kontrola artystyczna i kuratela nad serialem wiedźmińskim.
8134:  Reasumując moi drodzy, spotykamy się w tym gronie za tydzień i postaramy się przebić przez trzy odcinki, ja sobie oczywiście będę musiał je powtórzyć przed całym streamem, chociaż nie zakładam, żebyśmy powiedzieli sobie wiele nowych rzeczy, to będę starał się wydobyć dla was inne elementy i może naszą tradycją i zwyczajem ze streamów z Rings of Power, przepraszam,
8155:  Zrobimy sobie jakiś mały skok w bok w stronę tekstów naukowych o światotworzeniu, żeby jeszcze wam dać jakiś bonusowy content poza tylko moją wściekłością, ale taką fanowską wściekłością, wiecie.
8169:  Taką wściekłością fana, który idzie na Pyrkon i widzi zajebisty cosplay Leszego dwumetrowy, z którym wszyscy się fotografowali, a potem odpala produkcję za miliony dolarów i dostaje...
8180:  slap in the face, aż mi zadzwoniło w uchu, ale było to warte, ponieważ dokładnie się tak czuję, jak dostaję kolejny sezon serialu, w którym to, co może być naprawdę naszym towarem eksportowym i niesamowitym polskim kapitałem kulturowym, w odróżnieniu od na przykład nielubianych przeze mnie, jak pewnie wiecie, powieści snoblistów, osobliwie Olgi Arystokarczuk, to, co mogło pokazać, że popatrzcie, w Polsce pojawiła się bardzo ciekawa postmodernistyczna
8207:  feministyczna fantasy, nowoczesna i to jeszcze w latach 90., to dostajemy coś, co jest po prostu generyczne.
8214:  Dostajemy kolejną produkcję, która wygląda dokładnie tak samo jak Koło Czasu.
8218:  I wreszcie ubolewam nad tym bardzo, że produkcje fantasy, które naprawdę kocham, ja wolę fantasy od science fiction, dlatego głównie na tym kanale są recenzje fantasy, a nie science fiction,
8228:  idą cały czas w dół od Gry o Tron i w końcu usłyszycie ode mnie zdanie, że sezon ósmy Gry o Tron jest dobry, ponieważ w perspektywie tego wszystkiego, co widzę, tam przynajmniej mieliśmy zachowane te pryncypia, które w przypadku fanpazy powinny być.
8242:  Realizm, dobre światotwórstwo, ale tak, oczywiście, że tam były bzdury różnego rodzaju fabularne, oczywiście, że spaprano różne postacie, ale przynajmniej jak na to patrzyłem od strony wizualnej czysto, to nie czułem obrzydzenia.
8255:  I myślę teraz, że rozumiem trochę ludzi, którzy opowiadają mi, że oglądają Grę o Tron i nie wiedzą, o co mi chodziło z tym ósmym sezonem.
8262:  Zaczynam na to patrzeć troszeczkę inaczej, bo ta seria produkcji, które mamy, Koło Czasu, Ring of Power, Knights of Zodiac wspomniane, przypominam, tak?
8271:  Fantastyczne.
8272:  I inne tego autoramentu wreszcie...
8275:  Klasyka też fantasy, jaką nie było, są Gwiezdne Wojny wbrew wszelkim pozorom, gdzie też zamiast magów dostaje jakichś piu-piu-piu-piu najemników, bo tak, właśnie tego chce po Gwiezdnych Wojnach, więcej ludzi, którzy do siebie strzelają, a nie cholera jasna rycerzy Sithów i Jedi, że no w końcu nie będę już mieć tej mojej upragnionej fantasy, w związku z powyższym, jeżeli coś będziecie wy mieli z tego, to będziecie mieli moje zdenerwowanie.
8298:  Więc dziękuję Wam jeszcze raz, moi kochani, za przybycie dzisiaj krócej, ale przecież to recenzje, w związku z powyższym nie spodziewajmy się, że będziemy tutaj siedzieć bardzo długo.
8307:  Mam nadzieję, że się Wam podoba.
8308:  Dajcie oczywiście znać później i feedbackujcie mnie, czy jest to coś, czego oczekiwaliście, czy chcecie czegoś więcej.
8315:  Będziemy wracać do tego naszego cyklu jeszcze dwa razy przynajmniej, to znaczy na poczet kolejnych odcinków i później 27 lipca, kiedy wychodzi całość.
8323:  Jeszcze raz do wszystkich, aper.
8325:  Nie oglądajcie tego serialu do 27 lipca.
8329:  Miejcie całość i miejcie kontrolę nad tym jako widzowie i omijajcie te odcinki, które się wam nie podobają, ponieważ nie zasługuje Netflix na to, żebyście w tym momencie włączali i jeszcze w dodatku poddawali się dyktatowi korporacji, która nie jest w stanie wypuścić tak, jak miała w swoim zwyczaju serialu w całości, tylko puszcza to w dwóch turach, żeby jeszcze nam wsadzić obrzydliwy cliffhanger, który jest slapping the face'em na drugą stronę mojej twarzy, jeszcze niebolącej.
8356:  Do następnego.
