Każdy. Pytajnik. Na. Południu. Skellige — WITCHER 3 Livestream #23
🔗 https://www.youtube.com/watch?v=2H4-hKZWIMM

3:  Witajcie.
7447:  Ale będziemy mieli sprzedaż za moment.
7449:  Moi drodzy, został nam jeden kwartał Skellige, nie chcę nic mówić.
7454:  I będzie rekord!
7460:  Castlevania się nie zalicza według fandomu, ale anime to po prostu animacja, więc why not?
7463:  Właśnie, strasznie lubię gatekeeping fandomowy, biorąc pod uwagę, że etymologia anime to anime shon, czytane po japońsku, angielskie.
7473:  Ergo proxy zbyt skomplikowane by oglądać, bo mózg pali.
7477:  Trochę tak, ale właśnie może dzięki temu człowiek jest w stanie bardziej docenić i zrozumieć te wszystkie wątki.
7482:  Ja potrzebowałem dwa razy obejrzeć całości.
7487:  Nie ma w szkole nauczycieli, którzy mogliby zastąpić tego nauczyciela, a w sieci teksty przygotowawcze, to rozumiem tego egzamin z mechatroniki, jest to zbyt skomplikowanie napisane, muszę to zrozumieć.
7497:  Odezwał bym się do grup studenckich uczniów w takiej sytuacji.
7502:  Ważne jest, prostuje Filip, wątek okulistyczny, żeby chodzić do optometrysty.
7507:  Okulista jest od chorób oczy, optometrysta dobiera okulaty korekcyjne.
7510:  Dobry optometrysta to skarb.
7511:  Tak, potwierdzam, byłem przed wyborem okularów w Opolu swoją drogą u optometrysty i...
7518:  Zdecydowanie to jest inne doświadczenie.
7520:  Clone Wars czy The Rebels?
7521:  Clone Wars, bez chwili wahania.
7522:  I teraz oglądam dzięki swojej w tym momencie już biłej seminarzystce, która obroniła zajebisty swe od roku licencja ze Star Warsów, no i zachęciła mnie do Bad Batch i oglądam.
7533:  Och, wspaniałość.
7534:  Właśnie nawiązuję do Clone Warsów.
7538:  Rebels ma... Rebels ma trochę za bardzo... Jak by to ująć?
7544:  Uproszczoną kreskę dla mnie.
7555:  Czy wypowiem się na temat sytuacji Instytutu Śródrolnego i Leśnego w Poznaniu?
7558:  Emerytowany doktor publikował za darmo pod afiliacją Instytutu.
7561:  Likwidator stwierdził, że doktor przebywał nielegalnie na terenie Instytutu.
7567:  Cóż można powiedzieć o tej sytuacji?
7569:  Jeśli przebywał nielegalnie, to nie powinien był przebywać nielegalnie.
7572:  Wydaje mi się, że tutaj nie trzeba mojej eksperiencji, żeby dać diagnozę, ale tak, nie widzę tu problemu.
7580:  Chyba, że jest to po prostu historia, którą powinienem się zapoznać, to wtedy poproszę o linka.
7586:  Kineskopowy.
7587:  A ja oczywiście powiedziałem kinetoskopowy.
7589:  Zawsze mówię kinetoskopowy z jakiegoś powodu.
7591:  To jest koszmar absolutny.
7603:  Wyjątkowo na niedzielnym strumyku, bo robię sobie jutro wolne, pisze Kinga.
7606:  Dobra, zróbmy sobie eliksir, co?
7625:  Wracając w perdiuk, wraca do problemu donosicielstwa w szkole.
7628:  Moja mama jako nauczyciel miała case face fat shamingu wobec dziewczynki.
7631:  Zauważyliście swoją drogą, że fat shaming jest bardzo często wobec dziewczyn skierowany?
7635:  Nie mówię, że wobec facetów, też nie, bo jest, ale notorycznie jest wobec dziewczyn.
7640:  To jest duża też wina takich, a nie innych standardów medialnych.
7646:  Jako interwencję zrobiła mocny dym danym uczniom i rodzicom.
7653:  I jak na razie jest spokój.
7656:  Bardzo szanuję.
7658:  Trzeba bezwzględnie interweniować w takich sytuacjach, bo wydaje nam się, że dzieci sobie dokuczają, co za problem, popsztykają się i potem się pogodzą.
7670:  Nie, nie.
7671:  Ten problem zostaje w głowie.
7673:  Zwłaszcza biorąc pod uwagę to, że nauczyciele w czasach, w których mogliby teoretycznie to zbagatelizować, to w ich czasach nie było Instagrama.
7681:  Teraz taka dziewczyna wejdzie na Insta i będzie miała kompletnie nierealistyczne oczekiwania
7688:  przedstawiane jako coś totalnie normalnego.
7690:  Na szczęście już sporo influencerek zaczyna pokazywać ten content z zakresu nie tylko body positivity, ale nieodfiltrowany, że tak powiem.
7703:  To już jest jakiś postęp.
7706:  Więc wydaje mi się, że jest ciężko.
7708:  Ja byłem przedmiotem tego rodzaju uwag i szczerze, gdyby to było w dzisiejszych czasach, to bym to ciężej znosił.
7721:  Kapitan Bomba na żywo z komentarzem to nie na YouTubie.
7723:  Na YouTubie jest tak, że tego rodzaju content jest zdejmowany i szczerze myślę, że to akurat słuszne, bo... No wiecie, jeżeli to jest faktycznie przetworzenie jakiegoś materiału w postaci krytycznej recenzji albo omówienia, to wtedy tworzymy dzieło zależne, ale jeżeli oglądamy na żywo, to to jest jednak retransmisja, prawda?
7746:  Więc umiem zrozumieć to, że YouTube ma z tym problem.
7749:  To jest raczej Twitchowa rzecz.
7753:  bo na Twitchu nie zostają zapisy streamów, a mnie zależy z różnych względów na tym, żeby zostawały zapisy streamów.
7758:  Elin pisze, że dzięki mnie kupiła herbatkę swoją, to zmieniło moje życie.
7762:  Boże, jak niewiele trzeba, żeby zmienić życie.
7766:  To jest przepiękne, strasznie się cieszę.
7771:  A Runas pisze, a propos fat-shamingu, to mnie w klasie, u mnie w klasie to chłopaków wyzywały od Urbosa, nie dziewczyny.
7777:  Zdarza się oczywiście, no pewnie.
7779:  Przy czym...
7781:  jakby to wam powiedzieć, no przez to, że co druga reklama jogurtu nie ma półnagiej kobiety z talią osy, znaczy nie ma półnagiego faceta z talią osy, tylko półnagiegą kobietę z talią osy, to jakby facetów ten problem w tak mniejszym, w mniejszym rejestrze dotyczy, nie?
7798:  Ten problem nierealistycznych standardów.
7800:  On oczywiście jest, ale nie w takim zakresie.
7804:  Tak, zaczyna się od małych żartów znanej osoby, a kończy się dramatycznie.
7807:  Macie absolutną rację.
7811:  To nie są dzi... Nasza łódeńka zatonęła.
7835:  Nasza łódeńka zatonęła.
7844:  Nasza... Gdzie jest brzeg?
7850:  Gdzie jest brzeg?
7852:  Jak długo będziemy do niego płynąć?
7854:  Jak łódź tonie, to kapitan razem z nią.
7857:  Jaki tam ze mnie kapitan?
7860:  Geralt jest sternik, łódeńko.
7863:  Jakieś mi pustki uczyniła w sercu moje łódeńko z zatonięciem swoim.
7878:  Czekajcie, nie można sprintować, ale... Ja... Dobrze, tu jest port.
7887:  Dobrze, mamy do przepłynięcia tylko 700 stóp.
7895:  Co przy atakujących nas syrenach powinno być czystą rozkoszą.
7903:  Dobry wierczu, dziabadzia, czyli Roksana i Patryku, witajcie.
7912:  Takiemu Wojciechowi Manowi to chyba nikt nie mówi, a może dieta by się Panu przydała.
7915:  Na przykład Justynie Mazur, autorce genialnych podcastów True Crime, co chwilę pisze takie komentarze, komentuje Hefesten.
7921:  Tak, moi kochani, to jest problem i to jest, jak zwykle, to są naczynia połączone.
7926:  Wszyscy się zgodzimy, że naprawdę nie potrzebujemy reklamu betoniarek, a obok szczucia cycem.
7932:  Mamy nawet określenie szczucie cycem.
7934:  Rozpoznaliśmy już to, że marketingowcy i reklama tego nadużywała.
7938:  Ale nie szczuto cycem plus size, prawda?
7943:  Więc fakt występowania w otoczeniu naszym tego rodzaju sygnałów sprawia, że wytwarzają się pewne standardy urody.
7949:  Nie ma tego rodzaju sygnałów w takiej liczbie i takich bodźców dotyczących urody męskiej.
7955:  Nie ma.
7957:  To jest wszystko kwestia skali.
7958:  To nie jest kwestia tego, że jak powiecie, o, o, o, bo u mnie koło domu jest taka reklama i tam jest facet z gołą klatą.
7965:  Bo to się nazywa fallatio accidentis, czyli błąd uwydatnienia przypadkowego szczegółu.
7969:  Nie mylić, fellatio accidentis, który jest błędem innego rodzaju.
7972:  Ale o tym nie mogę mówić na streamie.
7976:  Więc pamiętajcie, że to jest efekt skali.
7979:  Przypomnę, skąd mam świecę.
7980:  Bardzo proszę o odpowiedź.
7981:  Świeca to jest Sojang.
7983:  Możecie kupić u Przemiłej Skądinan Martyny na Instagramie sojang.pl.
7992:  Jak chcecie link, to jest pod każdym Q&A.
7995:  Znaczy pod ostatnim Q&A i pod przedostatnim Q&A jest link.
8007:  Wielkie nieja, pisze Perdiuk.
8010:  Jestem na spacerze z psem i znikąd podbiegają do mnie dwa jamniki na smyczy!
8014:  Najwspanialsza rzecz w tym... Perdiuk spotkał jamniki!
8018:  Jamniki!
8020:  Wspaniale!
8024:  Czy uczcimy to?
8026:  Czy uczcimy to w jakiś sposób?
8027:  Moi drodzy, ja nawet wiem, jak ja to uczczę.
8031:  Ja wiem, jak to uczczę.
8033:  Jak tylko zniszczę wszystkie syreny, co nie jest proste, giń syreno, giń syreno, giń syreno.
8042:  Ja to uczczę, ja to uczczę, ja to uczczę wysyłając absurdalną liczbę, absurdalną liczbę jamników.
8049:  F jest przypadkowe.
8053:  Nie umiem wysłać absurdalnej liczby jamników.
8055:  Dobrze, teraz będę umiał wysłać absurdalną liczbę jamników ode mnie.
8067:  A, żeby nie było, wyzywanie w drugą stronę tam od chuderlaków i tak dalej też jest złe, to jasne.
8074:  Ta kusza to chyba jedna z najgorszych mechanik w Wiedźminie, zwłaszcza pod wodą.
8077:  Ani to sensowne, ani emocjonujące.
8079:  Wiecie co, ja już wolę kuszę, która nie jest sensowna i emocjonująca, niż mechaniki polegające na tym, że nie da się walczyć z upiorem, mimo że da się walczyć z innymi rzeczami, ponieważ nie można używać zachęć.
8089:  Chociaż tutaj dla Tomeksa pochwała wielka, ponieważ udało mu się pokonać za pomocą magii upiora.
8096:  Nie wiem, jak to zrobił.
8098:  Ja nie mam takich umiejętności, na szczęście nie muszę.
8100:  Poczekajcie, muszę sobie zmienić z powrotem z top chatu na chat na żywo.
8104:  YouTube naprawdę mógłby mieć lepsze funkcjonalności.
8108:  To nie jest absurdalna liczba jamników, to jest całkiem rozsądna liczba jamników.
8111:  To prawda, ale jak spojrzymy w pełnej skali na czat, to jest absurdalna.
8115:  Bardzo się cieszę.
8125:  Serio, życie dopowiada, że warto nie przesadzić w drugą stronę, to znaczy, gdzie ktoś, który ma znaczącą nadwagę, mówi, że to nie jest chore, bo taka waga to coś normalnego, ale pamiętajcie, że nigdy nie wiecie, z jakiego to jest powodu, nie?
8138:  Znam ludzi bezpośrednio, którzy osiągnęli koszmarną nadwagę i równocześnie jedzą mniej ode mnie.
8148:  I znam osoby, które poszły do szpitala na specjalną terapię,
8154:  zmniejszania żołądka i potem dietę, po czym lekarze przecierali oczy ze zdumienia, bo patrzyli, że na diecie 300 kilokalorii ktoś zaczął tyć.
8164:  Więc rzeczy, które dzieją się z naszym organizmem są przedmiotem babań lekarskich nie bez powodu od lat.
8171:  Teoretycznie zauważcie, jak długo istnieje ludzkość i jak wiele jest jeszcze tajemnic naszego organizmu, więc póki nie szkodzi nikomu to,
8179:  Myślę, że nie ma problemu.
8180:  Na pewno nie znam jeszcze takich przypadków kogoś, kto by stwierdził, że o, o, to w takim razie będę się żywić wyłącznie w Macu.
8187:  Nie, to tak nie działa.
8191:  We Wrocławiu na Jaramarku Świątecznym jest duża figurka świątecznego jamnika.
8195:  Soywitch, błagam o zdjęcie na folwark zwierzęcy do naszego Discorda, błagam.
8200:  I chcę zadać lokalizację najlepiej jeszcze.
8203:  Ja będę we Wrocławiu, to tam pójdę.
8206:  Czy gdybym miał się utrzymywać z czegoś innego, co to by było?
8208:  Na pewno jakaś praca kreatywna.
8211:  Prawdopodobnie projektowanie graficzne, bo to zawsze lubiłem.
8216:  Ale nie chciałbym wykonywać nigdy innej pracy, niż wykonuję.
8222:  Istnieje takie pojęcie jak zbyt duża liczba jamników, zgadzam się.
8229:  Myślę, że szkoła wrzuca nas na głęboką wodę, próbując wytłumaczyć 16-17-latkom na lekcjach przedsiębiorczości, jak założyć firmę, nie tłumaczy nam, jak zarządzać naszym własnym budżetem na tydzień.
8238:  I tak masz dobrą sytuację, jeżeli szkoła ci tłumaczy, jak założyć firmę, ponieważ mnie na lekcjach przedsiębiorczości tłumaczono, że Jerzy Hausner jest fajny i tyle, i czytaliśmy jego biografię, nie żartuję, natomiast nie tłumaczyła, w jaki sposób rozliczyć PIT.
8253:  I to jest straszne.
8255:  Nadwaga, dopowiada Red Angel w naszym temacie, jest objawem chorób metabolicznych, na przykład insulino-odporności, chorób tarczycy, tak, i jeszcze zadajmy Hashimoto do tego.
8268:  Cezaria Magento pyta, narzeczony Cezarii Magento pyta, skąd wybór streamowania akurat na Tubie, a nie gdzie indziej.
8276:  Na Twitchu nie ma takiego wzrostu.
8278:  Wiecie, to, że mamy 200, 300, 400, czasem na live'ach dobijało nawet do 1600.
8283:  To są liczby, które na Twitchu ma się po...
8287:  kilku latach i przy dużym fuksie, ponieważ tam jest niski współczynnik discoverability, to znaczy nie da się wyszukiwać różnych rzeczy, a dla mnie jest to o tyle komfortowe, że bardzo mi odpowiada fakt,
8301:  że sąsiadują z materiałami o edukacji czy literaturze streamy z gier wideo.
8306:  Wiecie, miałem parę już takich komentarzy.
8308:  Nie podoba mi się, że ty tak w te gierki znasz, ja tu jestem tylko dla filmów o edukacji.
8314:  Spoko, a ja właśnie chcę, żeby się utrwalał w, jak imprint w wyobraźni ludzi, taki związek przyczynowy, że człowiek, który reprezentuje środowisko akademickie, mówi o edukacji, literaturze, gra w gry wideo.
8326:  Niech się utrwala, niech wsiąknie, jak mawiała Dolores Jane Umbridge.
8331:  To jest ten jeden rzadki przypadek, kiedy cytuję Dolores Jane Umbridge bez równoczesnego wymiotowania.
8340:  Czy ja dobrze widzę, że tu jest kupczyk?
8341:  Świetnie.
8344:  Zapisujemy.
8346:  Justyna Mazur prowadzi teraz świetne rozmowy na temat, porozmawiamy szczerze o otyłości, otwierające oczy i uwrażliwiające jeszcze bardziej na problemy otyłych osób, pisze Hefestion.
8353:  Czaty, wiecie zatem, gdzie pójść, żeby się czegoś na ten temat dowiedzieć, albo ktokolwiek to nas słucha.
8359:  Bardzo przyłączam się do polecajki.
8361:  Jakieś graty przy bluku.
8367:  Jest też taka choroba hipercholesterolernia.
8370:  Lemia?
8370:  Lemia.
8371:  Zrobiła kobietę przedstawioną na obrazie Monaliza.
8373:  O, polecam wszystkim, co mają problem z nadwagą, żeby zbadać się pod tym kontem, bo to wymaga leków, pisze Bigomeza.
8378:  Czy ja widzę?
8380:  Czy ja widzę gwinta?
8381:  Zaraz ogarniemy gwinta.
8382:  O, handluj.
8385:  Na folwarku zwierzęcym dokonałem spamu Alaska malamutami, są słodsze od jamników.
8389:  To kłamstwo.
8390:  Znaczy nie kłamstwo, że dokonałeś grabku w spamu, ale kłamstwo, że cokolwiek jest słodsze od jamników.
8395:  Jest to całkowicie niemożliwe.
8398:  Czy ja widzę książki?
8400:  A weźmy te książki, bo to jest taki dziwny quest, że trzeba coś zrobić z tymi książkami.
8404:  No i tak, księżycowe ostrze, wiecie, standardowy problem.
8407:  Kupujemy coś, a następnie sprzedajemy.
8409:  Tylko żeby nie sprzedać erondajta, bo to będzie problem wtedy.
8412:  Będzie duży problem.
8415:  Tak, i o ile tego jest?
8418:  Dużo sprzedawania.
8420:  Kapitalizm robi brrr.
8421:  Raz, dwa, trzy.
8426:  Ileż tego jest?
8427:  Patrzcie jaka ta ekonomia w grze jest dziwna.
8430:  Znaczy, kupujemy miecz za jakieś 12 tysięcy, 13 tysięcy.
8436:  Wielkie nieba, a sprzedaliśmy to za jakieś śmieszne pieniądze.
8441:  10 tysięcy.
8442:  Jaka przebitka?
8443:  Przykupimy to za 3.
8448:  Okej.
8451:  900.
8451:  Trudne zadania dla mnie.
8456:  Porozmawiamy jak herbaciarz z herbaciarzem.
8458:  O, już mi się podoba.
8460:  Zobaczę, co jest jeszcze najtańsze.
8469:  Wystarczy tego sprzedawania.
8471:  Tak.
8474:  150 versus 10 tysięcy.
8476:  Taka jest przebitka.
8477:  Porozmawiajmy jak herbaciarz z herbaciarzem.
8479:  A, dodatek soku z żurawiny z zasypanych cukrem owoców żurawiny jest moim zdaniem monumentalnym odkryciem.
8487:  Zasypane cukrem są tylko dla mnie problematyczne, bo ja nie mogę jeść cukru.
8496:  Chciałbym zagrać z tobą w kartę.
8497:  Dolores Umbridge była specyficzną postacią, ale ta aktorka grająca dodaje jej szczególnej magii.
8502:  Tak, absolutnie.
8504:  Jak się nazywa ta aktorka?
8505:  Przypomnij, że to jest świetna brytyjska aktorka.
8511:  Straciłem 9 tysięcy, nie ma żadnego znaczenia.
8513:  Ważne, że pozbyliśmy się żelastwa.
8518:  Zazdroszczę wszystkim, którzy mają metabolizm Predatora.
8522:  Czy pamiętam tam nazwę zapachu tej świecy?
8524:  Ja kupuję zawsze błogość, ale w przedsprzedaży jest dostępne zapomnienie.
8529:  I chyba wciąż będzie działał ten kod, który jest z poprzedniego live'a, więc można tam na stronie z kolei w komentarzu zamówić.
8536:  Tak myślę.
8538:  Cały czas piję przedsprzedaż na zapomnienie.
8541:  Ale zawsze się warto spytać, bo mogę ja czegoś nie wiedzieć.
8544:  To dalej gramy Nilfgaardem, czemu nie?
8547:  I Melda Staunton, tak, to była ta aktorka grająca Umbridge.
8551:  Swoją drogą zupełnie inaczej wygląda niż u Rowling, bo Rowling niestety fat-shame'owała Dolores i to było całkowicie niepotrzebne.
8560:  I bardzo mi się akurat podoba ta decyzja, żeby tego nie robić w filmie.
8564:  To była bardzo mądra decyzja.
8566:  Ale oczywiście fani mogli powiedzieć, ale Krzysztof, ale Krzysztof, przecież to jest niewłaściwe, przecież to jest adaptacja, przecież, ale Krzysztof, przecież adaptacja, ale Krzysztof, no.
