Wszystkie drogi prowadzą na Skellige — WITCHER 3 Livestream #10
🔗 https://www.youtube.com/watch?v=sIOwatSu__w

2:  Witajcie.
5843:  O Jezu, teraz musimy wrócić stąd.
5847:  Koszmar.
5848:  Nie ma tu jakiegoś skrótu?
5851:  Powiedzcie mi, że tu jest jakiś skrót.
5853:  Tu jakieś czerwoności widzę.
5855:  Przede wszystkim.
5858:  Nie, Geralt.
5858:  Chodziło mi o to, żebyś użył pochodni.
5861:  Ale rozumiem.
5863:  Rozumiem.
5870:  Eee, powiedzmy, że warto byłoby tu zejść.
5872:  O!
5873:  O!
5873:  O!
5873:  O!
5873:  O!
5874:  O!
5874:  O!
5874:  O!
5874:  Coś tu jeszcze widzę.
5878:  Co to jest?
5880:  Czemu to się pokazuje na minimapie, a...
5882:  Agaty otoczone tkanką.
5885:  Może Filipie nie powiódł się eksperyment i ciskała nimi po jaskini?
5889:  To byłoby do niej podobne.
5896:  Zawsze z zadaniami domowymi miałem ten problem... Geralt, przestań zasadzać się do stolca.
5901:  Zawsze z zadaniami domowymi miałem ten problem, że na lekcji matematyki uczyliśmy się... 2 plus 2 jest 4, ale rozumieć dzieci, tu macie 1, tu macie 1, tu macie 1, tu macie 1, ile jest jedynek?
5914:  Ale nie, czekajcie, bo ja rozumiem, możecie tego nie zrozumieć, to czekajcie, no moment.
5918:  Powiedzmy sobie, że macie cztery butelki, okej, tutaj jest jedna, tu jest druga, tu jest... Nie, poczekajcie, jeszcze jedną rzecz zrobię.
5924:  Tu wam przyniosę nam jeszcze coś innego, żebyście zrozumieli, ile to jest, a potem zadanie domowe.
5929:  Pierwiastek z 3 do potęgi siódmej nad x plus y dodany do 100% z 40% tamtego i to oczywiście trzeba było zrobić, nie?
5938:  Na podstawie tych wiadomości, że 1 plus 1 plus 1 plus 1 plus 1 plus 4.
5941:  Uwielbiałem to.
5945:  Jak?!
5946:  To nie poradziliście sobie z zadaniem domowym?!
5948:  Przecież ćwiczyliśmy to na lekcji!
5950:  Nie, nie ćwiczyliśmy.
5951:  Ćwiczyliśmy to, co było łatwe.
5953:  Nie trzeba było się tego przygotować, jak przygotowywałaś tę lekcję.
5956:  Aha.
5959:  Myśmy schodzili do tej dziury, prawda?
5960:  Schodziliśmy, schodziliśmy.
5968:  Teraz mam wrażenie, że ten powrót jest jakoś przyjemniejszy.
5971:  Nie trzeba przynajmniej błądzić tutaj.
5978:  Okej.
5980:  A potem, potem człowiek, wiecie, poznaje to od drugiej strony i mam... No, na szczęście nie na mojej uczelni, ale na tej, którą kończyłem, ohoho, mnóstwo profesorów miało takie podejście, że o, dobra, to będę robił recycling tego, co powiedziałem przez ostatnie 70 lat.
5997:  Super.
5998:  Żeby się nie przygotowywać.
6001:  Czy tylko ja miałem normalnych nauczycieli?
6003:  Ja ci zazdroszczę, Marku, ja nie miałem, ja miałem zgraje kretynów, frustratów i psychopatów.
6010:  Powiedzcie mi, że ja nie błądzę, chociaż raz.
6013:  Tak!
6014:  Światło!
6017:  Hmm.
6031:  A wiecie co?
6033:  Nie twoja sprawa.
6035:  Mylisz się.
6036:  Służę królowi i wszystko co go dotyczy jest moją sprawą.
6039:  Moi drodzy.
6041:  Ja nigdy nie współpracuję z ciemiężycielami magów.
6049:  Zapominasz się.
6051:  Rozkazy zachowaj dla swoich ludzi.
6053:  Jak sobie życzysz.
6055:  Brać go!
6056:  Zatańczmy.
6058:  Let's dance!
6062:  Geralt, natychmiast zażyj mnóstwo mikstur, przestań zachowywać się jak kretyn i podpal tych ludzi.
6072:  Wieczny ogień, no!
6084:  Za strażnikami jest ściana z Wiedźmińskim Ręsztunkiem, pisze Dawid.
6089:  Zaraz obadamy tę ścianę.
6091:  Dwimerytowe kalidany, świetnie.
6093:  Przy nich zawsze są ciekawe rzeczy.
6100:  Okej, weźmiemy jeden mieczyk.
6102:  Ściana.
6104:  O Boże, jesteśmy obciążeni.
6106:  Zawsze jak coś wezmę, to od razu jestem obciążony.
6116:  Dobra, ta trata miecza też jest niepotrzebna.
6119:  Dobra, na razie tyle.
6120:  Musimy znaleźć jakiegoś... O Boże, muszę użyć ardu.
6127:  Ech.
6134:  Jest i schemat.
6136:  Na kota.
6137:  Bardzo dobrze.
6138:  Hmm...
6149:  Nie wiem, przecież myśmy stamtąd przybyli, to nie ma sensu.
6153:  Jak stąd wyjść?
6157:  No dobrze, tędy.
6160:  Powinniście pękać z dumy, bo sam znalazłem drogę i nie zacząłem błądzić jak jakiś kretyn.
6165:  Dobrze.
6171:  Wiem, że jest mod, który zwiększa udźwig.
6172:  Jest dużo modów, które bym użył.
6177:  Nie, ale żeby nie było, bo te zadania, akurat przywołałem przykład matematyki, nie, ale te zadania, no mowę z wszystkich przyniósł, to były irytujące.
6185:  Z polskiego były dla mnie najbardziej irytujące, wbrew pozorom, bo wiązały się z pisaniem na czas różnych rzeczy, a ja tego nie lubię.
6193:  Dobrze, to teraz tak.
6196:  Do Radowida, niepotrzebnie schowałem minimapę.
6200:  Gdzie jest Radowid?
6201:  W Oxenfurcie.
6214:  Jaki pogrzebacz, co mówicie?
6217:  Wyrzuciłem pogrzebacz?
6219:  Przepraszam.
6222:  To niedobrze.
6225:  Jest piękna muzyka w Oxenfurcie, uwielbiam ją.
6232:  Panie!
6233:  Ja chcę wejść na statek!
6236:  Niekompetentny kretyn.
6237:  Dobry wieczór, Marto.
6242:  Wiele wojen pisze... Wojen pisze.
6245:  Wiele ciekawych zagadnień jest niszczona przez nauczycieli.
6247:  Na przykład historia zaczęła być ciekawa dopiero po odkryciu kanału Historia bez Cenzury.
6250:  O, tak!
6251:  Ja bardzo lubię sobie oglądać też kanały, które prowadzi... Jak on się nazywa?
6256:  Simon Whistler.
6258:  Ten od Mega Projects i Geographics.
6260:  Tam są bardzo ciekawe też rzeczy związane z historią czasem.
6263:  Radowina można zabić pod wszystkich tych questach, które wymagają np.
6265:  tak jak ten, sprawozdawania mu.
6266:  Kłamiemy.
6287:  Rzeczywiście ukrywała się tam, gdzie wskazali twoi ludzie, ale niestety, a może stety, przyjechałem za późno.
6295:  W kryjówce wybuchł pożar.
6296:  Prawdopodobnie spłonęła.
6300:  Koniec godny czarownicy.
6304:  Masz jakieś dowody?
6307:  Prezenter historii bez cenzury to tylko zatrudniony wyrobnik.
6310:  Wiecie, nie wiem, jest dużo kanałów na YouTubie, gdzie tylko lektorzy są, tak?
6315:  Mają ludzi, którzy piszą scenariusze.
6317:  Ja tego kompletnie nie rozumiem, bo ktoś by mi napisał scenariusz, to ja bym tego nie umiał odczytać.
6320:  Ja sam nie piszę sobie scenariuszy, ja muszę mówić tak jak teraz.
6325:  Mam wenę.
6327:  Nie, ale mogę dać słowo.
6329:  Słowo?
6332:  Możesz dać słowo?
6334:  Tak!
6336:  Radowid jest w sumie jak Łysy z Brazzers.
6347:  Won.
6350:  Zadania poboczne.
6354:  Oh, jaki jest piękny ten temat na skrzypcach.
6367:  Czyli spisek.
6369:  Dobra, zrobię tylko jedną rzecz, to znaczy jak ja jeszcze raz zobaczę ten quest przejścia nie ma, to szlak mnie trafi, więc pozwolicie się, że się udamy po to, żeby ten quest wyczyścić, bo jest potwornie irytujący.
6381:  On jest akurat opodal.
6384:  Więc przejdziemy sobie przez Oxenfurt.
6388:  Wyścigi?
6390:  Chcecie wyścigi?
6391:  Naprawdę?
6392:  Macie taką po prostu potrzebę perwersyjną, żeby biedny arcymagos kompromitował się wyścigami i żebyście wy mogli pisać krotochwilę na czacie, ja wiem.
6407:  Ja to wszystko rozgryzłem.
6412:  Będzie nawodnienie, nie martwcie się.
6415:  Przy pierwszym dialogu
6419:  Wyścigi nie są takie trudne.
6420:  Tak, ale są nudne jak flaki z olejem.
6423:  BIE!
6423:  Kompetytywność.
6424:  FU!
6428:  Shani jest chyba w dodatku Serca z Kamienia, z tego co pamiętam, w Oxenfurcie.
6441:  Proszę.
6443:  Wspaniale.
6445:  Bramy są oto otwarte przed nami.
6447:  Doskonale.
6448:  Kończymy powolutku zadania.
6450:  Dobrze, to zrobimy tak.
6468:  Wyścigi, a potem ogarniamy spisek i jedziemy na Skellige.
6475:  Czas jest dobry.
6478:  Mamy dobry czas dzisiaj.
6479:  Cholera, znowu się zgubiłem.
6489:  Płotka?
6490:  Jest płotka.
6491:  Ale przepiękny przykład mostu podwójnie zwodzonego.
6494:  Bardzo rzadka rzecz.
6501:  Wiem, że mogę przejść, jestem Wiedźminem.
6504:  Dobra.
6514:  Ja zwracam zawsze uwagę na muzykę w grach wideo.
6518:  Ona ma wymiar światotwórczy wbrew pozorom, to znaczy możemy się zorientować, że przechodzimy z jednej lokacji do drugiej tylko dlatego, że słyszymy inną muzykę.
6526:  Że walka nadchodzi, orientujemy się słysząc muzykę.
6536:  Mój doktorant, którego jestem promotorem pomocniczym, pisze pracę na Usiu właśnie o światotwórczej funkcji muzyki, który mi uświadomił sporo rzeczy z tym związanych.
6544:  Zajebiste, jak się można uczyć od swoich uczniów.
6548:  O!
6549:  O!
6549:  Góle!
6550:  Nie!
6550:  Tylko nie art!
6559:  Sermovento, witamy w gronie Trybutariuszy!
6562:  Koń... Kącikiem oka zobaczyłem.
6565:  Bardzo dziękuję.
6567:  Zachęcam.
6569:  Po cichu zachęcam do używania jamniczych emoji.
6578:  Aaaa!
6579:  Potrójny!
6580:  Pięknie.
6583:  Wszyscy wiemy, że zboczyłem tutaj dlatego, żeby wypalać gulę.
6589:  A dawno nie wypalaliśmy guli.
6592:  Oblicze XX wieku jest polecane jako jeden z najlepszych kanałów historycznych.
6595:  No proszę.
6596:  I wiecie, i naprawdę uważam, że to nie byłaby jakaś przesadna trudność dla nauczycieli, żeby polecić kanał na YouTubie do obejrzenia.
6605:  Ja na przykład nie mam absolutnie żadnego problemu z tym, żeby wykorzystywać materiały na YouTubie jako lekturę zadaną, to znaczy, żeby coś obejrzeć, zamiast żeby czytać.
6615:  Z tego prostego powodu, że mnie samemu się coraz rzadziej dzisiaj chce czytać teksty
6620:  Zwłaszcza, że teksty naukowe bardzo często są źle pisane, nędznie przygotowane, jeszcze gorzej zredagowane.
6627:  Przynajmniej te humanistyczne, gdzie to jakim językiem się pisze ma znaczenie.
6630:  Po prostu mi się nie chce.
6634:  Pierwszy na Steamie, Flower jest, jeżeli dobrze czytam.
6637:  Witam serdecznie.
6640:  Jesteśmy w Velen w tym momencie.
6642:  I żeby chat nie krzywdził mnie impertynencjami związanymi z tym, że używam wyłącznie szybkiej podróży, podróżujemy płotką.
6659:  Koniec tego dobrego.
6660:  Filtr Petriego wchodzi i Puszczyk.
6665:  Puszczyk to pamięć Filipy Eilhart.
6667:  Ale chyba ją jeszcze spotkamy.
6674:  O, z kanałów angielskich jest sporo też uczących wymowy.
6679:  Też Brytyjczyków sporo prowadzi takie kanały.
6682:  To też ma wartość dodaną, bo pamiętajcie, że filolodzy angielscy w Polsce bardzo często mówią hiperpoprawnie, co mnie strasznie denerwuje.
6691:  Zawsze mam dyskusje z redaktorami, którzy usiłują poprawiać moje zdania na takie, pisane taką poprawną filologiczną angielszczyzną, której nikt nie używa.
6700:  O Jezus.
6709:  Przecież książki to skarbnica wiedzy!
6710:  Oczywiście, oczywiście, absolutnie, wyłącznie książki, artykuły, wyłącznie.
6715:  Wiecie co jest zabawne?
6717:  Nie, nie to, że atakują nas dzikie psy.
6727:  Wiecie, co jest zabawne?
6728:  Tak, to!
6730:  To jest zabawne!
6735:  Tak, tak, tak.
6738:  Zabawne jest to, że F równocześnie to jest dekog trawarda białego i ma to duże znaczenie, bo tylko i wyłącznie to dzieli nas od pewnej śmierci.
6749:  Zabawne jest to, zatrzymał się Krzysztof, że
6755:  Równocześnie każe nam się wierzyć, że gość, który stoi przed tablicą i mówi, to jest najlepszy transmitter wiedzy, tak?
6764:  Aha, czyli rozumiem, że jeżeli oglądam gościa, który przemawia przed kamerą, to to już nie działa, tak?
6770:  No, działa.
6771:  Czyli jeżeli książki są lepsze, to po co chodzimy na zajęcia jakiekolwiek?
6774:  No, przeczytajmy książkę.
6776:  Jak dla mnie profit, nie?
6778:  A, a jeżeli to nie chodzi o to, to być może nie jest tak, a czasem bredzą youtuberzy też na ten temat, że treści wideo są gorzej przyswajalne.
6786:  Nie, to nie jest kwestia tego, że są gorzej przyswajalne, to jest kwestia wyłącznie tego, jak one są skonstruowane.
6792:  Każda narracja musi być skonstruowana według określonych reguł, żeby być interesująca i zajmująca.
6798:  Jeżeli nie jest taka, to wtedy nam zaczynają myśli błądzić gdzie indziej, logiczne.
6806:  była zemsta Wielkiego Jamnikosa za atakowanie jego braci.
6809:  Ewidentnie, moi drodzy, ewidentnie.
6811:  Teraz wygramy.
6814:  Wiemy dobrze, że na dzikie psy pomaga niewyśmienity księżnicowy pył, tylko północny wiatr, północny wiatr, północny wiatr.
6834:  Nie, nie, nie.
6835:  Teraz wygrywamy, powiedział Magos i przegrał.
6839:  Tak, tak.
6841:  Północny wiatr to są słynne dwa ostatnie słowa.
6850:  Dobrze, dobrze.
6852:  Zrobimy inaczej.
6854:  Przygotujemy się do tej walki tak, jakbyśmy się przygotowali do walki z Ekkimą.
6858:  Nie ma problemu.
6859:  Olej przeciwko zwierzętom.
6862:  Olej przeciwko... Proszę bardzo, nie ma... Ja jestem człowiekiem, który chętnie negocjuje.
6867:  Olej przeciwko zwierzętom, QN, F5.
6872:  Teraz możemy mieć jakieś szanse.
6875:  Nie lubisz srebra, co?
6882:  Ooo!
6886:  Nie jesteście jamnikami!
6893:  powiedział Geralt skacząc.
6906:  To są najniebezpieczniejsi przeciwnicy, z jakimi można mieć do czynienia w tej grze.
6911:  Atakują sforą, odskakują w taki sposób, że młynek na niej nie działa.
6917:  Zwycięstwo!
6919:  Och, cóż za emocje!
6925:  Szkoła to ściema, pisze Piotr, nauczyłem się rozmawiać w języku angielskim dzięki TV i internetowi.
6928:  Nie, no w ogóle, umówmy się, szkoła nie jest w stanie nauczyć języków obcych.
6932:  Znaczy, nauka języka obcego to jest dokładna odwrotność tego, co się odpierdziela w szkole pod tym kątem.
6941:  Ja nie umiem mówić w ogóle po angielsku.
6943:  13 lat szkoły, nic mi nie... Znaczy nie, przesadzam.
6946:  10 lat jest szkoły, ile?
6948:  8 podstawówki w tym momencie i czy... No to nie, no to 12 lat w sumie.
6951:  Yyy... I... Yyy... I nic.
6955:  Ooo... Ooo, quest!
6961:  O co chodzi?
6963:  Raduj się, albowiem nawet ktoś tak głupiego stanu i natury jak ty może się przysłużyć chwale Wiecznego Ognia.
6974:  Trzeba spalić zwłoki na polu bitwy.
6976:  Gniją w zbiorowych grobach albo trupojady je plugawią.
6980:  Tak się nie godzi.
6982:  I to ma być mój dobry uczynek na dziś?
6985:  Sowicie płatny dobry uczynek.
6988:  Wiem, że tacy jak ty nie pracują za darmo.
6992:  O właśnie.
6992:  Miałem dziewięć lat niemiecki, trzy lata zaczynaliśmy od samego początku.
6996:  To jest kolejny absurd.
6997:  Czy będę kontynuował kampanię suchymi ludźmi?
7001:  Rozumiem, że wojownicy Nehekary powrócą na pewno.
7003:  Nie wiem, czy nie wiem przy innym lordzie.
7005:  Nie ma to jak znaleźć quest z samego początku, to prawda.
7010:  Zajmę się tym.
7012:  Będzie ci to policzone za zasługę.
7014:  Im więcej dobrych uczynków, tym... Tak, świetnie.
7018:  No, tu masz święte oleje.
7021:  Polewasz porządnie i podpalasz, jasne?
7024:  Ma się hajcować aż pod niebo ku chwale wiecznego ognia i tak dalej.
7029:  Gdzie mam cię szukać, kiedy już spalę ciała?
7032:  Będę przy moście do Nowigradu.
7036:  Wiecie, przy nauce języków działa dokładnie to samo, co w grach wideo, to znaczy imersja.
7045:  Imersja językowa konkretnie.
7052:  W momencie, w którym zanurzymy się w świat jakiegoś serialu albo czytamy książkę, działa imersja językowa i nawet nie wiemy, kiedy się uczymy, tak samo jak z grą wideo.
7067:  Oleje, święte oleje.
7070:  O nie, zgnilec wybucha.
7071:  Ratunku.
7073:  Zgnilec się krztusi od... od własnej żółci.
7077:  Zupełnie jak przeciętny polonista.
7080:  Dobrze, co teraz mamy zrobić?
7082:  Aha, podpalić stos.
7086:  Teraz wystarczy użyć Igni.
7091:  Zatrzymujemy stream.
7093:  Przepraszam, czy słyszeliście, co się... co... co teraz się zdarzyło?
7097:  Gra Video powiedziała, że mogę użyć Igni.
7104:  Nie wierzę.
7105:  Ja myślałem, że Ardem będziemy podpalać stos.
7109:  O nie, dzikie psy!
7111:  Już było za dobrze, już było za dobrze!
7114:  Już mogliśmy użyć Igni!
7116:  Poziom zatrucia eliksirami jest wysoki!
7121:  Medytacja.
7123:  Niezwłoczna medytacja.
7126:  Zgnijcie się, Krztusi, bo czyta Olgę do karczuk.
7129:  Ja was świętym napoję olejem, bądźcie cicho, dobre duchy maszyn, dodał Tarael.
7138:  O, u mnie to było z językiem angielskim, jak znalazłam serial i najpierw z lektorem jechałem, potem napisany, bo lektora nie było, a potem nie było napisów, to jechałem bez i tak odkryłem, że rozumiem angielski, dokładnie.
7147:  Ja przyznam się, że ja do dzisiaj mam tak, że oglądam z napisami angielskimi, bo tak mi jest wygodniej i wtedy, jeżeli jest jakiś akcent, którego jeszcze nie rozumiem albo mam jakieś z nimi trudności, to w ten sposób uczę się, jak wymawiać coś w danym akcencie jeszcze, profit podwójny.
7169:  Naprawdę, ja się boję tych psów bardziej niż jakiegokolwiek innego przeciwnika.
7175:  A, no i jeszcze też piszecie na czacie o nauce słówek.
7179:  Najgłupsza rzecz, jaką można w życiu robić.
7182:  Nigdy na tym nie polegało.
7183:  Przecież zauważcie, że to, jak nas uczą słówek w polszczyźnie, uczą wyłącznie środowiskowo i kontekstualnie.
7190:  Jesteśmy w jakimś miejscu,
7192:  Widzimy niedźwiedzia i mamusia nam mówi, to jest niedźwiedź, tak?
7197:  Czyli pokazuje palcem na przedmiot i go opisuje, a nie mówi, o, syneczku albo córeczko, teraz masz, to już jest 230 słówek,
7209:  Z kategorii ZWIERZĘTA!
7212:  I jest niedźwiedź, i oprócz tego jest niedźwiedź grizzly, jest niedźwiedź polarny, jest niedźwiedź niepolarny, jest niedźwiedź bipolarny... Ooo, a tutaj mamy kategorię zwierzęta domowe, jest kurówka, jest koń... Przecież nikt by się w ten sposób niczego nie nauczył, nie oszukujmy się.
7228:  Gotriego, witamy za to w gronie Trybutariuszy, dziękuję!
7231:  I przypominam o możliwości używania jamniczych emoji, która wiąże się ze wspieraniem kanału.
7244:  Więc generalnie rzecz biorąc... Bydlaku śmierdzielu.
7247:  Więc generalnie rzecz biorąc jedyna, moim zdaniem, słuszna metoda nauki języków obcych jest, fachowo mówiąc, ostensywna.
7253:  To znaczy widzicie rzecz i ją nazywacie.
7258:  I w serialach właśnie to się sprawdza, tak?
7260:  Bohaterowie mówią coś, ale kontekstualnie domyślamy się, o co może chodzić, nie?
7265:  Bo na przykład, jak usłyszałem 70 razy w Suitsach,
7273:  Jak usłyszałem 70 razy słuchające słowo affidavit, które było za każdym razem używane w odniesieniu do przesłuchania, to domyśliłem się, że może chodzić o jakiegoś rodzaju sytuację prawną, tak?
7285:  Logiczne.
7290:  A, mówiliście, że było za mało F-ów, że za mało śmierci.
7297:  Proszę bardzo.
7300:  Martyna się natrząsała z tego, co pamiętam na czacie, że za mało śmierci, że nudno!
7306:  No to proszę bardzo.
7308:  Weźmy sobie jaskółkę na wszelki wypadek, bo to, co tutaj nas czeka, to jest absolutnie przerażające i wiecie, co sobie myślę?
