Wielki powrót J.P. Morgana | RED DEAD REDEMPTION 2 Livestream #9
🔗 https://www.youtube.com/watch?v=_5x8opsofRU

330:  🎵🎵🎵
14771:  To jest to miejsce, w którym jest za dużo bluszczu.
14775:  Czytałem paragraf 22?
14775:  Tak.
14776:  Bardzo.
14779:  To jest dokument na temat rzeczywistości prawnej w Polsce.
14785:  Ty, ty, ty!
14786:  Dimwit!
14801:  Tymczasem czaty, które lubią polowania w Red Dead Redemption 2.
14812:  Dziwice nowoorlańskie brzmi jeszcze bardziej interesująco, absolutnie się z tym zgadzam.
14817:  Przynajmniej byłby fajny jazzik.
14820:  Czy wolałbym, żeby przetłumaczyli The Wire jako drut?
14823:  W sumie tak.
14833:  Sznur z praniem to była zapora niemożliwa do przejścia dla malarii.
14841:  Będzie w porządku.
14872:  Karen.
14874:  Karen zawsze musi sprawiać problemy.
14876:  Jak tu wejść?
14878:  Nie umiem tu wejść.
14886:  Autentycznie, jak tam wejść?
14894:  Ryczy, bo ma dziurę w ścianie.
14897:  Tu się nie da wejść.
14899:  Boże, tu są drzwi.
14905:  Ale czemu ona ryczy?
14913:  Nie chcę rozmawiać z Karen.
14914:  Kto chciałby rozmawiać z Karen przy zdrowych zmysłach?
14916:  A dzieciaka jej porwali?
14919:  Okej, czuję.
14926:  Zanim pójdę ślęczeć nad niezrozumianą księgą, pisze wymyślony przyjaciel pani Foster, apeluję, bym odwiedził chatę pod miejscem zwanym La Cay.
14941:  I mean... To jest duża mapa.
14946:  Potrzebuję troszeczkę więcej szczegółów.
14949:  Okej, zobaczyłem to zupełnym przypadkiem.
14952:  Dobrze.
14954:  Dodamy znacznik.
14961:  Von Karen.
14965:  Dlaczego Karen pierze swoje pranie w moczu?
14973:  To jest mocz.
14977:  Patia level 100, czego ktoś ryczy.
14981:  Co więcej, obok tego moczu jest leczo.
14985:  Mocz i leczo brzmią podobnie, ale to są zupełnie różne rzeczy.
14995:  Dlaczego jesteśmy w jakimś chlewie?
15002:  Dlaczego jesteśmy w chlewie?
15005:  Dobrze, schowek na broń.
15008:  O Jezus, wiedziałem, że to będzie za trudne dla mnie.
15016:  Bo teraz trzeba pamiętać...
15023:  Przechowaj w schowku, dobra.
15025:  Musimy sprawdzić, jakie mamy rewolwery.
15027:  To jest pierwsza kwestia.
15028:  Jakie są dobre?
15032:  A nie mogę tego zrobić, ponieważ ktoś mi zabronił możliwość odpalania broni, więc jak ja mam zapamiętać, który mam?
15044:  Jak ja mam zapamiętać?
15045:  To przecież jest jakiś koszmar.
15053:  Eee... Proszę ciebie, dlaczego właśnie Słowacki tak wielkim poetą był?
15060:  Właśnie nie był i na tym polega cały dowcip.
15066:  Grabnie potwornie troluje.
15072:  Przynajmniej wezmiemy sobie amunicję.
15076:  Masz oznaczone ikonko w skrzynce, że broń jest w kaburze lub na koniu.
15080:  Tak?
15084:  Okej.
15091:  Jak ja mam rozpoznać, co jest w kaburze, a co jest na koniu?
15095:  To są chyba dwie kabury.
15101:  Okej, zaczynam już coś rozumieć.
15110:  Tylko cały problem polega na tym, że mamy bardzo dużo rewolwerów i nie mam zielonego pojęcia, który jest ten obrzydliwy.
15117:  Był jakiś rewolwer paskudny, odrażający rewolwer, który nazywaliście Mauserem, ale on oczywiście się tak nie nazywa, nie?
15126:  One muszą mieć nazwę, że to jest na przykład Sheffield, a to się nazywa Flaco.
15133:  Brygadzista Flacutono.
15137:  Skąd biedny Krzysztof ma wiedzieć, co jest czym?
15147:  Rambles Through Woods and Plains.
15149:  A Field Guide to the Botanic Kingdom.
15153:  Nareszcie jakaś interesująca lektura.
15160:  Kiedy to zaraz natknąłem się na staruszkę z czosnkiem winnicowym.
15164:  Ależ nie, to nie żaden czosnek sprzedawany przez nędzną staruchę.
15168:  Istotnie miała mniej zębów niż palców i osobliwy zwyczaj wypluwania z siebie przepowiednia raz wróżb, ale i tak kupiłem od niej ten czosnek.
15176:  To doprawdy...
15177:  Wspaniała bylina, cóż za kunsztowny podmiana na synonim, która bardziej przypomina dziką cebulę niż czosnek, jednak wybornie smakuje z chlebem.
15186:  Każde mieszkanie z pogranicza powinien znać rosnące tutaj lecznicze rośliny i zioła.
15190:  Choroby krwi zdarzają się... Gdzie?
15192:  Non sequitur.
15194:  Non sequitur, nie wynika.
15196:  Tutaj gość mówi o czosnku i o chlebie i nagle choroby krwi zdarzają się rzadko.
15201:  To jest mniej więcej tak, jak ja bym powiedział,
15204:  No nie wiem, że charakterystycznym dla gier wideo zjawiskiem jest dysonans ludonarracyjny, a poza tym jamnik lubi pić wodę.
15211:  Non sequitur.
15217:  Ale przynajmniej są obrazki i one są ładne.
15224:  Popatrzcie, jaki ten grzyb jest grzybny.
15228:  Chcę to zamknąć.
15228:  Oczywiście tym razem zamyka się kół.
15233:  A w jaki sposób mam to odstawić?
15236:  Aha, albo wziąć.
15238:  Świetnie.
15240:  Czyli nie mogłem tego odstawić na półkę.
15242:  Okej.
15242:  To ja stąd spieprzam.
15251:  Co tu się dzieje?
15252:  Jeśli chodzi o poetów, to kogo z trójki?
15254:  Miłosz, Herbert czy Szymborska najsensowniejszy?
15257:  Herbert bez dwóch zdań.
15260:  Szymborska, jak?
15263:  Miłosz... Jezus Maria, jak ten człowiek przynudzał.
15267:  Potworny buc.
15269:  Mr. Morgan.
15270:  Mr. Anderson.
15273:  Wciąż pracujesz, panie Straussie.
15275:  Czemu się zajmujesz?
15276:  Próbuję wyrzucić nasze banknoty, zanim wyjdziemy, panie Morgan.
15280:  Więc będziecie z nami w Tahiti.
15282:  Ja raczej bym zainteresował Australią.
15284:  To podobny rodzaj ludzi do nas.
15287:  Wiele możliwości.
15288:  Dutch mówi mi, że będziemy byli mężczyźni.
15290:  Pewnie, ale... do tej pory nie wyrażaliśmy wielu kwiatów.
15295:  Nie.
15297:  Więc, panie Morgan, pomożesz mi zakończyć nasz biznes tutaj?
15304:  To niebezpieczna praca.
15305:  Potrzebujemy pieniędzy w Australii.
15309:  Dla szkolenia, mówię.
15311:  Dlaczego teraz wstydzisz się?
15314:  Nigdy tego nie zrobiłeś.
15315:  Nie wiem.
15316:  Tutaj są.
15317:  Niektórzy rycerze pod nazwą Davison, Algie Davison, mieszkają w miejscu nazywanym Catfish Jackson, niedaleko Scarlet Meadows.
15325:  Rycerze... I to wszystko.
15327:  Zbudowano na tym związek, wiesz.
15329:  Okej.
15334:  Krzysztof narzeka Cima, dlaczego nie prowadzę ogunów na UW?
15337:  To nie moja decyzja, bo przedmiot na UW mam.
15340:  Cały czas trwa dystopia i polityka.
15342:  Tworzymy świat dystopijny, jest zabawnie.
15347:  Kiedyś Miłosz pisze, Johan Waterman wyrzekł na Polaków swoim elitarnym zwyczajem, to Herbert zdjął spodnie i poprosił, żeby go pocałować w polski zad.
15354:  Generalnie między Miłoszem a Olgą *** jest więcej podobieństw niż myślicie.
15365:  Bo przypominam, że *** również się wsławiła takim zdaniem antypolskim raz.
15377:  I to od tego się wzięła cała afera.
15381:  Mianowicie, jak powiedziała, już nie pamiętam, czy ona, czy ktoś z fundacji, powiedział, jak się wam nie podoba, to odeślijcie książki.
15391:  Ludzie zaczęli odsyłać książki, wtedy fundacja powiedziała, bo myśmy wcale tego nie chcieli, żebyście odsyłali książki, bo...
15400:  Potem ludzie odesłali książki swoim komentarzem i Fundacja autentycznie przez, no nie wiem, pół roku co najmniej, bo jeszcze w trakcie wojny i COVID-u o tym mówili, mówiła, że wysłano okaleczone książki.
15415:  Okaleczone.
15419:  Nie przestanę przypominać o tym, od czego to wyszło.
15427:  Dzieciku, uważam, że całkowite wyrobienie w systemie kształcenia nie jest dobre.
15432:  Nie rozumiem tego pytania.
15436:  Widziałem ostatnio w Empiku 1000-stronicowy tom wszystkich wierszy Miłosza za ponad 100 zł.
15441:  Czy opłaca się?
15442:  Jeżeli potrzebujesz, żeby była taka książka, która będzie Ci przetrzymywać inne książki na półce, na której nie wypełniają Ci inne książki... Wiecie, ten syndrom, kiedy się nam zwalają wszystkie książki w prawo lub w lewo, wkurwiające.
15452:  To jest bardzo dobra rzecz, taka blokada półki.
15461:  Który z polskich pisarzy jest najbardziej cringe'owy?
15463:  Dorota Masłowska, bez dwóch zdań.
15466:  Zwana przeze mnie Dodą Masłowską.
15471:  Dobrze, tym razem nikogo nie zabiję, obiecuję.
15483:  Utknęłaś?
15486:  Nie!
15488:  No nie!
15526:  Tak.
15530:  Cholera jasna, naprawdę chciałem jej pomóc!
15553:  W porządku, dziewczyno.
15554:  Jesteś głupio?
15584:  Co, następny?
15587:  Ilu tu ich jest?
15601:  Dramat.
15603:  Dobrze, to skoro rozwiązaliśmy problemy podgrodzia, to pozostaje teraz się na powrót wyposażyć.
15610:  Jak to nie miałem świadka?
15612:  Miałem świadka, to był świadek!
15614:  Potem byłoby znowu oszustwo.
15624:  Mama, to przecież mama... Już się tylko nikogo nie zabije.
15626:  Mama odwraca się.
15627:  Tak.
15627:  Okej tam.
15633:  No dobrze.
15634:  Co my mamy tutaj zrobić?
15643:  Okej, dżem dobry.
15650:  Ha, ha, ha, ha, ha.
15653:  Ha, ha, ha, ha, ha.
15667:  Chatka, przechodnia.
15675:  Nie, ja nie mogę.
15677:  Gość w dom.
15679:  Bóg w dom i cześć.
15680:  O Boże.
15688:  Urszula jest osobiście urażona zgonem wierzchowca, który nie jest malarią.
15692:  Co my tutaj mamy zrobić?
15704:  najlepszy pisarz niemiecki, muszę wymienić wtedy jedynego pisarza niemieckiego fantasy, którego kojarzę, poza Michaelem Ende, więc to będzie Wili Schwab.
15717:  To ok, to był kiepski dowcip.
15724:  Właśnie ten znacznik dolara to jest coś, co my musimy zrobić.
15735:  No kawka był niezły, to prawda.
15740:  Mam wrażenie... Może musimy to obrabować po prostu?
15752:  Zabierz dobre papierosy?
15754:  Nie.
15756:  Cygaro.
15764:  Okej, nie ma tutaj żadnego sekretnego wejścia.
15777:  No wiem, że mam odzyskać dług, ale jak?
15780:  Okej, teraz to zniknęło.
15782:  Nie, to jest zablokowane.
15784:  O Boże!
15788:  Ogarnijcie się z zablokowywaniem mi rzeczy.
15791:  Nie mogę rozbić obozu chyba, czy mogę?
15794:  Nie mogę rozbić obozu.
15798:  Stróże prawa.
15804:  To może ich zabiję wszystkich.
15813:  Okej, zabiję ich wszystkich.
15816:  Dlaczego uważam, że całkowite nieprzyjmowanie się ocenianiem w szkole nie jest za bardzo dobrym pomysłem?
15821:  Tego nigdy nie powiedziałem.
15822:  Uważałem zawsze, że nieprzyjmowanie się ocenami jest kluczowe.
15827:  Nigdy nie powiedziałem, że należy się przejmować jakąkolwiek oceną.
15830:  Nie mógłbym, skoro ja ocen nie wystawiam.
15832:  A jeżeli wystawiam, to sam je olewam.
15834:  Dobra, przywołajmy malarię.
15841:  Okej, ja nie widzę nikogo.
15846:  To jest znowu ten moment, kiedy muszę... O psia krew, znowu i znowu nie mam tego cholerstwa!
15876:  Dobrze.
15906:  Mamy mało nabojów.
15915:  Wszyscy zginęli.
15917:  Proszę bardzo.
15917:  Tyle w temacie stróżów prawa.
15923:  A!
15923:  Jeszcze się naobłowimy.
15929:  Dobranoc palitko, dobranoc.
15933:  I powodzenia raz jeszcze.
15935:  Czy mam w planach grać w Dark Souls 2?
15938:  Nie sądzę, żebym zagrał w Dark Souls 1 i 2 przed Sekiro.
15948:  Tak, zdecydowanie nie sądzę.
15950:  Już prędzej bym zagrał w New Game Plus Elden Ringa.
15956:  Dzięki za przypomnienie o niezmienianiu scen.
15958:  Bardzo mnie to denerwuje, nie ukrywam.
15963:  Kiedy gram bez użycia mapy, tylko z kompasem na potkanie łowców jest straszniejsze?
15969:  Szczerze powiedziawszy nie dbam o to, czy to jest straszniejsze, czy nie jest straszniejsze.
15973:  Ja zawsze jestem po stronie wygody gry.
15975:  Czemu nie mogę tutaj rozbić obozu?
15979:  A skąd ja wiem, gdzie jest dzicz?
15982:  Czy to już jest dzicz?
15984:  Czy to się kwalifikuje jako dzicz?
15987:  Moim zdaniem to już jest dzicz.
15989:  To jest dzicz.
15995:  Czy myślę, że obowiązek szkolny powinien istnieć?
16000:  Trudne pytanie.
16001:  Ja generalnie nie jestem zwolennikiem regulowania tych kwestii edukacyjnych ustawami.
16007:  Więc mnie nie urządza zarówno likwidacja obowiązku szkolnego, jak i narzucanie obowiązku szkolnego.
16013:  To jest zabieranie się od dupy strony za sprawę.
16017:  Czy stresowałem się maturami?
16018:  Nie, bo ich nie pisałem.
16019:  Byłem zwolniony.
16020:  Więc przyszedłem na historię na język angielski na zasadzie takiej... Zróbcie mi coś.
16030:  Zastanawiam się, czy chcę Elden Linga ogarniać od razu.
16036:  Tu cały czas jest to zablokowane.
16038:  Boże, następni są łowcy, no ile razy ja mam ich zabijać?
16044:  Co to jest za dramat?
16052:  Gdzie jest malaria?
16053:  Tutaj jest malaria.
16054:  Musimy wziąć na nich strzelbę.
16059:  Wysokogrzywne.
16060:  No dobra, ale bez przesady, no zabiłem ich już raz, dlaczego mam ich zabijać 40 razy?
16068:  Okej, jak to się nazywa?
16069:  Cattleman i Granger.
16070:  Dobrze.
16072:  Hermiona i bydło.
16075:  Jakoś zapamiętam.
16083:  Co?
16083:  No oni ewidentnie mają na nas namiar jak w Potterze.
16134:  Czemu nie mogę użyć znowu skupienia?
16146:  Come on.
16150:  Zjedzmy łososia w puszce.
16155:  Czy gdzieś w internecie da się przeczytać, co się odwala na UJ-cie?
16158:  Jest cały czas ta...
16161:  Relacja na miastotłumacze, gdzie studenci mogą to wypisywać, ale no wiecie, potrzebowalibyśmy takich relacji więcej i z różnych wydziałów, z różnych uczelni, no a tego wciąż nie ma.
16175:  I to jest dalej zablokowane.
16179:  Nic tak nie zakleja rany, jak łosoś w puszce.
16181:  Coś, coś, coś jest w tym.
16183:  Nie rozumiem tego systemu, że to jest cały czas, non stop jest zablokowane.
16188:  Po co mam zwijać obóz, on się zwija automatycznie.
16193:  Spróbujemy troszeczkę odczekać, może wtedy coś się uda.
16199:  Dobranoc, proroku kaczk, dobranoc!
16204:  Koniec został zabity nieintencjonalnie, Urszulo, zaznaczam.
16223:  Dobra.
16234:  Cały czas zablokowane.
16236:  Spróbujemy pojechać w randomowe miejsce i może wtedy się to odblokuje.
16242:  Dlaczego publikuję tak mało odcinków na Spotify?
16248:  Generalnie jest tak.
16250:  Spotify w Polsce nie pozwala w ogóle na jakiekolwiek formy modernizacji dla twórców, w związku z powyższym ja to robię czysto dla społeczności, po tym jak już się zbierze określona liczba odcinków, wrzucam to wtedy.
16266:  Tak.
16267:  Dlatego.
16269:  Nie wiem czy to ta broń była.
16272:  Chyba tak.
16274:  Do wyczyszczenia.
16280:  Tak, wyczyść.
16282:  No więc to jest dodatkowa fatyga, nie zawsze mam na to czas po prostu.
16288:  Co wy z tym zwinięciem obozu?
16290:  On się sam zwija, wiele razy to już było.
16295:  Co to... Znaczy, ja żeby coś robić w grze, muszę wiedzieć, że jeżeli tego nie zrobię, to się będą działy straszne rzeczy.
16306:  Nie wiem, jak jest z tą bronią, czy też była w złym stanie.
16311:  Chyba nie?
16316:  Okej, mogłaby być lepsza faktycznie.
16326:  Słuchajcie, ja jestem już na tym etapie, że ja nie reaguję, moi kochani, na polecenie na zasadzie trzeba coś zrobić, bo trzeba coś zrobić, tak jak to bywa w szkole albo na uczelni.
16334:  Ja muszę mieć wyjaśnienie.
16336:  Jeżeli ktoś mi wyjaśni, dlaczego mam zwijać obozy, będę zwijał obozy.
16340:  Jeżeli na przykład, nie wiem, nie zwinięcie obozu doprowadza do tego, że jest redukcja wytrzymałości zmniejszona o 50%.
16347:  To jest dla mnie dobry argument.
16352:  Tylko taki.
16356:  O!
16358:  Działa.
16359:  Wracamy tam.
16365:  Dla immersji?
16365:  Nie wpływa to w żaden sposób na moją immersję, że jest obóz, który został za nami.
16371:  Kompletnie.
16375:  Gdy nie zwiniesz obozu, to obóz zwinie ciebie.
16378:  Właśnie.
16383:  Jeszcze te flary świetlne są przepiękne.
16394:  Ja generalnie nie jestem... Malaria, co ci odwala?
16402:  Ja generalnie nie jestem zwolennikiem nadbudowywania mechanik na mechanikach.
16406:  Jest tego za dużo w Red Deadzie.
16411:  Jamnik to spirit animal Krzysztofa.
16413:  Oczywiście, nie ma bardziej upartego psa.
16418:  Boże, wyłącz ten słońc.
16420:  Jak możecie narzekać na słońce, które jest cyfrowe?
16431:  O Boże.
16432:  No i co?
16436:  Nie no, nie wierzę.
16443:  Okej, może tutaj.
16445:  To było typowe w stylu JP Morgana.
16450:  Aha, tutaj nie można wejść.
16452:  Świetnie, są dwa budynki.
16453:  W jednym nic nie ma, do drugiego nie można wejść.
16469:  Uważam, że jeżeli człowiek posiada ogólną, przekrojową wiedzę o świecie, utrudnia to możliwość manipulowania nim.
16474:  Myślę, że wystarczy się rozejrzeć po wszystkich ludziach, którzy zostali wykształceni przez polski system edukacji przez ostatnie 50 lat, zastanowić się, jak dużo naszych rodziców, cioć, wujków, znajomych i tak dalej wierzy we wszystko, co jest napisane na fejsie i wyciągnąć wnioski.
16495:  To jest zagadka?
16498:  To już wiadomo, dlaczego mi tak to nie idzie.
16501:  Dobrze, mam pewien pomysł.
16505:  Tego niestety nie mogę zrealizować.
16507:  O, nie mogę go zrealizować.
16508:  Dobrze.
16522:  Hahaha!
16522:  Hahaha!
16528:  Hej!
16529:  Lepiej byś miał dobry powód, żeby być na mojej drodze, panie.
16555:  Pamiętasz ten opłatę, którą wziąłeś, panie Davisonie?
16561:  No dobrze, czas jest już długi, a ja tu się zajmuję.
16567:  Oooo, powinienem wiedzieć!
16570:  Ty, cholerny mężczyzna, jesteś taki sam!
16572:  Tak, tak, mam twoje pieniądze.
16574:  Każda pachnąca cenka jest w domu.
16576:  Cholera, nawet oferuję ci śniadanie.
16578:  Możemy się skończyć, by nigdy nie widzieć się z nami znowu.
16587:  Mam teraz mocne pierwsze na mnie.
16592:  A ty?
16592:  Musisz być już zimny i zimny, żeby zrobić to, co ja teraz robię.
16595:  A, lubię to robić.
16596:  Jeśli weźmiesz moje pieniądze, pewnie weźmiesz ze mną też kawałek.
16603:  To też powinno być mądre.
16605:  Zacznijmy od pieniędzy.
16607:  Poczekajmy o mądrość później, okej?
16608:  Mogę pisać.
16613:  Co myślisz o grach typu Euro Truck Simulator?
16616:  Dla mnie bardziej pasjonujący byłby animowany Excel.
16626:  O, przeżyli!
16634:  Popatrzcie, portret malarii!
16641:  Savings?
16645:  W podłodze?
16651:  Najlepszy miejsce dla tego.
16654:  A gdzie te alkoholiki, chłopie?
16656:  Alkoholiki gotowe.
16657:  Tam są, panie.
16657:  To nasza żywność, przyjdź i zbierz to, co masz.
16659:  Zabrać twój cholerny głowę!
16694:  Okej.
16696:  Nie dość, że nie mogłem wysadzić w powietrze tego miejsca, to jeszcze jakiś debil wyskoczył na mnie z nożem.
16704:  Żabcia ma rację, to wymaga nawodnienia.
16713:  Przeszukajmy tę norę.
16723:  Okej, ktoś tutaj jest fanem teorii spiskowych.
16726:  Piękny handwriting.
16730:  Jak zawsze zapominam, że R to czytanie.
16732:  Drogi Nacie.
16736:  Okej.
16737:  Dear Nate.
16738:  Nie wiem już ile wysłałem do Ciebie listów, ale nie zamierzam przestawać.
16742:  Sam fakt pisania zdaje się mi jakąś formą kontaktu z Tobą.
16746:  Lepszy taki żaden, niż żaden.
16748:  Wiem, że musisz być wściekły i głęboko zraniony ze względu na to, że Cię porzuciłam, ale przysięgam na wszystko co święte.
16754:  z całego serca.
16755:  Po prostu nie mogłam tego znieść ani dnia dłużej.
16759:  Wiesz, jaki był twój ojciec, zwłaszcza kiedy wypił?
16761:  Co pod koniec robił bez przerwy?
16764:  Znalazłam pracę i wynajmuję mały dom.
16765:  Daj tylko znać, a natychmiast kogoś po ciebie pośle.
16769:  Możemy zaczynać od nowa, razem.
16771:  Kocham cię.
16772:  Mama!
16775:  Drogi na czosie.
16779:  Boże, drogi, co się dzieje na czatach?
16792:  Możemy przeszukać szafkę.
16793:  Eee... Zabierz.
16802:  Zabierz.
16804:  Nie możesz nie dźwięcić jakichś przedmiotów.
16806:  O, leny!
16810:  Dobrze, co się dzieje dalej?
16813:  Shit!
16816:  No.
16817:  Słoneczku, chcę wyjść z tutaj, ale nie mogę, aż znajdę trochę pieniędzy.
16825:  Jest... coś w moich kółkach.
16828:  Nie... Miałem je od razu... Zdegustowany JP Morgan.
16837:  Okej.
16854:  W tej grze ogień nie działa niestety.
16856:  Wiele razy próbowałem spalić coś i da się to zrobić tylko wtedy, kiedy jest to fabularne.
16869:  Dobra.
16870:  Słodycze.
16871:  Nie możemy mieć więcej słodyczy.
16876:  Nastraszymy go tylko.
16883:  Dobra.
16894:  Właśnie szukam tej skrzyni, jest.
16909:  Jezus, jak ja nie znoszę tych różnych znaczników.
16915:  Zabierz, dobra.
16921:  No, na bogato w tej skrzyni, na bogato.
16926:  W co jeszcze nie wyczerowałem, tytoń do rzucia, dobra.
16929:  Skrzynia jest w środku.
16932:  Okej.
16933:  Wspania... wspaniałe znaczniki, takie wyraźne.
16940:  Boże, to jest skrzynia, okej.
16949:  Jest.
16951:  To jest bardzo brzydki dywan.
16969:  Dobrze.
16970:  Ruszamy.
16973:  Uważam tę misję za nieprawdopodobnie skomplikowaną wobec tego, jaka była prosta.
16984:  Dziękuję Muminak za trybut.
16985:  Muminak judzi, żeby podpalić.
16988:  Nie będziemy palić ludzi w tym jednym przypadku.
16991:  Idziemy do MB.
16993:  Marybeth.
16993:  Zobaczymy, co Marybeth od nas chce.
16996:  Niegustowne dywany są najgorsze, prawda?
16998:  W ogóle dywan to już jest straszne zło.
17001:  Straszne.
17002:  Ja mam uczulenie na dywany.
17004:  Zawsze jak wchodzę do sklepu z dywanami, to kicham.
17009:  Kończy się nam powoli, niestety.
17023:  Także kto jeszcze i gdzie jest?
17025:  Tam jest.
17030:  Ile mam w niego kul władować?
17054:  No, więc wracając do dywanów.
17055:  Dywany są okropne, zwłaszcza nowe.
17059:  Nie rozumiem ich sensu.
17060:  Łapią kurz.
17063:  Tylko gres.
17066:  Absolutnie tylko gres na ten szkliwiony do łazienki normalny gres na podłogę jest radośnie.
17075:  Już do kogo dziś gramy?
17076:  Myślę, że do 23.
17077:  Aśku, muszę jeszcze ogarnąć dzisiaj wieczorem, czy wieczorem waszym,
17081:  moim popołudniem półtora licencjatu.
17092:  Ogień działa.
17095:  Próbowaliśmy, próbowaliśmy ognia parę razy i nie chciał się rozprzestrzeniać, nie wiem dlaczego.
17103:  Muminak nie wierzy, że go nie spaliłem.
17105:  Nie spaliłem, cóż dzieciak winny temu, że ma idiotę ojca.
17110:  Kto tam idzie?
17110:  Nie ma nikogo.
17111:  Jestem Arthur.
17111:  Mam nadzieję, że miałeś dobry czas, kiedy stałem się tu.
17114:  Teraz patrz mnie w oczy.
17138:  Cześć.
17139:  Tak, pierwszy raz Cię usłyszałem.
17140:  Nie mam pojęcia, czy to jest Billa.
17156:  Tak, tak, Varys efektywnie pracuje nocami, zawsze, zawsze.
17159:  Próbowałem, przed streamem byłem w stanie przeczytać połówkę tego, co chciałem.
17165:  Nie jestem w stanie.
17166:  Już przestałem nawet z tym walczyć, bo trochę nie ma to sensu.
17171:  To był członek gangu, naprawdę?
17174:  Pierwsze widzę.
17181:  Ale to dobrze, bo ja nie martwię się, jak giną.
17191:  Okej.
17192:  Trochę lepiej.
17192:  Dobrze.
17192:  Chcę zjeść poprawkę.
17194:  Nie, nie chcę rozmawiać z wujkiem, chcę zjeść poprawkę.
17199:  Dobrze.
17200:  Ile licencjatów mam w tym roku?
17202:  Dziewięć.
17202:  Czy się boisz, że może straciliśmy swój drogę?
17205:  Jak masz na myśli?
17211:  I potem jeszcze... pięć magisterek.
17214:  Jak się masz, Arthur?
17217:  W porządku.
17219:  Wyglądasz dobrze, przewodniczący.
17223:  Tak.
17224:  No... może.
17224:  Byłem w porządku wcześniej, ale wtedy... powróciłem w kłopoty.
17230:  Więc co?
17230:  Przestań mi przeszkadzać, jak jem.
17232:  Wszedłem do miasta.
17233:  Tak i ja.
17236:  Gdybym był wciąż religijnym człowiekiem, powiedziałbym, że tam jest za dużo katolickich, ale...
17241:  Zostawiłem się na to wszystko.
17242:  Ja też, przewodniczący.
17244:  Zostałem w domu, tam.
17246:  Zdrowo mnie powrócił do moich czasów w szkole.
17250:  Czy ma to jakąś celę, przewodniczący?
17254:  Nie naprawdę, ale powiedział o najstraszniejszych rzeczach, o wszelkich mądrych rzeczach, które się dzieją w mieście.
17263:  Mądre rzeczy, które się dzieją w miasteczku?
17266:  Kto by myślał, że to możliwe?
17272:  Czy tam jakieś kierunki, pyta Żuwik, czy wydziały rasty w Polsce, które uczyłyby dubbingu i pracy głosem?
17289:  Chyba nie, ale szukałbym po... Znaczy nie, nie wiem, czy wydziały aktorskie są dobrą rekomendacją.
17296:  Samorgan!
17296:  Samorgan!
17296:  Wiem.
17297:  Potrzebujemy jedzenia.
17319:  W Polsce aktorzy to są w ogóle ostatni ludzie, którzy powinni uczyć dykcji.
17335:  Bo jej nie mają.
17337:  Dobrze, gdzie jest tam Mary Beth?
17338:  Bo jej nie mogę znaleźć.
17343:  Hej, Arthur.
17344:  Cześć, Mary Beth.
17346:  Jak się masz, Arthur?
17347:  W porządku.
17348:  A ty?
17349:  No, myślę, że jestem w porządku.
17351:  Mieliśmy sporo wyborów, ale... ale wciąż żyjemy.
17361:  No więc, bez wątpliwości?
17364:  Wątpliwości o co?
17371:  Dzięki za udział w tej grupie maniaków.
17374:  Jeśli jesteś dziewczyną bez sposobu w tym świecie, to życie jest bardzo straszne.
17380:  Ty chłopaki zajmujesz się mną, zanim nikt nie zajmuje się mną.
17385:  No... Życie nie było bardzo ładne, Arthur.
17387:  Nie po tym, jak mama zjadła tyfoidę i... To było dawno temu.
17391:  Z pewnością.
17391:  A ty?
17392:  Słyszałam, że weszłeś w tę dziewczynę Mary.
17395:  Tak.
17399:  I?
17401:  Wydaje mi się, że to wszystko skończyło się... ...długo temu, teraz.
17411:  Co się stało?
17412:  Myślę, że nie kochała mnie wystarczająco.
17415:  Albo... ...nie zmieniałbym się.
17418:  Tak.
17432:  No to ona była żartem, Arthurze.
17433:  No, ona włożyła wiele dobrych lat na wyczucie, ale zdecydowanie była żartem.
17437:  W tych książkach...
17440:  Życie wygląda na takie proste, ale w rzeczywistości nie mogę się z tym zrozumieć.
17445:  Panie Morgan!
17446:  Panie Morgan!
17447:  Mamy problem.
17448:  Prawdziwy problem.
17449:  Tilly!
17449:  Co?
17450:  Ona została zabita... przez tych formanów, którzy musiały jej uratować.
17452:  Chodźmy!
17452:  Formanów?
17453:  Co oni tu robią?
17454:  Nie wiem, co tutaj robią, ale mogę ci powiedzieć, co tutaj robią.
17458:  Mierzą.
17458:  Z pewnością.
17458:  Potrzebujemy więcej broni?
17460:  Ty i ja możemy to uratować, Arthur!
17463:  Gdzie idziemy?
17464:  Zostanę z tobą na drodze.
17470:  Po prostu idźcie.
17471:  Dobrze.
17472:  Przejdźcie na drogę.
17475:  I szybko.
17476:  Jest w drodze?
17478:  Nie.
17478:  Jest w miejscu nazywanym domu Radleya, po południu.
17481:  Jak to wiesz?
17482:  O, idźcie!
17484:  Chcesz, żeby ta dziewczyna umarła?
17488:  Dzisiaj, pisze Enim, ja przygotowywałem wyścig rowerowy, robiłem zdjęcie i łapałem pierwsze miejsce, a tutaj w recepcji pojawił się jamnik.
17495:  Majestetyczny jamnik, piękny i zębkowany.
17497:  Niestety pogłoskałem skandal, ale najważniejsze, żeby było piękne doświadczenie.
17502:  Xenon pisze, że tak, przed motorem chciałem podziękować, gdyby nie ty, pewnie umierałbym ze stresu dzięki za to, co robisz.
17507:  O, to mi bardzo miło.
17508:  Im mniej osób się denerwuje dowolnym egzaminem, tym lepiej.
