🔴 Potęga ciemnej strony szmocy | JEDI: SURVIVOR Livestream #5
🔗 https://www.youtube.com/watch?v=LcmpMFVK51Q

143:  muzyka muzyka muzyka
7480:  O, to działa.
7481:  Czyli podwójny skok i wynik.
7483:  Hej, buddy.
7508:  Znaczy, nie znoszę czerwonych awantur, także nie znoszę ich, po prostu ich nie znoszę.
7517:  O, boże, formuła mieczem... walk mieczem pod wodą, której uzyskał Keith Piston i sprzedał na tym.
7547:  O, to jest logiczne, no, kitki sto.
7558:  Człowieku, jestem dosłownie za tobą, a ty już używasz blastera równolegle z atakiem rakietowym, serio?
7569:  Mam wrażenie też, że mnie nie zbijam paska postury.
7574:  Jaki to ma sens?
7580:  Zobacz, co się dzieje!
7581:  Zobacz, co się dzieje!
7592:  Zobacz, co się dzieje!
7622:  Ja już nie zamierzałem tego unikać, już.
7635:  Ta gra ładnie pokazuje jeden z problemów w filmowych strategiach.
7638:  W grach cyfrowych filmowa reprezentacja animacji bycia buffowanym jest za ładna za pierwszym, może trzecim razem, ale potem jej realizm.
7644:  A bycia bootowanym, czy chodzi ci o kopniaka?
7646:  Okej.
7651:  To nie jest, moi drodzy, kwestia poziomu trudności.
7653:  Nawet na poziomie fabularnym są cały czas ataki czerwone.
7658:  Problem polega na tym, że jest zła filozofia projektów systemu walki, że są takie ataki, których się nie da uniknąć.
7669:  Albo, że nie można cancelować animacji.
7671:  Koniec problemu z systemem walki.
7673:  Te dwie rzeczy zmienione, walki przestały być momentalnie frustrujące.
7677:  Zaczynam rozumieć tę legendarną walkę z żabami teraz, jak ona trwała.
7681:  Założę się, że to jest kwestia tych dwóch rzeczy.
7684:  I tam jeszcze jest to, że są dwóch przeciwników naraz.
7697:  Zauważcie, że to dotyczyło się też tej cholernej animacji i leczenia, na którą tak sarkam od samego początku, że ktoś wymyślił, że to jest sensowne, żeby leczenie miało animację, no i tości.
7712:  Skill issue, zgadzam się, po stronie deweloperów.
7722:  Też trochę tak usiłowano pod wpływem graczy zmienić poziom trudności w Warhammerze Total War 3.
7730:  No i doprowadzono do tego, że AI zachowuje się kretyńsko.
7735:  Ale zmieniono oblężenia, na które wszyscy narzekali.
7737:  No nieątpliwie zmieniono, tylko co z tego.
7748:  Dobrze.
7764:  Drugi od najwyższego Maciu.
7766:  Aha, aha, aha, fajnie.
7783:  Rozumiem, że w tej walce nie za bardzo premiowane są kontry.
7790:  Raczej takie prymitywne zadawanie obrażeń na siłę.
7802:  Przy tej sekwencji ataków można to zrobić, ale właśnie wtedy mu się włącza RNG i ma ataki czerwone.
7811:  Za to jeżeli podwójnie wciśnięcie przez przypadek kół... No to co innego... Podwójne wciśnięcie leczenia, to tak, to wtedy... Szybciusieńko, szybciusieńko działań, ohoho!
7825:  Ale pojedyncze wciśnięcie to... To wolno!
7832:  Bardzo logiczne.
7840:  Czyli wiecie, nie przejmujemy się kompletnie tym, że może ktoś dwa razy wciśnęł przycisk przez pomyłkę.
7858:  Okej.
7866:  Dobra!
7875:  Tak samo wciśnięcie kontry tuż po ataku.
7885:  Co on robi?!
7888:  Baga już tym jak trzepem!
7910:  Dobrze.
7913:  Au, au.
7921:  No cóż, nie mamy leczenia, to niedobrze.
7923:  No.
7933:  Dobra, padaj!
7940:  Good.
7940:  Gdzie jest kompas?
7962:  Obserwatorium Centauri i Kree.
7963:  Jak zauważył Dagon.
7965:  Otworzyłem drogę.
7966:  Idziemy tam teraz.
7968:  Zdecydowałem cię.
7971:  Walcz ze mną.
7971:  Możemy się z Dagonem połączyć.
7978:  Połączcie się ze mną i razem zarządzimy galakcją.
7981:  Ja nie jestem Jedi.
7990:  Po całych tych wiekach... ...ja nadal marzę o Tan'alor.
7996:  Miałbym nadzieję, że to znowu zobaczę, ale... ...to nie jest dla mnie.
8005:  Przemysław... ...Dagangara stoi w twojej drodze.
8012:  Nie musisz tego robić.
8013:  Tylko jeden z was dotarł do Tan'alora.
8016:  Więc...
8021:  Co?
8022:  Nie!
8022:  Nie!
8022:  Tak!
8023:  Tak!
8038:  Zabij go!
8040:  Hahaha!
8065:  Dobrze, dobrze.
8073:  Co to jest?
8078:  Czy to jest szmoc?
8089:  To jest umiejętność, która będzie na trwale zglitchowana u mnie.
8095:  Spokój.
8097:  Co to jest spokój?
8098:  Nie znam, całe życie szukam.
8106:  Lily Frost, dzięki za wspieranie od jednego miesiąca.
8108:  Bachaś was szablą jak mieczem, a on jak cepem.
8113:  Tak, tak, macie rację moi drodzy, tak.
8119:  Tak, to było ironiczne zdecydowanie ze strony gry, tak.
8126:  Ooo.
8128:  I widzicie, da się jednym mieczem, da się podwójnym mieczem jak Darth Maul.
8133:  To jest, to jest podstawa.
8135:  Trzeba walczyć jak Darth Maul, a nie jak którykolwiek inny.
8138:  Okej, nie wiem, co teraz.
8142:  Nie wiem, co teraz.
8143:  Więc... Hrabia Maul, złe Jedi.
8147:  Tu tu tu tu tu tu tu tu tu tu tu tu tu.
8162:  Okej, balon.
8165:  Dobrze.
8173:  Widzicie?
8174:  To jest powód, dla którego... Tak kocham te sekwencje wspinaczkowe tutaj.
8185:  Trzeba być zawsze dwa kroki przed level designerem tutaj.
8192:  Maybe Ravus was right.
8202:  Dagon abandoned the Jedi code.
8204:  Now we know.
8204:  He will soon find success with his analogue.
8206:  It's not different from what we're doing.
8208:  Don't worry about it.
8210:  Thanks for having my back.
8220:  Wieje?
8221:  A piękna ta nasza przełęcz, Saganon.
8223:  Czy widziałeś Vision 2?
8224:  Jeśli widziałem, to nie rozumiem... ...co ludzie w tym widzą.
8230:  Przepraszam was, byłem tylko o półtora kroka przed level designerem.
8235:  Powinienem być dwa!
8238:  Brzydki krzyży tam!
8240:  Dobry level designer, Ziej!
8242:  Z pewnością nie crunchował.
8252:  Najgorzej po prostu.
8254:  Jak można nie przewidzieć?
8257:  Wkurzony, co?
8257:  Chopin chce to jako tatuaż?
8259:  No ale naprawdę wygląda jak wkurzony Chopin.
8264:  Wyobraźcie sobie przez chwilę, zaraz zobaczymy zdjęcie Chopina, to mi uwierzycie.
8269:  Czy nie zdjęcie, tylko o, wiecie o czym mówię.
8274:  Dostaliśmy talon na Jedi i balon, a mimo to mam trudność ze skakaniem jak...
8279:  Jakiś szop po tym całym uniwersum.
8283:  Boże, naprawdę w ostatniej chwili ostatnio się nie udało, to jest nieprawdopodobne.
8287:  Wheeeeee!
8293:  Crunch V.A.?
8294:  Nie, to niemożliwe.
8296:  Ale wiecie, tutaj było więcej balonów.
8299:  No proszę bardzo, moi drodzy.
8300:  Chopin.
8301:  Gdzie jest Chopin?
8302:  No przecież on miał taką grzywę.
8305:  Wielką.
8306:  No może nie wtedy, kiedy był gruźlikiem już, no bo tutaj Chopin jest gruźlikiem, to jeszcze nie.
8311:  O, ale tutaj... O, o!
8313:  O, proszę!
8314:  No to jest fryzura à la Dominique Boss.
8316:  No to wyobraźcie sobie teraz, że Chopin popyla po tym ciągadełku tutaj.
8321:  No przecież by wszędzie miał ten włos rozwiany.
8324:  Czy ja wreszcie teraz wykupię szmoc?
8327:  Kopnięcie szm... Mocniejsza szmoc.
8331:  Wygrałeś talon na blaster i warunek.
8334:  Wchórzony Chopin bądź niewyspany Schopenhauer proponuje Czerwony Lis, dostępny u najbliższego Barbera od tego lata.
8341:  Tak, Schopenhauer też, absolutnie.
8345:  Chopin to postać legendarna.
8346:  Naukowcy nie są pewni jak wygląda.
8348:  Są tylko rękopisy.
8349:  Ale wiecie, moglibyśmy mieć spokojnie już... Widzicie, znowu nie odpocząłem.
8353:  Jak?
8354:  To jest nieprawdopodobne.
8356:  Dominik Boss jest potomkiem Chopina.
8357:  Z tego wynika, Paulo.
8359:  Trzeba go spytać.
8360:  Jego włosy są nawet w muzeum Dominika Chopina.
8362:  Off we go.
8363:  Czy tutaj jest jeszcze jakiś balon?
8367:  Na talon?
8369:  Ej!
8370:  Tu nie wleźliśmy!
8374:  Jak tu wejść?
8381:  Czegoś nie rozumiem.
8385:  Nie, jednak jest tak, jak mówiłem, trzeba tutaj narzygać.
8390:  Chyba.
8393:  Czy możemy się tutaj przenieść jakoś chwacko i szybko?
8396:  Chyba tak, ale musimy to zrobić z koła medytacyjnego.
8402:  W spokoju umiem mówić bez zacięcia i się przy tym zastanawiać w taki sposób, jaki bym sobie życzyła.
8406:  Coś nieudajnie i finalnie, pisze Bordoa Pamarańcze, przy rozmowach z ludźmi.
8410:  To znaczy, że się wtedy zacinasz, tak?
8412:  A spróbuj mówić wolniej i jeżeli ktoś ci będzie przerywał, to wtedy poprosić, żeby nie przerywał.
8417:  Ludzie się przyzwyczajają do czegoś takiego, wiesz?
8419:  Tak mi się wydaje.
8420:  Oczywiście w tym momencie kolejna zaleta tej gry, to znaczy, tracimy wszystkie znaczniki zielone.
8425:  Ja mam zapamiętać, wiecie, to jest... Bo to jest gra, która się powinna nazywać Memory.
8429:  Ja mam zapamiętać, że to jest...
8431:  Punkt Laboratorium Badawczej Republiki.
8435:  Laboratorium Badawczej Republiki.
8436:  Laboratorium Badawczej Republiki.
8438:  Laboratorium Badawczej Republiki.
8440:  Laboratorium Badawczej Republiki.
8441:  Laboratorium Badawczej Republiki.
8448:  Tam jest Pan z Młotem.
8449:  No właśnie wiem, że tam jest Pan z Młotem, ale... Aaa.
8455:  A, to jest to.
8460:  Jezus, i oni tu znowu są.
8462:  Może teraz szmoc będzie lepiej działała.
8476:  Au.
8482:  Nie mam wrażenia, żeby szmoc działa lepiej.
8487:  Okej, trochę, troszeczkę lepiej działa.
8500:  Au.
8500:  Au.
8500:  A pana z młotem może pokonamy teraz, jak jest troszeczkę uczciwszy poziom.
8508:  Au.
8522:  Spójrz na to!
8550:  Jeszcze nie mam wrażenia, żeby ta szmot była mocniejsza.
8555:  Trzeci raz spróbowałem się uleczyć.
8563:  PRZESTAŃ STRZELAĆ CAŁY CZAS NO GO KURWY NĘDZY AAAAAA Coś z dramatycznego.
8579:  Piu, piu, piu!
8580:  Coś... Cały czas.
8587:  I to jest to, co mówię.
8588:  Obiektywnie trudniejsze są to walki od walk z bossem.
8594:  Czy Krzysztof zawsze tak narzeka na każdą grę?
8595:  Przecież ja zawsze narzekam na wszystko.
8601:  Na tym polega życie, moi drodzy.
8603:  Trzeba narzekać na wszystko, bo jeżeli człowiek nic innego nie robi przez całe życie, tylko obciąża siebie, nawet jak odpoczywa, za wszelakie błędy, to nie jest to zbyt dobry pomysł na zdrowie psychiczne.
8614:  Ale oczywiście znajdą się tacy ludzie, którzy mówią, to jest skromne, to jest dobre.
8621:  Z pewnością.
8624:  To ja pozwolę sobie jednak tego nie robić, albowiem moja praca jest wystarczająco stresująca.
8632:  Ludzie wystarczająco mnie rozliczają z każdej najmniejszej rzeczy, którą robię źle, żebym sobie jeszcze robił sam.
8637:  Polecam!
8639:  A tak serio, zupełnie mówiąc, zawsze jest tak, że coś można zrobić lepiej w grze.
8650:  Dobra.
8651:  Jest, jest.
8654:  Dobrze.
8655:  Dob... No i teraz jak się walczy z pojedynczym przeciwnikiem, wszystko jest git.
8659:  Uniki działają.
8662:  Chyba, że są czerwone ataki, wtedy uniki nie działają.
8664:  Dobrze.
8665:  Czyli to jest to.
8667:  Zatem stąd aż tutaj trzeba będzie przeprowadzić Rzygi.
8672:  Czy to się uda?
8673:  Sprawdźmy to wpierw.
8677:  To znaczy... Rzygu, Rzygu.
8687:  To jest jakiś żart.
8698:  On nam po prostu nie dał rzygać.
8700:  Jak, jak tak można?
8709:  Aha, szmot nie działa.
8712:  Może ładowałem też szmot przez ostatnie 50 sekund?
8714:  Dobrze.
8720:  Good.
8721:  Jest.
8725:  R. I teraz, teraz to już jest rzecz.
8730:  Nie wiem, jak to jest zrobione na konsoli, swoją drogą, ale na klawiaturze to jest jakiś absolutny dramat.
8734:  To znaczy, trzeba równocześnie wciskać dwójkę na rzyganie i WSAD na poruszanie się.
8742:  No, ktoś, kto na to wpadł, nie był zbyt mądry.
8745:  Nieprzesadnie mądry, powiedzmy, o.
8750:  Dobrze.
8752:  Okej, okej.
8754:  Dobra, można na ścianę, można na ścianę.
8756:  Okej, okej, okej, okej.
8758:  Aha, teraz muszę to wyłączyć, oczywiście.
8760:  Czyli to się da zrobić, moi drodzy.
8764:  To się oficjalnie da zrobić.
8777:  Nie wyłączaj tego, nie wyłączaj tego!
8780:  O Boże, niedostępne w walce?
8783:  Czy ja go muszę wpierw pokonać?
8785:  O rany boskie.
8786:  No to nie będzie proste.
8791:  Bo on ma gigantyczny atak.
8798:  Którego się w żaden sposób nie da uniknąć.
8809:  Dobra.
8813:  Bardzo często tego ataku używa, co gorsza.
8822:  Czwarty raz już go użył.
8827:  Piąty.
8832:  Szósty.
8836:  Siódmy czerwony.
8838:  Ósmy.
8843:  Będzie dziewiąty?
8844:  BĘDZIE DZIEWIĄTY!
8846:  BĘDZIE!
8848:  A umiesz coś innego zrobić, drogi przeciwniku?
8851:  Coś innego, jakiś inny ruch?
8853:  Hmm, nie.
8854:  Dziesiąty.
8855:  To co, idziemy po jedenasty?
8857:  Wow, no nie żartuj, potrafisz coś in... Nie żartuj.
8862:  Myślałem, że w szkoleniu jełopów tego nie pokazali, a jednak.
8865:  Dobrze, jedenasty.
8867:  Pocieszasz mnie.
8868:  Dwunasty, idziemy po dwunasty, dobrze, pięknie.
8871:  Będzie trzyna... Czy da... Czy będzie trzynast?
8874:  Czy będzie trzynast?
8875:  Nie zawiedź Akademii Jełopów niniejszym.
8878:  Dali ci certyfikat, specjalnie poszedłeś tam.
8881:  Nie uczyłbyś się w Akademii Jełopów, gdyby nie było certyfikatu.
8884:  No, nie bądź lamusem.
8886:  Pięknie, jest czternasty, bardzo dobrze.
8891:  Nie zawodzisz mnie, idziemy po nas.
8893:  Czy będzie szesnasty?
8895:  Czy będzie szesnasty?
8897:  Jest, bardzo dobrze.
8898:  Są z ciebie dumni.
8900:  Profesor Jełoprzewski jest bardzo zadowolony.
8903:  Czy damy radę z siedemnastym atakiem czerwonym?
8906:  Damer, dasz radę, dasz radę.
8909:  Dasz radę.
8910:  Teraz, no spróbuj, czerwony.
8916:  Nie, nie niebieski.
8917:  Czerwony, czerwony atak.
8918:  Czerwony.
8919:  No czerwony.
8921:  Rozczarowujesz mnie.
8923:  A pomyśl, jak rozczarowujesz swoich... Dobrze!
8926:  Pięknie!
8927:  Bardzo dobrze!
8933:  Ktoś to wymyślił.
8935:  Powinien zostać ukarany przez siedem... Prace ciężkie w obozach
8943:  w zachodnim Tajwanie.
8945:  Myślę, że tak co najmniej.
8950:  Kto wymyśla takie rzeczy?
8954:  Czy to działa?
8955:  Dobrze, działa.
8957:  Okej, teraz stąd się szybko wycofujemy.
8963:  Jest, jest, jest, jest, jest, jest, jest, jest.
8966:  Jak wrażenia z ogółu gry?
8967:  Byłaby 300 razy lepsza, gdyby nie głupia mechanika czerwonych ataków, które są nie do sparowania.
8983:  Przepraszam najmocniej, czy wy mi chcecie powie...
9006:  Był odblokowany.
9012:  Nie chciałem zepsuć zabawy, pisze X400.
9017:  Upokorzony.
9025:  Jesus fuck.
9029:  Ja myślałem, że to było zablokowane tutaj, no przecież tego się nie robi kotu.
9039:  Aha.
9040:  To może... To może... Okej.
9045:  Tak lubisz rzyganie, nie chcieliśmy ci przeszkadzać.
9048:  Ale wiecie co?
9056:  Naciśnij R, żeby hackować i przejąć kontrolę nad uszkodzonymi droidekami?
9060:  Ej, to to było ważne.
9065:  Dlaczego, dlaczego to było... Dlaczego myśmy tego wcześniej nie mieli przede wszystkim?
9069:  To jest pytanie.
9072:  No to było ważne.
9074:  Co sądzę o Eragonie?
9075:  Pyta Michał.
9076:  Bardzo lubię.
9079:  Myślę, że cała seria jest sympatyczna.
9082:  To znaczy i Eragon i kolejne trzy tomy?
9085:  Tak, bo w sumie są cztery.
9088:  Sympatycznie się w to... Miałem powiedzieć, że w to grało, a to się czytało.
9094:  A gdzie tu jest teleport?
9098:  I macie wrażenie, że powinienem być niedaleko?
9100:  Tak.
9102:  Czy tam nie było skrzyni?
9103:  Nie było daretsuki, niestety.
9105:  Fajnie by było, gdyby w tej grze był styl Warki Hrabiego Dłuku.
9108:  O!
9109:  To jest ciekawa sugestia od Maćka, bo zauważcie, że moglibyśmy zrobić nawet coś więcej, to znaczy... O!
9117:  Wszystkie formy walki Mieczem Świetnym, żeby zamiast się przełączać między jakimiś nonsensownymi postawami, żeby było siedem form walki Mieczem Świetnym.
9125:  O!
9131:  Dobra.
9132:  Co teraz?
9134:  Gdzie mamy się udać?
9135:  Mamy się udać na modliszkę.
9137:  Czy ja jestem w stanie się przeteleportować do modliszki?
9143:  Mogę też tam spróbować przejść.
9146:  Chyba.
9147:  Ale nie będziemy wystawiać tak strasznie was na próbę.
9152:  Formy walki byłyby fajne, gdyby w trzeciej części dodali.
9155:  Tak!
9156:  Absolutnie się zgadzam.
9157:  Ale wiecie, no mogli już to zrobić w tej.
9158:  No i gdzie jest niby ta modliszka?
9160:  Tutaj?
9163:  Chyba tak.
9164:  Na modliszce zawsze nasz punkt.
9166:  Nie zauważyłem.
9169:  Jesteśmy przy modliszce.
9170:  Aaa, okej, okej, czaję.
9173:  Działa.
9173:  Czy jak zawsze nie będę umiał tutaj wejść?
9175:  Dobrze, jest trap.
9177:  Czym jest modliszka?
9178:  To nawet ja wiem, moi drodzy, to jest nasz statek.
9182:  ...plaster, ale trochę szybciej.
9186:  Będziesz kupował trochę saloonu.
9186:  Zaznaczone miejsce, zniszczona luna.
9190:  Hej, patrz na to, nie jest umarł.
9191:  Jak się masz, chłopie?
9192:  Co?
9192:  Cokolwiek zrobiłeś tam, powinieneś wyciągnąć kwiat.
9196:  Ravis umarł.
9196:  Tak, to będzie to.
9198:  Zobaczmy, wróćmy do Kobo?
9200:  Tak, myślę, że tak.
9202:  Powiedz, Chepak, daj mi rękę tutaj.
9209:  Tak.
9227:  Waapat jako forma malargi mieczem świetlnym, moi drodzy, jest i mą ulubioną.
9237:  Nie myślcie sobie, to jest dlatego powód mojego upodobania względem podwójnego miecza świetlnego.
9244:  Kto i Amnestisowi tę brodę dokleił i dlaczego?
9247:  Ja.
9247:  To jest jedyna legitna broda.
9249:  Kozia.
9252:  Czy on oryginalnie jest tak rudy?
9253:  Tak.
9254:  Nie teraz.
9255:  Potrzebuję jakiegoś czasu do myślenia.
9258:  Nie mogę sobie wyobrazić, jak to byłoby być tutaj, gdyby Świat został zniszczony.
9266:  Co za straszne.
9266:  Jesteś w porządku z jedzeniem?
9268:  Uważasz, że się stracę?
9270:  No, nie.
9271:  Znaczy, wyglądasz w porządku.
9272:  Słuchaj, po prostu pozwól mi się kłócić, nie?
9275:  Cieszę się, Grease, ale... Jestem w porządku.
9277:  Może nie będę mógł się jak ty, ale mogliśmy znaleźć jedzenie.
9281:  Okej.
9286:  No to jest najbliższa rzeczko z jej próbce, jaką mamy.
9289:  Nie moja wina, że tutaj się jej nie da strzyc, moi drodzy, gdybym mógł, to bym ją strzygł.
9294:  Dobra, zróbmy zapis.
9297:  Meryn jest po... Nie wiem, czy Meryn jest partnerką Yamanestisa.
9301:  W naszym kanonie streamowym tak.
